Player,Nationality,Team,League,Position,General Position,Age,Minutes,Matches,Shouting Index,Creation Index,Passing Index,Possession Index,Defense Index,Global Index
Roman Vantukh,UKR,Zorya Luhansk,UEFA Europa Conference League,LB,Defender,25,180,1,49,67,44,59,82,64
Roman Yaremchuk,UKR,Valencia,Spanish La Liga,AM,Forward,28,928,1,40,29,36,26,37,33
Romano Schmid,AUT,Werder Bremen,German Bundesliga,CM,Midfielder,24,2601,1,55,89,59,69,36,57
Romelu Lukaku,BEL,Roma,"Italian Serie A, UEFA Europa League",AM,Forward,31,3717,1,76,46,35,23,29,48
Romeo Amane,CIV,Häcken,UEFA Europa League,LM,Midfielder,20,373,1,39,78,75,79,40,60
Rominigue Kouamé,MLI,Cádiz,Spanish La Liga,CM,Midfielder,27,821,1,27,28,50,38,59,45
Romário Baró,POR,Porto,UEFA Champions League,RM,Midfielder,23,63,1,35,60,48,12,35,36
Roméo Lavia,BEL,Chelsea,English Premier League,DM,Midfielder,19,33,1,35,11,54,44,19,32
Ronald Araújo,URU,Barcelona,"Spanish La Liga, UEFA Champions League",CB,Defender,25,2655,1,50,65,72,63,45,56
Ronaël Pierre-Gabriel,FRA,Nantes,French Ligue 1,RB,Defender,25,598,1,30,46,40,59,57,50
Ronny Rodelin,FRA,Servette FC,UEFA Europa League,LB,Defender,33,7,1,51,30,13,64,21,33
Rony Lopes,POR,Braga,"UEFA Champions League, UEFA Europa League",RM,Forward,28,56,1,44,54,87,84,63,63
Roony Bardghji,SWE,FC Copenhagen,UEFA Champions League,AM,Forward,18,146,1,78,49,50,60,32,59
Roope Riski,FIN,HJK,UEFA Europa Conference League,AM,Forward,32,5,1,22,27,14,15,9,20
Ross Barkley,ENG,Luton Town,English Premier League,CM,Midfielder,30,2618,1,85,73,70,61,49,64
Ross McCausland,NIR,Rangers,UEFA Europa League,RW,Forward,20,149,1,88,82,71,85,52,81
Ross Sykes,ENG,Union SG,"UEFA Europa Conference League, UEFA Europa League",CB,Defender,24,100,1,28,69,81,43,51,54
Roy Revivo,ISR,Maccabi Tel Aviv,UEFA Europa Conference League,LB,Defender,20,708,1,37,62,59,65,61,58
Royce Openda Owaga,GAB,Lorient,French Ligue 1,LW,Forward,21,16,1,30,34,16,14,24,26
Ruan,BRA,Sassuolo,Italian Serie A,CB,Defender,24,1516,1,35,33,31,23,53,39
Ruben Aguilar,FRA,Lens,"French Ligue 1, UEFA Champions League, UEFA Europa League",WB,Midfielder,31,2131,1,44,58,62,74,67,63
Ruben Lendinez,ESP,Valencia,Spanish La Liga,LB,Defender,21,11,1,37,31,26,37,65,46
Ruben Loftus-Cheek,ENG,Milan,"Italian Serie A, UEFA Champions League, UEFA Europa League",AM,Forward,28,2770,1,65,49,64,56,60,58
Ruben Vargas,SUI,Augsburg,German Bundesliga,AM,Forward,25,1962,1,54,64,56,55,52,57
Ruben van Bommel,NED,AZ Alkmaar,UEFA Europa Conference League,LW,Forward,19,199,1,24,66,70,65,67,54
Rubén Alcaraz,ESP,Cádiz,Spanish La Liga,CM,Midfielder,33,3134,1,64,39,54,35,75,57
Rubén Duarte,ESP,Alavés,Spanish La Liga,LB,Defender,28,1878,1,84,56,51,33,49,51
Rubén García,ESP,Osasuna,Spanish La Liga,RW,Forward,30,1547,1,54,60,68,58,79,60
Rubén Peña,ESP,Osasuna,Spanish La Liga,RB,Defender,32,2088,1,43,88,48,60,57,56
Rubén Pérez,ESP,Panathinaikos,UEFA Europa League,CM,Midfielder,34,244,1,37,28,66,43,57,49
Rubén Sobrino,ESP,Cádiz,Spanish La Liga,LM,Midfielder,31,1646,1,29,54,32,39,66,47
Rui Pedro,POR,Olimpija,UEFA Europa Conference League,LW,Forward,25,480,1,25,56,70,49,47,48
Runar Espejord,NOR,Bodø/Glimt,UEFA Europa Conference League,AM,Forward,27,24,1,38,29,20,9,18,26
Ruslan Malinovskyi,UKR,Genoa,Italian Serie A,CM,Midfielder,31,1544,1,92,45,52,49,46,54
Rwan,BRA,Ludogorets,UEFA Europa Conference League,AM,Forward,22,280,1,84,48,38,42,53,56
Ryan Christie,SCO,Bournemouth,English Premier League,DM,Midfielder,29,2907,1,39,84,60,57,73,64
Ryan Duncan,SCO,Aberdeen,UEFA Europa Conference League,CM,Midfielder,19,215,1,35,26,25,11,29,25
Ryan Giles,ENG,Luton Town,English Premier League,WB,Midfielder,23,503,1,39,48,34,42,35,38
Ryan Gravenberch,NED,"Bayern Munich, Liverpool","English Premier League, German Bundesliga, UEFA Europa League",LM,Forward,22,1477,1,48,72,79,75,79,67
Ryan Jack,SCO,Rangers,UEFA Europa League,DM,Midfielder,32,114,1,56,30,54,19,72,50
Ryan Kent,ENG,Fenerbahçe,UEFA Europa Conference League,LW,Forward,27,479,1,27,65,62,79,61,56
Ryan One,SCO,Sheffield Utd,English Premier League,AM,Forward,17,8,1,30,12,16,42,26,24
Ryan Yates,ENG,Nott'ham Forest,English Premier League,DM,Midfielder,26,1992,1,44,36,35,26,70,46
Ryoya Morishita,JPN,Legia Warsaw,UEFA Europa Conference League,LM,Midfielder,26,114,1,27,68,40,34,15,32
Rémy Cabella,FRA,Lille,"French Ligue 1, UEFA Europa Conference League",LW,Forward,34,2015,1,37,80,83,91,75,70
Rúben Dias,POR,Manchester City,"English Premier League, UEFA Champions League",CB,Defender,27,3324,1,38,53,74,82,40,56
Rúben Vinagre,POR,Hellas Verona,Italian Serie A,LB,Defender,25,282,1,46,72,41,55,36,45
Răzvan Marin,ROU,Empoli,Italian Serie A,CM,Midfielder,28,1818,1,46,70,53,40,38,47
Rıdvan Yılmaz,TUR,Rangers,UEFA Europa League,LB,Defender,22,180,1,49,31,50,80,57,57
Sa'ar Fadida,ISR,Olimpija,UEFA Europa Conference League,LM,Midfielder,26,262,1,28,52,80,71,50,58
Saba Sazonov,GEO,Torino,Italian Serie A,CB,Defender,22,356,1,21,20,34,25,71,44
Sacha Boey,FRA,"Bayern Munich, Galatasaray","German Bundesliga, UEFA Champions League",RB,Defender,23,649,1,84,82,76,83,75,78
Sacha Delaye,FRA,Montpellier,French Ligue 1,RW,Forward,22,130,1,39,56,62,68,68,55
Sadegh Moharrami,IRN,Dinamo Zagreb,UEFA Europa Conference League,RB,Defender,27,402,1,40,74,67,91,56,64
Sadibou Sané,SEN,Metz,French Ligue 1,CB,Defender,19,846,1,29,34,23,29,49,36
Sael Kumbedi,FRA,Lyon,French Ligue 1,RB,Defender,19,924,1,44,76,60,81,67,66
Saidou Sow,GUI,Strasbourg,French Ligue 1,CB,Defender,21,719,1,37,60,45,32,69,52
Saidy Janko,GAM,Young Boys,"UEFA Champions League, UEFA Europa League",RB,Defender,28,384,1,37,47,34,54,24,35
Salih Uçan,TUR,Beşiktaş,UEFA Europa Conference League,AM,Midfielder,29,213,1,39,59,55,41,68,55
Salih Özcan,TUR,Dortmund,"German Bundesliga, UEFA Champions League",DM,Midfielder,26,1627,1,37,37,58,49,60,51
Salim El Jebari,MAR,Atlético Madrid,Spanish La Liga,LM,Midfielder,20,13,1,35,11,15,82,22,33
Salis Abdul Samed,GHA,Lens,"French Ligue 1, UEFA Champions League, UEFA Europa League",CM,Midfielder,24,2143,1,24,33,54,52,34,40
Salvi,ESP,Rayo Vallecano,Spanish La Liga,AM,Forward,32,28,1,30,26,30,73,30,36
Sam Beukema,NED,Bologna,Italian Serie A,CB,Defender,25,2547,1,45,43,55,54,33,44
Sam Curtis,IRL,Sheffield Utd,English Premier League,WB,Midfielder,18,28,1,35,11,20,8,31,22
Sam Lammers,NED,Rangers,UEFA Europa League,AM,Forward,26,422,1,23,51,59,33,74,42
Saman Ghoddos,IRN,Brentford,English Premier League,WB,Midfielder,30,739,1,75,45,58,72,59,62
Samba Lélé Diba,SEN,Servette FC,"UEFA Europa Conference League, UEFA Europa League",CM,Midfielder,20,161,1,43,21,21,12,82,42
Sambou Sissoko,MLI,Čukarički,UEFA Europa Conference League,DM,Midfielder,23,495,1,37,13,23,10,65,35
Sampson Dweh Jr.,LBR,Viktoria Plzeň,UEFA Europa Conference League,CB,Defender,22,765,1,24,54,44,40,75,54
Samson Baidoo,AUT,RB Salzburg,UEFA Champions League,CB,Defender,19,303,1,20,41,43,53,67,51
Samu Castillejo,ESP,Sassuolo,Italian Serie A,RW,Forward,29,536,1,29,54,77,90,71,58
Samu Costa,POR,Mallorca,Spanish La Liga,CM,Midfielder,23,2303,1,53,41,41,32,83,55
Samu Omorodion,ESP,"Alavés, Granada",Spanish La Liga,AM,Forward,20,1998,1,56,41,25,21,33,39
Samuel Bamba,GER,Dortmund,German Bundesliga,LW,Forward,19,47,1,21,64,57,86,50,53
Samuel Chukwueze,NGA,Milan,"Italian Serie A, UEFA Champions League, UEFA Europa League",RW,Forward,24,1298,1,64,87,70,80,61,74
Samuel Gigot,FRA,Marseille,"French Ligue 1, UEFA Europa League",CB,Defender,30,2366,1,77,53,42,46,57,54
Samuel Grandsir,FRA,Le Havre,French Ligue 1,AM,Forward,27,606,1,32,74,75,84,66,63
Samuel Gustafson,SWE,Häcken,UEFA Europa League,CM,Midfielder,28,530,1,33,62,84,74,39,57
Samuel Iling-Junior,ENG,Juventus,Italian Serie A,WB,Midfielder,20,810,1,74,72,50,74,58,64
Samuel Lino,BRA,Atlético Madrid,"Spanish La Liga, UEFA Champions League",WB,Midfielder,24,2584,1,71,85,46,79,58,65
Samuel Moutoussamy,COD,Nantes,French Ligue 1,CM,Midfielder,27,1107,1,50,48,54,50,65,56
Samuel Pikolon,CZE,Slavia Prague,UEFA Europa League,RM,Midfielder,17,9,1,35,11,13,42,5,19
Samuel Umtiti,FRA,Lille,"French Ligue 1, UEFA Europa Conference League",CB,Defender,30,616,1,28,32,60,50,36,42
Samuel Štefánik,SVK,Spartak Trnava,UEFA Europa Conference League,CM,Forward,31,32,1,30,12,15,18,26,20
Samuele Birindelli,ITA,Monza,Italian Serie A,WB,Midfielder,24,2013,1,41,54,49,67,34,47
Samuele Di Benedetto,GER,Stuttgart,German Bundesliga,CM,Midfielder,18,7,1,35,51,51,61,38,47
Samuele Mulattieri,ITA,Sassuolo,Italian Serie A,AM,Forward,23,462,1,30,34,35,36,45,34
Samuele Ricci,ITA,Torino,Italian Serie A,CM,Midfielder,22,2395,1,51,52,60,57,34,48
Samuele Vignato,ITA,Monza,Italian Serie A,AM,Forward,19,343,1,41,49,63,61,54,52
Samy Mmaee,MAR,Ferencváros,UEFA Europa Conference League,CB,Defender,27,512,1,30,29,55,44,44,43
Sander Berge,NOR,Burnley,English Premier League,CM,Midfielder,26,3005,1,42,51,60,57,64,57
Sandi Lovrić,SVN,Udinese,Italian Serie A,CM,Midfielder,26,1987,1,48,69,49,46,33,46
Sandro Kulenović,CRO,Dinamo Zagreb,UEFA Europa Conference League,AM,Forward,24,194,1,28,30,40,33,54,33
Sandro Lauper,SUI,Young Boys,"UEFA Champions League, UEFA Europa League",CM,Midfielder,27,443,1,32,19,34,22,51,35
Sandro Ramírez,ESP,Las Palmas,Spanish La Liga,AM,Forward,28,1808,1,40,64,56,62,38,54
Sandro Tonali,ITA,Newcastle Utd,"English Premier League, UEFA Champions League",RM,Midfielder,23,599,1,72,44,53,60,31,48
Sanjin Prcić,BIH,Strasbourg,French Ligue 1,CM,Midfielder,29,88,1,42,34,74,33,35,43
Sanoussy Ba,GER,LASK,UEFA Europa League,LB,Defender,19,5,1,37,16,33,60,37,39
Santeri Hostikka,FIN,HJK,UEFA Europa Conference League,RW,Forward,26,262,1,65,69,82,63,64,69
Santi Comesaña,ESP,Villarreal,"Spanish La Liga, UEFA Europa League",CM,Midfielder,27,1973,1,74,53,62,51,60,60
Santiago Bueno,URU,Wolves,English Premier League,CB,Defender,25,822,1,37,24,36,38,36,36
Santiago Castro,ARG,Bologna,Italian Serie A,AM,Forward,19,242,1,67,27,28,17,40,38
Santiago García,ESP,Getafe,Spanish La Liga,LW,Forward,21,25,1,30,33,43,86,46,44
Santiago Giménez,MEX,Feyenoord,"UEFA Champions League, UEFA Europa League",AM,Forward,22,452,1,81,38,25,18,31,44
Santiago Hezze,ARG,Olympiacos,"UEFA Europa Conference League, UEFA Europa League",DM,Midfielder,22,1347,1,62,40,55,24,60,49
Santiago Pierotti,ARG,Lecce,Italian Serie A,RM,Midfielder,23,200,1,42,84,29,53,58,53
Sardar Azmoun,IRN,Roma,"Italian Serie A, UEFA Europa League",AM,Forward,29,760,1,58,42,41,26,61,45
Sargis Adamyan,ARM,Köln,German Bundesliga,AM,Forward,30,801,1,43,56,49,31,70,47
Sasa Kalajdzic,AUT,"Eint Frankfurt, Wolves","English Premier League, German Bundesliga, UEFA Europa Conference League",AM,Forward,26,555,1,72,44,46,21,65,50
Sascha Horvath,AUT,LASK,UEFA Europa League,CM,Midfielder,27,450,1,59,74,65,55,62,62
Saïd Benrahma,ALG,"Lyon, West Ham","English Premier League, French Ligue 1, UEFA Europa League",LW,Forward,28,1697,1,49,84,69,81,56,69
Saïmon Bouabré,FRA,Monaco,French Ligue 1,RM,Midfielder,17,45,1,35,25,48,64,48,46
Saúl Coco,EQG,Las Palmas,Spanish La Liga,CB,Defender,25,2295,1,73,28,41,38,39,43
Saúl Ñíguez,ESP,Atlético Madrid,"Spanish La Liga, UEFA Champions League",CM,Midfielder,29,1809,1,68,55,42,46,76,59
Saša Jovanović,SRB,TSC,UEFA Europa League,AM,Forward,31,319,1,34,37,24,18,39,31
Saša Lukić,SRB,Fulham,English Premier League,DM,Midfielder,27,1122,1,45,45,44,32,66,49
Scott McKenna,SCO,"FC Copenhagen, Nott'ham Forest","English Premier League, UEFA Champions League",CB,Defender,27,596,1,24,29,33,19,45,34
Scott McTominay,SCO,Manchester Utd,"English Premier League, UEFA Champions League",DM,Midfielder,27,2283,1,88,42,33,31,48,46
Scott Wright,SCO,Rangers,UEFA Europa League,RW,Forward,26,182,1,24,63,60,60,57,50
Sead Kolašinac,BIH,Atalanta,"Italian Serie A, UEFA Europa League",CB,Defender,30,2864,1,46,48,61,50,66,58
Sean Goldberg,ISR,Maccabi Haifa,"UEFA Europa Conference League, UEFA Europa League",CB,Defender,28,161,1,37,58,57,47,49,49
Sean Longstaff,ENG,Newcastle Utd,"English Premier League, UEFA Champions League",RM,Midfielder,26,3101,1,78,54,46,32,35,45
Sebastiaan Bornauw,BEL,Wolfsburg,German Bundesliga,CB,Defender,25,1431,1,39,27,39,32,47,40
Sebastian Polter,GER,Darmstadt 98,German Bundesliga,AM,Forward,33,446,1,24,40,37,20,28,31
Sebastian Rode,GER,Eint Frankfurt,"German Bundesliga, UEFA Europa Conference League",CM,Midfielder,33,145,1,35,52,73,78,79,68
Sebastian Szymański,POL,Fenerbahçe,UEFA Europa Conference League,AM,Midfielder,24,638,1,32,66,39,32,54,45
Sebastian Walukiewicz,POL,Empoli,Italian Serie A,CB,Defender,24,2055,1,46,29,32,33,52,42
Sebastiano Luperto,ITA,Empoli,Italian Serie A,CB,Defender,27,3406,1,46,46,41,30,35,37
Sebastián Coates,URU,Sporting CP,UEFA Europa League,CB,Defender,33,505,1,87,61,59,41,62,60
Sebastián Kóša,SVK,Spartak Trnava,UEFA Europa Conference League,CB,Defender,20,540,1,33,18,42,11,66,43
Sebastián Palacios,ARG,Panathinaikos,UEFA Europa League,RW,Forward,31,387,1,55,56,52,67,71,58
Seedy Jatta,NOR,Sturm Graz,UEFA Europa League,AM,Forward,20,132,1,39,15,16,19,41,24
Sekou Koita,MLI,RB Salzburg,UEFA Champions League,AM,Forward,24,68,1,25,41,57,25,59,37
Selim Amallah,MAR,Valencia,Spanish La Liga,AM,Forward,27,604,1,32,52,47,47,87,46
Semih Kılıçsoy,TUR,Beşiktaş,UEFA Europa Conference League,AM,Forward,18,79,1,39,52,48,60,52,49
Senne Lynen,BEL,Werder Bremen,German Bundesliga,CM,Midfielder,25,1797,1,34,38,48,28,78,51
Senny Mayulu,FRA,Paris S-G,French Ligue 1,LW,Forward,18,324,1,25,70,74,66,73,57
Sepp van den Berg,NED,Mainz 05,German Bundesliga,CB,Defender,22,2839,1,82,32,43,23,59,50
Serdar Aziz,TUR,Fenerbahçe,UEFA Europa Conference League,CB,Defender,33,208,1,90,25,58,51,63,61
Serdar Saatçı,TUR,Braga,"UEFA Champions League, UEFA Europa League",CB,Defender,21,355,1,22,35,37,35,40,36
Serge Aurier,CIV,Nott'ham Forest,English Premier League,RB,Defender,30,833,1,53,72,59,54,66,61
Serge Gnabry,GER,Bayern Munich,"German Bundesliga, UEFA Champions League",LW,Forward,28,632,1,88,73,64,68,69,75
Sergi Altimira,ESP,Betis,Spanish La Liga,DM,Midfielder,22,568,1,79,38,59,49,67,60
Sergi Canós,ESP,Valencia,Spanish La Liga,LM,Midfielder,27,1229,1,53,77,37,45,41,47
Sergi Cardona,ESP,Las Palmas,Spanish La Liga,LB,Defender,24,2814,1,46,83,74,78,78,73
Sergi Darder,ESP,Mallorca,Spanish La Liga,CM,Midfielder,30,2157,1,68,84,66,60,36,57
Sergi Guardiola,ESP,Cádiz,Spanish La Liga,AM,Forward,32,495,1,42,46,57,62,66,51
Sergi Roberto,ESP,Barcelona,"Spanish La Liga, UEFA Champions League",LM,Midfielder,32,1063,1,80,58,73,72,39,60
Sergio Akieme,ESP,"Almería, Reims","French Ligue 1, Spanish La Liga",LB,Defender,26,2493,1,86,71,37,49,33,47
Sergio Araujo,ARG,AEK Athens,UEFA Europa League,CM,Midfielder,31,204,1,45,74,61,49,30,48
Sergio Arribas,ESP,Almería,Spanish La Liga,AM,Forward,22,2047,1,71,61,69,53,64,64
Sergio Camello,ESP,Rayo Vallecano,Spanish La Liga,AM,Forward,23,1661,1,40,49,43,26,40,41
Sergio Gómez,ESP,Manchester City,"English Premier League, UEFA Champions League",LW,Forward,23,247,1,20,81,82,92,66,64
Sergio Ramos,ESP,Sevilla,"Spanish La Liga, UEFA Champions League",CB,Defender,38,2967,1,89,51,54,44,61,59
Sergio Reguilón,ESP,"Brentford, Manchester Utd","English Premier League, UEFA Champions League",LB,Defender,27,1682,1,37,88,55,69,71,64
Sergio Rodelas,ESP,Granada,Spanish La Liga,LW,Forward,19,122,1,33,72,37,45,53,48
Sergio Ruiz,ESP,Granada,Spanish La Liga,CM,Midfielder,29,2494,1,30,50,44,42,70,51
Sergiño Dest,USA,PSV Eindhoven,UEFA Champions League,LB,Defender,23,647,1,50,73,71,75,39,56
Serhou Guirassy,GUI,Stuttgart,German Bundesliga,AM,Forward,28,2208,1,94,70,62,43,34,69
Serkan Terzi,TUR,Beşiktaş,UEFA Europa Conference League,LB,Defender,19,90,1,97,38,52,37,79,65
Seydou Fini,ITA,Genoa,Italian Serie A,WB,Midfielder,17,35,1,26,32,23,65,16,31
Shamar Nicholson,JAM,Clermont Foot,French Ligue 1,AM,Forward,27,1484,1,46,47,47,29,31,43
Shandon Baptiste,GRN,Brentford,English Premier League,CM,Midfielder,25,229,1,82,66,42,33,68,57
Shavy Babicka,GAB,"Aris Limassol FC, Toulouse","French Ligue 1, UEFA Europa League",AM,Forward,23,752,1,77,48,40,66,62,59
Shayden Morris,ENG,Aberdeen,UEFA Europa Conference League,RM,Midfielder,22,70,1,35,62,27,17,44,36
Sheraldo Becker,SUR,"Real Sociedad, Union Berlin","German Bundesliga, Spanish La Liga, UEFA Champions League",AM,Forward,29,1841,1,62,54,48,58,34,55
Sheran Yeini,ISR,Maccabi Tel Aviv,UEFA Europa Conference League,RW,Forward,36,3,1,30,51,34,41,25,39
Shion Homma,JPN,Club Brugge,UEFA Europa Conference League,LW,Forward,23,8,1,30,12,14,22,31,21
Shiō Fukuda,JPN,Gladbach,German Bundesliga,AM,Midfielder,20,36,1,26,64,30,20,56,41
Shkelqim Vladi,KVX,Lugano,UEFA Europa Conference League,AM,Forward,23,138,1,89,32,24,36,23,48
Shon Weissman,ISR,"Granada, Salernitana","Italian Serie A, Spanish La Liga",AM,Forward,28,576,1,41,26,21,8,49,28
Show,ANG,Maccabi Haifa,"UEFA Europa Conference League, UEFA Europa League",CM,Midfielder,25,665,1,30,37,36,23,70,44
Siebe Van Der Heyden,BEL,Mallorca,Spanish La Liga,CB,Defender,25,286,1,25,29,15,21,53,34
Sikou Niakaté,MLI,Braga,"UEFA Champions League, UEFA Europa League",CB,Defender,24,600,1,57,27,63,48,50,52
Silas Katompa,COD,Stuttgart,German Bundesliga,AM,Forward,25,900,1,55,86,49,74,35,65
Silvan Hefti,SUI,"Genoa, Montpellier","French Ligue 1, Italian Serie A",CM,Defender,26,825,1,38,67,34,46,55,48
Silvan Widmer,SUI,Mainz 05,German Bundesliga,WB,Midfielder,31,1242,1,50,54,57,51,49,52
Silvano Vos,NED,Ajax,UEFA Europa League,CM,Midfielder,18,132,1,35,24,27,18,48,33
Silvi Clúa,ESP,Girona,Spanish La Liga,CM,Midfielder,18,1,1,35,11,52,46,33,37
Silvère Ganvoula M'Boussy,CGO,Young Boys,"UEFA Champions League, UEFA Europa League",AM,Forward,27,175,1,44,52,55,58,38,50
Simeon Nwankwo,NGA,Salernitana,Italian Serie A,AM,Forward,32,686,1,67,31,29,15,37,39
Simon Adingra,CIV,Brighton,"English Premier League, UEFA Europa League",RW,Forward,22,2755,1,64,73,50,73,68,66
Simon Banza,COD,Braga,"UEFA Champions League, UEFA Europa League",AM,Forward,27,551,1,42,44,31,22,30,36
Simon Ebonog,CMR,Le Havre,French Ligue 1,DM,Midfielder,19,20,1,35,11,62,45,69,51
Simon Elisor,FRA,Metz,French Ligue 1,AM,Forward,24,767,1,32,29,41,25,39,32
Simon Gustafson,SWE,Häcken,UEFA Europa League,LM,Midfielder,28,200,1,41,56,62,44,34,45
Simon Kjær,DEN,Milan,"Italian Serie A, UEFA Champions League, UEFA Europa League",CB,Defender,35,1413,1,33,37,64,48,53,50
Simon Sandberg,SWE,Häcken,UEFA Europa League,RB,Defender,29,349,1,57,34,61,57,50,53
Simon Zoller,GER,Bochum,German Bundesliga,AM,Forward,32,45,1,30,12,16,4,24,17
Simone Bastoni,ITA,Empoli,Italian Serie A,CM,Midfielder,27,745,1,69,54,50,48,64,57
Simone Pafundi,ITA,Udinese,Italian Serie A,CM,Midfielder,17,8,1,35,38,49,56,16,36
Simone Romagnoli,ITA,Frosinone,Italian Serie A,CB,Defender,34,2715,1,47,25,27,18,38,32
Simone Verdi,ITA,Torino,Italian Serie A,AM,Forward,31,4,1,30,35,44,27,9,32
Sinaly Diomande,CIV,Lyon,French Ligue 1,CB,Defender,22,889,1,29,43,63,55,50,50
Siriné Doucouré,MLI,Lorient,French Ligue 1,AM,Forward,21,423,1,62,81,43,53,62,63
Sivert Gussiås,NOR,KÍ,UEFA Europa Conference League,AM,Forward,24,335,1,18,21,27,12,24,20
Sivert Mannsverk,NOR,Ajax,UEFA Europa Conference League,CM,Midfielder,21,156,1,39,31,51,37,24,35
Skelly Alvero,FRA,"Lyon, Werder Bremen","French Ligue 1, German Bundesliga",CM,Midfielder,21,549,1,94,53,51,48,57,58
Slobodan Jakovljević,SRB,Zrinjski Mostar,UEFA Europa Conference League,CB,Defender,34,450,1,37,28,58,42,34,40
Slobodan Rubežić,MNE,Aberdeen,UEFA Europa Conference League,CB,Defender,23,540,1,37,33,23,17,41,32
Slobodan Urošević,SRB,Aris Limassol FC,UEFA Europa League,CB,Defender,29,540,1,44,50,41,40,71,54
Sofiane Diop,FRA,Nice,French Ligue 1,LW,Forward,23,499,1,34,45,59,72,67,50
Sofiane Sidi Ali,FRA,Marseille,French Ligue 1,RM,Midfielder,28,18,1,49,27,33,59,65,50
Sofyan Amrabat,MAR,Manchester Utd,"English Premier League, UEFA Champions League",DM,Midfielder,27,1263,1,34,28,64,50,62,52
Sokratis Papastathopoulos,GRE,Betis,Spanish La Liga,CB,Defender,35,1136,1,33,24,26,17,47,33
Solly March,ENG,Brighton,"English Premier League, UEFA Europa League",RW,Forward,29,719,1,70,60,62,66,85,66
Son,ESP,Ludogorets,UEFA Europa Conference League,LB,Defender,29,450,1,41,69,81,77,21,50
Son Heung-min,KOR,Tottenham,English Premier League,AM,Forward,31,2934,1,82,82,67,63,33,73
Sondre Brunstad Fet,NOR,Bodø/Glimt,UEFA Europa Conference League,RM,Midfielder,27,347,1,84,74,44,38,45,52
Sondre Sørli,NOR,Bodø/Glimt,UEFA Europa Conference League,RW,Forward,28,316,1,27,81,54,62,44,55
Sonny Kittel,GER,Raków,UEFA Europa League,CM,Forward,30,138,1,21,33,38,30,34,30
Sory Kaba,GUI,Las Palmas,Spanish La Liga,AM,Forward,28,720,1,34,46,33,27,29,36
Sotiris Alexandropoulos,GRE,Olympiacos,"UEFA Europa Conference League, UEFA Europa League",AM,Forward,22,300,1,30,42,60,46,63,44
Soualiho Meïté,FRA,PAOK,UEFA Europa Conference League,DM,Midfielder,30,581,1,28,41,46,37,48,42
Souleymane Touré,FRA,Lorient,French Ligue 1,CB,Defender,21,2051,1,54,62,54,62,44,52
Soumaïla Coulibaly,FRA,Antwerp,UEFA Champions League,CB,Defender,20,540,1,28,24,39,36,39,36
Soungoutou Magassa,FRA,Monaco,French Ligue 1,CB,Defender,20,1346,1,34,49,68,62,79,65
Spas Delev,BUL,Ludogorets,UEFA Europa Conference League,LW,Forward,34,179,1,26,45,45,48,60,41
Srđan Babić,SRB,Almería,Spanish La Liga,CB,Defender,27,90,1,49,42,53,56,53,52
Srđan Hrstić,SRB,Häcken,UEFA Europa League,AM,Forward,20,148,1,73,23,26,23,40,39
Srđan Mijailović,SRB,Red Star,UEFA Champions League,RB,Defender,30,487,1,59,39,34,22,56,44
Srđan Plavšić,SRB,Raków,UEFA Europa League,LM,Midfielder,28,438,1,30,68,55,66,57,56
Stanislav Basmanov,KAZ,Astana FK,UEFA Europa Conference League,CM,Midfielder,22,6,1,35,42,39,95,5,39
Stanislav Lobotka,SVK,Napoli,"Italian Serie A, UEFA Champions League",CM,Midfielder,29,3959,1,35,41,65,51,44,48
Stanley N'Soki,FRA,Hoffenheim,German Bundesliga,CB,Defender,24,631,1,37,42,60,60,78,63
Stav Lemkin,ISR,Shakhtar,UEFA Champions League,CB,Defender,20,64,1,37,16,39,43,8,26
Steeve Yago,BFA,Aris Limassol FC,UEFA Europa League,CB,Defender,30,450,1,37,37,47,38,82,57
