Player,Nationality,Team,League,Position,General Position,Age,Minutes,Goals,Assists,Shots Total,Shots on Target,Expected Goals (xG),Non-Penalty Expected Goals (npxG),Penalty Kicks Made,Penalty Kicks Attempted,Shot-Creating Actions (SCA),Goal-Creating Actions (GCA),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Crosses,Expected Assists (xA),Expected Assisted Goals (xAG),Passes Completed,Passes Attempted,Progressive Passes,Through Balls,Switches,Passes Blocked,Passes Offside,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Passing Distance (Total),Progressive Passing Distance (Total),Carries,Progressive Carries,Carrying Distance (Total),Progressive Carrying Distance (Total),Carries into Final Third,Carries into Penalty Area,Take-Ons Attempted,Successful Take-Ons,Times Tackled During Take-On,Tackles,Tackles Won,Tackles in Defensive Third,Tackles in Middle Third,Tackles in Attacking Third,Dribblers Tackled,Dribbles Challenged,Challenges Lost,Interceptions,Blocks,Shots Blocked,Clearances,Errors Leading to Shot,Ball Recoveries,Miscontrols,Dispossessed,Ball Losses,Passes Received,Progressive Passes Received,Touches,Touches in Defensive Penalty Area,Touches in Defensive Third,Touches in Middle Third,Touches in Attacking Third,Touches in Attacking Penalty Area,Live-Ball Touches,Yellow Cards,Red Cards,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalties Kicks Conceded,Penalties Kicks Won,Own Goals,Aerials Won,Aerials Lost,Total Aerials,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels Won,Efficiency,Matches,% Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons
Lucas Torró,ESP,Osasuna,Spanish La Liga,CM,Midfielder,31,778,0.0,0.0,0.58,0.12,0.08,0.08,0.0,0.0,0.69,0.12,0.23,3.47,0.12,0.0,0.12,0.01,0.0,31.81,41.53,2.89,0.0,0.81,0.23,0.23,40.95,0.35,0.35,18.39,22.1,10.41,13.3,1.97,3.82,485.75,133.84,21.98,0.23,86.99,33.2,0.35,0.0,0.23,0.23,0.0,2.08,0.93,0.93,1.16,0.0,1.27,1.39,0.12,1.5,0.46,0.12,2.08,0.12,5.55,1.27,0.35,1.62,30.89,0.93,50.44,2.08,11.8,30.08,9.02,2.66,50.44,0.35,0.0,0.0,1.74,1.27,0.0,0.0,0.0,0.0,4.86,1.04,5.9,4.05,0.81,2.78,2.2,-0.08,1,0.0,82.37,0.0,83.21,78.27,51.57,63.4,100.0
Lucas Tousart,FRA,Brest,French Ligue 1,CM,Midfielder,28,194,0.0,0.0,1.39,0.93,0.0,0.0,0.0,0.0,0.93,0.0,0.46,2.32,0.46,0.46,0.46,0.05,0.0,33.4,36.65,4.64,0.0,0.0,0.46,0.46,36.19,0.0,0.0,15.77,16.7,14.38,15.77,2.78,2.78,578.97,136.86,25.05,0.46,102.06,38.97,0.46,0.0,0.93,0.46,0.46,5.57,3.25,2.32,0.93,2.32,2.32,3.71,1.39,1.86,1.39,0.0,2.32,0.0,3.71,0.93,1.39,2.32,28.3,0.0,56.13,2.78,18.56,27.37,10.67,1.86,56.13,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,0.0,1.39,1.86,3.25,5.1,0.93,2.78,5.57,0.0,1,0.0,42.77,0.0,94.43,91.19,100.0,60.02,49.46
Lucas Vázquez,ESP,Leverkusen,"German Bundesliga, UEFA Champions League",WB,Midfielder,34,321,0.0,0.28,0.56,0.0,0.03,0.03,0.0,0.0,3.08,0.56,1.4,1.4,0.84,0.0,1.68,0.22,0.25,37.85,45.7,1.68,0.28,0.56,0.56,0.28,38.41,7.01,0.28,21.59,24.11,13.18,14.86,0.84,3.08,522.34,104.3,30.56,1.68,126.45,59.16,0.84,0.28,1.12,0.0,0.84,2.24,1.4,1.4,0.28,0.56,1.4,1.4,0.0,0.28,0.28,0.0,1.68,0.0,3.36,1.68,1.4,3.08,38.69,4.77,55.51,1.96,9.81,23.27,22.71,1.4,55.51,0.84,0.0,0.0,1.96,2.8,0.0,0.0,0.0,0.0,0.84,1.12,1.96,8.13,3.64,2.52,2.8,-0.03,1,0.0,42.86,0.0,89.55,88.69,27.27,76.92,0.0
Luciano Valente,NED,Feyenoord,UEFA Europa League,LM,Midfielder,22,220,0.0,0.0,1.64,0.82,0.25,0.25,0.0,0.0,4.5,0.41,0.82,7.77,1.64,0.41,0.82,0.04,0.04,39.68,50.32,9.41,0.41,2.05,2.05,0.41,49.91,0.0,0.0,20.05,22.09,15.95,20.45,2.86,4.5,666.41,188.59,45.82,3.68,247.91,153.82,2.45,0.41,2.86,1.64,1.23,2.05,0.82,0.82,0.82,0.41,1.23,1.64,0.41,0.41,0.41,0.0,1.23,0.0,9.0,1.64,0.41,2.05,44.18,3.68,59.73,3.27,9.41,33.55,19.23,1.64,59.73,0.41,0.0,0.0,0.41,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.77,4.91,4.09,2.05,-0.25,1,0.0,0.0,0.0,90.77,78.0,63.56,55.56,57.34
Lucien Agoume,FRA,Sevilla,Spanish La Liga,DM,Midfielder,23,752,0.12,0.12,0.24,0.12,0.04,0.04,0.0,0.0,1.8,0.24,0.96,5.62,0.84,0.24,0.48,0.04,0.08,35.9,45.6,5.74,0.24,0.6,0.96,0.6,43.56,1.44,1.08,16.4,18.55,14.36,16.52,3.95,7.3,631.32,190.53,28.6,1.56,129.97,69.65,1.08,0.0,0.6,0.36,0.24,1.8,1.08,0.48,1.08,0.24,0.96,1.44,0.48,1.2,1.2,0.12,1.68,0.12,3.71,0.6,0.24,0.84,34.47,1.44,53.26,2.63,11.13,31.36,10.89,0.96,53.26,0.48,0.0,0.0,1.8,0.48,0.24,0.0,0.0,0.0,1.68,1.2,2.87,8.74,2.03,2.03,2.03,0.08,1,0.12,58.54,0.0,88.41,86.92,54.11,62.96,60.0
Luck Zogbé,CIV,Brest,French Ligue 1,RW,Forward,20,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,1410.0,1290.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,60.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,90.0,60.0,90.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
Ludovic Ajorque,FRA,Brest,French Ligue 1,AM,Forward,31,984,0.09,0.27,1.92,0.46,0.28,0.28,0.0,0.0,2.93,0.46,1.28,1.01,0.0,0.0,0.18,0.07,0.11,17.56,25.7,1.37,0.09,0.46,0.18,0.0,25.15,0.55,0.09,8.96,13.35,5.49,7.41,1.92,2.56,287.47,31.46,17.29,0.73,60.37,23.14,0.37,0.18,0.91,0.73,0.18,0.82,0.55,0.27,0.37,0.18,0.37,0.91,0.55,0.46,0.27,0.09,1.37,0.0,1.83,2.2,0.82,3.02,25.7,4.3,34.12,1.37,3.48,17.01,14.36,4.57,34.12,0.27,0.0,0.0,1.83,1.46,0.46,0.0,0.09,0.0,6.13,3.57,9.7,6.4,3.38,4.76,0.91,-0.19,1,0.09,63.2,0.0,67.12,74.09,75.0,53.18,80.22
Ludovic Blas,FRA,Rennes,French Ligue 1,CM,Midfielder,27,562,0.32,0.16,2.72,0.8,0.37,0.26,0.16,0.16,4.0,0.64,1.92,2.4,2.08,0.48,3.52,0.13,0.19,33.79,41.64,5.93,0.0,0.8,0.8,0.32,38.27,3.04,0.48,17.3,18.58,12.49,15.05,3.2,5.6,584.36,120.11,30.59,3.36,183.2,88.72,2.4,0.64,2.72,1.28,1.44,0.64,0.48,0.0,0.48,0.16,0.16,1.76,1.6,0.64,1.12,0.0,0.8,0.0,4.8,1.6,1.12,2.72,38.59,9.13,52.69,0.64,6.57,19.22,27.38,3.2,52.53,0.0,0.0,0.0,0.96,2.4,0.16,0.0,0.0,0.0,0.0,1.12,1.12,18.42,4.64,6.41,0.64,-0.05,1,0.32,0.0,0.0,93.11,82.99,57.14,26.67,47.06
Luis Díaz,COL,Bayern Munich,"German Bundesliga, UEFA Champions League",LW,Forward,28,928,0.58,0.39,3.78,1.84,0.63,0.63,0.0,0.0,4.95,1.16,2.42,2.13,1.26,0.1,2.13,0.22,0.29,40.15,48.88,4.27,0.39,0.58,0.87,0.29,45.87,2.72,0.0,22.02,24.73,13.19,16.39,3.2,4.17,631.55,127.14,41.9,4.17,242.55,118.03,2.23,2.72,3.78,1.75,1.94,0.58,0.39,0.29,0.19,0.1,0.29,0.58,0.29,0.48,0.97,0.1,0.1,0.0,5.33,2.23,1.55,3.78,47.81,12.9,60.32,0.39,3.78,22.5,34.91,7.18,60.32,0.39,0.0,0.0,1.16,1.26,0.39,0.0,0.0,0.0,0.29,0.68,0.97,21.34,6.11,11.25,0.68,-0.05,1,0.58,29.9,0.0,89.04,80.48,76.74,58.62,46.3
Luis Enrique Palma,HON,Lech Poznań,UEFA Europa Conference League,AM,Forward,25,135,0.67,0.67,2.0,1.33,0.13,0.13,0.0,0.0,4.0,2.0,2.0,4.67,1.33,0.67,1.33,0.13,0.13,22.67,32.67,4.67,0.0,1.33,2.0,0.0,31.33,1.33,1.33,13.33,17.33,5.33,8.0,2.67,5.33,377.33,113.33,22.0,4.67,189.33,109.33,2.0,0.67,1.33,0.67,0.67,0.67,0.67,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.67,4.67,30.0,5.33,39.33,0.0,4.67,16.67,18.67,2.0,39.33,0.0,0.0,0.0,1.33,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.67,6.0,4.67,0.67,0.53,1,0.67,0.0,0.0,76.92,66.62,50.09,100.0,50.38
Luis Guilherme,BRA,West Ham,English Premier League,LW,Forward,19,56,0.0,0.0,1.61,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.07,16.07,0.0,0.0,0.0,0.0,0.0,16.07,0.0,0.0,9.64,9.64,4.82,4.82,0.0,0.0,216.96,83.57,19.29,1.61,110.89,46.61,0.0,0.0,1.61,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,6.43,1.61,3.21,4.82,16.07,4.82,24.11,4.82,11.25,6.43,6.43,1.61,24.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43,0.0,1.61,0.0,-0.16,1,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0
Luis Henrique,BRA,Inter,"Italian Serie A, UEFA Champions League",WB,Midfielder,23,229,0.0,0.0,1.57,0.0,0.04,0.04,0.0,0.0,2.75,0.0,1.57,3.14,0.79,0.0,1.57,0.08,0.04,43.62,50.31,4.72,0.0,0.79,0.79,0.0,46.38,3.93,0.0,23.19,25.94,15.33,16.9,3.54,5.11,707.82,180.79,33.41,1.97,164.67,69.56,1.18,0.79,1.57,0.39,0.79,0.79,0.79,0.39,0.39,0.0,0.39,0.39,0.0,0.39,0.79,0.0,1.18,0.0,6.68,0.0,0.39,0.39,40.48,6.29,56.99,1.97,9.04,29.48,19.65,1.97,56.99,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.97,2.75,3.54,1.18,-0.04,1,0.0,0.0,0.0,89.4,90.71,69.28,100.0,24.84
Luis Javier Suárez,COL,Sporting CP,UEFA Champions League,AM,Forward,27,195,0.46,0.0,4.62,1.38,0.78,0.46,0.46,0.46,4.15,0.46,1.85,0.46,0.46,0.0,0.0,0.0,0.32,11.54,16.15,1.85,0.0,0.0,0.92,0.0,14.31,1.85,0.0,6.46,8.31,4.62,5.08,0.46,0.92,165.69,30.0,16.62,1.38,85.85,44.31,0.46,1.38,1.38,0.0,1.38,0.92,0.46,0.0,0.46,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,0.92,0.46,1.38,19.38,6.0,25.85,0.0,0.46,12.46,13.38,5.54,25.38,0.46,0.0,0.0,1.38,2.77,0.46,0.0,0.46,0.0,0.92,1.38,2.31,9.23,4.62,7.38,0.46,-0.32,1,0.46,39.83,0.0,77.74,90.94,50.0,50.0,0.0
Luis Milla,ESP,Getafe,Spanish La Liga,CM,Midfielder,31,988,0.0,0.55,0.55,0.09,0.01,0.01,0.0,0.0,3.73,0.91,1.91,3.28,0.82,0.27,5.1,0.18,0.16,32.79,45.73,3.37,0.27,0.73,0.73,0.46,36.35,8.93,4.37,14.67,17.31,12.3,15.94,5.19,9.84,604.13,195.3,18.58,0.91,94.1,40.99,0.55,0.09,1.09,0.55,0.55,1.46,0.91,0.55,0.55,0.36,0.73,1.55,0.82,1.0,1.55,0.18,1.18,0.09,6.56,0.73,0.82,1.55,26.51,1.64,53.74,1.73,8.84,31.06,14.57,0.18,53.74,0.18,0.0,0.0,0.73,1.37,0.0,0.0,0.0,0.0,0.91,1.0,1.91,5.92,4.65,1.37,1.64,-0.01,1,0.0,47.64,0.0,84.75,77.16,52.74,54.49,50.46
Luis Rioja,ESP,Valencia,Spanish La Liga,RM,Midfielder,32,828,0.0,0.33,1.3,0.22,0.09,0.09,0.0,0.0,3.15,0.43,1.09,1.2,1.2,0.54,4.24,0.16,0.15,24.67,34.57,3.04,0.0,0.43,1.2,0.22,31.2,3.15,0.87,12.61,14.89,9.35,12.61,2.39,4.46,427.39,116.85,25.98,2.39,177.17,72.61,1.52,0.65,2.61,1.2,1.2,1.41,0.98,0.87,0.33,0.22,0.54,1.63,1.09,0.87,0.54,0.0,1.09,0.0,3.37,1.2,1.09,2.28,29.13,7.17,42.61,1.3,8.04,15.22,19.67,2.07,42.61,0.11,0.0,0.0,0.33,1.63,0.0,0.0,0.0,0.0,0.0,0.87,0.87,12.61,3.59,4.46,1.52,-0.09,1,0.0,0.0,0.0,84.69,74.15,53.59,50.0,45.98
Luiz Felipe,ITA,Rayo Vallecano,Spanish La Liga,CB,Defender,28,219,0.0,0.0,0.41,0.41,0.04,0.04,0.0,0.0,0.82,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,45.21,48.9,1.23,0.0,0.41,0.0,0.0,43.56,5.34,0.41,16.44,16.44,24.66,26.71,2.47,3.7,750.41,210.41,30.41,0.82,120.82,53.84,0.0,0.0,0.0,0.0,0.0,1.64,0.82,1.64,0.0,0.0,1.23,2.05,0.82,1.64,0.82,0.41,2.88,0.0,2.05,1.64,0.0,1.64,37.81,0.0,58.36,9.86,37.4,19.73,1.23,0.82,58.36,0.41,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.82,0.82,1.64,2.05,0.82,0.82,2.05,-0.04,1,0.0,50.0,0.0,100.0,92.32,66.76,55.56,0.0
Luka Ilić,SRB,Oviedo,Spanish La Liga,AM,Forward,26,501,0.18,0.0,0.72,0.54,0.05,0.05,0.0,0.0,0.54,0.0,0.18,1.8,0.54,0.0,1.08,0.07,0.02,19.04,25.69,2.51,0.18,0.0,1.26,0.18,24.07,1.44,0.9,10.42,12.93,5.75,7.01,1.8,3.59,309.34,83.89,17.25,0.54,71.14,27.84,0.54,0.36,1.26,0.0,1.08,1.62,0.72,0.36,1.26,0.0,1.44,3.41,1.98,0.9,1.62,0.54,1.26,0.0,2.51,1.44,1.26,2.69,21.02,2.16,35.75,2.16,8.08,19.4,8.44,1.08,35.75,0.72,0.18,0.18,2.16,1.08,0.0,0.0,0.0,0.0,0.36,0.9,1.26,5.21,0.54,1.98,2.16,0.13,1,0.18,28.57,0.0,80.59,82.03,50.14,42.94,0.0
Luka Ivanušec,CRO,PAOK,UEFA Europa League,AM,Forward,26,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,36.0,0.0,18.0,0.0,0.0,10.8,12.6,54.0,54.0,18.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,18.0,18.0,36.0,36.0,0.0,0.0,900.0,450.0,54.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,18.0,54.0,0.0,0.0,0.0,54.0,18.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,0.0,0.0,1,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0
Luka Jović,SRB,AEK Athens,UEFA Europa Conference League,AM,Forward,27,112,0.8,0.0,2.41,2.41,0.8,0.8,0.0,0.0,3.21,0.8,0.0,2.41,2.41,0.0,0.0,0.0,0.0,15.27,21.7,5.62,0.8,0.0,0.0,0.8,19.29,1.61,0.8,5.62,8.84,8.04,8.84,1.61,2.41,281.25,98.04,20.09,3.21,159.11,96.43,1.61,0.0,2.41,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.61,0.0,3.21,0.8,2.41,3.21,21.7,4.02,30.54,1.61,4.02,15.27,12.86,3.21,30.54,0.0,0.0,0.0,0.8,3.21,0.0,0.0,0.0,0.0,0.0,0.8,0.8,12.86,4.02,5.62,0.0,0.0,1,0.8,0.0,0.0,63.57,90.95,66.8,0.0,100.0
Luka Menalo,BIH,Rijeka,UEFA Europa Conference League,CM,Midfielder,29,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,1.43,0.0,0.0,10.0,15.71,0.0,0.0,0.0,1.43,0.0,15.71,0.0,0.0,8.57,10.0,1.43,1.43,0.0,1.43,102.86,25.71,14.29,0.0,67.14,15.71,1.43,0.0,7.14,4.29,2.86,1.43,1.43,1.43,0.0,0.0,1.43,2.86,1.43,0.0,0.0,0.0,0.0,0.0,2.86,2.86,0.0,2.86,15.71,2.86,24.29,1.43,4.29,12.86,10.0,0.0,24.29,1.43,0.0,0.0,4.29,1.43,0.0,0.0,0.0,0.0,1.43,0.0,1.43,2.86,0.0,0.0,2.86,0.0,1,0.0,100.0,0.0,85.7,100.0,0.0,66.67,60.08
Luka Modrić,CRO,Milan,Italian Serie A,CM,Midfielder,40,873,0.1,0.21,0.62,0.21,0.03,0.03,0.0,0.0,4.74,0.31,2.27,7.63,1.13,0.1,4.54,0.21,0.2,63.3,72.16,8.25,0.52,1.24,0.72,0.41,63.3,8.45,4.95,24.23,24.95,27.63,30.82,9.9,13.51,1224.02,437.84,48.87,1.34,242.16,109.9,1.55,0.21,1.55,0.72,0.72,1.86,1.24,1.13,0.62,0.1,0.72,1.96,1.24,1.44,0.82,0.41,1.34,0.1,6.29,0.52,0.52,1.03,55.36,1.03,80.1,3.4,17.73,47.94,15.88,0.41,80.1,0.1,0.0,0.0,0.21,0.93,0.0,0.0,0.0,0.0,0.1,0.62,0.72,10.62,5.05,1.86,1.96,0.07,1,0.1,13.89,0.0,97.11,89.65,73.28,51.31,46.45
Luka Stojkovic,CRO,Dinamo Zagreb,UEFA Europa League,CM,Midfielder,21,56,0.0,0.0,3.21,0.0,0.16,0.16,0.0,0.0,12.86,1.61,4.82,6.43,4.82,1.61,11.25,0.64,0.64,48.21,61.07,9.64,0.0,1.61,0.0,0.0,49.82,11.25,1.61,24.11,25.71,12.86,16.07,11.25,17.68,1007.68,380.89,41.79,1.61,263.57,110.89,3.21,0.0,0.0,0.0,0.0,3.21,0.0,0.0,1.61,1.61,1.61,1.61,0.0,0.0,1.61,0.0,3.21,0.0,3.21,1.61,0.0,1.61,46.61,4.82,75.54,1.61,8.04,22.5,45.0,3.21,75.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,0.0,3.21,16.07,14.46,9.64,1.61,-0.16,1,0.0,100.0,0.0,93.78,80.02,63.63,33.4,0.0
Luka Sučić,CRO,Real Sociedad,Spanish La Liga,CM,Midfielder,23,123,0.0,0.0,1.46,0.73,0.15,0.15,0.0,0.0,0.73,0.0,0.73,2.93,0.73,0.0,0.73,0.0,0.07,30.73,40.24,5.12,0.0,0.73,1.46,0.0,38.05,2.2,0.0,11.71,14.63,11.71,13.9,4.39,6.59,514.39,131.71,32.2,1.46,194.63,98.05,2.2,0.0,2.93,1.46,1.46,0.73,0.73,0.0,0.0,0.73,0.73,1.46,0.73,0.0,1.46,0.0,0.0,0.0,4.39,1.46,1.46,2.93,34.39,2.93,51.22,0.0,5.12,27.07,20.49,2.2,51.22,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,1.46,1.46,2.93,9.51,0.73,2.93,1.46,-0.15,1,0.0,49.83,0.0,80.04,84.24,66.62,66.67,49.83
Luka Vušković,CRO,Hamburger SV,German Bundesliga,CB,Defender,18,630,0.14,0.0,0.57,0.14,0.07,0.07,0.0,0.0,1.29,0.0,0.86,1.86,0.0,0.0,0.29,0.01,0.03,54.29,64.57,3.57,0.0,0.71,0.43,0.14,60.29,4.14,2.29,16.86,18.71,31.0,34.71,6.0,9.57,1083.0,358.86,45.57,0.71,275.43,153.57,0.14,0.0,0.29,0.29,0.0,0.71,0.43,0.57,0.14,0.0,0.0,0.57,0.57,0.71,2.29,1.57,9.86,0.14,4.71,0.57,1.14,1.71,47.71,0.71,81.43,14.0,40.0,39.14,2.71,1.29,81.43,0.14,0.0,0.0,0.86,1.71,0.0,0.0,0.0,0.0,6.71,1.14,7.86,5.0,1.29,1.29,0.43,0.07,1,0.14,85.37,0.0,90.11,89.31,62.7,33.59,100.0
Luka Zarić,SRB,Red Star,UEFA Europa League,LW,Forward,16,10,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,63.0,0.0,0.0,0.0,0.0,0.0,54.0,9.0,9.0,45.0,45.0,0.0,9.0,0.0,0.0,540.0,45.0,72.0,0.0,621.0,198.0,9.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,81.0,0.0,81.0,0.0,0.0,45.0,36.0,9.0,81.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,1,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
Lukas Grgic,AUT,Rapid Wien,UEFA Europa Conference League,DM,Midfielder,30,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,5.62,0.0,0.0,0.0,0.0,0.0,40.78,47.81,5.62,0.0,0.0,1.41,0.0,47.81,0.0,0.0,9.84,11.25,23.91,26.72,7.03,8.44,881.72,316.41,37.97,0.0,112.5,73.12,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,1.41,0.0,1.41,1.41,0.0,2.81,0.0,0.0,0.0,0.0,5.62,0.0,0.0,0.0,42.19,0.0,53.44,1.41,12.66,40.78,0.0,0.0,53.44,0.0,0.0,0.0,4.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.62,1.41,0.0,1.41,0.0,1,0.0,0.0,0.0,87.47,89.48,83.29,50.0,0.0
Lukas Klostermann,GER,RB Leipzig,German Bundesliga,LW,Defender,29,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,45.0,45.0,90.0,90.0,45.0,45.0,4185.0,2790.0,45.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,225.0,0.0,135.0,90.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,1,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0
Lukas Kübler,GER,Freiburg,"German Bundesliga, UEFA Europa League",RB,Defender,33,655,0.14,0.14,1.1,0.27,0.21,0.21,0.0,0.0,1.92,0.14,0.69,2.47,0.55,0.14,1.24,0.07,0.05,35.73,43.01,2.89,0.0,0.27,0.69,0.14,35.59,7.28,0.27,17.31,18.82,15.53,18.27,2.2,3.98,595.24,187.69,21.02,0.96,97.28,36.0,0.55,0.14,0.55,0.27,0.27,2.06,1.51,1.37,0.69,0.0,0.82,1.51,0.69,1.65,0.41,0.14,3.85,0.0,2.61,0.27,0.41,0.69,28.44,2.47,53.18,3.16,17.86,27.62,7.97,1.65,53.18,0.14,0.0,0.0,0.55,1.1,0.27,0.0,0.0,0.0,1.92,1.65,3.57,6.32,2.06,2.47,2.34,-0.07,1,0.14,53.78,0.0,91.98,85.0,55.28,65.27,49.09
Lukas Lerager,DEN,FC Copenhagen,UEFA Champions League,CM,Midfielder,32,270,0.0,0.0,2.0,0.67,0.13,0.13,0.0,0.0,2.33,0.0,1.33,0.67,0.67,0.0,0.67,0.1,0.1,30.33,40.67,3.67,0.0,0.0,1.33,0.0,39.33,1.33,0.33,15.0,19.33,10.67,13.33,1.0,2.67,416.67,128.67,14.0,0.0,34.0,15.33,1.0,0.0,0.33,0.33,0.0,4.67,3.33,2.0,2.33,0.33,2.33,2.67,0.33,1.33,0.33,0.0,2.0,0.0,6.67,1.67,0.33,2.0,24.0,1.67,53.0,2.0,13.67,25.67,14.33,2.67,53.0,0.33,0.0,0.0,1.33,0.67,0.0,0.33,0.0,0.0,2.67,0.0,2.67,5.33,2.33,3.33,5.67,-0.13,1,0.0,100.0,0.0,77.6,80.05,37.45,77.11,100.0
Lukas Nmecha,GER,Leeds United,English Premier League,AM,Forward,26,205,0.44,0.0,2.2,0.88,0.75,0.44,0.44,0.44,1.76,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,13.17,19.32,0.88,0.0,0.0,0.44,0.0,17.12,2.2,0.0,8.34,10.1,3.07,4.83,0.44,0.44,158.93,13.61,17.56,0.88,66.29,21.07,1.32,0.44,0.44,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.44,0.44,0.44,0.44,2.2,0.0,3.07,3.07,2.2,5.27,23.27,5.71,30.29,2.63,3.95,14.05,13.61,5.71,29.85,0.0,0.0,0.0,1.76,2.2,0.0,0.0,0.0,0.0,3.07,3.07,6.15,7.46,1.76,6.15,0.0,-0.31,1,0.44,49.92,0.0,82.57,63.56,100.0,0.0,0.0
