Game Week,Home Team,Away Team,Score,Attendance,Venue,Referee,Date,URL
J6,Strasbourg,Marseille,1–0,"19,790",Stade de la Meinau,Willy Delajod,2024-09-29,https://fbref.com/en/matches/ebcd9980/Strasbourg-Marseille-September-29-2024-Ligue-1
J7,Marseille,Angers,1–1,"54,568",Orange Vélodrome,Romain Lissorgue,2024-10-04,https://fbref.com/en/matches/c2dcc859/Marseille-Angers-October-4-2024-Ligue-1
J7,Saint-Étienne,Auxerre,3–1,"31,445",Stade Geoffroy-Guichard,Mathieu Vernice,2024-10-05,https://fbref.com/en/matches/752978b2/Saint-Etienne-Auxerre-October-5-2024-Ligue-1
J7,Lille,Toulouse,2–1,"36,947",Decathlon Arena - Stade Pierre-Mauroy,Clément Turpin,2024-10-05,https://fbref.com/en/matches/8d700c3d/Lille-Toulouse-October-5-2024-Ligue-1
J7,Rennes,Monaco,1–2,"26,533",Roazhon Park,Thomas Léonard,2024-10-05,https://fbref.com/en/matches/f7072ea6/Rennes-Monaco-October-5-2024-Ligue-1
J7,Lyon,Nantes,2–0,"51,888",Groupama Stadium,Marc Bollengier,2024-10-06,https://fbref.com/en/matches/1cefcdb4/Lyon-Nantes-October-6-2024-Ligue-1
J7,Brest,Le Havre,2–0,"14,572",Stade Francis-Le Blé,Benoît Millot,2024-10-06,https://fbref.com/en/matches/efe178e7/Brest-Le-Havre-October-6-2024-Ligue-1
J7,Reims,Montpellier,4–2,"14,903",Stade Auguste-Delaune,Benoît Bastien,2024-10-06,https://fbref.com/en/matches/843fb71f/Reims-Montpellier-October-6-2024-Ligue-1
J7,Strasbourg,Lens,2–2,"19,968",Stade de la Meinau,Stéphanie Frappart,2024-10-06,https://fbref.com/en/matches/219332d8/Strasbourg-Lens-October-6-2024-Ligue-1
J7,Nice,Paris S-G,1–1,"30,247",Allianz Riviera,Jérôme Brisard,2024-10-06,https://fbref.com/en/matches/474dd950/Nice-Paris-Saint-Germain-October-6-2024-Ligue-1
J8,Monaco,Lille,0–0,"7,263",Stade Louis II,Eric Wattellier,2024-10-18,https://fbref.com/en/matches/18476c11/Monaco-Lille-October-18-2024-Ligue-1
J8,Brest,Rennes,1–1,"15,099",Stade Francis-Le Blé,Bastien Dechepy,2024-10-19,https://fbref.com/en/matches/e2a10c83/Brest-Rennes-October-19-2024-Ligue-1
J8,Saint-Étienne,Lens,0–2,"36,832",Stade Geoffroy-Guichard,Romain Lissorgue,2024-10-19,https://fbref.com/en/matches/0782c73c/Saint-Etienne-Lens-October-19-2024-Ligue-1
J8,Paris S-G,Strasbourg,4–2,"47,590",Parc des Princes,Jeremy Stinat,2024-10-19,https://fbref.com/en/matches/80a16e3b/Paris-Saint-Germain-Strasbourg-October-19-2024-Ligue-1
J8,Le Havre,Lyon,0–4,"22,490",Stade Océane,Abdelatif Kherradji,2024-10-20,https://fbref.com/en/matches/b12f8ecd/Le-Havre-Lyon-October-20-2024-Ligue-1
J8,Auxerre,Reims,2–1,"17,016",Stade de l'Abbé Deschamps,Florent Batta,2024-10-20,https://fbref.com/en/matches/5f02a541/Auxerre-Reims-October-20-2024-Ligue-1
J8,Nantes,Nice,1–1,"28,141",Stade de la Beaujoire - Louis Fonteneau,Gaël Angoula,2024-10-20,https://fbref.com/en/matches/706313e8/Nantes-Nice-October-20-2024-Ligue-1
J8,Toulouse,Angers,1–1,"24,107",Stadium de Toulouse,Willy Delajod,2024-10-20,https://fbref.com/en/matches/92f559ad/Toulouse-Angers-October-20-2024-Ligue-1
J8,Montpellier,Marseille,0–5,"18,000",Stade de la Mosson-Mondial 98,Clément Turpin,2024-10-20,https://fbref.com/en/matches/0f332030/Montpellier-Marseille-October-20-2024-Ligue-1
J9,Rennes,Le Havre,1–0,"27,130",Roazhon Park,Florent Batta,2024-10-25,https://fbref.com/en/matches/603efa49/Rennes-Le-Havre-October-25-2024-Ligue-1
J9,Angers,Saint-Étienne,4–2,"13,796",Stade Raymond Kopa,Marc Bollengier,2024-10-26,https://fbref.com/en/matches/61752f42/Angers-Saint-Etienne-October-26-2024-Ligue-1
