Player,Nation,General Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
Lucas Hernández,URU,Midfielder,uy Peñarol,32.0,1992,3,0,87,81,35,66,49
Lucas Janson,ARG,Forward,Boca Juniors,30.0,1994,3,1,112,30,74,53,59
Lucas Lazarte,ARG,Midfielder,Aldosivi,20.0,2005,1,0,15,55,96,66,28
Lucas Lima,BRA,Midfielder,Ceará,25.0,2000,6,1,101,34,17,12,79
Lucas Lima,BRA,Forward,Sport Recife,35.0,1990,14,13,1086,37,91,60,52
Lucas Martínez Quarta,ARG,Defender,River Plate,29.0,3992,19,19,1684,73,65,48,55
Lucas Menossi,ARG,Midfielder,Belgrano,33.0,1992,14,11,898,65,41,46,52
Lucas Morales,URU,Defender,uy Nacional,25.0,1999,4,3,245,85,32,71,62
Lucas Moura,BRA,Forward,São Paulo,32.0,3984,2,0,56,31,40,58,47
Lucas Mugni,ARG,Midfielder,Ceará,33.0,1992,14,13,909,67,78,61,61
Lucas Palavecino,ARG,Midfielder,Banfield,21.0,2003,1,0,1,34,15,23,31
Lucas Passerini,ARG,Forward,Belgrano,31.0,1994,17,7,756,48,32,19,44
Lucas Piovi,ARG,Midfielder,Estudiantes–LP,32.0,3984,11,7,667,73,60,52,51
Lucas Piton,BRA,Defender,Vasco da Gama,24.0,2000,14,14,1254,41,91,77,48
Lucas Pratto,ARG,Forward,py Olimpia,37.0,1988,3,0,56,49,85,56,35
Lucas Quintana,PAR,Defender,py Cerro Porteño,20.0,2005,5,3,315,36,18,20,54
Lucas Ramon,BRA,Defender,Mirassol,31.0,1994,13,13,1076,82,75,76,65
Lucas Rodríguez,ARG,Defender,Instituto,31.0,1993,13,10,899,47,67,37,41
Lucas Romero,ARG,Midfielder,Cruzeiro,31.0,1994,16,15,1361,63,60,44,50
Lucas Sanabria,URU,Forward,LA Galaxy,21.0,2003,18,11,852,44,38,23,67
Lucas Sanabria,PAR,Midfielder,py Libertad,25.0,1999,5,3,267,47,58,47,37
Lucas Sasha,BRA,Midfielder,Fortaleza,35.0,3980,17,16,1290,45,32,37,74
Lucas Silva,BRA,Midfielder,Cruzeiro,32.0,1993,16,14,1252,65,62,45,39
Lucas Souto,ARG,Defender,Defensa y Just,26.0,1998,1,0,24,36,30,39,13
Lucas Verza,PAR,Goalkeeper,py Olimpia,24.0,2001,1,1,90,50,43,46,38
Lucas Villalba,URU,Forward,uy Nacional,24.0,2001,6,4,379,31,71,71,59
Lucas Villalba,ARG,Defender,Cruzeiro,30.0,1994,14,14,1244,70,40,55,54
Lucas Zelarayán,ARM,Midfielder,Belgrano,33.0,1992,13,11,992,75,89,87,40
Lucca Holanda,BRA,Forward,Internacional,22.0,4006,7,1,233,32,40,51,54
Lucca Marques,BRA,Forward,São Paulo,18.0,4014,4,1,119,77,14,85,51
Lucca Prior,BRA,Forward,Fortaleza,21.0,4008,7,2,262,62,80,48,59
Luciano,BRA,Forward,São Paulo,32.0,3986,21,13,1188,74,76,48,52
Luciano Abecasis,ARG,Defender,Ind. Rivadavia,35.0,1990,1,1,90,56,84,64,59
Luciano Acosta,ARG,Forward,FC Dallas,31.0,1994,21,18,1695,65,88,78,53
Luciano Boggio,ITA,Midfielder,Lanús,26.0,3998,7,6,498,75,46,36,59
Luciano Cabral,CHI,Midfielder,Independiente,30.0,1995,17,11,1025,76,84,77,32
Luciano Giménez,ARG,Forward,Estudiantes–LP,25.0,4000,12,2,325,81,22,39,76
Luciano Gómez,ARG,Midfielder,Ind. Rivadavia,29.0,1996,14,14,1198,76,63,65,46
Luciano Juba,BRA,Defender,Bahia,25.0,3998,21,20,1794,82,89,78,41
Luciano Lollo,ARG,Defender,Newell's OB,38.0,1987,15,15,1276,75,32,34,56
Luciano Pascual,0,Forward,Godoy Cruz,0.0,0,7,3,211,32,29,48,48
Luciano Pons,ARG,Forward,co CA Bucaramanga,35.0,1990,5,5,436,72,20,27,38
Luciano Ramón Herrera,ARG,Forward,Newell's OB,29.0,3992,18,13,1008,60,53,63,60
Luciano Recalde,ARG,Defender,San Martín de San Juan,29.0,1995,9,8,680,36,22,24,40
Luciano Rodríguez,URU,Forward,Bahia,22.0,4006,19,11,902,54,27,46,47
Luciano Vietto,ARG,Forward,Racing Club,31.0,3986,15,11,794,71,89,64,37
Lucio Falasco,ARG,Forward,Aldosivi,21.0,2004,2,0,4,32,68,50,31
Lucão,BRA,Goalkeeper,RB Bragantino,24.0,2001,3,3,270,50,45,46,39
Luighi,BRA,Forward,Palmeiras,19.0,4012,7,1,171,44,75,82,44
Luis Abram,PER,Defender,Atlanta Utd,29.0,1996,21,16,1493,39,51,44,27
Luis Abreu,PAR,Midfielder,py Olimpia,21.0,2004,3,1,164,54,76,74,44
Luis Advíncula,PER,Defender,Boca Juniors,35.0,1990,16,10,988,72,65,81,44
Luis Angulo,COL,Forward,Cen. Córdoba–SdE,21.0,6012,25,19,1470,56,69,75,52
Luis Barraza,USA,Goalkeeper,D.C. United,28.0,1996,18,18,1620,50,56,46,46
Luis Benedetti,BRA,Defender,Palmeiras,19.0,4012,2,1,106,40,76,26,54
Luis Díaz,CRC,Forward,NE Revolution,26.0,1998,19,1,398,47,75,78,58
Luis Felipe Zárate,PAR,Defender,ec Independiente,25.0,2000,5,5,450,46,34,35,64
Luis Ingolotti,ARG,Goalkeeper,Gimnasia–LP,25.0,2000,3,3,270,50,44,46,51
Luis Mandaca,BRA,Forward,Juventude,23.0,2001,14,12,973,44,37,41,66
Luis Mejía,PAN,Goalkeeper,uy Nacional,34.0,1991,6,6,540,50,44,46,71
Luis Miguel Rodríguez,ARG,Forward,Atlé Tucumán,40.0,1985,9,2,311,47,81,37,38
Luis Muriel,COL,Forward,Orlando City,34.0,1991,25,20,1690,72,83,63,55
Luis Otávio,BRA,Midfielder,Internacional,18.0,2007,7,0,134,34,25,51,70
Luis René Barboza,BOL,Defender,bo San Antonio Bulo Bulo,32.0,1993,5,5,429,76,18,32,45
Luis Sequeira,ARG,Midfielder,Ind. Rivadavia,22.0,4006,18,16,1194,83,74,78,46
Luis Suárez,URU,Forward,Inter Miami,38.0,1987,19,19,1537,67,83,40,49
Luis Zúñiga,VEN,Forward,ve Dep Táchira,21.0,2003,2,0,22,31,13,78,33
Luisão,BRA,Defender,Santos,21.0,2003,3,2,168,40,27,19,59
Luiz Araújo,BRA,Forward,Flamengo,29.0,3992,21,11,1160,70,75,74,69
Luiz Filipe,BRA,Forward,Mirassol,24.0,2001,1,0,14,26,12,87,57
Luiz Gustavo,BRA,Defender,Vasco da Gama,19.0,2006,5,3,288,36,30,41,33
Luiz Gustavo,BRA,Midfielder,São Paulo,38.0,3974,2,2,180,34,29,49,62
Luiz Paz,BOL,Midfielder,bo Bolívar,21.0,2004,1,0,2,40,27,84,13
Lukas Engel,DEN,Defender,FC Cincinnati,26.0,1998,25,23,2007,50,84,74,62
Lukas MacNaughton,CAN,Defender,D.C. United,30.0,1995,6,5,408,80,24,37,43
Lukas Zuccarello,BRA,Forward,Vasco da Gama,18.0,2006,2,0,24,26,51,35,72
Luke Brennan,USA,Forward,Atlanta Utd,20.0,2005,7,2,213,38,55,74,46
Luke Hille,USA,Midfielder,Minnesota Utd,22.0,2003,1,0,1,34,13,39,13
Lyanco,BRA,Defender,Atlético Mineiro,28.0,1997,10,10,898,51,54,53,61
Léo Aragão,BRA,Goalkeeper,Cruzeiro,23.0,2002,1,1,90,50,44,46,38
Léo Chú,BRA,Forward,FC Dallas,25.0,2000,4,3,210,66,45,33,28
Léo Coelho,BRA,Defender,uy Peñarol,32.0,1993,6,6,540,45,22,22,55
Léo Jardim,BRA,Goalkeeper,Vasco da Gama,30.0,1995,15,15,1345,50,44,60,45
Léo Mana,BRA,Defender,Corinthians,21.0,2004,4,3,225,38,35,55,46
Léo Pereira,BRA,Defender,Flamengo,29.0,3992,20,19,1736,77,59,49,45
Maarten Paes,IDN,Goalkeeper,FC Dallas,27.0,1998,22,22,1980,50,57,70,73
Magomed-Shapi Suleymanov,RUS,Forward,Sporting KC,25.0,1999,24,20,1575,51,61,68,48
Magrão,BRA,Goalkeeper,Fortaleza,25.0,2000,3,3,270,50,42,46,38
Maher Carrizo,ARG,Forward,Vélez Sarsfield,19.0,4012,19,18,1477,71,47,65,52
Malcom Braida,ARG,Forward,San Lorenzo,28.0,3994,17,17,1485,55,46,51,65
Malik Henry,CAN,Midfielder,Toronto FC,23.0,2002,2,0,25,40,34,62,13
Malte Amundsen,DEN,Defender,Columbus Crew,27.0,1998,15,12,1031,75,77,74,60
Mamadou Fofana,MLI,Defender,NE Revolution,27.0,1998,22,22,1906,36,23,34,57
Manoel,BRA,Defender,Fluminense,35.0,1990,1,1,45,36,18,12,11
Manu Duah,GHA,Midfielder,San Diego FC,20.0,2005,5,3,239,34,47,43,60
Manu García,ESP,Midfielder,Sporting KC,27.0,1998,23,22,1983,70,92,77,39
Manuel Agustín Duarte,ARG,Forward,Barracas Central,23.0,2001,13,7,545,54,53,55,48
Manuel Brondo,ARG,Forward,Arg Juniors,23.0,2002,4,0,67,26,14,34,29
Manuel Fernández,ARG,Forward,Vélez Sarsfield,20.0,4008,4,0,44,46,12,66,18
Manuel García,ARG,Midfielder,Sarmiento,26.0,1999,12,6,572,45,47,41,69
Manuel Insaurralde,ARG,Midfielder,San Lorenzo,26.0,1999,8,3,279,39,68,55,45
Manuel Lanzini,ARG,Forward,River Plate,32.0,3986,12,4,498,64,79,69,43
Manuel Mónaco,ARG,Midfielder,Sarmiento,23.0,2002,1,0,12,34,28,17,13
Manuel Panaro Miramon,ARG,Forward,Gimnasia–LP,23.0,2002,14,8,696,34,55,54,72
Manuel Roffo,ARG,Goalkeeper,Instituto,25.0,2000,19,19,1710,50,46,46,48
Manuel Vicentini,ARG,Goalkeeper,Belgrano,35.0,1990,5,5,450,50,45,46,40
Marcel Guaramato,VEN,Defender,ve Carabobo,31.0,1993,4,3,280,39,56,74,21
Marcel Hartel,GER,Midfielder,St. Louis,29.0,1996,24,24,2131,79,85,72,34
Marcelino Moreno,ARG,Midfielder,Lanús,31.0,1994,18,17,1518,85,86,86,35
Marcelo Díaz,CHI,Midfielder,cl U de Chile,38.0,1986,6,6,425,36,37,28,43
Marcelo Esponda,ARG,Midfielder,Aldosivi,22.0,2003,11,10,842,44,53,42,61
Marcelo Estigarribia,ARG,Forward,Atlé Tucumán,30.0,3990,16,10,1027,51,52,37,47
Marcelo Fernández,PAR,Forward,py Libertad,23.0,2001,6,5,355,33,28,29,73
Marcelo Hermes,BRA,Defender,Juventude,30.0,1995,4,4,360,49,53,49,31
Marcelo Herrera,ARG,Defender,Columbus Crew,26.0,1998,11,6,618,78,92,90,47
Marcelo Lomba,BRA,Goalkeeper,br Palmeiras,38.0,1986,1,1,90,50,44,46,38
Marcelo Ortiz,ARG,Defender,Atlé Tucumán,31.0,1994,6,5,413,49,29,14,57
Marcelo Saracchi,URU,Midfielder,Boca Juniors,27.0,1998,6,4,360,79,68,78,65
Marcelo Torres,ARG,Forward,Gimnasia–LP,27.0,1997,3,1,94,26,14,7,28
Marcelo Weigandt,ARG,Defender,Inter Miami,25.0,2000,14,12,1021,79,73,56,32
Marco Di Cesare,ARG,Defender,Racing Club,23.0,4004,18,17,1543,70,58,51,50
Marco Farfan,USA,Defender,FC Dallas,26.0,1998,17,14,1291,40,64,60,43
Marco Huamán,PER,Defender,pe Alianza Lima,22.0,2002,3,3,225,41,72,32,53
Marco Iacobellis,ARG,Forward,San Martín de San Juan,24.0,2000,13,8,789,50,73,62,63
Marco Pašalić,CRO,Forward,Orlando City,24.0,2000,25,25,1975,78,80,80,46
Marco Pellegrino,ARG,Defender,Huracán,23.0,4004,18,17,1548,68,33,49,59
Marco Reus,GER,Forward,LA Galaxy,36.0,1989,18,15,1303,69,94,54,55
Marcos Acuña,ARG,Defender,River Plate,33.0,3982,20,19,1613,50,91,83,61
Marcos Antônio,BRA,Midfielder,São Paulo,25.0,4000,17,16,1246,43,78,57,34
Marcos Arturia,ARG,Forward,Banfield,27.0,1998,13,5,470,55,49,35,52
Marcos Bolados,CHI,Forward,cl Colo-Colo,29.0,1996,2,0,49,32,47,52,46
Marcos Felipe,BRA,Goalkeeper,Bahia,29.0,3992,15,14,1332,50,44,60,59
Marcos Gómez,PAR,Midfielder,py Olimpia,23.0,2001,3,1,91,34,16,34,64
Marcos Ignacio Ledesma,ARG,Goalkeeper,Barracas Central,28.0,1996,19,19,1710,50,67,46,69
Marcos Paulo,BRA,Defender,Juventude,22.0,2003,9,8,693,50,40,56,55
Marcos Portillo,ARG,Midfielder,Platense,25.0,6000,7,2,236,53,85,64,71
Marcos Rocha,BRA,Defender,br Palmeiras,36.0,1988,2,2,180,39,73,45,50
Marcos Rojo,ARG,Defender,Boca Juniors,35.0,1990,11,11,859,71,51,41,53
Marcos Victor,BRA,Defender,Ceará,23.0,2001,1,1,90,36,18,12,38
Marcus Ingvartsen,DEN,Forward,San Diego FC,29.0,1996,6,5,370,65,33,39,34
Marcão,BRA,Goalkeeper,Juventude,33.0,1992,6,5,495,50,42,46,38
Maren Haile-Selassie,SUI,Forward,Chicago Fire,26.0,1999,20,3,617,68,81,77,49
Mariano Bracamonte,ARG,Defender,Deportivo Riestra,26.0,1999,13,7,628,39,60,47,71
Mariano Gerez,ARG,Midfielder,Lanús,19.0,2006,1,0,11,34,30,19,50
Mariano Troilo,ARG,Defender,Belgrano,22.0,2003,17,16,1424,70,42,32,57
Marinho,BRA,Forward,Fortaleza,35.0,3980,16,12,944,62,60,66,56
Marino Arzamendia,PAR,Goalkeeper,py Olimpia,27.0,1998,2,2,180,50,53,46,40
Marino Hinestroza,COL,Forward,co Nacional,23.0,2002,5,5,413,62,83,84,58
Mario Otazú,PAR,Forward,bo San Antonio Bulo Bulo,29.0,1996,6,3,303,28,28,20,46
Mario Sanabria,ARG,Midfielder,Deportivo Riestra,23.0,2002,10,4,394,39,63,73,42
Mark-Anthony Kaye,CAN,Midfielder,SJ Earthquakes,30.0,1994,23,6,750,71,64,62,60
Markus Anderson,USA,Forward,Philadelphia Union,21.0,2003,3,1,100,78,31,42,32
Markus Cimermancic,CAN,Midfielder,Toronto FC,20.0,2004,5,3,222,34,30,54,71
Marky Delgado,USA,Midfielder,LAFC,30.0,1995,22,18,1551,72,88,63,62
Marllon Borges,BRA,Defender,Ceará,33.0,1992,15,15,1350,72,33,19,28
Marlon,BRA,Defender,Cruzeiro,28.0,3994,12,11,996,45,59,65,58
Marlon,BRA,Defender,LAFC,29.0,1995,11,7,631,38,48,44,51
Marlon Freitas,BRA,Midfielder,Botafogo (RJ),30.0,3990,20,20,1693,65,83,46,40
Marquinhos,BRA,Forward,Cruzeiro,22.0,2003,12,2,307,37,60,51,52
Martin Braithwaite,DEN,Forward,Grêmio,34.0,1991,13,13,1074,74,43,27,43
Martinelli,BRA,Midfielder,Fluminense,24.0,2001,15,15,1219,67,64,47,50
Martín Barrios,URU,Midfielder,Racing Club,26.0,3998,18,3,556,84,41,62,55
Martín Campaña,URU,Goalkeeper,uy Peñarol,36.0,1989,3,3,270,53,43,59,50
Martín Cauteruccio,URU,Forward,pe Sporting Cristal,38.0,1987,5,4,362,69,43,23,24
Martín Cáceres,URU,Defender,py Libertad,38.0,1987,2,2,180,39,58,15,20
Martín Fernández,URU,Midfielder,Gimnasia–LP,24.0,2001,11,8,673,41,26,27,47
Martín Garay,ARG,Midfielder,Tigre,26.0,1999,10,7,674,39,63,67,52
Martín García,0,Midfielder,Aldosivi,0.0,0,1,1,59,34,22,25,29
Martín Luciano,ARG,Defender,Newell's OB,21.0,2003,4,2,164,54,18,77,21
Martín Ojeda,ARG,Forward,Orlando City,26.0,1998,25,22,1960,79,88,63,44
Martín Ortega,ARG,Defender,Tigre,25.0,1999,13,13,1090,79,69,76,39
Martín Pino,ARG,Forward,Godoy Cruz,27.0,1998,1,1,56,26,23,12,26
Martín Pérez Guedes,ARG,Midfielder,pe Universitario,33.0,1991,2,1,96,53,37,40,62
Martín Río,ARG,Midfielder,Banfield,24.0,2001,18,18,1572,69,54,34,67
Martín Silva,URU,Goalkeeper,py Libertad,42.0,1983,1,1,90,50,44,46,40
Mason Toye,USA,Forward,Sporting KC,26.0,1998,11,0,87,85,48,77,48
Mateo Aguiar,ARG,Forward,Defensa y Just,18.0,2007,2,0,24,43,27,85,32
Mateo Antoni,URU,Midfielder,Arg Juniors,22.0,2003,1,0,1,34,13,9,13
Mateo Bajamich,ARG,Forward,Atlé Tucumán,25.0,1999,18,8,819,49,45,58,44
Mateo Caceres,ARG,Forward,Talleres,22.0,2002,1,0,1,26,14,6,16
Mateo Carabajal,ARG,Defender,ec Independiente,28.0,1997,5,5,404,36,22,28,64
Mateo Coronel,ARG,Forward,Atlé Tucumán,26.0,1998,15,13,1019,69,57,50,30
Mateo Del Blanco,ARG,Midfielder,Unión,21.0,2003,18,14,1327,50,78,89,48
Mateo Gamarra,PAR,Defender,Cruzeiro,24.0,2000,2,1,154,36,18,43,79
Mateo Mendoza,ARG,Defender,Godoy Cruz,20.0,2004,17,17,1530,41,32,46,51
Mateo Mendía,ARG,Defender,Boca Juniors,21.0,2004,1,1,90,36,31,19,70
Mateo Pellegrino,ARG,Forward,Vélez Sarsfield,24.0,2001,1,0,34,26,11,24,16
Mateo Ponte,URU,Defender,Botafogo (RJ),22.0,4006,15,3,383,83,76,93,54
Mateo Ramírez,ARG,Midfielder,Deportivo Riestra,30.0,1995,4,0,31,34,20,10,89
Mateo Seoane,ARG,Midfielder,Gimnasia–LP,21.0,2004,2,1,135,34,38,36,37
Mateo Silvetti,ARG,Forward,Newell's OB,19.0,2006,15,15,1090,62,57,70,54
Mateus Cocão,BRA,Midfielder,Vasco da Gama,23.0,2002,9,3,337,34,36,33,51
Mateus Uribe,COL,Midfielder,co Nacional,34.0,1991,3,3,260,34,38,38,40
Mateus Xavier,BRA,Forward,Santos,18.0,2007,3,0,39,26,12,53,58
Mateusz Klich,POL,Midfielder,Atlanta Utd,35.0,1990,16,9,795,45,76,46,37
Matheus Alexandre,BRA,Defender,Sport Recife,26.0,1999,8,6,537,40,58,73,56
Matheus Alves,BRA,Forward,São Paulo,20.0,4010,12,7,558,30,56,58,54
Matheus Araújo,BRA,Forward,Ceará,23.0,2002,10,2,269,66,75,50,38
Matheus Babi,BRA,Forward,Juventude,28.0,1997,9,1,204,63,31,24,49
Matheus Bahia,BRA,Defender,Ceará,25.0,1999,11,11,979,51,79,68,44
Matheus Bianqui,BRA,Forward,Mirassol,27.0,1998,6,0,73,26,14,9,74
Matheus Bidu,BRA,Defender,Corinthians,26.0,1999,10,8,710,49,81,85,62
Matheus Davó,BRA,Forward,Mirassol,25.0,1999,2,0,35,26,59,48,56
Matheus Donelli,BRA,Goalkeeper,Corinthians,23.0,2002,5,5,450,50,45,46,47
Matheus Fernandes,BRA,Midfielder,RB Bragantino,27.0,1998,8,3,342,36,46,63,71
Matheus Gonçalves,BRA,Forward,Flamengo,19.0,4010,5,0,70,41,36,73,53
Matheus Henrique,BRA,Midfielder,Cruzeiro,27.0,1997,3,2,188,36,44,32,55
Matheus Martins,BRA,Forward,Botafogo (RJ),22.0,4006,8,4,404,69,62,72,59
Matheus Nascimento,BRA,Forward,LA Galaxy,21.0,2004,17,9,821,62,57,32,46
Matheus Pereira,BRA,Midfielder,Cruzeiro,29.0,1996,15,13,1143,81,86,72,50
Matheus Pereira da Silva,BRA,Midfielder,Fortaleza,27.0,1998,4,4,350,37,75,64,45
Matheus Rossetto,BRA,Midfielder,Fortaleza,29.0,3992,11,10,699,35,45,41,37
Matheusinho,BRA,Forward,Vitória,27.0,3995,16,14,1218,56,54,52,57
Matheuzinho,BRA,Defender,Corinthians,24.0,2000,13,12,1115,46,71,78,54
Mathias Jørgensen,DEN,Defender,LA Galaxy,35.0,1990,13,12,1013,44,64,41,48
Mathías De Ritis,URU,Defender,Banfield,22.0,2003,12,12,1061,40,50,78,62
Mathías Laborda,URU,Defender,Vancouver W'caps,25.0,1999,18,15,1366,83,80,62,53
Mathías Villasanti,PAR,Midfielder,Grêmio,28.0,1997,13,12,1054,36,37,49,76
Matias Arezo,URU,Forward,Grêmio,22.0,2002,8,3,268,71,52,47,39
Matias Fonseca,URU,Forward,Instituto,24.0,2001,3,1,165,28,39,16,59
Matias Gomez,ARG,Midfielder,Talleres,19.0,2005,3,1,123,37,32,29,67
Matko Miljevic,USA,Forward,Huracán,24.0,2001,18,16,1288,73,78,61,52
Matt Freese,USA,Goalkeeper,NYCFC,26.0,1998,21,21,1890,53,54,60,49
Matt Miazga,USA,Defender,FC Cincinnati,30.0,1995,16,14,1094,36,33,13,50
Matt Polster,USA,Midfielder,NE Revolution,32.0,1993,20,20,1783,60,45,44,48
Matthew Corcoran,USA,Midfielder,Nashville SC,19.0,2006,7,3,242,36,49,33,43
Matthew Edwards,USA,Defender,Atlanta Utd,22.0,2003,20,14,1207,45,74,59,37
Matthew Longstaff,ENG,Forward,Toronto FC,25.0,2000,17,11,906,31,56,25,74
Matti Peltola,FIN,Midfielder,D.C. United,23.0,2002,18,9,881,36,42,27,55
Matías Arias,ARG,Midfielder,Vélez Sarsfield,18.0,2007,2,0,33,34,71,88,54
Matías Borgogno,ARG,Goalkeeper,San Martín de San Juan,26.0,1998,19,19,1710,50,67,59,59
Matías De los Santos,URU,Defender,Atlé Tucumán,32.0,1992,10,10,900,50,38,33,46
Matías Di Benedetto,ARG,Defender,pe Universitario,32.0,1992,4,4,360,36,17,16,72
Matías Espinoza,PAR,Defender,py Libertad,27.0,1997,4,4,326,51,53,46,70
Matías Fernández,ARG,Midfielder,Ind. Rivadavia,24.0,2001,14,5,524,45,75,86,58
Matías Fernández Cordero,CHI,Defender,ec Independiente,29.0,1995,3,2,206,39,67,77,44
Matías Galarza,PAR,Forward,Talleres,23.0,10010,32,26,2126,45,54,43,77
Matías Gallardo,ARG,Forward,Instituto,21.0,2003,2,0,17,32,73,66,74
Matías García,ARG,Forward,Aldosivi,33.0,1991,4,1,114,39,63,37,83
Matías Giménez,ARG,Forward,Independiente,26.0,3998,15,4,489,36,57,39,52
Matías Godoy,ARG,Midfielder,Cen. Córdoba–SdE,23.0,4004,12,6,478,39,59,80,49
Matías González,ARG,Forward,Banfield,23.0,2002,1,0,5,26,17,73,57
Matías González,ARG,Forward,Godoy Cruz,26.0,1999,6,2,291,31,27,61,71
Matías Kranevitter,ARG,Midfielder,River Plate,32.0,3986,5,2,230,34,24,43,47
Matías Mansilla,ARG,Goalkeeper,Atlé Tucumán,29.0,5988,24,24,2160,52,58,46,52
Matías Melluso,ARG,Midfielder,Gimnasia–LP,27.0,1998,4,0,108,40,63,40,65
Matías Miranda,ARG,Forward,Defensa y Just,25.0,2000,7,4,316,58,61,57,57
Matías Núñez,ARG,Midfielder,ve Carabobo,24.0,2000,6,5,455,34,34,31,50
Matías Orihuela,ARG,Defender,Atlé Tucumán,33.0,3984,8,4,494,50,59,64,55
Matías Pellegrini,ARG,Forward,Vélez Sarsfield,25.0,4000,15,4,487,35,68,75,59
Matías Perelló,ARG,Forward,Cen. Córdoba–SdE,23.0,4002,22,14,1141,69,72,82,43
Matías Pérez,ARG,Midfielder,py Cerro Porteño,26.0,1999,4,4,335,34,15,26,45
Matías Ramírez,ARG,Forward,Defensa y Just,26.0,1999,10,3,368,36,78,71,69
Matías Reali,ARG,Forward,San Lorenzo,27.0,1997,17,13,1073,41,60,64,45
Matías Rojas,PAR,Forward,River Plate,29.0,3990,7,0,124,80,56,45,25
Matías Sepúlveda,CHI,Defender,cl U de Chile,26.0,1999,6,6,533,81,75,87,55
Matías Tagliamonte,ARG,Goalkeeper,Unión,27.0,1998,5,5,450,50,45,46,51
Matías Tissera,ARG,Forward,Huracán,28.0,1996,12,5,408,72,36,31,42
Matías Valenti,ARG,Defender,Ind. Rivadavia,22.0,2002,10,3,425,48,28,35,63
Matías Vera,ARG,Midfielder,Cen. Córdoba–SdE,29.0,1995,2,0,90,34,28,41,48
Matías Viña,URU,Defender,Flamengo,27.0,1997,4,1,132,40,70,94,57
Matías Zaldivia,CHI,Defender,cl U de Chile,34.0,1991,5,5,450,84,49,46,71
Maurice Cova,VEN,Midfielder,ve Dep Táchira,32.0,1992,5,5,417,45,78,68,35
Mauricio,BRA,Forward,Palmeiras,24.0,4002,14,7,663,77,74,33,40
Mauricio Cardillo,ARG,Midfielder,Ind. Rivadavia,22.0,2003,15,13,885,78,29,54,54
Mauricio Cuevas,USA,Forward,LA Galaxy,22.0,2003,15,2,297,61,90,63,73
Mauricio Isla,CHI,Midfielder,cl Colo-Colo,37.0,1988,6,6,540,70,30,30,48
Mauricio Lemos,URU,Defender,Vasco da Gama,29.0,1995,3,2,181,36,26,15,42
Mauricio Martínez,ARG,Midfielder,Unión,32.0,1993,17,12,1114,69,37,68,45
Mauricio Pereyra,URU,Midfielder,uy Nacional,35.0,1990,2,1,57,38,54,44,15
Mauricio Pineda,USA,Midfielder,Chicago Fire,27.0,1997,23,17,1408,44,53,22,38
Mauricio Roldán,ARG,Forward,Banfield,20.0,2005,2,0,42,26,22,22,16
Mauro Maidana,ARG,Defender,ve Dep Táchira,35.0,1990,5,5,450,49,63,33,48
Mauro Méndez,URU,Forward,Banfield,26.0,3998,3,1,106,79,16,43,17
Mauro Peinipil,ARG,Defender,Ind. Rivadavia,26.0,1999,11,7,665,79,46,62,49
Mauro Pittón,ARG,Midfielder,Unión,30.0,1994,16,14,1102,45,47,49,55
Maurício Garcez,BRA,Forward,Juventude,28.0,1997,3,0,61,29,11,59,33
Max Arfsten,USA,Midfielder,Columbus Crew,24.0,2001,20,20,1761,82,84,87,44
Max Floriani,USA,Defender,SJ Earthquakes,22.0,2003,12,7,667,36,37,44,49
Max Svensson,ESP,Forward,Casa Pia,0.0,0,24,8,844,57,61,60,66
Maxi González,ARG,Midfielder,Defensa y Just,21.0,2004,8,3,351,34,34,31,81
Maxime Chanot,LUX,Defender,LAFC,35.0,1989,1,1,67,36,16,12,81
Maxime Crépeau,CAN,Goalkeeper,Portland Timbers,31.0,1994,12,12,1080,53,54,46,42
Maxime Dominguez,SUI,Midfielder,Toronto FC,29.0,1996,16,11,970,45,61,68,63
Maximilano Juambeltz,URU,Forward,Ind. Rivadavia,23.0,2002,1,0,24,26,43,8,21
Maximiliano Casa,ARG,Midfielder,San Martín de San Juan,32.0,1993,2,1,53,40,35,21,26
Maximiliano Falcón,URU,Defender,Inter Miami,28.0,1997,15,12,1089,66,20,17,39
Maximiliano Guerrero,CHI,Forward,cl U de Chile,25.0,2000,4,2,270,30,89,65,57
Maximiliano Lovera,ARG,Forward,Rosario Central,26.0,1999,11,5,413,40,62,69,44
Maximiliano Meza,ARG,Forward,River Plate,32.0,3984,15,9,911,51,72,68,72
Maximiliano Moralez,ARG,Midfielder,NYCFC,38.0,1987,24,24,1962,70,92,66,35
Maximiliano Olivera,URU,Defender,uy Peñarol,33.0,1992,6,6,477,81,55,56,76
Maximiliano Porcel,ARG,Midfielder,Vélez Sarsfield,19.0,2006,8,2,248,48,61,72,24
Maximiliano Puig,ARG,Forward,Barracas Central,24.0,2000,1,0,22,26,14,29,71
Maximiliano Rodríguez,CHI,Forward,Platense,25.0,2000,4,1,158,43,49,59,28
Maximiliano Romero,ARG,Forward,Arg Juniors,26.0,1999,2,0,34,43,31,29,31
Maximiliano Salas,ARG,Forward,Racing Club,27.0,5991,24,19,1558,59,66,74,55
Maximiliano Silvera,URU,Forward,uy Peñarol,27.0,1997,6,6,441,68,46,50,35
Maximiliano Urruti,ARG,Forward,NE Revolution,34.0,1991,19,5,590,67,32,37,55
Maximiliano Villa,URU,Defender,Atlé Tucumán,28.0,1997,1,1,80,36,21,76,15
