Player,Team,League,Position,General Position,Nationality,Age,Rating,Minutes,Matches,Average Rating
Edimilson Filho,Qaırat Almaty,UEFA Champions League,AM,Forward,BRA,28,14.0,194,4,3.5
Edin Džeko,Fiorentina,"Italian Serie A, UEFA Europa Conference League",AM,Forward,BIH,39,44.8,458,13,3.45
Edmond Tapsoba,Leverkusen,"German Bundesliga, UEFA Champions League",CB,Defender,BFA,26,83.3,1495,17,4.9
Edmund Baidoo,RB Salzburg,UEFA Europa League,AM,Forward,GHA,19,31.8,335,5,6.36
Edoardo Goldaniga,Como,Italian Serie A,CB,Defender,ITA,31,0.7,1,1,0.7
Edoardo Iannoni,Sassuolo,Italian Serie A,RM,Midfielder,ITA,24,12.9,79,7,1.84
Edon Zhegrova,Juventus,"Italian Serie A, UEFA Champions League",AM,Forward,KVX,26,39.8,100,7,5.69
Edson Álvarez,Fenerbahçe,UEFA Europa League,CM,Midfielder,MEX,28,19.5,297,4,4.88
Edu Expósito,Espanyol,Spanish La Liga,DM,Midfielder,ESP,29,75.5,962,14,5.39
Eduardo Camavinga,Real Madrid,"Spanish La Liga, UEFA Champions League",DM,Midfielder,FRA,23,73.4,633,15,4.89
Eduardo Guerrero,Dynamo Kyiv,UEFA Europa Conference League,AM,Forward,PAN,25,14.4,275,4,3.6
Eduardo Quaresma,Sporting CP,UEFA Champions League,CB,Defender,POR,23,15.2,180,3,5.07
Edvin Kurtulus,Ludogorets,UEFA Europa League,CB,Defender,SWE,25,6.5,97,2,3.25
Edward Chilufya,Midtjylland,UEFA Europa League,AM,Forward,ZAM,26,1.7,21,1,1.7
Eggert Aron Guðmundsson,Brann,UEFA Europa League,LM,Midfielder,ISL,21,27.8,354,5,5.56
Eguinaldo,Shakhtar,UEFA Europa Conference League,LM,Midfielder,BRA,21,5.3,58,1,5.3
Egzon Bejtulai,KF Drita,UEFA Europa Conference League,CB,Defender,MKD,31,15.6,360,4,3.9
Eivind Helland,Brann,UEFA Europa League,CB,Defender,NOR,20,30.0,450,5,6.0
El Chadaille Bitshiabu,RB Leipzig,German Bundesliga,CB,Defender,FRA,20,7.8,111,2,3.9
El Hadji Diouf,West Ham,English Premier League,WB,Midfielder,SEN,20,11.1,270,3,3.7
El Hadji Malick Diouf,West Ham,English Premier League,LB,Defender,SEN,20,54.2,1027,12,4.52
Elad Madmon,Maccabi Tel Aviv,UEFA Europa League,AM,Forward,ISR,21,11.9,172,4,2.98
Eli Junior Kroupi,Bournemouth,English Premier League,AM,Forward,FRA,19,34.2,410,11,3.11
Elias Achouri,FC Copenhagen,UEFA Champions League,LM,Midfielder,TUN,26,21.8,255,4,5.45
Elias Saad,Augsburg,German Bundesliga,AM,Forward,TUN,25,42.0,497,10,4.2
Eliesse Ben Seghir,"Leverkusen, Monaco","French Ligue 1, German Bundesliga, UEFA Champions League",AM,Forward,MAR,20,48.6,359,13,3.74
Eliezer Mayenda,Sunderland,English Premier League,AM,Forward,ESP,20,17.8,265,8,2.22
Elif Elmas,Napoli,"Italian Serie A, UEFA Champions League",CM,Forward,MKD,26,48.2,574,15,3.21
Elijah Dijkstra,AZ Alkmaar,UEFA Europa Conference League,RB,Defender,NED,19,12.6,145,3,4.2
Elisha Owusu,Auxerre,French Ligue 1,CM,Midfielder,GHA,28,51.6,910,12,4.3
Elliot Anderson,Nott'ham Forest,"English Premier League, UEFA Europa League",DM,Midfielder,ENG,23,115.3,1644,19,6.07
Ellis Chapman,Shelbourne FC,UEFA Europa Conference League,CM,Midfielder,ENG,24,1.3,14,1,1.3
Ellyes Skhiri,Eint Frankfurt,"German Bundesliga, UEFA Champions League",CM,Midfielder,TUN,30,43.8,622,13,3.37
Elseid Hysaj,Lazio,Italian Serie A,RB,Defender,ALB,31,13.0,153,3,4.33
Elvin Cəfərquliyev,Qarabağ,UEFA Champions League,LB,Defender,AZE,25,25.9,404,5,5.18
Elvis Rexhbeçaj,Augsburg,German Bundesliga,CM,Midfielder,KVX,28,42.9,587,12,3.58
Elye Wahi,Eint Frankfurt,"German Bundesliga, UEFA Champions League",AM,Forward,FRA,22,40.2,355,12,3.35
Emannuel Uchenna,Sparta Prague,UEFA Europa Conference League,CB,Defender,NGA,21,11.7,122,2,5.85
Emanuel Aiwum,Sturm Graz,UEFA Europa League,CB,Defender,AUT,24,17.0,450,5,3.4
Emanuel Emegha,Strasbourg,"French Ligue 1, UEFA Europa Conference League",AM,Forward,NED,22,34.1,508,9,3.79
Emanuele Valeri,Parma,Italian Serie A,WB,Midfielder,ITA,26,35.7,592,9,3.97
Emerson Palmieri,Marseille,"French Ligue 1, UEFA Champions League",LB,Defender,ITA,31,82.7,1236,16,5.17
Emersonn,Toulouse,French Ligue 1,AM,Forward,BRA,21,52.8,715,11,4.8
Emi Buendía,Aston Villa,"English Premier League, UEFA Europa League",LW,Forward,ARG,28,95.0,799,18,5.28
Emil Holm,Bologna,"Italian Serie A, UEFA Europa League",RB,Defender,SWE,25,52.6,669,10,5.26
Emil Kornvig,Brann,UEFA Europa League,RM,Midfielder,DEN,25,24.6,446,5,4.92
Emil Krafth,Newcastle Utd,English Premier League,RB,Defender,SWE,31,2.8,45,1,2.8
Emile Smith Rowe,Fulham,English Premier League,AM,Forward,ENG,25,62.3,415,15,4.15
Emir Karic,Sturm Graz,UEFA Europa League,LB,Defender,AUT,28,31.3,450,5,6.26
Emir Sahiti,Hamburger SV,German Bundesliga,RW,Forward,KVX,26,6.4,120,2,3.2
Emirhan İlkhan,Torino,Italian Serie A,CM,Midfielder,TUR,21,2.3,57,1,2.3
Emmanouil Siopis,Panathinaikos,UEFA Europa League,CM,Midfielder,GRE,31,13.6,263,4,3.4
Emmanuel Addai,Qarabağ,UEFA Champions League,LW,Forward,GHA,24,27.1,231,5,5.42
Emmanuel Agbadou,Wolves,English Premier League,CB,Defender,CIV,28,53.8,831,11,4.89
Emmanuel Biumla,Angers,French Ligue 1,CB,Defender,FRA,20,12.0,129,3,4.0
Emmanuel Ekong,Malmö,UEFA Europa League,AM,Forward,SWE,23,8.7,229,4,2.17
Emmanuel Fernandez,Rangers,UEFA Europa League,CB,Defender,ENG,24,4.1,90,1,4.1
Emmanuel Gyamfi,Aberdeen,UEFA Europa Conference League,LB,Defender,GER,21,1.9,15,1,1.9
Emre Can,Dortmund,"German Bundesliga, UEFA Champions League",CB,Defender,GER,31,18.6,211,4,4.65
Emre Kılınç,Samsunspor,UEFA Europa Conference League,RM,Midfielder,TUR,31,12.4,198,3,4.13
Endrick,Real Madrid,Spanish La Liga,AM,Forward,BRA,19,3.2,12,1,3.2
Endrit Krasniqi,Shkëndija 79,UEFA Europa Conference League,AM,Forward,KVX,31,22.9,332,5,4.58
Enes Ünal,Bournemouth,English Premier League,AM,Forward,TUR,28,6.0,38,5,1.2
Enric Saborit,AÉK Lárnaka,UEFA Europa Conference League,CB,Defender,ESP,33,5.4,180,2,2.7
Enrico Del Prato,Parma,Italian Serie A,CB,Defender,ITA,26,42.8,1170,13,3.29
Enrique Aguilar,RB Salzburg,UEFA Europa League,AM,Forward,SUI,18,4.6,32,2,2.3
Enzo Barrenechea,Benfica,UEFA Champions League,DM,Midfielder,ARG,24,22.4,450,5,4.48
Enzo Boyomo,Osasuna,Spanish La Liga,CB,Defender,CMR,24,63.0,1234,14,4.5
Enzo Cabrera,AÉK Lárnaka,UEFA Europa Conference League,AM,Forward,ARG,26,2.5,16,1,2.5
Enzo Ebosse,Hellas Verona,Italian Serie A,CB,Defender,CMR,26,5.0,54,2,2.5
Enzo Fernández,Chelsea,"English Premier League, UEFA Champions League",DM,Midfielder,ARG,24,95.5,1590,19,5.03
Enzo Kana-Biyik,Lausanne-Sport,UEFA Europa Conference League,AM,Forward,FRA,18,3.2,9,1,3.2
Enzo Koffi Vinette,Le Havre,French Ligue 1,LB,Defender,FRA,19,5.6,8,3,1.87
Enzo Le Fée,Sunderland,English Premier League,LW,Forward,FRA,25,62.2,1036,14,4.44
Enzo Molebe,Lyon,"French Ligue 1, UEFA Europa League",AM,Forward,FRA,18,8.0,69,3,2.67
Eray Cömert,Valencia,Spanish La Liga,CB,Defender,SUI,27,9.3,47,2,4.65
Ercan Kara,Rapid Wien,UEFA Europa Conference League,AM,Forward,AUT,29,12.0,264,4,3.0
Eren Dinkçi,Freiburg,"German Bundesliga, UEFA Europa League",RW,Forward,GER,23,28.2,305,11,2.56
Eren Elmalı,Galatasaray,UEFA Champions League,LB,Defender,TUR,25,17.1,103,4,4.28
Eric Bailly,Oviedo,Spanish La Liga,CB,Defender,CIV,31,12.7,270,3,4.23
Eric Boakye,FC Noah,UEFA Europa Conference League,RB,Defender,GHA,26,23.7,321,4,5.93
Eric Dier,Monaco,"French Ligue 1, UEFA Champions League",CB,Defender,ENG,31,37.1,720,8,4.64
Eric García,Barcelona,"Spanish La Liga, UEFA Champions League",CB,Defender,ESP,24,106.4,1586,21,5.07
Eric Martel,Köln,German Bundesliga,CM,Midfielder,GER,23,55.9,1129,13,4.3
Eric Smith,St. Pauli,German Bundesliga,CB,Defender,SWE,28,55.4,1170,13,4.26
Erick Marcus,Ludogorets,UEFA Europa League,LB,Forward,BRA,21,16.7,214,4,4.18
Erik Palmer-Brown,Panathinaikos,UEFA Europa League,CB,Defender,USA,28,15.2,270,3,5.07
Erik Prekop,Slavia Prague,UEFA Champions League,AM,Forward,SVK,28,1.0,3,1,1.0
Erkin Tapalov,Qaırat Almaty,UEFA Champions League,RB,Defender,KAZ,32,24.6,313,5,4.92
Erling Haaland,Manchester City,"English Premier League, UEFA Champions League",AM,Forward,NOR,25,94.1,1647,20,4.7
Ermal Krasniqi,Legia Warsaw,UEFA Europa Conference League,LM,Forward,KVX,27,21.1,210,3,7.03
Ermedin Demirović,Stuttgart,"German Bundesliga, UEFA Europa League",AM,Forward,BIH,27,35.5,672,8,4.44
Ernest Poku,Leverkusen,"German Bundesliga, UEFA Champions League",AM,Forward,NED,21,96.8,1074,17,5.69
Esmir Bajraktarevic,PSV Eindhoven,UEFA Champions League,RW,Forward,BIH,20,8.4,43,3,2.8
Esteban Lepaul,"Angers, Rennes",French Ligue 1,AM,Forward,FRA,25,59.8,1213,15,3.99
Estêvão Willian,Chelsea,"English Premier League, UEFA Champions League",RW,Forward,BRA,18,101.2,756,18,5.62
Ethan Ampadu,Leeds United,English Premier League,CM,Midfielder,WAL,25,61.4,1143,13,4.72
Ethan Mbappé,Lille,"French Ligue 1, UEFA Europa League",RW,Forward,FRA,18,38.4,163,8,4.8
Ethan Nwaneri,Arsenal,"English Premier League, UEFA Champions League",RM,Midfielder,ENG,18,31.4,253,8,3.92
Ethan Pinnock,Brentford,English Premier League,CB,Defender,JAM,32,15.6,228,3,5.2
Etienne Youte Kinkoue,Le Havre,French Ligue 1,CB,Defender,FRA,23,23.0,326,7,3.29
Etta Eyong,Levante,Spanish La Liga,AM,Forward,CMR,21,9.5,176,2,4.75
Evan Caffrey,Shelbourne FC,UEFA Europa Conference League,CM,Midfielder,IRL,22,10.6,105,5,2.12
Evan Ferguson,Roma,"Italian Serie A, UEFA Europa League",AM,Forward,IRL,21,55.7,552,14,3.98
Evangelos Andreou,AC Omonia,UEFA Europa Conference League,RW,Forward,CYP,23,14.9,270,4,3.72
Evanilson,Bournemouth,English Premier League,AM,Forward,BRA,26,47.2,1006,13,3.63
Evann Guessand,Aston Villa,"English Premier League, UEFA Europa League",RW,Forward,CIV,24,53.5,942,16,3.34
Evert Linthorst,Go Ahead Eag,UEFA Europa League,DM,Midfielder,NED,25,8.9,203,4,2.22
Ewandro,AC Omonia,UEFA Europa Conference League,AM,Forward,BRA,29,18.7,280,4,4.68
Exequiel Palacios,Leverkusen,German Bundesliga,CM,Midfielder,ARG,26,5.6,44,2,2.8
Ezechiel Banzuzi,RB Leipzig,German Bundesliga,RM,Midfielder,NED,20,41.1,335,12,3.42
Ezequiel Ávila,Betis,"Spanish La Liga, UEFA Europa League",AM,Forward,ARG,31,23.1,171,9,2.57
Ezequiél Fernández,Leverkusen,"German Bundesliga, UEFA Champions League",CM,Midfielder,ARG,23,38.5,517,8,4.81
Ezra Mayers,West Ham,English Premier League,LB,Defender,BRB,18,1.0,8,1,1.0
Ezri Konsa,Aston Villa,"English Premier League, UEFA Europa League",CB,Defender,ENG,28,72.4,1536,18,4.02
Fabian Rieder,"Augsburg, Rennes","French Ligue 1, German Bundesliga",AM,Forward,SUI,23,78.5,1032,14,5.61
Fabian Schär,Newcastle Utd,"English Premier League, UEFA Champions League",CB,Defender,SUI,33,57.6,737,13,4.43
Fabiano Parisi,Fiorentina,"Italian Serie A, UEFA Europa Conference League",WB,Midfielder,ITA,25,36.6,459,9,4.07
Fabien Centonze,Nantes,French Ligue 1,RB,Defender,FRA,29,12.9,28,5,2.58
Fabio Baldé,Hamburger SV,German Bundesliga,LW,Forward,POR,20,20.3,102,8,2.54
Fabio Carvalho,Brentford,English Premier League,CM,Forward,POR,23,8.5,102,6,1.42
Fabio Chiarodia,Gladbach,German Bundesliga,CB,Defender,ITA,20,25.3,279,5,5.06
Fabio Miretti,Juventus,"Italian Serie A, UEFA Champions League",CM,Midfielder,ITA,22,27.1,136,5,5.42
Fabio Moreno Fell,Mainz 05,German Bundesliga,AM,Forward,GER,25,4.8,76,1,4.8
Fabio Vieira,Hamburger SV,German Bundesliga,CM,Midfielder,POR,25,41.6,528,8,5.2
Fabián Ruiz Peña,Paris S-G,"French Ligue 1, UEFA Champions League",LM,Midfielder,ESP,29,66.5,851,14,4.75
Fabrice Tamba,Shkëndija 79,UEFA Europa Conference League,RW,Forward,SEN,21,20.9,405,5,4.18
Facundo Buonanotte,Chelsea,"English Premier League, UEFA Champions League",AM,Forward,ARG,20,20.0,208,4,5.0
Facundo Garcés,Alavés,Spanish La Liga,CB,Defender,MAS,26,21.2,540,6,3.53
Facundo Medina,Marseille,"French Ligue 1, UEFA Champions League",CB,Defender,ARG,26,19.1,270,4,4.78
Fali Candé,Sassuolo,Italian Serie A,LB,Defender,GNB,27,28.8,374,8,3.6
Fallou Cham,Hellas Verona,Italian Serie A,WB,Midfielder,NAN,0,21.1,213,5,4.22
Fares Chaïbi,Eint Frankfurt,"German Bundesliga, UEFA Champions League",CM,Midfielder,ALG,23,83.1,1295,17,4.89
Faris Pemi Moumbagna,Cremonese,Italian Serie A,AM,Forward,CMR,25,2.9,15,1,2.9
Faustino Anjorin,Torino,Italian Serie A,AM,Forward,ENG,24,11.6,66,5,2.32
Fedde Leysen,Union SG,UEFA Champions League,CB,Defender,BEL,22,13.6,271,4,3.4
Federico Baschirotto,Cremonese,Italian Serie A,CB,Defender,ITA,29,52.2,1260,14,3.73
Federico Bernardeschi,Bologna,"Italian Serie A, UEFA Europa League",RW,Forward,ITA,31,93.0,654,18,5.17
Federico Bonazzoli,Cremonese,Italian Serie A,AM,Forward,ITA,28,47.5,709,11,4.32
Federico Ceccherini,Cremonese,Italian Serie A,CB,Defender,ITA,33,12.0,110,3,4.0
Federico Chiesa,Liverpool,"English Premier League, UEFA Champions League",AM,Forward,ITA,28,50.4,215,13,3.88
Federico Dimarco,Inter,"Italian Serie A, UEFA Champions League",WB,Midfielder,ITA,28,96.7,1415,19,5.09
Federico Gatti,Juventus,"Italian Serie A, UEFA Champions League",CB,Defender,ITA,27,53.9,1048,13,4.15
Federico Redondo,Elche,Spanish La Liga,CM,Midfielder,ARG,22,7.4,20,4,1.85
Federico Valverde,Real Madrid,"Spanish La Liga, UEFA Champions League",RB,Midfielder,URU,27,99.3,1651,20,4.96
Federico Viñas,Oviedo,Spanish La Liga,AM,Forward,URU,27,45.1,762,13,3.47
Felix Agu,Werder Bremen,German Bundesliga,LB,Defender,NGA,26,32.5,484,6,5.42
Felix Mambimbi,Le Havre,French Ligue 1,AM,Forward,SUI,24,28.1,274,11,2.55
Felix Myhre,Brann,UEFA Europa League,LM,Midfielder,NOR,26,8.9,180,2,4.45
Felix Nmecha,Dortmund,"German Bundesliga, UEFA Champions League",CM,Midfielder,GER,25,87.4,1222,18,4.86
Felix Tsimba,Young Boys,UEFA Europa League,AM,Forward,SUI,19,1.5,9,2,0.75
Fer López,Wolves,English Premier League,CM,Midfielder,NAN,0,6.7,47,2,3.35
Fer López,Wolves,English Premier League,AM,Forward,ESP,21,16.8,74,3,5.6
Ferdi Kadioglu,Brighton,English Premier League,LB,Defender,TUR,26,63.3,1065,14,4.52
Ferland Mendy,Real Madrid,UEFA Champions League,LB,Defender,FRA,30,4.0,90,1,4.0
Fermin López,Barcelona,"Spanish La Liga, UEFA Champions League",AM,Forward,ESP,22,84.4,901,14,6.03
Fernando Calero,Espanyol,Spanish La Liga,CB,Defender,ESP,30,46.5,836,11,4.23
Ferran Jutglà,Celta Vigo,"Spanish La Liga, UEFA Europa League",AM,Forward,ESP,26,62.9,748,16,3.93
Ferrán Torres,Barcelona,"Spanish La Liga, UEFA Champions League",AM,Forward,ESP,25,85.3,1143,19,4.49
Fikayo Tomori,Milan,Italian Serie A,CB,Defender,ENG,27,43.7,865,11,3.97
Filip Helander,Häcken,UEFA Europa Conference League,CB,Defender,SWE,32,16.0,360,4,4.0
Filip Jagiełło,Lech Poznań,UEFA Europa Conference League,DM,Midfielder,POL,28,15.8,161,3,5.27
Filip Kaloč,Ludogorets,UEFA Europa League,CM,Midfielder,CZE,25,14.5,230,5,2.9
Filip Kostić,Juventus,"Italian Serie A, UEFA Champions League",WB,Midfielder,SRB,33,45.7,385,11,4.15
Filip Mladenović,Panathinaikos,UEFA Europa League,LB,Defender,SRB,34,4.9,101,3,1.63
Filip Rózga,Sturm Graz,UEFA Europa League,LW,Forward,POL,19,12.3,253,4,3.08
Filip Slavíček,Sigma Olomouc,UEFA Europa Conference League,LB,Defender,NAN,23,18.2,331,4,4.55
Filip Ugrinic,Valencia,Spanish La Liga,CM,Midfielder,SUI,26,19.8,138,6,3.3
Filip Đuričić,Panathinaikos,UEFA Europa League,AM,Forward,SRB,33,20.3,272,4,5.08
Filipe Relvas,AEK Athens,UEFA Europa Conference League,CB,Defender,POR,26,16.1,360,4,4.03
Filippo Mane,Dortmund,German Bundesliga,CB,Defender,ITA,20,4.5,85,2,2.25
Filippo Romagna,Sassuolo,Italian Serie A,CB,Defender,ITA,28,10.4,201,3,3.47
Filippo Terracciano,Cremonese,Italian Serie A,CB,Defender,ITA,22,55.7,1159,13,4.28
Findlay Curtis,Rangers,UEFA Europa League,RW,Forward,SCO,19,0.8,10,1,0.8
Finn Jeltsch,Stuttgart,"German Bundesliga, UEFA Europa League",CB,Defender,GER,19,45.3,751,11,4.12
Finn Stokkers,Go Ahead Eag,UEFA Europa League,AM,Forward,NED,29,4.1,29,3,1.37
Fisayo Dele-Bashiru,Lazio,Italian Serie A,LM,Midfielder,NGA,24,16.5,253,6,2.75
Fisnik Asllani,Hoffenheim,German Bundesliga,AM,Forward,KVX,23,70.7,879,13,5.44
Fiton Ademi,Shkëndija 79,UEFA Europa Conference League,AM,Forward,MKD,23,4.5,16,3,1.5
Flavius Daniliuc,Basel,UEFA Europa League,CB,Defender,AUT,24,20.0,360,4,5.0
Florent Hanin,Angers,French Ligue 1,LB,Defender,ALG,35,40.6,403,10,4.06
Florent Ramadani,Shkëndija 79,UEFA Europa Conference League,AM,Forward,MKD,25,0.0,10,2,0.0
Florentino Luís,Burnley,English Premier League,CM,Midfielder,POR,26,55.6,948,12,4.63
Florian Grillitsch,Braga,UEFA Europa League,CM,Midfielder,AUT,30,12.4,124,3,4.13
Florian Kainz,Köln,German Bundesliga,CM,Midfielder,AUT,33,44.1,240,10,4.41
Florian Lejeune,Rayo Vallecano,"Spanish La Liga, UEFA Europa Conference League",CB,Defender,FRA,34,91.2,1700,19,4.8
Florian Neuhaus,Gladbach,German Bundesliga,AM,Forward,GER,28,50.2,537,10,5.02
Florian Sotoca,Lens,French Ligue 1,AM,Forward,FRA,35,16.9,74,10,1.69
Florian Thauvin,Lens,French Ligue 1,AM,Forward,FRA,32,113.0,1168,15,7.53
Florian Wirtz,Liverpool,"English Premier League, UEFA Champions League",AM,Forward,GER,22,109.4,1261,18,6.08
Florin Tănase,FCSB,UEFA Europa League,DM,Midfielder,ROU,30,26.6,287,5,5.32
Florjan Jevšenak,NK Celje,UEFA Europa Conference League,CM,Midfielder,SVN,20,3.1,61,2,1.55
Fodé Ballo-Touré,Metz,French Ligue 1,WB,Defender,SEN,28,26.8,410,6,4.47
Fodé Doucouré,Le Havre,French Ligue 1,RM,Midfielder,MLI,24,56.6,636,14,4.04
Fodé Sylla,Lens,French Ligue 1,CM,Midfielder,FRA,19,7.8,63,2,3.9
Folarin Balogun,Monaco,"French Ligue 1, UEFA Champions League",AM,Forward,USA,24,78.5,1067,16,4.91
Formose Mendy,Lorient,French Ligue 1,CB,Defender,SEN,24,10.0,135,2,5.0
Fotios Kitsos,AC Omonia,UEFA Europa Conference League,LB,Defender,GRE,22,15.6,270,3,5.2
Fotis Ioannidis,Sporting CP,UEFA Champions League,AM,Forward,GRE,25,12.2,194,4,3.05
Fran Beltrán,Celta Vigo,"Spanish La Liga, UEFA Europa League",CM,Midfielder,ESP,26,44.0,694,12,3.67
Fran Garcia,Real Madrid,"Spanish La Liga, UEFA Champions League",LB,Defender,ESP,26,27.6,419,8,3.45
Fran Navarro,Braga,UEFA Europa League,AM,Forward,ESP,27,12.5,174,4,3.12
Fran Tudor,Raków,UEFA Europa Conference League,CB,Defender,CRO,30,18.8,315,4,4.7
Francesco Acerbi,Inter,"Italian Serie A, UEFA Champions League",CB,Defender,ITA,37,54.3,953,11,4.94
Francesco Camarda,Lecce,Italian Serie A,AM,Forward,ITA,17,23.0,420,13,1.77
Francesco Esposito,Inter,"Italian Serie A, UEFA Champions League",AM,Forward,ITA,20,68.0,673,17,4.0
Francesco Folino,Cremonese,Italian Serie A,CB,Defender,ITA,23,14.3,40,5,2.86
Francis Abu,Toulouse,French Ligue 1,CM,Midfielder,GHA,24,32.9,527,8,4.11
Francis Coquelin,Nantes,French Ligue 1,CM,Midfielder,FRA,34,11.7,149,4,2.92
Francisco Conceição,Juventus,"Italian Serie A, UEFA Champions League",AM,Forward,POR,22,93.3,970,15,6.22
Francisco Ortega,Olympiacos,UEFA Champions League,LB,Defender,ARG,26,22.1,412,5,4.42
Francisco Perez,Rayo Vallecano,"Spanish La Liga, UEFA Europa Conference League",AM,Forward,ESP,23,70.9,791,16,4.43
Francisco Sierralta,Auxerre,French Ligue 1,CB,Defender,CHI,28,39.7,861,10,3.97
Francisco Trincão,Sporting CP,UEFA Champions League,AM,Forward,POR,25,30.2,405,5,6.04
Franck Honorat,Gladbach,German Bundesliga,AM,Forward,FRA,29,48.1,677,9,5.34
Franco Cervi,Celta Vigo,UEFA Europa League,LW,Forward,ARG,31,1.5,13,1,1.5
Franco Mastantuono,Real Madrid,"Spanish La Liga, UEFA Champions League",RW,Forward,ARG,18,67.9,683,12,5.66
Franco Vázquez,Cremonese,Italian Serie A,AM,Forward,ARG,36,44.5,444,12,3.71
Franculino Djú,Midtjylland,UEFA Europa League,AM,Forward,GNB,21,26.5,312,5,5.3
Franjo Ivanović,Benfica,UEFA Champions League,AM,Defender,CRO,22,12.6,63,3,4.2
Frank Magri,Toulouse,French Ligue 1,AM,Forward,CMR,26,62.5,1144,15,4.17
Frank Onyeka,Brentford,English Premier League,DM,Midfielder,NGA,27,14.9,92,6,2.48
Franklin Tebo,Red Star,UEFA Europa League,CB,Defender,NGA,25,20.7,386,5,4.14
Franko Kovačević,NK Celje,UEFA Europa Conference League,AM,Forward,CRO,26,16.6,300,4,4.15
Frans Krätzig,RB Salzburg,UEFA Europa League,LB,Defender,GER,22,9.2,89,2,4.6
Frantzdy Pierrot,AEK Athens,UEFA Europa Conference League,AM,Forward,HAI,30,11.1,141,3,3.7
Fred,Fenerbahçe,UEFA Europa League,DM,Midfielder,BRA,32,13.7,74,3,4.57
Freddie Potts,West Ham,English Premier League,CM,Midfielder,ENG,22,32.7,570,10,3.27
Fredrik André Bjørkan,Bodø/Glimt,UEFA Champions League,LB,Defender,NOR,27,23.8,345,4,5.95
Fredrik Aursnes,Benfica,UEFA Champions League,LM,Forward,NOR,29,21.4,428,5,4.28
Fredrik Oppegard,Auxerre,French Ligue 1,LB,Defender,NOR,23,37.8,475,11,3.44
Fredrik Pallesen Knudsen,Brann,UEFA Europa League,CB,Defender,NOR,29,21.0,360,4,5.25
Fredrik Sjøvold,Bodø/Glimt,UEFA Champions League,RB,Defender,NOR,22,26.7,450,5,5.34
Frenkie de Jong,Barcelona,"Spanish La Liga, UEFA Champions League",DM,Midfielder,NED,28,87.9,1240,16,5.49
Furkan Demir,Rapid Wien,UEFA Europa Conference League,LB,Defender,TUR,20,21.1,211,4,5.28
Fyodor Chalov,PAOK,UEFA Europa League,AM,Forward,RUS,27,19.1,133,5,3.82
Fábio Cardoso,Sevilla,Spanish La Liga,CB,Defender,POR,31,6.4,128,2,3.2
Fábio Silva,Dortmund,"German Bundesliga, UEFA Champions League",AM,Forward,POR,23,35.3,129,11,3.21
Félix Correia,Lille,"French Ligue 1, UEFA Europa League",RW,Forward,POR,24,114.1,1342,20,5.7
Félix Lemaréchal,Strasbourg,"French Ligue 1, UEFA Europa Conference League",AM,Forward,FRA,22,51.2,679,12,4.27
Gabri Martínez,Braga,UEFA Europa League,WB,Midfielder,ESP,22,22.9,257,4,5.72
Gabriel Gudmundsson,Leeds United,English Premier League,LB,Defender,SWE,26,75.9,1202,15,5.06
Gabriel Magalhães,Arsenal,"English Premier League, UEFA Champions League",CB,Defender,BRA,27,69.7,1315,15,4.65
Gabriel Martinelli,Arsenal,"English Premier League, UEFA Champions League",LW,Forward,BRA,24,58.6,545,15,3.91
Gabriel Moscardo,Braga,UEFA Europa League,CM,Midfielder,BRA,20,5.3,91,2,2.65
Gabriel Osho,Auxerre,French Ligue 1,CB,Defender,NGA,27,7.1,139,2,3.55
Gabriel Pereira,FC Copenhagen,UEFA Champions League,CB,Defender,BRA,25,21.0,431,5,4.2
Gabriel Sara,Galatasaray,UEFA Champions League,AM,Forward,BRA,26,24.1,201,5,4.82
Gabriel Sigua,Lausanne-Sport,UEFA Europa Conference League,RM,Midfielder,GEO,20,17.2,204,3,5.73
Gabriel Snaer,Breiðablik,UEFA Europa Conference League,LM,Midfielder,NAN,0,7.6,39,3,2.53
Gabriel Strefezza,Olympiacos,UEFA Champions League,RW,Forward,BRA,28,13.5,69,3,4.5
Gabriel Suazo,Sevilla,Spanish La Liga,LB,Defender,CHI,28,61.1,930,11,5.55
Gabriel Veiga,Porto,UEFA Europa League,LM,Midfielder,ESP,23,25.8,272,5,5.16
Gabriel Vidovic,Dinamo Zagreb,UEFA Europa League,CM,Midfielder,CRO,21,2.4,35,3,0.8
Gabriele Piccinini,Pisa,Italian Serie A,CM,Midfielder,ITA,24,16.9,227,6,2.82
Gabriele Zappa,Cagliari,Italian Serie A,CB,Defender,ITA,25,54.2,851,12,4.52
