Player,Game Week,Team,League,Nationality,Position,General Position,Age,Minutes,Shots on Target Against,Goals Against,Saves,Post-Shot Expected Goals (PSxG),Save Efficiency,Clean Sheets,Completed Long Passes,Attempted Long Passes,Attempted Passes (excluding GK),Attempted Throws,Pass Length (Total),Attempted Goal Kicks,Goal Kick Length (Total),Crosses Faced,Crosses Stopped,Defensive Actions Outside Penalty Area,Distance of Defensive Actions (Total)
Yehvann Diouf,J6,Reims,French Ligue 1,SEN,GK,Goalkeeper,24,90,3.0,1.0,2.0,0.8,-0.2,0,3.0,15.0,49.0,4.0,1460.2,5.0,190.0,20.0,2.0,0.0,0.0
Alban Lafont,J6,Nantes,French Ligue 1,FRA,GK,Goalkeeper,25,90,3.0,2.0,1.0,1.1,-0.9,0,1.0,2.0,18.0,4.0,453.6,3.0,48.9,10.0,0.0,0.0,0.0
Gautier Larsonneur,J6,Saint-Étienne,French Ligue 1,FRA,GK,Goalkeeper,27,90,3.0,2.0,1.0,1.9,-0.1,0,7.0,21.0,31.0,3.0,1184.2,7.0,419.3,26.0,1.0,0.0,0.0
Đorđe Petrović,J6,Strasbourg,French Ligue 1,SRB,GK,Goalkeeper,24,90,3.0,0.0,3.0,0.3,0.3,1,5.0,18.0,38.0,0.0,1227.4,6.0,322.8,10.0,1.0,1.0,17.3
Gerónimo Rulli,J6,Marseille,French Ligue 1,ARG,GK,Goalkeeper,32,90,6.0,1.0,5.0,0.4,-0.6,0,7.0,13.0,42.0,6.0,1096.2,4.0,177.2,16.0,2.0,4.0,74.8
Gerónimo Rulli,J7,Marseille,French Ligue 1,ARG,GK,Goalkeeper,32,90,3.0,1.0,2.0,0.3,-0.7,0,1.0,1.0,21.0,3.0,346.5,5.0,128.0,9.0,1.0,1.0,17.0
Yahia Fofana,J7,Angers,French Ligue 1,CIV,GK,Goalkeeper,24,90,4.0,1.0,3.0,1.3,0.3,0,4.0,16.0,12.0,0.0,561.6,11.0,572.0,19.0,2.0,0.0,0.0
Gautier Larsonneur,J7,Saint-Étienne,French Ligue 1,FRA,GK,Goalkeeper,27,90,1.0,1.0,0.0,0.9,-0.1,0,8.0,25.0,32.0,1.0,1296.0,7.0,361.9,24.0,3.0,2.0,31.4
Donovan Léon,J7,Auxerre,French Ligue 1,GUF,GK,Goalkeeper,31,90,5.0,3.0,2.0,1.3,-1.7,0,2.0,14.0,30.0,7.0,1113.0,4.0,146.0,10.0,1.0,1.0,15.3
Lucas Chevalier,J7,Lille,French Ligue 1,FRA,GK,Goalkeeper,22,90,2.0,1.0,1.0,1.1,0.1,0,4.0,13.0,34.0,4.0,1132.2,5.0,151.0,20.0,2.0,0.0,0.0
Guillaume Restes,J7,Toulouse,French Ligue 1,FRA,GK,Goalkeeper,19,90,3.0,2.0,1.0,1.7,-0.3,0,4.0,12.0,29.0,2.0,933.8,3.0,198.0,9.0,0.0,1.0,15.0
Steve Mandanda,J7,Rennes,French Ligue 1,FRA,GK,Goalkeeper,39,90,2.0,2.0,0.0,0.8,-1.2,0,1.0,3.0,18.0,1.0,599.4,1.0,32.0,7.0,0.0,2.0,40.6
Philipp Köhn,J7,Monaco,French Ligue 1,SUI,GK,Goalkeeper,26,90,3.0,1.0,2.0,0.5,-0.5,0,6.0,17.0,21.0,2.0,798.0,8.0,476.8,19.0,1.0,0.0,0.0
Lucas Perri,J7,Lyon,French Ligue 1,BRA,GK,Goalkeeper,26,90,6.0,0.0,6.0,1.0,1.0,1,2.0,9.0,29.0,5.0,701.8,4.0,148.0,16.0,0.0,3.0,57.0
Alban Lafont,J7,Nantes,French Ligue 1,FRA,GK,Goalkeeper,25,90,6.0,2.0,5.0,1.3,-0.7,0,2.0,8.0,19.0,6.0,556.7,7.0,305.2,19.0,0.0,0.0,0.0
Michele Di Gregorio,J5,Juventus,Italian Serie A,ITA,GK,Goalkeeper,27,90,1.0,0.0,1.0,0.1,0.1,1,0.0,4.0,21.0,2.0,606.9,5.0,137.0,7.0,0.0,1.0,20.0
Alex Meret,J5,Napoli,Italian Serie A,ITA,GK,Goalkeeper,27,35,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,16.0,2.0,444.8,2.0,52.0,6.0,2.0,0.0,0.0
Elia Caprile,J5,Napoli,Italian Serie A,ITA,GK,Goalkeeper,23,55,1.0,0.0,1.0,0.0,0.0,1,3.0,5.0,12.0,2.0,390.0,3.0,147.0,7.0,0.0,0.0,0.0
Marco Bizot,J7,Brest,French Ligue 1,NED,GK,Goalkeeper,33,90,0.0,0.0,0.0,0.0,0.0,1,3.0,12.0,24.0,4.0,801.6,8.0,348.8,25.0,2.0,0.0,0.0
Arthur Desmas,J7,Le Havre,French Ligue 1,FRA,GK,Goalkeeper,30,90,3.0,2.0,1.0,1.2,-0.8,0,9.0,10.0,23.0,5.0,749.8,8.0,176.0,11.0,1.0,0.0,0.0
Yehvann Diouf,J7,Reims,French Ligue 1,SEN,GK,Goalkeeper,24,90,3.0,2.0,1.0,0.9,-1.1,0,8.0,20.0,34.0,5.0,1298.8,4.0,271.2,15.0,0.0,0.0,0.0
Dimitry Bertaud,J7,Montpellier,French Ligue 1,COD,GK,Goalkeeper,26,90,5.0,4.0,1.0,2.8,-1.2,0,1.0,3.0,14.0,3.0,397.6,7.0,130.9,13.0,1.0,2.0,34.4
Đorđe Petrović,J7,Strasbourg,French Ligue 1,SRB,GK,Goalkeeper,24,90,5.0,2.0,3.0,1.3,-0.7,0,10.0,29.0,50.0,2.0,2000.0,4.0,231.2,21.0,1.0,0.0,0.0
Brice Samba,J7,Lens,French Ligue 1,FRA,GK,Goalkeeper,30,90,5.0,2.0,3.0,2.5,0.5,0,5.0,7.0,41.0,6.0,1041.4,4.0,96.0,8.0,2.0,2.0,41.6
Marcin Bułka,J7,Nice,French Ligue 1,POL,GK,Goalkeeper,25,90,7.0,1.0,7.0,0.7,-0.3,0,4.0,15.0,33.0,5.0,1125.3,3.0,74.1,25.0,0.0,0.0,0.0
Gianluigi Donnarumma,J7,Paris S-G,French Ligue 1,ITA,GK,Goalkeeper,25,90,3.0,1.0,2.0,1.1,0.1,0,1.0,1.0,21.0,6.0,386.4,4.0,93.2,9.0,0.0,1.0,19.5
Radosław Majecki,J8,Monaco,French Ligue 1,POL,GK,Goalkeeper,24,90,1.0,0.0,1.0,0.5,0.5,1,1.0,8.0,18.0,3.0,590.4,7.0,203.7,3.0,1.0,0.0,0.0
Lucas Chevalier,J8,Lille,French Ligue 1,FRA,GK,Goalkeeper,22,90,4.0,0.0,4.0,0.9,0.9,1,7.0,18.0,33.0,3.0,1023.0,7.0,342.3,13.0,0.0,1.0,14.6
Marco Bizot,J8,Brest,French Ligue 1,NED,GK,Goalkeeper,33,90,4.0,1.0,3.0,1.7,0.7,0,11.0,24.0,30.0,3.0,1374.0,5.0,286.0,8.0,0.0,5.0,145.0
Steve Mandanda,J8,Rennes,French Ligue 1,FRA,GK,Goalkeeper,39,90,2.0,1.0,1.0,1.1,0.1,0,7.0,13.0,25.0,5.0,960.0,6.0,181.8,13.0,0.0,0.0,0.0
Gautier Larsonneur,J8,Saint-Étienne,French Ligue 1,FRA,GK,Goalkeeper,27,90,5.0,2.0,3.0,1.2,-0.8,0,9.0,26.0,40.0,3.0,1728.0,5.0,216.0,16.0,1.0,2.0,28.8
Brice Samba,J8,Lens,French Ligue 1,FRA,GK,Goalkeeper,30,90,1.0,0.0,1.0,0.4,0.4,1,6.0,11.0,43.0,4.0,1212.6,8.0,160.0,3.0,0.0,1.0,27.7
Gianluigi Donnarumma,J8,Paris S-G,French Ligue 1,ITA,GK,Goalkeeper,25,90,7.0,2.0,5.0,2.5,0.5,0,4.0,10.0,37.0,6.0,958.3,3.0,146.1,14.0,1.0,2.0,43.2
Đorđe Petrović,J8,Strasbourg,French Ligue 1,SRB,GK,Goalkeeper,25,90,10.0,4.0,6.0,4.7,0.7,0,10.0,20.0,54.0,4.0,1798.2,1.0,47.0,11.0,0.0,0.0,0.0
Arthur Desmas,J8,Le Havre,French Ligue 1,FRA,GK,Goalkeeper,30,90,8.0,4.0,4.0,2.9,-1.1,0,4.0,11.0,19.0,3.0,712.5,6.0,232.8,8.0,0.0,0.0,0.0
Lucas Perri,J8,Lyon,French Ligue 1,BRA,GK,Goalkeeper,26,90,1.0,0.0,1.0,0.2,0.2,1,6.0,15.0,26.0,5.0,868.4,9.0,527.4,19.0,1.0,0.0,0.0
Donovan Léon,J8,Auxerre,French Ligue 1,GUF,GK,Goalkeeper,31,90,3.0,1.0,2.0,0.3,-0.7,0,8.0,23.0,24.0,8.0,1284.0,6.0,430.2,28.0,2.0,0.0,0.0
Yehvann Diouf,J8,Reims,French Ligue 1,SEN,GK,Goalkeeper,24,90,8.0,2.0,5.0,3.2,1.2,0,1.0,3.0,23.0,10.0,515.2,4.0,64.0,13.0,0.0,1.0,15.0
Wladimiro Falcone,J5,Lecce,Italian Serie A,ITA,GK,Goalkeeper,29,90,10.0,2.0,8.0,2.3,0.3,0,3.0,13.0,18.0,4.0,734.4,3.0,195.0,12.0,2.0,0.0,0.0
Zion Suzuki,J5,Parma,Italian Serie A,JPN,GK,Goalkeeper,22,90,3.0,2.0,1.0,1.2,-0.8,0,2.0,9.0,28.0,6.0,764.4,8.0,304.0,10.0,0.0,0.0,0.0
Alban Lafont,J8,Nantes,French Ligue 1,FRA,GK,Goalkeeper,25,90,7.0,1.0,6.0,2.1,1.1,0,4.0,17.0,39.0,8.0,1458.6,3.0,147.0,13.0,3.0,0.0,0.0
Marcin Bułka,J8,Nice,French Ligue 1,POL,GK,Goalkeeper,25,90,7.0,1.0,6.0,1.9,0.9,0,1.0,3.0,24.0,6.0,520.8,4.0,107.2,13.0,0.0,0.0,0.0
Guillaume Restes,J8,Toulouse,French Ligue 1,FRA,GK,Goalkeeper,19,90,4.0,1.0,2.0,1.2,0.2,0,2.0,4.0,15.0,3.0,430.5,2.0,47.0,10.0,0.0,2.0,44.6
Yahia Fofana,J8,Angers,French Ligue 1,CIV,GK,Goalkeeper,24,90,5.0,1.0,4.0,1.8,0.8,0,2.0,21.0,18.0,5.0,853.2,13.0,778.7,19.0,4.0,2.0,27.0
Benjamin Lecomte,J8,Montpellier,French Ligue 1,FRA,GK,Goalkeeper,33,90,10.0,5.0,5.0,4.7,-0.3,0,4.0,12.0,24.0,7.0,871.2,7.0,224.0,9.0,0.0,0.0,0.0
Gerónimo Rulli,J8,Marseille,French Ligue 1,ARG,GK,Goalkeeper,32,90,5.0,0.0,5.0,0.4,0.4,1,2.0,3.0,18.0,5.0,484.2,1.0,31.0,8.0,0.0,2.0,46.0
Steve Mandanda,J9,Rennes,French Ligue 1,FRA,GK,Goalkeeper,39,90,1.0,0.0,1.0,0.3,0.3,1,3.0,6.0,22.0,3.0,598.4,4.0,136.0,9.0,0.0,2.0,36.6
Arthur Desmas,J9,Le Havre,French Ligue 1,FRA,GK,Goalkeeper,30,90,4.0,1.0,3.0,2.0,1.0,0,4.0,16.0,28.0,1.0,1044.4,3.0,159.0,26.0,1.0,3.0,69.0
Yahia Fofana,J9,Angers,French Ligue 1,CIV,GK,Goalkeeper,24,90,7.0,2.0,5.0,1.9,-0.1,0,6.0,12.0,19.0,8.0,655.5,10.0,377.0,10.0,0.0,2.0,44.0
Gautier Larsonneur,J9,Saint-Étienne,French Ligue 1,FRA,GK,Goalkeeper,27,90,8.0,4.0,4.0,3.2,-0.8,0,1.0,6.0,33.0,6.0,957.0,5.0,89.0,11.0,1.0,1.0,15.7
Yehvann Diouf,J9,Reims,French Ligue 1,SEN,GK,Goalkeeper,24,90,4.0,2.0,2.0,1.6,-0.4,0,2.0,4.0,19.0,3.0,469.3,5.0,146.0,7.0,0.0,0.0,0.0
Marco Bizot,J9,Brest,French Ligue 1,NED,GK,Goalkeeper,33,90,3.0,1.0,2.0,0.3,-0.7,0,13.0,28.0,38.0,5.0,1489.6,9.0,513.0,26.0,1.0,1.0,11.5
Brice Samba,J9,Lens,French Ligue 1,FRA,GK,Goalkeeper,30,90,3.0,2.0,1.0,2.0,0.0,0,4.0,13.0,27.0,1.0,1007.1,4.0,155.2,5.0,0.0,1.0,29.0
Lucas Chevalier,J9,Lille,French Ligue 1,FRA,GK,Goalkeeper,22,90,4.0,0.0,4.0,0.5,0.5,1,5.0,25.0,39.0,3.0,1571.7,1.0,72.0,21.0,3.0,1.0,14.7
Lucas Perri,J9,Lyon,French Ligue 1,BRA,GK,Goalkeeper,26,90,5.0,2.0,3.0,1.9,-0.1,0,3.0,7.0,21.0,3.0,585.9,6.0,244.8,19.0,0.0,2.0,35.6
Donovan Léon,J9,Auxerre,French Ligue 1,GUF,GK,Goalkeeper,31,90,8.0,2.0,6.0,2.4,0.4,0,10.0,21.0,27.0,5.0,1231.2,7.0,364.0,18.0,0.0,0.0,0.0
Marcin Bułka,J9,Nice,French Ligue 1,POL,GK,Goalkeeper,25,90,5.0,1.0,4.0,0.6,-0.4,0,3.0,10.0,19.0,6.0,689.7,2.0,85.0,13.0,0.0,0.0,0.0
Radosław Majecki,J9,Monaco,French Ligue 1,POL,GK,Goalkeeper,24,90,9.0,2.0,7.0,3.7,1.7,0,4.0,9.0,22.0,4.0,741.4,8.0,243.2,15.0,2.0,0.0,0.0
Đorđe Petrović,J9,Strasbourg,French Ligue 1,SRB,GK,Goalkeeper,25,90,6.0,1.0,5.0,1.4,0.4,0,8.0,21.0,61.0,5.0,1836.1,0.0,0.0,11.0,1.0,1.0,13.0
Alban Lafont,J9,Nantes,French Ligue 1,FRA,GK,Goalkeeper,25,90,5.0,3.0,2.0,2.9,-0.1,0,6.0,13.0,40.0,1.0,1368.0,3.0,125.1,12.0,0.0,2.0,37.4
David de Gea,J5,Fiorentina,Italian Serie A,ESP,GK,Goalkeeper,33,90,6.0,1.0,5.0,0.7,-0.3,0,5.0,6.0,23.0,6.0,552.0,5.0,224.0,22.0,0.0,0.0,0.0
Ivan Provedel,J5,Lazio,Italian Serie A,ITA,GK,Goalkeeper,30,90,5.0,2.0,3.0,2.4,0.4,0,3.0,8.0,31.0,4.0,1143.9,2.0,39.0,12.0,0.0,2.0,43.6
Benjamin Lecomte,J9,Montpellier,French Ligue 1,FRA,GK,Goalkeeper,33,90,6.0,3.0,3.0,2.2,-0.8,0,4.0,16.0,34.0,7.0,1169.6,7.0,198.1,9.0,2.0,0.0,0.0
Guillaume Restes,J9,Toulouse,French Ligue 1,FRA,GK,Goalkeeper,19,90,2.0,0.0,2.0,0.1,0.1,1,5.0,14.0,23.0,1.0,621.0,9.0,492.3,17.0,0.0,0.0,0.0
Gerónimo Rulli,J9,Marseille,French Ligue 1,ARG,GK,Goalkeeper,32,90,8.0,3.0,6.0,2.0,-1.0,0,14.0,27.0,36.0,4.0,1256.4,12.0,692.4,8.0,0.0,0.0,0.0
Gianluigi Donnarumma,J9,Paris S-G,French Ligue 1,ITA,GK,Goalkeeper,25,90,1.0,0.0,1.0,0.1,0.1,1,1.0,1.0,17.0,4.0,440.3,5.0,87.0,4.0,1.0,0.0,0.0
Radosław Majecki,J10,Monaco,French Ligue 1,POL,GK,Goalkeeper,24,90,3.0,1.0,2.0,0.5,-0.5,0,1.0,2.0,22.0,5.0,605.0,5.0,96.0,8.0,1.0,0.0,0.0
Yahia Fofana,J10,Angers,French Ligue 1,CIV,GK,Goalkeeper,24,90,3.0,0.0,3.0,0.5,0.5,1,4.0,13.0,17.0,7.0,535.5,8.0,467.2,13.0,3.0,0.0,0.0
Lucas Chevalier,J10,Lille,French Ligue 1,FRA,GK,Goalkeeper,22,90,3.0,1.0,2.0,0.5,-0.5,0,5.0,13.0,37.0,4.0,1280.2,5.0,224.0,20.0,0.0,1.0,13.8
Lucas Perri,J10,Lyon,French Ligue 1,BRA,GK,Goalkeeper,26,90,2.0,1.0,1.0,1.5,0.5,0,5.0,12.0,25.0,5.0,735.0,9.0,331.2,12.0,1.0,0.0,0.0
Matvei Safonov,J10,Paris S-G,French Ligue 1,RUS,GK,Goalkeeper,25,90,2.0,0.0,2.0,0.5,0.5,1,3.0,12.0,44.0,4.0,1315.6,4.0,92.0,8.0,0.0,1.0,23.0
Brice Samba,J10,Lens,French Ligue 1,FRA,GK,Goalkeeper,30,90,8.0,1.0,7.0,2.9,1.9,0,11.0,15.0,24.0,2.0,816.0,8.0,330.4,9.0,1.0,4.0,79.2
Marco Bizot,J10,Brest,French Ligue 1,NED,GK,Goalkeeper,33,90,3.0,1.0,2.0,0.9,-0.1,0,6.0,15.0,38.0,3.0,1322.4,3.0,159.0,6.0,0.0,4.0,84.0
Marcin Bułka,J10,Nice,French Ligue 1,POL,GK,Goalkeeper,25,90,6.0,0.0,6.0,1.3,1.3,1,6.0,18.0,30.0,4.0,1062.0,9.0,505.8,20.0,0.0,1.0,15.3
Gautier Larsonneur,J10,Saint-Étienne,French Ligue 1,FRA,GK,Goalkeeper,27,90,3.0,0.0,3.0,0.3,0.3,1,6.0,20.0,39.0,5.0,1329.9,7.0,371.0,14.0,1.0,0.0,0.0
Đorđe Petrović,J10,Strasbourg,French Ligue 1,SRB,GK,Goalkeeper,25,90,3.0,2.0,1.0,2.2,0.2,0,2.0,5.0,35.0,4.0,738.5,6.0,223.2,5.0,0.0,0.0,0.0
Guillaume Restes,J10,Toulouse,French Ligue 1,FRA,GK,Goalkeeper,19,90,2.0,0.0,2.0,0.2,0.2,1,3.0,11.0,32.0,5.0,960.0,2.0,65.0,12.0,0.0,3.0,58.2
Yehvann Diouf,J10,Reims,French Ligue 1,SEN,GK,Goalkeeper,24,90,5.0,1.0,4.0,1.7,0.7,0,8.0,19.0,24.0,3.0,813.6,10.0,435.0,16.0,0.0,2.0,35.6
Arthur Desmas,J10,Le Havre,French Ligue 1,FRA,GK,Goalkeeper,30,90,1.0,0.0,1.0,0.6,0.6,1,7.0,10.0,18.0,3.0,671.4,6.0,187.8,23.0,2.0,0.0,0.0
Benjamin Lecomte,J10,Montpellier,French Ligue 1,FRA,GK,Goalkeeper,33,90,4.0,1.0,3.0,2.0,1.0,0,3.0,9.0,28.0,1.0,876.4,2.0,96.0,12.0,0.0,2.0,29.0
Donovan Léon,J10,Auxerre,French Ligue 1,GUF,GK,Goalkeeper,32,90,4.0,0.0,4.0,1.2,1.2,1,7.0,24.0,33.0,10.0,1471.8,6.0,367.2,20.0,1.0,0.0,0.0
Steve Mandanda,J10,Rennes,French Ligue 1,FRA,GK,Goalkeeper,39,90,8.0,4.0,4.0,3.0,-1.0,0,1.0,2.0,16.0,6.0,406.4,7.0,163.8,11.0,0.0,1.0,35.0
Stefano Turati,J5,Monza,Italian Serie A,ITA,GK,Goalkeeper,23,90,8.0,2.0,6.0,1.4,-0.6,0,6.0,22.0,28.0,3.0,1148.0,5.0,335.0,11.0,0.0,0.0,0.0
Federico Ravaglia,J5,Bologna,Italian Serie A,ITA,GK,Goalkeeper,24,90,3.0,1.0,2.0,0.7,-0.3,0,4.0,10.0,25.0,4.0,790.0,5.0,181.0,12.0,2.0,1.0,12.7
Alban Lafont,J10,Nantes,French Ligue 1,FRA,GK,Goalkeeper,25,90,4.0,2.0,2.0,1.7,-0.3,0,1.0,13.0,27.0,8.0,1023.3,3.0,162.0,15.0,1.0,1.0,13.4
Gerónimo Rulli,J10,Marseille,French Ligue 1,ARG,GK,Goalkeeper,32,90,3.0,1.0,2.0,2.0,1.0,0,1.0,4.0,50.0,3.0,1125.0,2.0,31.0,5.0,2.0,1.0,12.5
Gerónimo Rulli,J11,Marseille,French Ligue 1,ARG,GK,Goalkeeper,32,90,6.0,3.0,3.0,1.8,-1.2,0,1.0,1.0,17.0,8.0,345.1,2.0,58.0,8.0,0.0,2.0,54.6
Donovan Léon,J11,Auxerre,French Ligue 1,GUF,GK,Goalkeeper,32,90,5.0,1.0,4.0,1.7,0.7,0,5.0,30.0,23.0,2.0,1382.3,10.0,681.0,22.0,2.0,2.0,32.6
Đorđe Petrović,J11,Strasbourg,French Ligue 1,SRB,GK,Goalkeeper,25,90,8.0,3.0,5.0,2.6,-0.4,0,11.0,20.0,39.0,3.0,1329.9,9.0,530.1,10.0,0.0,2.0,42.0
Radosław Majecki,J11,Monaco,French Ligue 1,POL,GK,Goalkeeper,24,90,2.0,1.0,1.0,0.1,-0.9,0,0.0,6.0,29.0,5.0,722.1,6.0,132.0,8.0,1.0,5.0,86.5
Brice Samba,J11,Lens,French Ligue 1,FRA,GK,Goalkeeper,30,90,3.0,2.0,1.0,1.1,-0.9,0,5.0,11.0,28.0,4.0,722.4,7.0,240.1,3.0,0.0,0.0,0.0
Alban Lafont,J11,Nantes,French Ligue 1,FRA,GK,Goalkeeper,25,90,3.0,3.0,0.0,2.9,-0.1,0,7.0,27.0,47.0,5.0,1833.0,6.0,363.0,21.0,3.0,1.0,12.2
Yahia Fofana,J11,Angers,French Ligue 1,CIV,GK,Goalkeeper,24,90,12.0,4.0,8.0,5.4,1.4,0,8.0,17.0,23.0,4.0,880.9,12.0,482.4,17.0,0.0,0.0,0.0
Gianluigi Donnarumma,J11,Paris S-G,French Ligue 1,ITA,GK,Goalkeeper,25,90,3.0,2.0,1.0,1.2,-0.8,0,0.0,0.0,16.0,3.0,360.0,5.0,85.0,17.0,0.0,0.0,0.0
Marcin Bułka,J11,Nice,French Ligue 1,POL,GK,Goalkeeper,25,90,6.0,2.0,4.0,1.6,-0.4,0,3.0,6.0,28.0,5.0,764.4,4.0,108.0,7.0,0.0,1.0,21.0
Lucas Chevalier,J11,Lille,French Ligue 1,FRA,GK,Goalkeeper,23,90,5.0,2.0,3.0,1.7,-0.3,0,5.0,12.0,33.0,6.0,881.1,8.0,368.0,12.0,2.0,0.0,0.0
Benjamin Lecomte,J11,Montpellier,French Ligue 1,FRA,GK,Goalkeeper,33,90,6.0,1.0,5.0,1.1,0.1,0,7.0,24.0,30.0,5.0,1137.0,12.0,729.6,24.0,1.0,1.0,19.0
Marco Bizot,J11,Brest,French Ligue 1,NED,GK,Goalkeeper,33,90,8.0,3.0,4.0,2.9,-0.1,0,1.0,4.0,22.0,8.0,602.8,1.0,31.0,7.0,1.0,3.0,63.0
Steve Mandanda,J11,Rennes,French Ligue 1,FRA,GK,Goalkeeper,39,45,1.0,2.0,0.0,0.6,-1.4,0,1.0,3.0,15.0,2.0,447.0,2.0,51.0,4.0,1.0,0.0,0.0
Gauthier Gallon,J11,Rennes,French Ligue 1,FRA,GK,Goalkeeper,31,45,0.0,0.0,0.0,0.0,0.0,1,0.0,3.0,15.0,2.0,357.0,4.0,105.2,2.0,0.0,1.0,28.0
Guillaume Restes,J11,Toulouse,French Ligue 1,FRA,GK,Goalkeeper,19,90,1.0,0.0,1.0,0.1,0.1,1,3.0,19.0,24.0,1.0,912.0,7.0,384.3,16.0,0.0,0.0,0.0
Arthur Desmas,J11,Le Havre,French Ligue 1,FRA,GK,Goalkeeper,30,90,7.0,3.0,4.0,3.6,0.6,0,1.0,4.0,21.0,3.0,567.0,6.0,73.8,8.0,1.0,0.0,0.0
Yehvann Diouf,J11,Reims,French Ligue 1,SEN,GK,Goalkeeper,24,90,3.0,0.0,3.0,1.2,1.2,1,6.0,14.0,24.0,3.0,760.8,9.0,424.8,24.0,2.0,0.0,0.0
Lucas Perri,J11,Lyon,French Ligue 1,BRA,GK,Goalkeeper,26,90,6.0,0.0,6.0,0.8,0.8,1,2.0,5.0,20.0,5.0,596.0,3.0,68.1,16.0,0.0,0.0,0.0
Gautier Larsonneur,J11,Saint-Étienne,French Ligue 1,FRA,GK,Goalkeeper,27,90,7.0,1.0,6.0,1.7,0.7,0,2.0,12.0,30.0,8.0,1002.0,4.0,179.2,18.0,1.0,0.0,0.0
Mile Svilar,J5,Roma,Italian Serie A,SRB,GK,Goalkeeper,25,90,2.0,0.0,2.0,0.9,0.9,1,5.0,20.0,38.0,5.0,1379.4,8.0,538.4,5.0,0.0,0.0,0.0
Maduka Okoye,J5,Udinese,Italian Serie A,NGA,GK,Goalkeeper,25,90,8.0,3.0,5.0,2.6,-0.4,0,9.0,15.0,46.0,5.0,1255.8,3.0,147.9,10.0,0.0,1.0,21.0
Radosław Majecki,J12,Monaco,French Ligue 1,POL,GK,Goalkeeper,25,90,4.0,2.0,2.0,1.1,-0.9,0,4.0,10.0,20.0,8.0,622.0,10.0,320.0,23.0,3.0,2.0,25.6
Marco Bizot,J12,Brest,French Ligue 1,NED,GK,Goalkeeper,33,90,4.0,3.0,1.0,2.2,-0.8,0,7.0,17.0,22.0,4.0,941.6,5.0,247.0,11.0,1.0,1.0,15.3
Matvei Safonov,J12,Paris S-G,French Ligue 1,RUS,GK,Goalkeeper,25,90,2.0,0.0,2.0,0.3,0.3,1,3.0,4.0,22.0,4.0,545.6,3.0,33.9,12.0,0.0,0.0,0.0
Guillaume Restes,J12,Toulouse,French Ligue 1,FRA,GK,Goalkeeper,19,90,8.0,3.0,5.0,3.0,0.0,0,2.0,10.0,18.0,3.0,676.8,5.0,150.0,13.0,0.0,0.0,0.0
Brice Samba,J12,Lens,French Ligue 1,FRA,GK,Goalkeeper,30,90,4.0,3.0,1.0,1.6,-1.4,0,6.0,11.0,29.0,6.0,823.6,2.0,117.0,4.0,0.0,4.0,91.6
Gerónimo Rulli,J12,Marseille,French Ligue 1,ARG,GK,Goalkeeper,32,90,7.0,1.0,6.0,1.9,0.9,0,2.0,10.0,49.0,2.0,1362.2,3.0,147.0,13.0,0.0,7.0,170.1
Gautier Larsonneur,J12,Saint-Étienne,French Ligue 1,FRA,GK,Goalkeeper,27,90,3.0,0.0,3.0,0.4,0.4,1,1.0,12.0,21.0,5.0,720.3,4.0,149.2,20.0,2.0,3.0,46.2
Benjamin Lecomte,J12,Montpellier,French Ligue 1,FRA,GK,Goalkeeper,33,90,4.0,1.0,3.0,1.0,0.0,0,2.0,5.0,36.0,4.0,788.4,6.0,202.8,8.0,2.0,0.0,0.0
Yehvann Diouf,J12,Reims,French Ligue 1,SEN,GK,Goalkeeper,25,90,7.0,1.0,6.0,2.6,1.6,0,11.0,25.0,33.0,1.0,1280.4,9.0,486.0,5.0,0.0,1.0,14.7
Lucas Perri,J12,Lyon,French Ligue 1,BRA,GK,Goalkeeper,26,90,6.0,1.0,5.0,1.7,0.7,0,3.0,7.0,26.0,3.0,761.8,7.0,123.2,12.0,1.0,0.0,0.0
Lucas Chevalier,J12,Lille,French Ligue 1,FRA,GK,Goalkeeper,23,90,1.0,0.0,1.0,0.0,0.0,1,6.0,13.0,28.0,2.0,1097.6,0.0,0.0,11.0,0.0,0.0,0.0
Steve Mandanda,J12,Rennes,French Ligue 1,FRA,GK,Goalkeeper,39,90,2.0,1.0,1.0,1.1,0.1,0,6.0,25.0,36.0,2.0,1555.2,4.0,274.0,9.0,0.0,0.0,0.0
Alban Lafont,J12,Nantes,French Ligue 1,FRA,GK,Goalkeeper,25,90,3.0,2.0,2.0,1.2,-0.8,0,1.0,3.0,18.0,2.0,453.6,1.0,8.0,12.0,1.0,1.0,15.0
Arthur Desmas,J12,Le Havre,French Ligue 1,FRA,GK,Goalkeeper,30,90,4.0,0.0,4.0,0.2,0.2,1,1.0,12.0,19.0,2.0,687.8,12.0,405.6,29.0,0.0,0.0,0.0
Donovan Léon,J12,Auxerre,French Ligue 1,GUF,GK,Goalkeeper,32,90,5.0,0.0,5.0,1.4,1.4,1,5.0,11.0,29.0,10.0,861.3,6.0,253.8,11.0,1.0,0.0,0.0
Yahia Fofana,J12,Angers,French Ligue 1,CIV,GK,Goalkeeper,24,90,6.0,1.0,5.0,1.4,0.4,0,4.0,11.0,23.0,8.0,811.9,9.0,309.6,12.0,1.0,2.0,29.2
