Player,Nation,General Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
Luca Monticelli,be BEL,Midfielder,Anderlecht,18,2005,1,0,1,28,10,7,6
Luca Moro,it ITA,Forward,Spezia,22,2001,26,10,1008,50,22,25,47
Luca Orellano,ar ARG,Forward,FC Cincinnati,23,2000,33,30,2644,79,82,85,51
Luca Oyen,be BEL,Forward,Genk,20,2003,15,8,635,45,55,77,35
Luca Pandolfi,it ITA,Forward,Cittadella,25,1998,34,17,1635,73,43,49,47
Luca Petrasso,ca CAN,Forward,Orlando City,23,2000,2,0,23,64,72,57,13
Luca Raffin,py PAR,Defender,Rosario Central,18,2006,1,1,65,29,12,9,43
Luca Ravanelli,it ITA,Defender,Cremonese,26,1997,27,27,2174,72,40,32,62
Luca Regiardo,ar ARG,Midfielder,Newell's OB,17,2006,1,1,90,43,60,7,58
Luca Sosa,ar ARG,Defender,ec Barcelona,29,1994,6,6,540,31,57,46,51
Luca Strizzolo,it ITA,Forward,Modena,31,1992,26,9,976,65,34,22,54
Luca Tremolada,it ITA,Forward,Modena,31,1991,25,21,1565,55,84,45,26
Luca Valzania,it ITA,Midfielder,Ascoli,27,1996,13,11,824,35,48,35,57
Luca Verna,it ITA,Midfielder,Catanzaro,30,1993,27,21,1808,71,44,38,27
Luca Vido,it ITA,Forward,Reggiana,26,1997,3,0,39,71,53,92,36
Luca Vignali,it ITA,Midfielder,Como,27,1996,22,10,1023,55,56,47,45
Luca Zanimacchia,it ITA,Defender,Cremonese,25,1998,35,30,2348,79,81,90,30
Lucas Abascia,ar ARG,Defender,Cen. Córdoba–SdE,28,1995,19,18,1510,41,48,56,66
Lucas Acosta,ar ARG,Goalkeeper,Sarmiento,28,1995,23,23,2070,58,57,57,66
Lucas Alario,ar ARG,Forward,Internacional,31,1992,15,6,638,19,20,24,32
Lucas Ambrogio,ar ARG,Forward,Atlé Tucumán,24,1999,2,0,30,48,9,16,67
Lucas Andersen,dk DEN,Midfielder,QPR,28,1994,16,12,909,74,75,75,35
Lucas Arcanjo,br BRA,Goalkeeper,Vitória,25,1998,37,37,3330,48,46,58,72
Lucas Arce,ar ARG,Defender,Godoy Cruz,26,1997,25,24,2026,48,86,75,41
Lucas Barbosa,br BRA,Forward,Juventude,22,2001,33,32,2443,60,63,50,77
Lucas Bartlett,us USA,Defender,D.C. United,26,1997,32,31,2740,67,55,41,54
Lucas Baños,ar ARG,Defender,Newell's OB,18,2005,1,0,27,47,34,35,61
Lucas Belezi,br BRA,Defender,Ath Paranaense,20,2003,9,9,793,67,20,27,54
Lucas Bernabéu,ar ARG,Defender,Belgrano,20,2004,1,0,20,35,24,32,36
Lucas Besozzi,ar ARG,Forward,Newell's OB,21,2003,10,5,461,23,36,81,25
Lucas Brochero,ar ARG,Forward,Barracas Central,25,1999,18,13,1010,18,45,31,61
Lucas Bustos,ar ARG,Midfielder,Belgrano,18,2005,1,1,80,36,20,16,45
Lucas Calegari,br BRA,Defender,Fluminense,21,2002,2,0,80,41,17,31,74
Lucas Carrizo,ar ARG,Defender,Huracán,26,1997,18,18,1577,45,68,53,66
Lucas Castro,ar ARG,Midfielder,Gimnasia–LP,34,1989,21,19,1466,74,76,77,59
Lucas Cavallini,ca CAN,Forward,Puebla,30,1992,28,13,1233,56,21,37,56
Lucas Cepeda,cl CHI,Forward,cl Colo-Colo,21,2002,7,4,370,72,36,80,25
Lucas Chávez,bo BOL,Forward,bo Bolívar,20,2003,3,0,83,32,34,72,65
Lucas Cunha,br BRA,Defender,RB Bragantino,27,1997,11,8,782,29,20,12,46
Lucas Da Cunha,fr FRA,Forward,Como,22,2001,35,32,2605,68,73,62,56
Lucas Di Yorio,ar ARG,Forward,Pachuca,26,1996,35,20,1820,56,30,44,57
Lucas Esquivel,ar ARG,Defender,Ath Paranaense,22,2001,33,31,2720,53,91,77,61
Lucas Esteves,br BRA,Defender,Vitória,23,2000,34,32,2932,67,76,69,62
Lucas Evangelista,br BRA,Midfielder,RB Bragantino,28,1995,32,30,2540,59,62,50,46
Lucas Faggioli,ar ARG,Defender,Barracas Central,26,1997,2,1,99,29,19,38,35
Lucas Fernandes,br BRA,Forward,Cuiabá,26,1997,21,11,1039,52,65,38,63
Lucas Ferreira,uy URU,Defender,Defensa y Just,23,2000,11,11,934,26,43,36,63
Lucas Freitas,br BRA,Defender,Juventude,23,2001,16,15,1256,29,38,31,31
Lucas Gamba,ar ARG,Forward,Unión,36,1987,25,2,507,66,57,56,65
Lucas González,ar ARG,Forward,Independiente,23,2000,16,10,778,25,48,46,56
Lucas Gómez,ar ARG,Midfielder,Arg Juniors,19,2004,9,6,547,36,26,49,43
Lucas Halter,br BRA,Defender,Botafogo (RJ),23,2000,22,20,1803,67,32,25,34
Lucas Hernández,uy URU,Forward,uy Peñarol,31,1992,12,2,442,47,51,28,47
Lucas Hoyos,ar ARG,Goalkeeper,Newell's OB,34,1989,11,11,976,51,52,69,74
Lucas Irusta,ar ARG,Defender,Lanús,21,2003,1,1,45,29,12,9,60
Lucas Janson,ar ARG,Forward,Boca Juniors,29,1994,10,2,265,37,39,52,65
Lucas Kal,br BRA,Midfielder,Atl Goianiense,27,1996,17,13,1156,24,44,28,42
Lucas Lemos,uy URU,Midfielder,uy Liverpool,23,2000,6,6,535,22,28,25,24
Lucas Menossi,ar ARG,Midfielder,Belgrano,31,1992,12,4,510,34,53,48,54
Lucas Merolla,ar ARG,Defender,Mazatlán,28,1995,4,3,276,27,13,21,56
Lucas Mihovilcevich,ar ARG,Defender,Newell's OB,20,2004,1,0,25,29,12,9,7
Lucas Mineiro,br BRA,Midfielder,Cuiabá,27,1996,33,26,2338,25,26,34,58
Lucas Moura,br BRA,Forward,São Paulo,31,1992,35,32,2738,72,72,75,67
Lucas Noubi,be BEL,Defender,Standard Liège,18,2005,13,11,1061,32,50,40,61
Lucas Ocampo,uy URU,Forward,Platense,26,1997,15,8,760,32,64,35,58
Lucas Paes,br BRA,Goalkeeper,Casa Pia,25,1997,4,3,273,56,45,44,30
Lucas Piovi,ar ARG,Midfielder,ec LDU de Quito,31,1992,6,6,540,42,80,69,64
Lucas Pirard,be BEL,Goalkeeper,Kortrijk,28,1995,9,9,810,57,44,44,56
Lucas Piton,br BRA,Defender,Vasco da Gama,23,2000,32,31,2703,71,86,81,51
Lucas Rodríguez,ar ARG,Defender,Instituto,30,1993,19,17,1554,56,79,60,46
Lucas Rodríguez,ar ARG,Midfielder,Tijuana,26,1997,29,25,2104,69,62,80,33
Lucas Romero,ar ARG,Midfielder,León,29,1994,47,43,3507,39,63,47,60
Lucas Sanabria,py PAR,Midfielder,py Libertad,24,1999,6,5,417,79,82,46,21
Lucas Sanabria,uy URU,Midfielder,uy Nacional,20,2003,7,7,523,31,53,35,68
Lucas Sasha,br BRA,Midfielder,Fortaleza,33,1990,21,12,1220,30,40,29,71
Lucas Silva,br BRA,Midfielder,Cruzeiro,30,1993,31,25,1991,65,54,61,25
Lucas Souto,ar ARG,Defender,Huracán,25,1998,13,11,1009,29,37,58,45
Lucas Stassin,be BEL,Forward,Westerlo,18,2004,18,9,864,73,43,48,46
Lucas Suárez,ar ARG,Defender,Talleres,28,1995,15,14,1235,24,30,34,44
Lucas Varaldo,ar ARG,Forward,Cen. Córdoba–SdE,21,2002,20,16,1308,52,53,40,31
Lucas Villalba,ar ARG,Defender,Cruzeiro,29,1994,23,14,1326,40,47,55,48
Lucas Wasilewsky,uy URU,Midfielder,uy Liverpool,20,2003,2,1,70,31,13,45,22
Lucas de los Santos,uy URU,Forward,Puebla,22,2001,10,0,171,25,29,29,60
Lucca Drummond,br BRA,Forward,Internacional,20,2004,5,2,159,28,50,16,14
Lucca Holanda,br BRA,Forward,Internacional,20,2003,9,3,299,19,23,22,58
Lucciano Reinoso,ve VEN,Forward,ve Caracas,17,2006,3,0,37,40,21,40,30
Luciano,br BRA,Forward,São Paulo,30,1993,41,34,3008,72,52,38,48
Luciano Abecasis,ar ARG,Defender,Ind. Rivadavia,33,1990,14,12,937,36,65,57,47
Luciano Acosta,ar ARG,Midfielder,FC Cincinnati,29,1994,32,29,2704,93,94,90,34
Luciano Boggio,it ITA,Midfielder,Lanús,24,1999,14,7,667,42,47,55,42
Luciano Cingolani,ar ARG,Midfielder,Godoy Cruz,22,2001,2,0,37,37,11,84,75
Luciano Ferreyra,ar ARG,Midfielder,Platense,21,2002,1,0,6,28,31,26,6
Luciano Giménez,ar ARG,Forward,Cuiabá,23,2000,20,5,745,32,64,55,70
Luciano Gondou,ar ARG,Forward,Arg Juniors,22,2001,6,6,532,59,39,67,43
Luciano Gómez,ar ARG,Defender,Ind. Rivadavia,27,1996,9,3,394,58,77,83,32
Luciano Juba,br BRA,Defender,Bahia,24,1999,37,35,3114,84,83,64,42
Luciano Lollo,ar ARG,Defender,Estudiantes–LP,36,1987,23,21,1932,39,47,42,54
Luciano Ramón Herrera,ar ARG,Forward,Defensa y Just,27,1996,24,17,1498,44,69,62,72
Luciano Recalde,ar ARG,Defender,Banfield,28,1995,6,3,371,23,16,41,44
Luciano Rodríguez,uy URU,Forward,Bahia,20,2003,24,13,1350,81,40,57,44
Luciano Ursino,bo BOL,Midfielder,bo The Strongest,35,1988,8,8,683,82,59,68,54
Luciano Vietto,ar ARG,Forward,Racing Club,30,1993,8,4,344,89,74,58,54
Lucão,br BRA,Goalkeeper,RB Bragantino,22,2001,8,6,631,53,60,44,51
Ludwig Augustinsson,se SWE,Defender,Anderlecht,29,1994,21,19,1629,51,89,70,52
Luey Giles,wls WAL,Defender,Cardiff City,16,2006,2,0,28,54,66,21,32
Luighi,br BRA,Forward,Palmeiras,17,2006,3,0,21,65,9,62,28
Luigi Canotto,it ITA,Forward,Cosenza,29,1994,23,6,694,61,50,73,44
Luis Abram,pe PER,Defender,Atlanta Utd,27,1996,19,11,1102,37,34,35,23
Luis Advíncula,pe PER,Defender,Boca Juniors,33,1990,18,16,1438,48,66,80,31
Luis Alfonso Rodríguez,mx MEX,Defender,Pachuca,32,1991,23,20,1806,44,82,78,53
Luis Amarilla,py PAR,Forward,Mazatlán,27,1995,31,25,2120,77,58,42,50
Luis Angulo,co COL,Forward,Platense,19,2004,20,5,702,72,73,75,47
Luis Barraza,us USA,Goalkeeper,NYCFC,27,1996,1,0,79,42,46,44,30
Luis Binks,eng ENG,Defender,Coventry City,21,2001,18,15,1328,30,56,50,58
Luis Cardozo,py PAR,Defender,py Libertad,35,1988,6,6,540,24,40,33,44
Luis Casiani,ve VEN,Defender,ve Caracas,22,2001,5,5,367,38,29,68,45
Luis Cárdenas,mx MEX,Goalkeeper,Monterrey,29,1993,2,2,180,42,44,44,57
Luis Eduardo Marques dos Santos,br BRA,Defender,Criciúma,26,1997,18,8,767,55,92,85,52
Luis Enrique Quiñones,co COL,Forward,UANL,32,1991,26,20,1692,65,86,77,60
Luis Espinoza,mx MEX,Midfielder,Santos,19,2004,4,0,105,36,66,68,23
Luis Estupiñán,ec ECU,Midfielder,ec LDU de Quito,24,1999,6,3,270,50,49,84,50
Luis Felipe Zárate,py PAR,Defender,ec Independiente,23,2000,2,0,47,29,32,19,17
Luis Fernando Fuentes,mx MEX,Defender,América,36,1986,22,15,1306,32,55,64,38
Luis García,mx MEX,Midfielder,Puebla,30,1993,25,6,873,65,67,78,25
Luis González,ve VEN,Midfielder,co Junior,33,1990,4,1,169,54,84,87,27
Luis Guilherme,br BRA,Forward,Palmeiras,17,2006,10,3,404,64,79,81,60
Luis Gómez,mx MEX,Midfielder,Santos,16,2007,1,0,6,28,26,42,50
Luis Ingolotti,ar ARG,Goalkeeper,Cen. Córdoba–SdE,24,2000,26,26,2340,42,41,44,43
Luis Iturbide,mx MEX,Defender,Cruz Azul,21,2002,1,1,45,40,12,37,47
Luis Mandaca,br BRA,Midfielder,Juventude,22,2001,30,10,1101,80,68,69,43
Luis Mejía,pa PAN,Goalkeeper,uy Nacional,32,1991,8,8,720,49,42,44,43
Luis Miguel,br BRA,Forward,Vitória,18,2005,1,0,15,40,33,42,8
Luis Miguel Rodríguez,ar ARG,Forward,Atlé Tucumán,39,1985,18,7,592,61,79,22,37
Luis Muriel,co COL,Forward,Orlando City,32,1991,33,14,1583,74,92,84,57
Luis Müller,de GER,Forward,LAFC,22,2001,4,0,8,46,30,65,25
Luis Olivas,mx MEX,Defender,Mazatlán,23,2000,20,15,1366,47,55,59,51
Luis Otávio,br BRA,Midfielder,Internacional,16,2007,6,0,54,41,29,31,52
Luis Oyama,br BRA,Midfielder,Juventude,27,1997,17,6,684,76,57,34,45
Luis Paredes,co COL,Forward,co Millonarios,22,2001,2,0,25,34,10,47,8
Luis Ricardo Reyes,mx MEX,Defender,Atlas,32,1991,23,21,1934,87,86,67,50
Luis Riveros,py PAR,Midfielder,py Cerro Porteño,25,1998,1,0,28,32,10,37,37
Luis Romo,mx MEX,Midfielder,Monterrey,28,1995,27,24,1963,62,89,73,49
Luis Segovia,ec ECU,Defender,RWDM,25,1997,13,12,1015,69,45,51,54
Luis Semedo,pt POR,Forward,Sunderland,19,2003,23,4,508,23,27,31,54
Luis Sequeira,ar ARG,Midfielder,Ind. Rivadavia,21,2003,20,11,1004,79,77,83,46
Luis Sinisterra,co COL,Midfielder,Leeds United,24,1999,2,2,174,95,73,81,35
Luis Suárez,uy URU,Forward,Inter Miami,37,1987,27,21,1918,89,78,51,29
Luis Sánchez,mx MEX,Defender,Pachuca,23,2000,11,7,707,37,48,61,31
Luis Vega,mx MEX,Midfielder,Santos,19,2004,1,0,1,28,13,7,6
Luis Vázquez,ar ARG,Forward,Anderlecht,22,2001,28,3,695,76,41,44,44
Luis Ángel Malagón,mx MEX,Goalkeeper,América,26,1997,29,29,2565,49,47,72,49
Luisbert Salazar,ve VEN,Defender,ve Caracas,20,2003,1,0,11,29,12,9,35
Luismi,gq EQG,Forward,Moreirense,22,2001,15,10,940,24,36,52,67
Luiz Adriano,br BRA,Forward,Vitória,36,1987,8,1,202,20,41,18,31
Luiz Araújo,br BRA,Forward,Flamengo,27,1996,33,18,1944,69,83,79,65
Luiz Felipe,br BRA,Defender,Atl Goianiense,30,1993,16,10,1090,66,22,23,64
Luiz Fernando,br BRA,Forward,Atl Goianiense,27,1996,31,30,2591,61,42,62,48
Luiz Gustavo,br BRA,Midfielder,São Paulo,36,1987,34,28,2566,61,44,42,52
Luiz Gustavo,br BRA,Midfielder,Atl Goianiense,20,2003,2,1,76,30,19,18,46
Luiz Henrique,br BRA,Forward,Botafogo (RJ),23,2001,47,43,3280,69,62,77,59
Luiz Lúcio Reis Júnior,br BRA,Goalkeeper,Famalicão,22,2001,33,33,2970,50,48,44,69
Luiz Paz,bo BOL,Defender,bo Bolívar,19,2004,2,0,19,29,32,61,37
Luka Bogdan,hr CRO,Defender,Ternana,27,1996,1,1,90,36,23,11,78
Luka Gavran,ca CAN,Goalkeeper,Toronto FC,23,2000,9,9,810,42,43,44,77
Luka Ivanušec,hr CRO,Forward,Feyenoord,24,1998,24,14,1159,66,94,91,59
Luka Krajnc,si SVN,Defender,Catanzaro,28,1994,15,12,1063,33,44,65,27
Luka Lochoshvili,ge GEO,Defender,Cremonese,25,1998,22,17,1691,39,45,43,69
Lukas Engel,dk DEN,Defender,Middlesbrough,24,1998,35,28,2472,73,83,75,64
Lukas Jutkiewicz,eng ENG,Forward,Birmingham City,34,1989,28,3,569,67,40,31,49
Lukas MacNaughton,ca CAN,Defender,Nashville SC,28,1995,6,5,411,45,35,20,39
Lukas Mondele,be BEL,Midfielder,Modena,19,2004,2,0,15,28,10,7,46
Lukas Mühl,de GER,Defender,Spezia,26,1997,14,13,1044,61,17,27,71
Lukas Van Eenoo,be BEL,Midfielder,Westerlo,32,1991,11,4,387,45,76,41,65
Luke Ayling,eng ENG,Defender,Leeds United,31,1991,33,27,2388,68,89,81,53
Luke Brennan,us USA,Forward,Atlanta Utd,18,2005,7,0,150,19,49,41,35
Luke Cundle,eng ENG,Midfielder,Stoke City,21,2002,40,24,2214,84,76,64,42
Luke Le Roux,za RSA,Midfielder,Volendam,23,2000,14,8,872,57,20,35,48
Luke McNally,ie IRL,Defender,Stoke City,23,1999,38,36,3199,57,33,39,72
Luke O'Nien,eng ENG,Defender,Sunderland,28,1994,43,43,3870,62,60,51,51
Luke Thomas,eng ENG,Defender,Middlesbrough,22,2001,12,8,657,51,60,69,61
Luke Woolfenden,eng ENG,Defender,Ipswich Town,24,1998,41,40,3612,50,43,32,49
Lutsharel Geertruida,nl NED,Defender,Feyenoord,23,2000,34,34,3038,83,90,82,40
Luuk Brouwers,nl NED,Midfielder,Heerenveen,25,1998,26,25,2025,86,63,50,34
Luuk Koopmans,nl NED,Goalkeeper,Fortuna Sittard,29,1993,5,5,450,52,43,44,74
Luuk de Jong,nl NED,Forward,PSV Eindhoven,32,1990,34,34,2754,86,71,29,58
Luís Cervantes,mx MEX,Defender,León,22,2001,14,6,584,77,68,65,59
Luís Martins,pt POR,Midfielder,Vancouver W'caps,31,1992,16,9,774,32,68,53,45
Luís Neto,pt POR,Defender,Sporting CP,35,1988,7,2,134,56,71,52,26
Luís Santos,pt POR,Forward,Boavista,23,2000,19,4,684,20,59,35,79
Lyanco,br BRA,Defender,Atlético Mineiro,26,1997,18,14,1191,30,55,58,60
Lyncon,br BRA,Defender,Vasco da Gama,18,2005,1,0,45,76,12,9,38
Lynden Gooch,us USA,Forward,Stoke City,27,1995,31,19,1720,48,66,67,67
Lyndon Dykes,sct SCO,Forward,QPR,27,1995,41,31,2739,44,30,22,73
Lynnt Audoor,be BEL,Midfielder,Kortrijk,19,2003,11,4,401,34,33,56,61
Lázaro,br BRA,Forward,Palmeiras,21,2002,24,11,1101,62,56,67,35
Léider Berrío,co COL,Forward,co Junior,25,1998,3,0,42,27,10,45,43
Léo Bonatini,br BRA,Forward,Atlético,29,1994,26,23,1756,64,31,23,28
Léo Chú,br BRA,Forward,Seattle Sounders,23,2000,14,12,714,55,63,68,59
Léo Coelho,br BRA,Defender,uy Peñarol,30,1993,5,2,227,33,18,13,55
Léo Gamalho,br BRA,Forward,Vitória,38,1986,1,0,17,22,26,42,8
Léo Jabá,br BRA,Forward,Estrela,24,1998,31,29,2219,62,73,67,65
Léo Jardim,br BRA,Goalkeeper,Vasco da Gama,28,1995,38,38,3420,50,43,44,41
Léo Mana,br BRA,Defender,Corinthians,19,2004,5,3,208,45,48,38,40
Léo Naldi,br BRA,Midfielder,Vitória,22,2001,21,11,1103,33,29,35,77
Léo Pelé,br BRA,Defender,Vasco da Gama,27,1996,30,30,2700,31,44,39,34
Léo Pereira,br BRA,Defender,Flamengo,28,1996,35,28,2599,54,68,65,49
Maarten Paes,id IDN,Goalkeeper,FC Dallas,25,1998,30,30,2700,52,50,53,38
Maarten Vandevoordt,be BEL,Goalkeeper,Genk,21,2002,30,30,2700,58,84,53,59
Macaulay Gillesphey,eng ENG,Defender,Plymouth Argyle,27,1995,4,3,215,47,33,24,58
Machado,br BRA,Midfielder,Cruzeiro,28,1996,24,11,989,44,52,37,51
Mads Frøkjær-Jensen,dk DEN,Forward,Preston,24,1999,41,29,2564,50,72,41,63
Mads Hermansen,dk DEN,Goalkeeper,Leicester City,23,2000,44,44,3960,54,76,54,60
Madson,br BRA,Forward,Moreirense,23,1999,25,14,1337,69,45,72,45
Magnus Kofod Andersen,dk DEN,Midfielder,Venezia,24,1999,20,9,728,36,83,63,51
Magnus Mattsson,dk DEN,Midfielder,NEC Nijmegen,24,1999,19,19,1710,89,74,71,36
Magrão,br BRA,Goalkeeper,Rio Ave,23,2000,7,7,630,49,42,44,77
Maguinho,br BRA,Defender,Atl Goianiense,31,1993,24,19,1559,54,72,73,31
Mahamadou Doumbia,ml MLI,Midfielder,Antwerp,19,2004,9,4,365,74,31,77,59
Maher Carrizo,ar ARG,Forward,Vélez Sarsfield,17,2006,11,1,182,39,67,83,47
Mahlon Romeo,ag ATG,Defender,Cardiff City,27,1995,15,8,767,42,56,65,46
Maicon,br BRA,Defender,Vasco da Gama,35,1988,30,25,2351,57,42,30,65
Maikel Chang,cu CUB,Forward,Real Salt Lake,32,1991,22,3,368,34,86,69,70
Majeed Ashimeru,gh GHA,Midfielder,Anderlecht,25,1997,6,1,119,31,15,67,77
Makhtar Gueye,sn SEN,Forward,RWDM,25,1997,27,24,2180,54,34,32,55
Malachi Jones,sl SLE,Forward,NYCFC,20,2003,14,4,488,56,49,83,80
Malamine Efekele,fr FRA,Forward,Cercle Brugge,19,2004,7,1,184,23,12,31,56
Malcolm Ebiowei,eng ENG,Forward,RWDM,19,2003,4,1,146,24,68,74,79
Malcolm Edjouma,fr FRA,Midfielder,Bari,26,1996,22,11,1034,76,44,51,80
Malcolm Fry,us USA,Forward,NE Revolution,18,2005,2,0,31,36,15,92,8
Malcom Braida,ar ARG,Defender,San Lorenzo,26,1997,19,18,1660,54,72,82,65
Malick Fofana,be BEL,Midfielder,Gent,18,2005,19,12,1146,87,81,90,39
Malik Pinto,us USA,Forward,FC Cincinnati,21,2002,11,1,157,24,53,30,78
Malik Tillman,us USA,Forward,PSV Eindhoven,21,2002,28,17,1594,90,93,79,74
Mallik Wilks,eng ENG,Forward,Sheffield Weds,24,1998,15,1,281,41,39,82,66
Malte Amundsen,dk DEN,Defender,Columbus Crew,25,1998,31,26,2295,68,78,65,55
Mamadou Coulibaly,sn SEN,Midfielder,Palermo,24,1999,19,9,749,51,46,48,74
Mamadou Sarr,fr FRA,Midfielder,RWDM,17,2005,6,6,540,32,32,38,79
Manaf Nurudeen,gh GHA,Goalkeeper,Eupen,24,1999,2,2,180,42,40,44,33
Mandela Keita,be BEL,Midfielder,OH Leuven,21,2002,21,18,1548,31,47,59,73
Manfred Ugalde,cr CRC,Forward,Twente,21,2002,18,17,1372,74,65,47,47
Manoel,br BRA,Defender,Fluminense,33,1990,16,14,1227,62,24,28,18
Manolo Portanova,it ITA,Midfielder,Reggiana,23,2000,36,30,2458,82,60,65,47
Mansur,br BRA,Defender,Estrela,30,1993,20,15,1408,34,67,58,58
Manu Royo,es ESP,Defender,Almere City,29,1994,12,8,665,47,76,86,35
Manuel Agustín Duarte,ar ARG,Forward,Barracas Central,22,2001,13,5,514,62,66,67,59
Manuel Castro,uy URU,Forward,FC Juárez,27,1995,15,4,643,72,73,63,56
Manuel De Luca,it ITA,Forward,Sampdoria,25,1998,32,22,1960,64,44,33,45
Manuel García,ar ARG,Midfielder,Sarmiento,24,1999,24,21,1752,61,32,34,58
Manuel Guillén,ar ARG,Forward,Godoy Cruz,22,2001,3,0,28,18,9,27,52
Manuel Lanzini,ar ARG,Forward,River Plate,30,1993,25,8,994,47,83,82,62
Manuel Manu,pt POR,Midfielder,Vitória,22,2001,23,19,1776,58,26,21,76
Manuel Marras,it ITA,Forward,Cosenza,30,1993,33,28,2182,55,83,62,67
Manuel Mónaco,ar ARG,Forward,Sarmiento,21,2002,8,2,315,23,35,34,35
Manuel Palavecino,ar ARG,Forward,Cen. Córdoba–SdE,21,2003,7,0,126,68,48,37,81
Manuel Panaro Miramon,ar ARG,Forward,Gimnasia–LP,21,2002,5,2,245,20,20,60,36
Manuel Roffo,ar ARG,Goalkeeper,Instituto,23,2000,27,27,2430,56,59,44,50
Manuel Sulbarán,ve VEN,Midfielder,ve Caracas,20,2003,2,2,129,60,22,70,46
Manuel Tucker,ar ARG,Midfielder,Platense,19,2004,1,0,13,28,10,49,53
Maracás,br BRA,Defender,Moreirense,29,1994,29,29,2561,67,20,29,61
Marc Albrighton,eng ENG,Forward,Leicester City,33,1989,12,0,129,46,84,61,86
Marc Enoumba,bo BOL,Defender,bo The Strongest,30,1993,4,1,78,52,72,81,28
Marc Roberts,eng ENG,Defender,Birmingham City,33,1990,14,10,832,34,38,36,42
Marcel Büchel,li LIE,Midfielder,Ascoli,32,1991,1,1,40,28,13,8,35
Marcel Hartel,de GER,Forward,St. Louis,28,1996,9,9,810,71,84,55,49
Marcel Oakley,eng ENG,Defender,Birmingham City,20,2002,2,0,29,34,28,44,3
Marcel Ruiz,mx MEX,Forward,Toluca,22,2000,31,31,2506,34,61,32,79
Marcelencio Esajas,nl NED,Forward,Almere City,21,2002,1,0,34,39,33,17,48
Marcelinho,br BRA,Forward,Juventude,21,2002,25,9,1002,59,48,47,52
Marcelino Moreno,ar ARG,Forward,Lanús,29,1994,25,22,2012,66,91,80,39
Marcelino Núñez,cl CHI,Midfielder,Norwich City,23,2000,36,25,2262,67,73,55,39
Marcello Falzerano,it ITA,Midfielder,Ascoli,32,1991,33,27,2369,58,65,82,63
Marcelo,br BRA,Defender,Fluminense,35,1988,25,19,1608,87,87,76,38
Marcelo Barovero,ar ARG,Goalkeeper,Banfield,39,1984,2,2,118,42,41,44,40
Marcelo Carné,br BRA,Goalkeeper,Estoril,33,1990,22,22,1979,54,48,44,72
Marcelo Estigarribia,ar ARG,Forward,Atlé Tucumán,28,1995,25,15,1515,69,50,26,60
Marcelo Fernández,py PAR,Forward,py Libertad,22,2001,2,1,82,17,22,23,62
Marcelo Filla,cl CHI,Midfielder,cl Cobresal,25,1998,2,1,100,28,12,16,49
Marcelo Flores,mx MEX,Forward,UANL,19,2003,21,7,772,89,75,85,64
Marcelo Hermes,br BRA,Midfielder,Criciúma,28,1995,36,36,3205,69,68,57,51
Marcelo Herrera,ar ARG,Defender,Columbus Crew,25,1998,13,8,725,74,60,69,41
Marcelo Jorquera,cl CHI,Defender,cl Cobresal,31,1992,3,1,161,43,59,40,50
Marcelo Lomba,br BRA,Goalkeeper,Palmeiras,37,1986,2,2,180,42,42,44,54
Marcelo Miño,ar ARG,Goalkeeper,Barracas Central,26,1997,10,10,900,52,44,44,32
Marcelo Pérez,py PAR,Forward,Huracán,22,2001,2,0,33,35,10,37,35
Marcelo Saracchi,uy URU,Midfielder,Boca Juniors,25,1998,13,9,801,65,72,77,61
Marcelo Silva,uy URU,Defender,Real Salt Lake,34,1989,3,2,181,24,25,40,49
Marcelo Weigandt,ar ARG,Midfielder,Inter Miami,24,2000,23,22,1998,36,55,61,66
Marcelo dos Santos Ferreira,br BRA,Defender,Moreirense,34,1989,26,26,2340,65,36,16,47
Marcin Listkowski,pl POL,Forward,Calcio Lecco 1912,25,1998,10,3,324,18,28,49,77
Marco Angulo,ec ECU,Midfielder,ec LDU de Quito,21,2002,5,4,259,36,43,52,22
Marco Capuano,it ITA,Defender,Ternana,31,1991,26,26,2261,23,25,25,68
Marco Curto,it ITA,Defender,Como,24,1999,25,23,1990,39,77,65,33
Marco D'Alessandro,it ITA,Forward,Pisa,32,1991,23,18,1516,63,62,74,38
Marco Delle Monache,it ITA,Forward,Sampdoria,18,2005,6,0,141,31,29,76,41
Marco Di Cesare,ar ARG,Defender,Racing Club,22,2002,14,13,1026,38,49,50,52
Marco Farfan,us USA,Defender,FC Dallas,25,1998,26,23,2024,60,54,51,46
Marco Frigerio,it ITA,Midfielder,Calcio Lecco 1912,22,2001,7,2,203,48,37,55,69
Marco García,mx MEX,Midfielder,Querétaro,23,2000,10,3,292,48,79,63,20
Marco González,mx MEX,Midfielder,Querétaro,21,2002,1,0,2,28,13,7,6
Marco Hernández,mx MEX,Midfielder,UNAM,18,2005,1,0,23,28,11,16,21
Marco Huamán,pe PER,Forward,pe Alianza Lima,21,2002,4,2,247,25,43,24,76
Marco Iacobellis,ar ARG,Forward,Barracas Central,23,2000,15,10,811,37,43,60,63
Marco Ilaimaharitra,mg MAD,Midfielder,Charleroi,28,1995,25,24,2131,62,73,64,62
Marco Kana,be BEL,Midfielder,Anderlecht,20,2002,18,15,1326,24,36,25,73
Marco Matias,pt POR,Forward,Farense,34,1989,33,29,2297,42,53,42,57
Marco Modolo,it ITA,Defender,Venezia,34,1989,10,7,571,23,32,34,50
