Team,Average Age,Matches Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes Received,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Goals Against,Shots on Target Against,Saves,Clean Sheets,Penalty Kicks Attempted,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Post-Shot Expected Goals,Launched Passes Completed,Launched Passes Attempted,Passes Attempted (GK),Through Balls,Goal Kicks Attempted,Crosses Opposed,Crosses Stopped,Sweeper Actions,Total Aerial Duels,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels won,Penaltys Winner,Possession,Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons,Efficiency GK,% Saves,% Long Passes GK,% Crosses Stopped
Real Sociedad,26.5,15,54.52,54.52,75.9,69.58,79.22,60.54,78.31,53.61,56.02,60.24,59.04,61.75,55.42,59.64,41.27,35.24,80.12,74.1,50.6,75.6,71.39,68.07,71.69,75.3,66.27,78.31,72.59,35.54,67.47,84.34,14.16,22.29,20.48,33.73,71.08,60.24,19.88,11.45,78.31,66.87,67.47,60.24,86.14,73.19,65.06,73.49,77.11,42.47,88.55,56.02,25.3,81.33,66.57,7.23,49.1,15.36,43.98,61.45,19.28,32.53,72.89,34.94,44.58,20.48,12.95,86.14,39.16,55.72,33.13,44.88,29.82,81.02,46.99,52.41,39.16,67.47,21.99,40.06,76.51,71.39,69.88,71.08,72.89,68.67,68.07,29.82,68.67,48.49,58.43,45.18,52.41,37.95,47.59,20.48,30.72,11.45,15.66,96.99,49.1
Red Imps,30.8,4,32.83,39.16,22.89,7.83,18.07,80.72,29.82,34.34,3.61,3.61,6.63,8.43,4.82,4.22,3.61,30.12,2.41,3.01,3.31,24.7,16.87,13.86,16.87,64.76,87.95,96.99,7.23,29.82,70.48,40.66,87.65,46.39,98.8,95.78,40.36,6.63,87.95,41.57,5.12,10.24,16.57,6.63,92.17,100.0,8.43,6.63,66.27,3.61,6.93,3.61,9.04,9.64,1.81,48.8,100.0,45.18,18.07,24.4,66.87,78.92,36.45,35.84,5.12,98.19,97.29,93.67,76.2,88.86,33.13,44.88,87.35,70.18,90.36,32.23,59.64,86.14,98.8,87.05,41.57,51.2,2.41,14.16,30.42,12.35,84.04,29.82,12.65,32.83,16.27,3.61,5.42,4.22,3.01,98.19,98.8,10.24,51.81,13.25,59.64
Red Star,29.1,5,17.77,38.25,41.87,23.49,79.22,60.54,40.96,28.01,41.57,45.78,48.8,50.9,30.42,31.63,36.75,32.53,25.6,19.88,60.54,69.88,48.8,49.1,47.89,4.22,25.6,15.66,15.36,22.29,6.93,35.24,22.89,27.71,84.64,72.29,16.87,43.98,75.3,72.29,48.8,22.89,41.57,43.98,63.55,71.69,45.78,71.39,22.59,23.49,97.89,40.96,65.96,22.89,66.57,82.53,73.8,3.92,79.82,42.17,66.87,54.22,9.64,80.12,79.52,29.22,45.78,21.99,58.43,76.51,33.13,44.88,50.9,81.02,66.87,69.88,30.72,74.1,52.11,73.49,78.92,12.65,78.92,46.99,39.16,43.98,9.64,29.82,31.02,14.16,17.47,34.94,25.3,21.69,44.58,22.89,77.11,91.27,73.49,83.43,75.0
Rennes,26.3,15,72.29,66.27,60.24,61.45,57.83,41.57,56.63,69.88,65.66,63.25,63.25,63.86,72.29,69.88,34.34,25.9,70.18,74.7,47.29,43.98,63.55,56.02,63.86,37.35,31.93,32.83,55.72,43.98,38.86,37.95,58.13,71.99,56.02,27.11,31.93,59.64,60.84,60.24,59.04,61.45,38.86,59.64,35.54,45.78,48.19,62.65,61.75,77.11,53.61,66.27,65.96,5.72,19.88,63.86,52.41,21.39,43.98,18.07,66.87,57.83,21.08,92.77,38.55,46.99,35.24,43.07,82.53,76.51,78.01,44.88,55.42,29.22,35.24,79.52,51.81,77.11,65.96,40.06,62.35,9.34,74.7,59.34,59.64,42.77,36.14,73.49,55.42,63.55,78.92,72.89,72.29,78.92,50.6,36.14,57.83,36.14,22.59,24.4,35.24
Rijeka,26.2,4,7.23,2.41,32.23,25.6,18.07,12.35,27.11,10.54,35.54,41.57,27.71,28.31,53.92,60.84,31.93,89.76,22.29,46.08,28.31,61.75,40.96,40.06,40.36,64.76,68.67,89.16,57.53,1.2,87.95,53.61,87.65,76.81,81.63,19.28,92.47,38.55,4.22,16.27,50.0,51.81,15.06,38.55,29.22,75.6,51.2,22.59,22.59,9.64,93.07,35.54,31.02,9.64,66.57,12.35,89.46,61.14,18.07,24.4,66.87,62.95,23.49,78.61,96.99,5.42,6.93,9.94,76.2,17.17,98.19,44.88,5.42,28.01,67.77,38.55,74.1,35.54,23.8,97.59,13.25,20.48,35.84,39.76,23.8,16.87,80.12,97.89,70.18,28.61,50.3,19.88,23.49,31.33,9.64,93.37,97.59,93.37,61.45,3.61,98.8
Roma,26.9,19,45.78,50.3,79.52,75.3,53.01,70.78,85.54,43.98,78.31,83.13,67.47,68.07,84.34,86.75,79.52,88.55,87.65,78.01,78.01,42.17,89.76,74.1,89.76,24.7,9.34,16.87,43.37,61.14,25.9,32.53,49.1,23.49,52.41,11.75,57.23,83.73,18.67,30.72,84.94,86.75,78.31,83.73,53.61,15.66,75.3,90.96,71.08,28.31,25.3,78.31,59.34,59.94,66.57,9.64,92.17,62.35,18.07,75.9,66.87,74.7,74.1,22.89,93.98,22.29,47.59,27.71,24.7,36.14,33.13,44.88,11.75,55.72,51.81,70.78,94.58,28.31,8.43,68.98,32.83,78.31,23.8,86.45,78.92,79.52,15.66,29.82,89.76,41.27,42.77,62.05,55.12,65.66,59.94,8.43,3.61,89.76,93.98,59.34,87.95
Samsunspor,28.2,4,96.99,88.55,76.51,78.92,18.07,12.35,68.07,93.37,61.45,64.46,50.0,50.0,70.48,74.7,85.54,86.14,78.92,38.25,53.92,9.04,67.77,44.88,68.37,81.93,97.89,50.6,93.67,43.98,51.2,71.08,22.89,70.18,76.51,55.12,92.47,62.65,31.93,69.88,76.51,39.16,80.12,62.65,52.71,65.06,72.89,83.43,88.55,98.8,39.76,62.05,99.7,81.33,66.57,68.37,9.64,7.23,18.07,88.55,66.87,72.59,40.66,78.61,96.99,0.6,1.81,1.2,12.05,17.17,33.13,44.88,4.22,34.64,22.29,28.61,85.24,49.7,58.13,73.49,6.63,29.22,95.78,61.45,79.82,73.19,87.95,29.82,61.75,90.66,72.89,44.58,39.16,25.9,75.3,93.98,73.49,91.27,67.77,74.1,71.08
Sassuolo,26.7,14,59.94,26.51,32.23,43.37,62.05,70.78,46.39,64.46,31.93,28.92,43.37,40.36,23.49,18.37,32.53,27.71,42.77,28.92,42.17,53.31,25.9,60.24,26.51,16.27,8.43,18.67,23.49,65.96,46.39,30.72,74.4,44.58,27.11,49.4,86.14,22.89,28.92,31.33,30.12,23.49,31.93,22.89,24.7,14.16,22.89,20.48,47.29,18.98,50.3,32.53,27.11,51.2,19.88,34.04,85.54,35.24,85.84,34.04,19.28,16.27,51.81,32.83,64.16,67.47,79.52,38.86,66.57,82.53,33.13,44.88,47.29,71.69,74.1,40.96,81.33,72.89,69.28,100.0,13.25,61.14,27.71,32.53,49.1,33.73,21.69,29.82,34.34,86.45,31.33,52.11,59.04,67.47,48.19,40.96,17.47,71.39,84.34,46.39,98.19
Sevilla,27.6,15,42.47,14.16,25.6,16.87,57.83,41.57,28.31,50.0,48.19,52.41,38.55,39.76,51.2,53.01,90.66,95.78,44.88,50.3,43.37,49.7,40.36,67.47,40.96,94.58,96.99,86.14,92.77,50.0,90.36,87.35,29.52,46.99,21.69,63.86,25.3,51.81,48.19,74.1,45.18,50.6,54.22,51.81,75.9,60.54,44.58,45.18,63.25,30.12,38.86,50.6,1.2,51.2,66.57,7.83,86.14,1.81,64.76,12.65,66.87,71.08,77.41,53.61,32.23,64.46,62.05,67.47,87.95,92.77,33.13,94.28,74.1,50.6,56.02,56.63,71.69,11.75,47.59,7.53,26.51,64.46,31.33,44.58,32.23,52.41,97.59,73.49,78.92,84.64,87.35,42.17,37.35,51.2,70.48,89.16,29.82,59.64,42.77,46.99,7.83
Shakhtar,23.6,4,89.76,58.43,85.84,60.24,18.07,12.35,82.53,84.34,98.19,98.19,95.78,96.39,99.4,99.4,24.7,10.24,81.33,98.19,85.54,9.04,98.8,90.96,98.8,53.61,78.31,0.6,95.78,99.4,1.81,0.6,100.0,43.98,29.82,16.27,40.36,98.8,5.12,12.65,99.4,98.19,77.71,98.8,95.18,75.6,97.59,100.0,75.6,9.64,48.49,98.19,72.59,81.33,66.57,98.19,2.71,25.3,18.07,24.4,66.87,87.95,2.41,96.99,61.75,5.42,1.81,50.0,76.2,88.86,33.13,44.88,40.06,1.2,1.2,89.16,1.51,0.6,7.23,73.49,99.4,3.01,14.16,98.19,86.75,81.33,29.82,29.82,100.0,98.49,50.3,95.78,92.77,99.4,66.87,96.39,9.04,58.43,3.92,52.11,90.96
Shamrock Rovers,27.5,4,13.25,2.41,0.6,1.2,90.96,80.72,0.6,15.66,0.6,0.6,1.2,0.6,0.6,0.6,3.01,18.07,0.6,1.81,1.81,24.7,0.6,0.6,0.6,9.64,14.46,92.77,0.6,2.71,57.53,88.25,6.02,98.8,2.41,33.13,1.81,0.6,44.28,17.47,0.6,1.2,0.6,0.6,5.72,7.53,1.81,0.9,1.81,7.83,53.61,0.6,4.52,81.33,66.57,75.3,17.47,45.18,91.87,24.4,66.87,18.07,1.2,86.75,8.43,93.98,92.47,93.67,76.2,88.86,33.13,44.88,98.8,50.0,80.12,0.6,1.51,94.58,76.2,5.72,1.2,3.01,14.16,0.6,0.6,0.6,37.05,29.82,0.6,82.53,5.42,3.01,21.08,6.02,3.61,10.84,36.45,81.93,40.36,9.64,5.42
Shelbourne FC,25.8,4,0.6,1.2,2.41,0.6,18.07,12.35,1.2,0.6,7.83,6.63,15.06,10.84,6.63,6.02,4.82,47.59,10.84,7.23,1.2,1.2,2.41,3.01,2.41,50.3,42.17,37.95,86.14,18.37,51.2,73.8,17.77,70.18,71.69,60.24,65.96,3.01,53.01,27.71,4.22,2.41,11.75,3.01,27.11,33.13,6.63,4.22,36.14,96.99,100.0,7.83,52.11,9.64,66.57,20.48,6.33,88.55,18.07,88.55,1.51,10.24,40.66,32.83,79.52,58.73,85.54,50.0,12.05,17.17,33.13,44.88,13.55,98.19,99.4,10.24,5.72,98.8,34.64,53.61,1.2,53.92,99.4,2.41,1.2,4.82,43.37,29.82,1.81,0.6,16.87,13.25,50.6,17.47,2.41,10.24,47.59,39.46,96.99,69.28,54.82
Shkëndija 79,26.6,4,2.41,0.6,19.28,2.41,18.07,12.35,16.27,1.2,28.92,25.3,35.54,33.13,13.25,12.65,54.22,39.76,10.84,14.46,3.31,3.31,36.75,31.93,36.14,39.76,10.84,83.13,27.11,7.83,45.18,60.24,32.23,56.33,100.0,39.76,92.47,27.11,42.17,42.77,49.4,6.63,1.81,27.11,65.36,75.6,25.9,41.27,15.36,3.01,0.6,27.71,4.52,81.33,66.57,36.75,99.4,71.99,18.07,88.55,66.87,62.95,49.4,58.13,79.52,39.46,58.13,50.0,12.05,17.17,33.13,44.88,10.54,57.53,50.0,24.7,17.47,39.76,81.63,5.72,6.63,47.29,0.6,35.54,10.84,1.81,25.6,29.82,34.34,8.13,57.83,32.53,51.2,9.04,55.42,3.61,78.92,29.82,79.82,64.46,4.82
Sigma Olomouc,25.9,4,52.11,42.47,73.49,51.81,18.07,12.35,55.42,15.66,1.81,2.41,0.6,1.2,2.41,2.41,13.25,65.06,40.96,5.12,8.43,49.7,15.36,37.35,13.55,59.64,73.8,30.12,64.76,88.86,70.48,66.87,43.67,70.18,47.29,68.98,92.47,1.81,17.47,5.42,2.41,45.18,30.12,1.81,42.17,4.52,6.02,18.98,50.9,18.07,98.8,1.81,52.11,81.33,66.57,0.6,89.46,97.89,18.07,88.55,66.87,89.46,57.83,21.08,61.75,39.46,43.37,93.67,12.05,17.17,33.13,44.88,50.9,34.64,61.14,10.24,11.45,55.12,53.61,27.11,74.7,73.49,71.39,17.47,47.59,25.9,74.1,29.82,6.02,56.63,18.07,1.81,4.82,1.81,6.02,81.33,0.6,73.19,57.53,10.24,27.11
Slavia Prague,26.0,5,3.92,38.25,57.83,45.78,18.07,12.35,47.29,7.83,6.63,7.83,7.23,9.64,5.42,5.42,29.82,25.3,53.61,17.77,60.54,98.19,24.1,1.2,22.89,99.4,96.39,94.58,99.1,77.11,95.48,89.16,40.66,95.18,12.05,92.77,31.93,13.25,58.13,18.67,3.61,53.01,63.55,13.25,16.87,1.2,3.01,4.82,16.87,1.2,78.31,6.93,52.11,81.33,66.57,2.11,73.8,0.9,18.07,6.93,66.87,93.98,79.22,8.13,32.23,90.96,93.67,21.99,93.67,76.51,93.67,44.88,96.99,95.78,82.53,55.42,7.23,51.81,18.98,3.61,54.82,88.55,4.82,13.25,36.45,60.54,98.49,90.96,34.34,3.01,22.89,4.22,1.81,3.61,45.48,42.17,1.2,93.98,65.66,93.98,6.63
Slovan Bratislava,29.0,4,32.83,33.73,22.89,12.35,18.07,12.35,22.89,34.34,59.64,57.23,57.23,60.84,62.05,56.02,70.78,53.31,37.05,56.93,67.77,86.75,53.61,34.34,53.01,16.27,1.2,83.13,1.81,7.83,23.49,60.24,17.77,97.29,7.83,48.8,92.47,57.83,89.76,83.13,46.39,46.39,75.9,57.83,38.55,56.33,66.27,18.98,71.99,50.6,23.49,60.24,1.81,9.64,66.57,58.43,78.31,71.99,18.07,24.4,1.51,30.42,16.87,86.75,24.4,96.69,96.08,93.67,76.2,17.17,98.19,44.88,87.35,57.53,52.41,36.14,17.47,83.13,78.92,27.11,74.7,10.54,38.55,50.6,23.8,77.41,5.42,97.89,43.37,38.86,62.65,69.28,56.63,81.93,69.88,1.81,80.12,71.39,76.51,60.84,16.87
Sparta Prague,26.9,4,52.11,50.3,68.37,60.24,18.07,12.35,72.59,50.0,90.96,94.58,83.13,83.73,91.57,95.18,95.78,98.8,58.13,92.17,83.73,61.75,83.73,44.88,83.73,46.69,91.87,3.31,79.82,96.39,64.76,48.49,66.27,36.14,68.67,1.2,40.36,93.37,33.43,59.64,90.36,92.17,71.99,93.37,48.19,20.78,92.77,92.17,50.9,42.47,93.07,91.57,31.02,81.33,66.57,53.31,20.18,7.23,18.07,88.55,66.87,96.99,62.35,68.98,96.99,3.61,6.93,9.94,12.05,17.17,33.13,44.88,3.01,44.88,53.01,94.58,93.37,3.01,2.41,27.11,59.34,48.19,71.39,76.51,66.87,73.19,84.04,29.82,97.59,49.4,83.73,54.22,51.81,62.65,59.94,100.0,7.83,83.43,91.57,36.14,55.42
Sporting CP,24.8,5,94.28,80.42,65.36,90.36,79.22,94.88,64.16,91.27,84.94,80.72,92.77,92.77,71.69,68.07,45.48,6.63,76.81,70.78,50.6,9.04,63.55,96.39,65.66,21.69,18.98,30.12,30.72,35.54,1.2,1.2,99.4,67.17,44.88,7.83,31.93,77.71,56.02,67.47,87.35,56.02,64.46,77.71,98.8,96.99,90.36,93.98,96.39,95.78,70.18,84.94,52.11,81.33,66.57,62.95,83.13,94.58,98.19,88.55,66.87,49.1,15.96,88.55,79.52,39.46,58.13,67.47,12.05,17.17,33.13,44.88,9.64,1.81,2.41,15.06,78.31,78.61,9.64,59.04,30.12,9.34,93.07,78.31,75.6,69.88,3.31,29.82,73.49,94.88,59.34,94.58,87.35,82.53,89.16,47.59,74.1,26.81,79.82,20.48,80.12
St. Pauli,27.5,13,20.78,10.24,32.23,24.7,48.19,48.19,31.33,14.46,66.87,74.1,77.11,81.33,61.45,66.27,19.28,70.78,26.51,80.72,63.25,21.08,67.77,25.6,69.28,72.89,64.46,53.31,50.6,93.37,75.3,59.04,62.65,12.35,54.82,21.08,50.3,71.08,12.05,56.02,71.39,74.7,25.9,71.08,6.63,10.84,28.31,13.25,6.02,60.84,82.83,65.66,70.18,81.33,66.57,71.08,19.28,13.25,50.9,54.52,66.87,54.82,47.59,6.02,17.47,84.64,73.49,84.64,46.08,17.17,89.46,44.88,92.77,10.54,16.27,66.87,62.95,14.46,1.2,62.35,49.1,77.71,79.52,57.23,27.11,24.7,72.29,84.64,49.4,56.63,4.22,36.14,38.25,37.05,9.04,72.89,62.05,68.67,22.59,19.28,92.17
Strasbourg,21.8,19,79.52,84.94,37.95,64.16,53.01,38.55,37.95,77.71,94.58,92.17,92.17,90.36,94.58,94.58,16.87,3.01,43.37,42.17,69.28,42.17,73.49,62.65,74.7,44.88,35.24,11.45,80.72,80.72,53.31,53.61,45.18,62.35,15.06,20.48,7.23,92.17,68.07,97.59,91.57,42.17,40.96,92.17,87.35,84.94,91.57,46.99,37.65,36.14,21.39,94.58,39.76,15.36,29.22,60.24,75.9,48.8,59.94,50.6,28.92,83.73,18.37,93.37,59.94,34.64,37.95,35.54,50.0,50.0,69.58,44.88,47.29,19.58,9.04,96.39,6.63,52.41,41.27,77.71,45.78,7.83,27.11,71.69,46.99,46.99,41.27,63.55,75.3,53.92,78.31,95.18,89.76,92.17,83.73,31.33,51.2,66.87,51.2,70.48,81.93
Sturm Graz,25.2,5,17.77,3.61,9.34,31.02,18.07,12.35,7.23,28.01,13.25,16.57,31.63,34.94,10.24,10.84,1.81,3.61,12.35,3.92,4.22,2.11,5.12,4.82,6.02,92.47,82.53,94.58,60.84,43.98,92.77,98.8,1.81,75.3,83.13,80.12,54.52,19.88,44.28,65.96,25.9,6.02,8.13,19.88,16.87,8.43,13.86,2.11,3.61,32.23,60.84,13.86,65.96,22.89,66.57,2.11,78.31,25.3,18.07,42.17,4.82,66.27,64.76,6.63,50.9,79.22,87.05,67.47,58.43,17.17,93.67,44.88,71.39,6.63,38.55,23.49,30.72,46.99,87.65,1.51,9.34,84.34,41.57,5.42,7.53,2.41,90.96,90.96,14.16,85.54,6.63,11.45,13.25,8.43,4.82,12.65,15.66,75.6,72.29,1.81,1.51
Stuttgart,25.4,18,78.92,73.49,93.37,86.14,53.01,73.8,95.18,84.34,89.76,90.96,90.36,91.57,83.13,84.94,44.58,22.89,94.58,92.77,93.98,95.78,90.96,87.95,90.96,6.02,12.05,8.43,31.93,26.2,15.06,7.83,89.76,51.81,45.78,53.61,65.96,91.57,42.17,31.93,93.37,89.76,87.95,91.57,24.1,31.33,80.72,88.55,79.52,74.7,59.64,88.86,33.43,56.33,66.57,59.64,68.07,19.58,87.95,16.27,23.49,59.04,89.16,39.76,46.99,52.71,53.31,32.83,84.34,94.58,33.13,44.88,43.98,75.9,48.8,85.54,75.3,15.06,29.82,65.66,82.53,76.51,77.41,90.36,95.18,91.57,10.84,29.82,92.17,65.66,89.16,75.9,68.07,60.54,62.05,77.11,56.33,29.82,53.01,93.37,71.69
Sunderland,25.9,15,42.47,12.05,14.46,13.86,57.83,41.57,12.95,50.0,17.47,19.28,19.88,18.07,19.88,19.88,18.07,58.43,13.86,31.33,25.9,26.2,18.98,21.99,18.67,61.14,39.16,81.02,38.25,43.98,84.64,53.61,81.93,54.52,31.93,96.39,10.24,16.27,65.66,45.18,16.87,18.07,22.29,16.57,13.86,17.47,29.52,36.75,16.87,97.59,86.14,16.87,60.24,35.84,66.57,87.35,28.31,55.42,64.76,71.08,19.28,4.22,93.37,12.35,69.88,61.14,74.7,43.07,29.52,17.17,78.01,44.88,33.13,63.86,88.55,83.13,24.1,84.64,90.36,98.8,67.47,91.57,97.59,21.08,15.06,18.07,62.95,73.49,13.25,89.76,53.61,18.67,33.73,29.52,10.24,62.95,45.18,66.87,81.33,9.04,94.58
Torino,27.8,13,20.78,36.75,37.35,48.49,48.19,75.3,37.95,25.3,16.87,15.06,11.45,11.45,27.71,26.51,57.83,60.84,35.54,43.37,62.05,93.98,36.14,16.27,37.35,19.58,15.06,43.98,9.04,51.51,27.71,28.01,54.22,12.35,43.67,58.43,8.13,12.65,51.81,28.31,15.06,21.08,43.98,12.65,21.69,37.95,13.25,14.76,34.64,40.06,12.65,17.47,70.18,81.33,66.57,23.49,35.84,43.07,71.08,30.72,66.87,4.82,76.51,15.96,22.59,49.4,28.31,26.51,69.88,84.94,33.13,44.88,56.63,90.96,84.34,37.65,42.17,90.96,51.2,34.64,34.34,82.83,21.69,31.93,38.55,51.81,19.88,29.82,18.67,20.78,34.34,24.1,24.7,34.34,42.77,31.93,78.31,13.86,12.65,79.22,32.53
Tottenham,25.6,20,76.51,31.93,18.67,26.51,18.07,25.9,19.88,76.2,53.01,54.22,45.78,42.17,67.47,66.87,55.12,74.7,18.67,59.34,40.36,82.83,46.39,77.71,47.89,91.27,90.36,70.48,92.17,64.76,62.65,56.02,53.61,59.04,18.98,57.83,2.41,55.42,63.86,68.07,44.58,63.25,62.65,55.42,93.37,92.17,47.59,54.82,68.67,21.69,8.43,53.01,23.8,59.94,66.57,55.12,10.84,39.76,37.35,54.52,66.87,62.05,62.35,25.3,61.75,46.99,54.52,21.99,46.08,47.29,33.13,90.96,53.92,47.29,50.0,76.51,71.08,66.87,32.53,46.39,90.96,69.88,9.04,52.41,25.3,59.64,82.83,63.55,71.08,96.39,28.92,50.6,66.87,68.07,24.1,78.92,58.73,74.1,62.05,45.18,47.29
Toulouse,24.7,15,58.43,57.23,50.0,35.54,94.28,94.88,52.41,57.23,12.05,10.24,13.25,13.86,21.69,22.29,13.86,7.83,59.64,33.13,50.6,36.75,47.29,42.77,46.69,43.98,46.39,35.54,55.72,53.92,65.96,50.0,64.46,22.89,66.27,52.41,60.84,9.04,9.64,4.82,21.69,27.71,77.11,9.04,85.54,86.14,16.27,24.7,78.31,68.98,32.83,12.05,18.98,51.2,66.57,15.66,43.67,88.55,96.69,18.07,66.87,56.02,83.13,46.99,59.04,10.84,9.04,32.83,82.53,92.77,33.13,44.88,39.16,59.64,39.46,11.45,20.18,30.12,57.23,78.61,34.94,71.39,57.53,45.18,50.6,71.69,56.02,29.82,11.75,51.2,85.54,31.33,18.07,25.3,46.99,76.51,69.28,50.9,14.46,81.63,77.11
Udinese,26.8,13,40.06,28.31,43.37,40.06,65.96,48.19,32.53,42.17,21.69,17.47,10.84,9.04,31.33,27.11,78.92,83.13,47.59,27.71,31.63,21.08,20.48,50.0,21.08,51.2,50.6,49.1,78.92,12.35,41.57,38.55,57.23,42.17,24.7,86.14,46.69,19.28,40.36,16.87,24.7,35.54,43.37,19.28,75.3,62.05,21.69,57.83,50.9,29.52,57.23,21.69,52.11,81.33,66.57,22.29,50.9,88.55,50.9,14.46,66.87,12.65,80.72,41.27,36.75,27.71,16.87,56.02,86.14,84.94,83.13,44.88,46.08,65.96,53.61,37.65,9.34,70.78,53.01,34.64,56.93,72.59,39.16,24.1,34.04,36.75,43.98,78.92,43.37,53.92,77.11,38.55,28.31,57.23,65.96,51.2,31.33,23.19,10.24,65.66,31.02
Union Berlin,27.7,13,50.3,31.93,50.6,27.41,18.07,48.19,35.54,31.33,2.41,4.22,3.31,3.01,4.22,4.82,26.51,90.96,50.3,10.84,18.98,54.82,10.84,5.42,9.64,12.05,29.52,19.28,34.34,27.41,9.04,18.67,48.19,47.59,59.04,94.28,73.19,4.22,22.29,6.02,7.23,21.69,53.61,4.22,4.82,5.42,5.42,3.01,8.43,14.46,37.95,2.41,25.9,44.88,66.57,25.3,42.47,31.02,71.08,30.72,66.87,36.14,100.0,1.81,27.11,63.25,49.7,56.02,69.88,84.94,33.13,44.88,74.1,84.34,93.98,40.36,47.89,62.65,72.89,89.16,31.33,100.0,15.66,7.23,34.04,35.54,15.66,29.82,3.01,71.69,54.22,1.2,8.43,1.2,7.23,39.16,25.9,47.89,27.71,31.93,86.75
Union SG,25.7,5,32.83,71.08,87.95,83.43,79.22,60.54,74.1,28.01,6.02,4.82,15.66,15.06,3.01,3.01,10.24,9.04,70.18,6.63,16.27,30.12,9.04,28.31,7.83,100.0,100.0,100.0,100.0,35.54,100.0,100.0,1.2,88.86,75.0,76.2,80.72,8.43,27.11,26.2,13.25,13.25,57.83,8.43,88.86,66.87,4.22,8.43,75.6,13.86,42.77,6.02,52.11,81.33,66.57,22.89,0.6,0.9,79.82,1.51,66.87,98.19,59.34,31.63,6.33,70.48,24.4,67.47,99.1,99.4,33.13,44.88,91.87,23.49,32.83,2.71,13.25,70.78,93.37,90.36,19.58,63.25,17.47,10.24,65.36,48.8,100.0,29.82,2.41,11.75,36.14,12.05,22.29,2.41,36.75,53.01,19.88,16.87,3.92,15.66,78.92
Utrecht,27.2,5,3.92,7.23,9.34,6.93,18.07,12.35,10.54,4.52,10.24,10.84,7.83,10.24,9.64,9.64,58.73,65.96,8.73,2.41,9.64,69.88,1.81,3.61,1.81,46.69,25.6,42.17,60.84,43.98,29.82,35.24,50.0,67.17,38.25,76.2,54.52,10.84,59.04,59.04,10.84,7.23,3.01,10.84,8.43,22.89,9.04,7.23,1.2,10.84,23.49,10.24,65.96,22.89,66.57,24.7,78.31,78.92,18.07,88.55,66.87,34.34,95.18,13.86,50.9,86.45,91.27,93.67,12.05,17.17,33.13,44.88,64.16,91.87,80.72,36.75,2.71,65.36,28.31,15.96,54.82,93.37,9.04,1.81,7.53,3.92,26.51,29.82,7.23,4.82,67.47,9.64,2.41,19.88,34.94,7.83,85.54,68.67,79.82,89.76,21.69
Valencia,26.9,15,26.81,22.59,27.71,13.86,18.07,30.72,24.1,24.1,40.96,37.95,40.36,40.96,46.39,46.99,43.37,31.63,9.64,45.18,12.05,18.37,52.41,48.19,52.41,35.54,21.39,57.23,30.72,28.31,54.22,23.49,88.86,18.67,27.71,71.39,71.08,37.35,54.82,54.22,43.37,37.65,24.7,37.35,62.35,47.59,32.53,44.58,39.76,87.05,86.14,39.76,62.05,51.2,66.57,46.39,42.47,64.76,43.98,42.17,19.28,15.66,33.13,50.0,38.55,56.02,51.51,43.07,58.43,55.72,78.01,44.88,46.08,42.17,39.46,26.51,51.81,60.24,42.77,93.37,88.86,43.07,89.76,51.2,21.99,18.67,37.95,73.49,41.57,43.98,29.82,42.77,36.75,39.76,50.0,57.83,27.11,24.4,41.87,50.0,95.18
Viktoria Plzeň,25.4,5,47.59,26.51,72.29,83.43,18.07,12.35,60.84,39.46,9.04,9.64,12.65,14.46,6.02,6.63,60.54,72.29,49.1,30.12,40.36,58.43,32.83,34.34,31.63,41.57,18.98,30.12,84.04,14.46,80.12,53.61,74.4,36.14,97.89,67.47,96.39,9.64,13.86,2.41,10.24,62.05,68.67,9.64,35.54,6.02,10.84,52.11,69.58,52.71,78.31,9.04,7.83,22.89,66.57,11.14,73.8,64.76,18.07,42.17,66.87,84.94,96.08,0.6,99.4,46.99,87.05,3.31,58.43,76.51,33.13,44.88,43.98,53.01,70.48,31.02,39.16,6.93,39.46,15.96,4.52,99.4,70.48,33.13,56.63,62.35,45.78,29.82,33.13,75.6,19.28,10.84,14.46,14.46,34.04,44.58,2.41,99.4,99.4,25.9,15.66
