Player,Nationality,Team,League,Position,General Position,Age,Minutes,Matches,Offensive Index,Passing Index,Possession Index,Defensive Index
Liridon Balaj,KVX,KF Drita,UEFA Europa Conference League,AM,Forward,26,137,1,33,56,37,20
Liridon Latifi,ALB,Shkëndija 79,UEFA Europa Conference League,LW,Forward,31,110,1,31,30,44,64
Llazaros Rota,GRE,AEK Athens,UEFA Europa Conference League,RB,Defender,28,165,1,49,91,86,50
Lloyd Kelly,ENG,Juventus,"Italian Serie A, UEFA Champions League",CB,Defender,27,900,1,83,57,63,54
Logi Tómasson,ISL,Samsunspor,UEFA Europa Conference League,LB,Defender,25,180,1,42,35,37,40
Lohann Doucet,FRA,Paris FC,French Ligue 1,CM,Midfielder,22,82,1,53,55,60,13
Lorenz Assignon,TOG,Stuttgart,"German Bundesliga, UEFA Europa League",RB,Defender,25,558,1,60,74,91,56
Lorenzo Bernasconi,ITA,Atalanta,"Italian Serie A, UEFA Champions League",WB,Midfielder,21,411,1,50,67,59,59
Lorenzo Colombo,ITA,Genoa,Italian Serie A,AM,Forward,23,390,1,27,23,34,57
Lorenzo De Silvestri,ITA,Bologna,Italian Serie A,RB,Defender,37,139,1,53,58,39,30
Lorenzo Lucca,ITA,Napoli,"Italian Serie A, UEFA Champions League",AM,Forward,25,361,1,59,26,43,37
Lorenzo Pellegrini,ITA,Roma,"Italian Serie A, UEFA Europa League",AM,Forward,29,347,1,68,77,51,58
Lorenzo Pirola,ITA,Olympiacos,UEFA Champions League,CB,Defender,23,254,1,34,39,27,62
Lorenzo Scipioni,ARG,Olympiacos,UEFA Champions League,DM,Midfielder,20,16,1,51,37,32,52
Lorenzo Venturino,ITA,Genoa,Italian Serie A,LB,Defender,19,39,1,73,88,95,25
Loris Benito,SUI,Young Boys,UEFA Europa League,CB,Defender,33,270,1,49,45,60,61
Lorran,BRA,Pisa,Italian Serie A,CM,Midfielder,19,11,1,80,19,44,25
Louis Buffon,ITA,Pisa,Italian Serie A,AM,Forward,17,14,1,28,20,20,18
Louis Leroux,FRA,Nantes,French Ligue 1,CM,Midfielder,19,566,1,69,46,43,54
Louis Mouton,FRA,Angers,French Ligue 1,AM,Forward,23,371,1,32,75,33,50
Louis Oppie,GER,St. Pauli,German Bundesliga,WB,Midfielder,23,630,1,41,45,49,55
Louis Patris,BEL,Union SG,UEFA Champions League,WB,Midfielder,24,29,1,50,32,41,41
Louis Schaub,AUT,Rapid Wien,UEFA Europa Conference League,CM,Midfielder,30,18,1,34,19,12,11
Louka Prip,DEN,Jagiellonia,UEFA Europa Conference League,LW,Forward,28,34,1,49,72,69,20
Loum Tchaouna,FRA,Burnley,English Premier League,RM,Midfielder,22,346,1,76,45,45,48
Lovro Majer,CRO,Wolfsburg,German Bundesliga,AM,Forward,27,310,1,64,70,49,50
Loïc Bade,FRA,Leverkusen,"German Bundesliga, UEFA Champions League",CB,Defender,25,687,1,42,43,26,57
Loïc Nego,HUN,Le Havre,French Ligue 1,RB,Defender,34,617,1,54,68,80,41
Loïs Openda,BEL,"Juventus, RB Leipzig","German Bundesliga, Italian Serie A, UEFA Champions League",AM,Forward,25,274,1,47,56,51,53
Luca Jaquez,SUI,Stuttgart,"German Bundesliga, UEFA Europa League",CB,Defender,22,562,1,33,43,43,51
Luca Kerber,GER,Heidenheim,German Bundesliga,RM,Midfielder,23,319,1,38,36,38,44
Luca Koleosho,ITA,Espanyol,Spanish La Liga,LM,Midfielder,21,63,1,55,30,93,58
Luca Lipani,ITA,Sassuolo,Italian Serie A,CM,Midfielder,20,94,1,40,31,31,36
Luca Marianucci,ITA,Napoli,Italian Serie A,CB,Defender,21,90,1,54,48,40,41
Luca Mazzitelli,ITA,Cagliari,Italian Serie A,CM,Midfielder,29,34,1,50,44,40,38
Luca Meirelles,BRA,Shakhtar,UEFA Europa Conference League,AM,Forward,18,106,1,71,61,40,66
Luca Moro,ITA,Sassuolo,Italian Serie A,AM,Forward,24,1,1,28,20,40,20
Luca Netz,GER,Gladbach,German Bundesliga,LB,Defender,22,164,1,60,78,74,51
Luca Pellegrini,ITA,Lazio,Italian Serie A,LB,Defender,26,164,1,59,65,54,63
Luca Ranieri,ITA,Fiorentina,"Italian Serie A, UEFA Europa Conference League",CB,Defender,26,661,1,79,59,56,58
Luca Waldschmidt,GER,Köln,German Bundesliga,AM,Forward,29,183,1,72,67,36,49
Lucas Ahijado,ESP,Oviedo,Spanish La Liga,RB,Defender,30,371,1,57,75,59,71
Lucas Beltrán,ARG,Valencia,Spanish La Liga,AM,Forward,24,183,1,36,42,47,65
Lucas Beraldo,BRA,Paris S-G,French Ligue 1,CB,Defender,21,490,1,78,48,27,64
Lucas Bergvall,SWE,Tottenham,"English Premier League, UEFA Champions League",RM,Midfielder,19,585,1,74,60,77,46
Lucas Boyé,ARG,Alavés,Spanish La Liga,AM,Forward,29,373,1,62,40,31,62
Lucas Da Cunha,FRA,Como,Italian Serie A,DM,Midfielder,24,481,1,47,52,44,35
Lucas Digne,FRA,Aston Villa,"English Premier League, UEFA Europa League",LB,Defender,32,599,1,55,75,69,46
Lucas Ferreira,BRA,Shakhtar,UEFA Europa Conference League,RM,Midfielder,19,113,1,84,26,48,47
Lucas Gourna-Douath,FRA,RB Salzburg,UEFA Europa League,DM,Midfielder,22,1,1,34,19,12,13
Lucas Hernández,FRA,Paris S-G,"French Ligue 1, UEFA Champions League",LB,Defender,29,468,1,62,51,64,41
Lucas Höler,GER,Freiburg,"German Bundesliga, UEFA Europa League",AM,Forward,31,466,1,34,40,38,69
Lucas Høgsberg,DEN,Strasbourg,"French Ligue 1, UEFA Europa Conference League",CB,Defender,19,705,1,42,40,47,40
Lucas Oliveira Rosa,BRA,Ajax,UEFA Champions League,RB,Defender,25,173,1,51,44,62,60
Lucas Paquetá,BRA,West Ham,English Premier League,AM,Forward,28,697,1,55,69,45,75
Lucas Torreira,URU,Galatasaray,UEFA Champions League,DM,Midfielder,29,267,1,39,31,18,54
Lucas Torró,ESP,Osasuna,Spanish La Liga,CM,Midfielder,31,690,1,35,38,33,73
Lucas Tousart,FRA,Brest,French Ligue 1,DM,Midfielder,28,27,1,34,24,27,68
Lucas Vázquez,ESP,Leverkusen,"German Bundesliga, UEFA Champions League",WB,Midfielder,34,321,1,44,67,47,59
Luciano Valente,NED,Feyenoord,UEFA Europa League,LM,Midfielder,22,220,1,53,64,84,36
Lucien Agoume,FRA,Sevilla,Spanish La Liga,DM,Midfielder,23,700,1,68,62,53,66
Luck Zogbé,CIV,Brest,French Ligue 1,CB,Defender,20,2,1,36,23,16,11
Ludovic Ajorque,FRA,Brest,French Ligue 1,AM,Forward,31,714,1,48,52,37,72
Ludovic Blas,FRA,Rennes,French Ligue 1,CM,Midfielder,27,449,1,90,80,88,27
Luis Díaz,COL,Bayern Munich,"German Bundesliga, UEFA Champions League",LW,Forward,28,821,1,85,77,81,56
Luis Enrique Palma,HON,Lech Poznań,UEFA Europa Conference League,AM,Forward,25,135,1,85,78,68,41
Luis Guilherme,BRA,West Ham,English Premier League,LW,Forward,19,56,1,20,20,24,20
Luis Henrique,BRA,Inter,"Italian Serie A, UEFA Champions League",WB,Midfielder,23,155,1,40,54,66,35
Luis Javier Suárez,COL,Sporting CP,UEFA Champions League,AM,Forward,27,195,1,63,37,38,46
Luis Milla,ESP,Getafe,Spanish La Liga,CM,Midfielder,31,809,1,46,71,40,58
Luis Rioja,ESP,Valencia,Spanish La Liga,RM,Midfielder,32,684,1,47,70,73,33
Luiz Felipe,ITA,Rayo Vallecano,Spanish La Liga,CB,Defender,28,219,1,45,25,25,50
Luka Ilić,SRB,Oviedo,Spanish La Liga,AM,Forward,26,475,1,52,50,22,63
Luka Ivanušec,CRO,PAOK,UEFA Europa League,AM,Forward,26,5,1,53,84,40,18
Luka Jović,SRB,AEK Athens,UEFA Europa Conference League,AM,Forward,27,112,1,78,48,65,21
Luka Menalo,BIH,Rijeka,UEFA Europa Conference League,CM,Midfielder,29,63,1,34,20,46,63
Luka Modrić,CRO,Milan,Italian Serie A,CM,Midfielder,40,603,1,79,83,54,52
Luka Stojkovic,CRO,Dinamo Zagreb,UEFA Europa League,CM,Midfielder,21,56,1,46,87,59,48
Luka Sučić,CRO,Real Sociedad,Spanish La Liga,CM,Midfielder,23,123,1,39,43,64,49
Luka Vušković,CRO,Hamburger SV,German Bundesliga,CB,Defender,18,450,1,77,37,49,52
Luka Zarić,SRB,Red Star,UEFA Europa League,LW,Forward,16,10,1,33,20,24,43
Lukas Grgic,AUT,Rapid Wien,UEFA Europa Conference League,DM,Midfielder,30,64,1,38,33,17,34
Lukas Klostermann,GER,RB Leipzig,German Bundesliga,LW,Forward,29,1,1,46,20,10,18
Lukas Kübler,GER,Freiburg,"German Bundesliga, UEFA Europa League",RB,Defender,33,572,1,67,72,59,68
Lukas Lerager,DEN,FC Copenhagen,UEFA Champions League,CM,Midfielder,32,270,1,46,56,38,87
Lukas Nmecha,GER,Leeds United,English Premier League,AM,Forward,26,175,1,48,22,30,50
Lukas Ullrich,GER,Gladbach,German Bundesliga,LB,Defender,21,428,1,48,70,76,49
Luke Shaw,ENG,Manchester Utd,English Premier League,CB,Defender,30,690,1,33,53,48,49
Lukáš Haraslín,SVK,Sparta Prague,UEFA Europa Conference League,RW,Forward,29,24,1,97,75,89,18
Lukáš Provod,CZE,Slavia Prague,UEFA Champions League,AM,Forward,28,250,1,51,92,66,75
Lukáš Sadílek,CZE,Sparta Prague,UEFA Europa Conference League,CM,Midfielder,29,90,1,89,91,68,57
Lukáš Červ,CZE,Viktoria Plzeň,UEFA Europa League,CM,Midfielder,24,270,1,48,44,35,43
Lutsharel Geertruida,NED,Sunderland,English Premier League,RB,Defender,25,76,1,40,25,68,66
Luís Gustavo Ledes,POR,AÉK Lárnaka,UEFA Europa Conference League,CM,Midfielder,33,180,1,64,91,60,46
Luís Mata,POR,Qaırat Almaty,UEFA Champions League,LB,Defender,28,259,1,58,51,66,61
Lyes Houri,FRA,CS U Craiova,UEFA Europa Conference League,CM,Midfielder,29,25,1,58,65,40,66
Lyle Foster,RSA,Burnley,English Premier League,AM,Forward,25,566,1,50,43,47,59
Lynnt Audoor,BEL,Club Brugge,UEFA Champions League,CM,Midfielder,22,75,1,41,46,32,38
Léo Leroy,FRA,Basel,UEFA Europa League,DM,Midfielder,25,270,1,50,47,36,69
Léo Pétrot,FRA,Elche,Spanish La Liga,CB,Defender,28,282,1,35,28,59,59
Léo Scienza,BRA,Heidenheim,German Bundesliga,AM,Forward,26,180,1,69,62,70,41
M'Bala Nzola,ANG,Pisa,Italian Serie A,AM,Forward,29,415,1,43,37,63,60
Mads Bech Sørensen,DEN,Midtjylland,UEFA Europa League,CB,Defender,26,270,1,82,48,49,53
Mads Bidstrup,DEN,RB Salzburg,UEFA Europa League,DM,Midfielder,24,89,1,59,34,41,59
Mads Emil Madsen,DEN,FC Copenhagen,UEFA Champions League,CM,Midfielder,27,59,1,34,21,12,45
Mads Hansen,DEN,Brann,UEFA Europa League,AM,Forward,23,13,1,28,20,10,18
Mads Sande,NOR,Brann,UEFA Europa League,RM,Midfielder,27,17,1,39,19,12,13
Maghnes Akliouche,FRA,Monaco,"French Ligue 1, UEFA Champions League",AM,Forward,23,893,1,55,81,67,59
Magnus Riisnæs,NOR,Bodø/Glimt,UEFA Champions League,RB,Defender,20,26,1,53,23,47,83
Magomed Ozdoyev,RUS,PAOK,UEFA Europa League,DM,Midfielder,32,155,1,43,45,42,62
Mahamadou Nagida,CMR,Rennes,French Ligue 1,RB,Defender,20,74,1,49,70,65,51
Mahdi Camara,FRA,Rennes,French Ligue 1,CM,Midfielder,27,392,1,48,48,69,68
Mahmoud Dahoud,GER,Eint Frankfurt,German Bundesliga,CM,Midfielder,29,8,1,34,19,12,11
Mahmudu Bajo,GAM,Red Star,UEFA Europa League,DM,Midfielder,21,11,1,34,37,46,11
Malang Sarr,FRA,Lens,French Ligue 1,CB,Defender,26,720,1,38,43,39,75
Malcolm Edjouma,FRA,FCSB,UEFA Europa League,DM,Midfielder,28,57,1,34,19,21,40
Malcolm Jeng,SWE,Feyenoord,UEFA Europa League,CB,Defender,20,61,1,36,26,29,60
Malick Fofana,BEL,Lyon,"French Ligue 1, UEFA Europa League",LW,Forward,20,813,1,62,73,82,48
Malick Thiaw,GER,Newcastle Utd,"English Premier League, UEFA Champions League",CB,Defender,24,571,1,40,42,47,55
Malik Tillman,USA,Leverkusen,"German Bundesliga, UEFA Champions League",AM,Forward,23,505,1,64,48,53,84
Malo Gusto,FRA,Chelsea,"English Premier League, UEFA Champions League",RB,Defender,22,570,1,50,73,64,53
Malthe Hojholt,DEN,Pisa,Italian Serie A,CM,Midfielder,24,41,1,42,19,12,71
Mama Samba Baldé,GNB,Brest,French Ligue 1,LW,Forward,29,291,1,59,54,45,75
Mamadou Coulibaly,FRA,Monaco,"French Ligue 1, UEFA Champions League",CM,Midfielder,21,434,1,46,68,68,76
Mamadou Diakhon,FRA,Club Brugge,UEFA Champions League,AM,Forward,20,41,1,75,23,45,18
Mamadou Sangare,MLI,Lens,French Ligue 1,CM,Midfielder,23,567,1,43,52,58,70
Mamadou Sarr,FRA,Strasbourg,French Ligue 1,CB,Defender,20,540,1,43,31,42,60
Mamadou Soumahoro,CIV,KF Drita,UEFA Europa Conference League,AM,Forward,20,90,1,31,35,44,68
Mamadou Thiam,SEN,FCSB,UEFA Europa League,LW,Forward,30,122,1,36,36,73,88
Mamady Diambou,MLI,RB Salzburg,UEFA Europa League,CM,Midfielder,22,57,1,34,21,13,63
Mandela Keita,BEL,Parma,Italian Serie A,CM,Midfielder,23,533,1,39,24,37,61
Mandi,ESP,Red Imps,UEFA Europa Conference League,CM,Midfielder,36,180,1,36,28,39,77
Manolis Saliakas,GRE,St. Pauli,German Bundesliga,WB,Midfielder,29,279,1,60,77,40,65
Manor Solomon,ISR,Villarreal,Spanish La Liga,LM,Midfielder,26,113,1,93,84,79,13
Manu Bueno,ESP,Sevilla,Spanish La Liga,AM,Forward,21,13,1,51,36,42,18
Manu Fernández,ESP,Celta Vigo,"Spanish La Liga, UEFA Europa League",CB,Defender,24,509,1,40,61,47,48
Manu Koné,FRA,Roma,"Italian Serie A, UEFA Europa League",CM,Midfielder,24,765,1,39,65,68,50
Manu Morlanes,ESP,Mallorca,Spanish La Liga,DM,Midfielder,26,528,1,35,44,51,63
Manu Sánchez,ESP,Levante,Spanish La Liga,LB,Defender,25,685,1,50,69,73,56
Manuel Akanji,SUI,Inter,"Italian Serie A, UEFA Champions League",CB,Defender,30,609,1,45,63,55,46
Manuel De Luca,ITA,Cremonese,Italian Serie A,AM,Forward,27,16,1,74,20,48,34
Manuel Lazzari,ITA,Lazio,Italian Serie A,RB,Defender,31,66,1,41,47,33,55
Manuel Locatelli,ITA,Juventus,"Italian Serie A, UEFA Champions League",CM,Midfielder,27,530,1,40,67,60,79
Manuel Ugarte,URU,Manchester Utd,English Premier League,CM,Midfielder,24,229,1,36,31,33,83
Manuel Ugarte Ribeiro,URU,Manchester Utd,English Premier League,CM,Midfielder,24,48,1,40,44,47,77
Marash Kumbulla,ALB,Mallorca,Spanish La Liga,CB,Defender,25,215,1,41,35,36,45
Marc Aguado,ESP,Elche,Spanish La Liga,CM,Midfielder,25,470,1,37,31,23,54
Marc Bartra,ESP,Betis,"Spanish La Liga, UEFA Europa League",CB,Defender,34,495,1,76,31,39,67
Marc Bernal,ESP,Barcelona,"Spanish La Liga, UEFA Champions League",DM,Midfielder,18,34,1,52,79,31,74
Marc Casado,ESP,Barcelona,"Spanish La Liga, UEFA Champions League",DM,Midfielder,22,402,1,43,70,48,47
Marc Cucurella,ESP,Chelsea,"English Premier League, UEFA Champions League",LB,Defender,27,806,1,53,78,71,61
Marc Domenech,ESP,Mallorca,Spanish La Liga,RM,Forward,19,207,1,33,64,40,61
Marc Giger,SUI,Union SG,UEFA Champions League,AM,Forward,21,99,1,49,37,70,59
Marc Guiu,ESP,"Chelsea, Sunderland","English Premier League, UEFA Champions League",AM,Forward,19,122,1,73,32,24,35
Marc Guéhi,ENG,Crystal Palace,"English Premier League, UEFA Europa Conference League",CB,Defender,25,900,1,82,77,47,61
Marc Pubill,ESP,Atlético Madrid,"Spanish La Liga, UEFA Champions League",CB,Defender,22,37,1,73,49,39,45
Marc Roca,ESP,Betis,"Spanish La Liga, UEFA Europa League",DM,Midfielder,28,355,1,36,63,42,61
Marc-Oliver Kempf,GER,Como,Italian Serie A,CB,Defender,30,497,1,78,25,25,40
Marcel Sabitzer,AUT,Dortmund,"German Bundesliga, UEFA Champions League",CM,Midfielder,31,697,1,44,68,40,52
Marcelina Emerson,BRA,Ħamrun Spartans FC,UEFA Europa Conference League,CB,Defender,34,90,1,44,25,17,89
Marcelo Saracchi,URU,Celtic,UEFA Europa League,LB,Defender,27,54,1,56,34,63,38
Marco Asensio,ESP,Fenerbahçe,UEFA Europa League,CM,Midfielder,29,234,1,50,59,47,33
Marco Brescianini,ITA,Atalanta,"Italian Serie A, UEFA Champions League",CM,Midfielder,25,91,1,40,32,88,61
Marco Burch,SUI,Legia Warsaw,UEFA Europa Conference League,RB,Defender,24,90,1,46,39,86,65
Marco Esteban,ESP,Oviedo,Spanish La Liga,CB,Defender,19,45,1,36,23,16,9
Marco Friedl,AUT,Werder Bremen,German Bundesliga,CB,Defender,27,532,1,42,39,45,63
Marco Grüll,AUT,Werder Bremen,German Bundesliga,AM,Forward,27,476,1,63,66,57,51
Marco Palestra,ITA,Cagliari,Italian Serie A,WB,Midfielder,20,478,1,51,52,73,50
Marco Tilio,AUS,Rapid Wien,UEFA Europa Conference League,LW,Forward,24,45,1,61,24,66,32
Marcos Alonso,ESP,Celta Vigo,"Spanish La Liga, UEFA Europa League",CB,Defender,34,745,1,50,76,85,55
Marcos Llorente,ESP,Atlético Madrid,"Spanish La Liga, UEFA Champions League",RB,Defender,30,1080,1,88,84,85,47
Marcos López,PER,FC Copenhagen,UEFA Champions League,LB,Defender,25,208,1,48,81,71,59
Marcos Senesi,ARG,Bournemouth,English Premier League,CB,Defender,28,707,1,55,85,50,66
Marcus Edwards,ENG,Burnley,English Premier League,AM,Forward,26,6,1,28,20,10,18
Marcus Pedersen,NOR,Torino,Italian Serie A,RB,Defender,25,268,1,51,53,82,24
Marcus Rashford,ENG,Barcelona,"Spanish La Liga, UEFA Champions League",LW,Forward,27,797,1,88,80,77,50
Marcus Rohdén,SWE,AÉK Lárnaka,UEFA Europa Conference League,RM,Forward,34,180,1,80,88,51,66
Marcus Tavernier,ENG,Bournemouth,English Premier League,AM,Forward,26,585,1,61,73,64,59
Marcus Thuram,FRA,Inter,"Italian Serie A, UEFA Champions League",AM,Forward,28,524,1,90,63,78,51
Marcão,BRA,Sevilla,Spanish La Liga,CB,Defender,29,466,1,31,36,41,42
Mariano,DOM,Alavés,Spanish La Liga,AM,Forward,32,225,1,36,36,39,56
Mariano Troilo,ARG,Parma,Italian Serie A,CM,Midfielder,22,4,1,34,19,12,13
Marijan Ćavar,BIH,Zrinjski Mostar,UEFA Europa Conference League,DM,Midfielder,27,16,1,39,19,12,55
Marin Jakoliš,CRO,FC Noah,UEFA Europa Conference League,LM,Midfielder,28,90,1,30,21,42,59
Marin Pongračić,CRO,Fiorentina,"Italian Serie A, UEFA Europa Conference League",CB,Defender,28,714,1,46,45,52,50
Marin Šotiček,CRO,Basel,UEFA Europa League,RM,Forward,21,90,1,35,44,11,41
Mario Dorgeless,CIV,Braga,UEFA Europa League,AM,Forward,21,25,1,79,44,17,18
Mario Gila,ESP,Lazio,Italian Serie A,CB,Defender,25,624,1,38,53,54,74
Mario Götze,GER,Eint Frankfurt,"German Bundesliga, UEFA Champions League",CM,Forward,33,170,1,27,44,39,57
Mario Hermoso,ESP,Roma,"Italian Serie A, UEFA Europa League",CB,Defender,30,504,1,48,40,42,56
Mario Kvesić,BIH,NK Celje,UEFA Europa Conference League,AM,Forward,33,160,1,41,76,65,30
Mario Lemina,GAB,Galatasaray,UEFA Champions League,DM,Midfielder,32,208,1,43,48,30,72
Mario Martín,ESP,Getafe,Spanish La Liga,CM,Midfielder,21,598,1,63,36,52,61
Mario Pašalić,CRO,Atalanta,"Italian Serie A, UEFA Champions League",CM,Midfielder,30,734,1,78,68,46,50
Mario Sauer,SVK,Toulouse,French Ligue 1,CM,Midfielder,21,373,1,56,42,53,68
Mario Čuže,CRO,Zrinjski Mostar,UEFA Europa Conference League,LW,Forward,26,119,1,48,26,53,75
Marius Broholm,NOR,Lille,French Ligue 1,RW,Forward,20,90,1,35,37,87,53
Marius Bülter,GER,Köln,German Bundesliga,AM,Forward,32,332,1,77,85,58,62
Marius Courcoul,FRA,Angers,French Ligue 1,CM,Midfielder,18,93,1,38,56,37,51
Marius Lode,NOR,Häcken,UEFA Europa Conference League,CB,Defender,32,90,1,38,69,27,24
Marius Louer,FRA,Angers,French Ligue 1,RB,Defender,18,11,1,60,89,46,13
Marius Marin,ROU,Pisa,Italian Serie A,CM,Midfielder,27,461,1,36,29,31,66
Marius Mouandilmadji,CHA,Samsunspor,UEFA Europa Conference League,AM,Forward,28,180,1,53,56,21,39
Marius Wolf,GER,Augsburg,German Bundesliga,WB,Midfielder,30,305,1,78,50,57,43
Mark Coyle,IRL,Shelbourne FC,UEFA Europa Conference League,CB,Defender,28,116,1,36,33,24,32
Mark McKenzie,USA,Toulouse,French Ligue 1,CB,Defender,26,657,1,50,43,28,55
Marko Arnautović,AUT,Red Star,UEFA Europa League,AM,Forward,36,190,1,58,61,29,49
Marko Bulat,CRO,Raków,UEFA Europa Conference League,LW,Forward,24,106,1,55,84,48,47
Marko Grujić,SRB,AEK Athens,UEFA Europa Conference League,AM,Forward,29,76,1,23,75,36,88
Marko Janković,MNE,Qarabağ,UEFA Champions League,DM,Midfielder,30,111,1,49,53,51,45
Marko Lazetić,SRB,Aberdeen,UEFA Europa Conference League,AM,Forward,21,180,1,38,22,27,45
Marko Soldo,CRO,Dinamo Zagreb,UEFA Europa League,CM,Midfielder,21,1,1,34,19,12,13
Marko Tolić,CRO,Slovan Bratislava,UEFA Europa Conference League,AM,Forward,29,90,1,39,72,56,36
Marko Vranjković,CRO,Zrinjski Mostar,UEFA Europa Conference League,RB,Defender,26,180,1,64,78,75,48
Markus Haaland,NOR,Brann,UEFA Europa League,LW,Forward,20,23,1,51,37,71,20
Marlon Gomes,BRA,Shakhtar,UEFA Europa Conference League,CM,Midfielder,21,165,1,43,85,63,64
Marnon Busch,GER,Heidenheim,German Bundesliga,RB,Defender,30,309,1,63,63,57,52
Maroan Sannadi,MAR,Athletic Club,"Spanish La Liga, UEFA Champions League",AM,Forward,24,305,1,59,35,35,45
Marquinhos,BRA,Paris S-G,"French Ligue 1, UEFA Champions League",CB,Defender,31,270,1,86,72,55,70
Marshall Munetsi,ZIM,Wolves,English Premier League,RW,Forward,29,609,1,32,48,40,73
Marten de Roon,NED,Atalanta,"Italian Serie A, UEFA Champions League",CM,Midfielder,34,714,1,41,57,27,62
Martial Godo,ENG,Strasbourg,"French Ligue 1, UEFA Europa Conference League",AM,Forward,22,315,1,66,68,73,41
Martijn Kaars,NED,St. Pauli,German Bundesliga,AM,Forward,26,270,1,37,50,68,32
Martim Fernandes,POR,Porto,UEFA Europa League,RB,Defender,19,116,1,57,69,79,75
Martim Neto,POR,Elche,Spanish La Liga,CM,Midfielder,22,357,1,57,76,80,23
Martin Atemengue,CMR,Rapid Wien,UEFA Europa Conference League,CM,Midfielder,22,42,1,36,30,22,44
Martin Baturina,CRO,Como,Italian Serie A,AM,Forward,22,84,1,37,53,32,43
Martin Erlic,CRO,Midtjylland,UEFA Europa League,CB,Defender,27,180,1,52,37,17,44
Martin Frese,DEN,Hellas Verona,Italian Serie A,CB,Defender,27,564,1,61,64,31,63
Martin Satriano,URU,Lyon,"French Ligue 1, UEFA Europa League",AM,Forward,24,516,1,48,54,40,50
Martin Suchomel,CZE,Sparta Prague,UEFA Europa Conference League,LM,Midfielder,23,90,1,85,64,54,33
Martin Terrier,FRA,Leverkusen,German Bundesliga,AM,Forward,28,12,1,98,20,84,36
Martin Valjent,SVK,Mallorca,Spanish La Liga,CB,Defender,29,810,1,50,37,54,60
Martin Vitík,CZE,Bologna,"Italian Serie A, UEFA Europa League",CB,Defender,22,495,1,48,49,32,78
Martin Ødegaard,NOR,Arsenal,"English Premier League, UEFA Champions League",RM,Midfielder,26,292,1,55,95,86,37
Martín Payero,ARG,Cremonese,Italian Serie A,CM,Midfielder,27,177,1,40,35,67,62
Martín Zubimendi,ESP,Arsenal,"English Premier League, UEFA Champions League",CM,Midfielder,26,934,1,74,69,47,65
Marvin Friedrich,GER,Gladbach,German Bundesliga,CB,Defender,29,90,1,36,25,26,61
Marvin Pieringer,GER,Heidenheim,German Bundesliga,AM,Forward,26,12,1,51,45,29,56
Marvin Senaya,TOG,Auxerre,French Ligue 1,RB,Defender,24,702,1,48,51,58,64
Maryan Shved,UKR,Shakhtar,UEFA Europa Conference League,RM,Midfielder,28,58,1,27,32,84,11
Mason Greenwood,ENG,Marseille,"French Ligue 1, UEFA Champions League",RW,Forward,24,828,1,87,88,77,52
Mason Mount,ENG,Manchester Utd,English Premier League,AM,Forward,26,332,1,61,67,46,68
Matej Poplatnik,SVN,NK Celje,UEFA Europa Conference League,AM,Forward,33,15,1,28,20,10,30
Matej Sakota,BIH,Zrinjski Mostar,UEFA Europa Conference League,RW,Forward,21,27,1,49,91,68,18
Matej Sin,CZE,AZ Alkmaar,UEFA Europa Conference League,CM,Forward,21,45,1,39,30,66,60
Matej Valenta,CZE,Viktoria Plzeň,UEFA Europa League,CM,Midfielder,25,63,1,50,69,27,43
Mateo Chávez,MEX,AZ Alkmaar,UEFA Europa Conference League,LM,Midfielder,21,65,1,38,29,43,65
Mateo Joseph,ESP,Mallorca,Spanish La Liga,AM,Forward,21,427,1,58,35,47,51
Mateo Kovačić,CRO,Manchester City,"English Premier League, UEFA Champions League",DM,Midfielder,31,39,1,39,83,57,27
Mateo Lisica,CRO,Dinamo Zagreb,UEFA Europa League,RM,Midfielder,22,239,1,80,48,71,68
Mateo Maric,BIH,AC Omonia,UEFA Europa Conference League,DM,Midfielder,27,90,1,40,68,55,70
