Game Week,Player,Team,League,Nationality,Age,Minutes,Shots on Target Against,Goals Against,Saves,Save Percentage,Post-Shot Expected Goals (PSxG),Passes Completed (Launched),Passes Attempted (Launched),Pass Completion % (Launched),Passes Attempted (GK),Throws Attempted,Launch % (Passes),Average Pass Length,Goal Kicks Attempted,Launch % (Goal Kicks),Average Goal Kick Length,Crosses Faced,Crosses Stopped,Cross Stop %,Def. Actions Outside Penalty Area,Average Distance of Def. Actions
J28,Thomas Kaminski,Luton Town,English Premier League,be BEL,31-138,90,4.0,1.0,3.0,75.0,1.6,10.0,27.0,37.0,43.0,6.0,51.2,37.2,12.0,41.7,33.3,16.0,0.0,0.0,1.0,17.5
J28,Aaron Ramsdale,Arsenal,English Premier League,eng ENG,25-300,90,4.0,1.0,3.0,75.0,1.4,6.0,24.0,25.0,36.0,5.0,66.7,47.1,1.0,0.0,8.0,11.0,5.0,45.5,0.0,4.8
J28,Mark Flekken,Brentford,English Premier League,nl NED,30-270,90,5.0,2.0,3.0,60.0,2.2,15.0,36.0,41.7,27.0,1.0,70.4,45.6,17.0,100.0,66.7,22.0,1.0,4.5,0.0,4.2
J28,Emiliano Martínez,Aston Villa,English Premier League,ar ARG,31-190,90,5.0,4.0,1.0,20.0,2.7,1.0,11.0,9.1,42.0,5.0,21.4,26.0,4.0,50.0,37.8,10.0,1.0,10.0,0.0,15.0
J28,Guglielmo Vicario,Tottenham,English Premier League,it ITA,27-155,90,1.0,0.0,1.0,100.0,0.1,1.0,1.0,100.0,33.0,4.0,3.0,20.9,5.0,0.0,14.8,11.0,3.0,27.3,2.0,11.3
J28,Bart Verbruggen,Brighton,English Premier League,nl NED,21-205,90,4.0,0.0,4.0,100.0,1.3,4.0,4.0,100.0,38.0,5.0,10.5,19.1,6.0,0.0,5.5,11.0,0.0,0.0,0.0,9.8
J28,Matz Sels,Nott'ham Forest,English Premier League,be BEL,32-013,90,3.0,1.0,3.0,66.7,0.3,5.0,8.0,62.5,17.0,4.0,29.4,25.8,5.0,60.0,37.2,11.0,1.0,9.1,0.0,2.3
J28,Alphonse Areola,West Ham,English Premier League,fr FRA,31-012,90,4.0,2.0,3.0,50.0,0.6,8.0,12.0,66.7,30.0,4.0,36.7,32.9,1.0,100.0,71.0,7.0,2.0,28.6,2.0,14.6
J28,James Trafford,Burnley,English Premier League,eng ENG,21-152,90,4.0,2.0,2.0,50.0,0.8,6.0,44.0,13.6,58.0,4.0,55.2,40.2,13.0,92.3,63.4,20.0,0.0,0.0,2.0,20.8
J28,Caoimhín Kelleher,Liverpool,English Premier League,ie IRL,25-108,90,6.0,1.0,5.0,83.3,1.6,8.0,19.0,42.1,57.0,6.0,33.3,30.1,2.0,0.0,14.0,7.0,0.0,0.0,1.0,16.7
J28,Ederson,Manchester City,English Premier League,br BRA,30-206,55,2.0,1.0,1.0,100.0,1.2,5.0,9.0,55.6,23.0,3.0,26.1,28.7,3.0,100.0,65.0,2.0,,,1.0,15.8
J28,Stefan Ortega,Manchester City,English Premier League,de GER,31-125,35,4.0,0.0,4.0,100.0,0.8,2.0,7.0,28.6,23.0,2.0,21.7,29.9,3.0,66.7,54.0,16.0,1.0,6.3,2.0,18.3
J13,Rui Patrício,Roma,Italian Serie A,pt POR,35-284,90,2.0,1.0,1.0,50.0,0.5,7.0,8.0,87.5,16.0,1.0,25.0,29.3,8.0,50.0,38.9,5.0,1.0,20.0,0.0,4.0
J13,Marco Silvestri,Udinese,Italian Serie A,it ITA,32-269,90,5.0,3.0,2.0,40.0,1.4,1.0,5.0,20.0,21.0,7.0,19.0,25.6,5.0,20.0,33.6,18.0,1.0,5.6,0.0,9.8
J28,Đorđe Petrović,Chelsea,English Premier League,rs SRB,24-155,90,3.0,2.0,1.0,33.3,0.6,8.0,21.0,38.1,33.0,5.0,39.4,35.2,11.0,72.7,44.4,15.0,3.0,20.0,1.0,11.0
J28,Martin Dúbravka,Newcastle Utd,English Premier League,sk SVK,35-056,90,7.0,3.0,4.0,57.1,2.1,5.0,7.0,71.4,25.0,7.0,16.0,26.3,3.0,100.0,55.0,3.0,0.0,0.0,1.0,18.0
J17,Neto,Bournemouth,English Premier League,br BRA,34-238,90,4.0,3.0,1.0,25.0,2.5,6.0,14.0,42.9,26.0,5.0,50.0,40.7,2.0,50.0,43.5,13.0,2.0,15.4,1.0,10.0
J17,Thomas Kaminski,Luton Town,English Premier League,be BEL,31-142,90,9.0,4.0,5.0,55.6,2.9,5.0,30.0,16.7,36.0,3.0,58.3,40.8,12.0,75.0,54.3,27.0,0.0,0.0,4.0,25.3
J29,Arijanet Muric,Burnley,English Premier League,xk KVX,25-130,90,5.0,1.0,4.0,80.0,0.7,10.0,20.0,50.0,36.0,3.0,52.8,41.7,1.0,100.0,40.0,13.0,1.0,7.7,1.0,12.2
J29,Mark Flekken,Brentford,English Premier League,nl NED,30-277,90,6.0,2.0,4.0,83.3,2.1,17.0,38.0,44.7,51.0,1.0,56.9,42.3,9.0,100.0,68.2,16.0,0.0,0.0,4.0,20.2
J29,Thomas Kaminski,Luton Town,English Premier League,be BEL,31-145,90,3.0,1.0,2.0,66.7,1.0,8.0,23.0,34.8,46.0,3.0,41.3,35.8,8.0,50.0,39.0,15.0,0.0,0.0,2.0,28.5
J29,Matz Sels,Nott'ham Forest,English Premier League,be BEL,32-019,90,4.0,1.0,3.0,75.0,0.3,14.0,23.0,60.9,19.0,1.0,73.7,48.3,10.0,90.0,60.7,22.0,2.0,9.1,0.0,9.0
J29,Bernd Leno,Fulham,English Premier League,de GER,32-012,90,5.0,0.0,5.0,100.0,0.9,7.0,21.0,33.3,45.0,4.0,35.6,35.9,8.0,62.5,49.3,8.0,0.0,0.0,0.0,10.0
J29,Guglielmo Vicario,Tottenham,English Premier League,it ITA,27-161,90,7.0,3.0,4.0,57.1,2.6,2.0,4.0,50.0,24.0,5.0,16.7,24.3,5.0,0.0,14.0,11.0,0.0,0.0,3.0,19.0
J29,Alphonse Areola,West Ham,English Premier League,fr FRA,31-019,90,5.0,1.0,4.0,80.0,1.3,5.0,11.0,45.5,20.0,6.0,45.0,39.3,2.0,100.0,63.5,14.0,1.0,7.1,0.0,5.8
J29,Emiliano Martínez,Aston Villa,English Premier League,ar ARG,31-197,90,4.0,1.0,3.0,75.0,1.3,0.0,2.0,0.0,41.0,2.0,4.9,18.0,5.0,0.0,15.0,15.0,1.0,6.7,2.0,17.2
J30,Martin Dúbravka,Newcastle Utd,English Premier League,sk SVK,35-075,90,4.0,3.0,1.0,25.0,1.5,0.0,4.0,0.0,21.0,2.0,4.8,20.5,7.0,42.9,35.6,10.0,0.0,0.0,2.0,17.4
J30,Alphonse Areola,West Ham,English Premier League,fr FRA,31-032,45,4.0,1.0,3.0,100.0,1.3,1.0,8.0,12.5,9.0,3.0,22.2,32.2,7.0,85.7,52.0,6.0,,,,7.0
J30,Łukasz Fabiański,West Ham,English Premier League,pl POL,38-347,45,5.0,3.0,2.0,60.0,2.3,9.0,18.0,50.0,14.0,2.0,85.7,53.9,6.0,100.0,68.7,10.0,1.0,10.0,0.0,6.7
J30,Matz Sels,Nott'ham Forest,English Premier League,be BEL,32-033,90,3.0,1.0,2.0,66.7,0.8,2.0,4.0,50.0,12.0,4.0,33.3,32.8,8.0,0.0,15.5,11.0,1.0,9.1,0.0,2.0
J30,Dean Henderson,Crystal Palace,English Premier League,eng ENG,27-018,90,5.0,1.0,4.0,80.0,1.0,2.0,15.0,13.3,21.0,4.0,61.9,45.0,3.0,66.7,47.3,21.0,0.0,0.0,1.0,8.4
J30,Ivo Grbić,Sheffield Utd,English Premier League,hr CRO,28-072,90,9.0,3.0,6.0,66.7,1.5,8.0,22.0,36.4,21.0,3.0,66.7,46.8,8.0,100.0,67.0,35.0,0.0,0.0,0.0,8.0
J30,Bernd Leno,Fulham,English Premier League,de GER,32-026,90,4.0,3.0,1.0,25.0,1.4,1.0,3.0,33.3,22.0,4.0,13.6,26.8,6.0,0.0,22.0,8.0,1.0,12.5,0.0,7.3
J30,Đorđe Petrović,Chelsea,English Premier League,rs SRB,24-174,90,6.0,2.0,4.0,66.7,1.8,2.0,4.0,50.0,15.0,2.0,26.7,26.5,6.0,0.0,27.2,9.0,0.0,0.0,0.0,2.0
J30,Arijanet Muric,Burnley,English Premier League,xk KVX,25-144,90,13.0,2.0,11.0,92.3,4.8,18.0,31.0,58.1,41.0,12.0,53.7,40.9,9.0,100.0,65.8,20.0,3.0,15.0,6.0,20.2
J13,Wojciech Szczęsny,Juventus,Italian Serie A,pl POL,33-222,90,4.0,1.0,3.0,75.0,1.0,5.0,13.0,38.5,29.0,4.0,37.9,36.3,2.0,100.0,70.0,9.0,2.0,22.2,3.0,15.3
J13,Yann Sommer,Inter,Italian Serie A,ch SUI,34-344,90,1.0,1.0,0.0,0.0,0.8,2.0,4.0,50.0,52.0,4.0,5.8,21.2,5.0,20.0,26.8,7.0,2.0,28.6,1.0,11.2
J30,Guglielmo Vicario,Tottenham,English Premier League,it ITA,27-175,90,3.0,1.0,2.0,66.7,1.3,3.0,7.0,42.9,55.0,1.0,12.7,24.5,1.0,0.0,14.0,13.0,0.0,0.0,1.0,23.0
J30,Thomas Kaminski,Luton Town,English Premier League,be BEL,31-159,90,2.0,2.0,1.0,0.0,0.2,11.0,30.0,36.7,31.0,3.0,74.2,45.2,10.0,70.0,49.2,9.0,0.0,0.0,0.0,9.3
J30,Neto,Bournemouth,English Premier League,br BRA,34-255,90,3.0,1.0,2.0,66.7,1.2,8.0,23.0,34.8,36.0,8.0,44.4,36.2,8.0,87.5,52.4,22.0,1.0,4.5,0.0,6.3
J30,Jordan Pickford,Everton,English Premier League,eng ENG,30-023,90,4.0,2.0,3.0,50.0,1.3,15.0,34.0,44.1,40.0,2.0,72.5,47.4,8.0,62.5,45.5,22.0,0.0,0.0,4.0,20.5
J30,Emiliano Martínez,Aston Villa,English Premier League,ar ARG,31-210,90,3.0,0.0,3.0,100.0,1.4,2.0,6.0,33.3,47.0,8.0,6.4,25.0,7.0,42.9,34.9,12.0,2.0,16.7,4.0,19.0
J30,José Sá,Wolves,English Premier League,pt POR,31-073,90,5.0,2.0,3.0,60.0,0.7,1.0,4.0,25.0,15.0,9.0,6.7,22.5,7.0,42.9,33.3,12.0,2.0,16.7,3.0,15.6
J30,Mark Flekken,Brentford,English Premier League,nl NED,30-291,90,5.0,1.0,4.0,80.0,1.8,11.0,20.0,55.0,30.0,2.0,56.7,41.6,7.0,42.9,37.6,8.0,0.0,0.0,2.0,24.0
J30,André Onana,Manchester Utd,English Premier League,cm CMR,27-363,90,5.0,1.0,4.0,80.0,1.6,8.0,27.0,29.6,30.0,4.0,70.0,44.8,7.0,85.7,57.4,27.0,3.0,11.1,0.0,3.8
J30,Caoimhín Kelleher,Liverpool,English Premier League,ie IRL,25-129,90,3.0,1.0,2.0,66.7,1.0,3.0,5.0,60.0,40.0,5.0,7.5,20.4,3.0,66.7,48.3,14.0,0.0,0.0,0.0,9.7
J30,Bart Verbruggen,Brighton,English Premier League,nl NED,21-226,90,8.0,2.0,6.0,75.0,2.4,3.0,9.0,33.3,40.0,7.0,22.5,26.6,3.0,0.0,8.3,12.0,3.0,25.0,0.0,9.8
J30,Stefan Ortega,Manchester City,English Premier League,de GER,31-146,90,2.0,0.0,2.0,100.0,0.2,6.0,9.0,66.7,36.0,7.0,22.2,25.5,3.0,33.3,32.7,8.0,1.0,12.5,0.0,8.0
J30,David Raya,Arsenal,English Premier League,es ESP,28-198,90,1.0,0.0,1.0,100.0,0.8,10.0,26.0,38.5,29.0,3.0,58.6,42.3,9.0,100.0,63.1,25.0,2.0,8.0,0.0,5.3
J31,Martin Dúbravka,Newcastle Utd,English Premier League,sk SVK,35-078,90,3.0,1.0,2.0,100.0,1.5,0.0,7.0,0.0,28.0,9.0,10.7,23.7,9.0,44.4,37.2,10.0,1.0,10.0,1.0,14.5
J31,Jordan Pickford,Everton,English Premier League,eng ENG,30-026,90,5.0,1.0,4.0,80.0,2.0,16.0,37.0,43.2,43.0,4.0,74.4,47.8,5.0,100.0,60.8,19.0,1.0,5.3,2.0,14.5
J31,Matz Sels,Nott'ham Forest,English Premier League,be BEL,32-036,90,3.0,1.0,2.0,66.7,0.6,9.0,16.0,56.3,18.0,3.0,50.0,38.8,9.0,77.8,57.7,28.0,2.0,7.1,2.0,13.2
J31,Bernd Leno,Fulham,English Premier League,de GER,32-029,90,4.0,3.0,1.0,25.0,1.4,3.0,5.0,60.0,25.0,2.0,20.0,24.4,8.0,0.0,12.5,5.0,0.0,0.0,3.0,19.3
J31,Neto,Bournemouth,English Premier League,br BRA,34-258,90,2.0,0.0,2.0,100.0,0.3,4.0,17.0,23.5,33.0,5.0,51.5,37.9,1.0,0.0,18.0,2.0,1.0,50.0,1.0,17.5
J31,Dean Henderson,Crystal Palace,English Premier League,eng ENG,27-021,90,6.0,1.0,5.0,83.3,1.4,1.0,10.0,10.0,15.0,1.0,60.0,45.3,5.0,20.0,18.6,18.0,0.0,0.0,3.0,18.8
J31,Arijanet Muric,Burnley,English Premier League,xk KVX,25-147,90,2.0,1.0,1.0,50.0,0.9,7.0,20.0,35.0,47.0,2.0,38.3,34.2,5.0,40.0,40.8,12.0,3.0,25.0,5.0,23.3
J31,José Sá,Wolves,English Premier League,pt POR,31-076,90,6.0,1.0,5.0,83.3,2.0,3.0,10.0,30.0,16.0,5.0,31.3,29.7,8.0,62.5,39.6,26.0,0.0,0.0,2.0,17.0
J13,Lorenzo Montipò,Hellas Verona,Italian Serie A,it ITA,27-280,90,5.0,2.0,3.0,60.0,1.0,11.0,16.0,68.8,19.0,2.0,42.1,38.8,8.0,100.0,66.3,7.0,1.0,14.3,0.0,13.0
J13,Wladimiro Falcone,Lecce,Italian Serie A,it ITA,28-229,90,11.0,2.0,9.0,81.8,2.0,6.0,15.0,40.0,23.0,4.0,43.5,32.5,7.0,71.4,46.1,16.0,1.0,6.3,1.0,16.0
J31,Łukasz Fabiański,West Ham,English Premier League,pl POL,38-350,90,4.0,1.0,3.0,75.0,1.1,7.0,15.0,46.7,17.0,2.0,70.6,47.4,5.0,60.0,47.2,16.0,1.0,6.3,0.0,3.5
J31,Guglielmo Vicario,Tottenham,English Premier League,it ITA,27-178,90,4.0,1.0,3.0,75.0,1.3,1.0,3.0,33.3,29.0,6.0,10.3,20.1,5.0,0.0,17.8,19.0,1.0,5.3,0.0,4.0
J31,Mark Flekken,Brentford,English Premier League,nl NED,30-295,90,6.0,0.0,6.0,100.0,0.8,8.0,27.0,29.6,31.0,2.0,61.3,42.7,9.0,88.9,65.7,17.0,3.0,17.6,1.0,12.6
J31,Bart Verbruggen,Brighton,English Premier League,nl NED,21-229,90,2.0,0.0,2.0,100.0,0.1,4.0,16.0,25.0,34.0,6.0,47.1,36.8,1.0,0.0,26.0,7.0,2.0,28.6,0.0,10.0
J31,David Raya,Arsenal,English Premier League,es ESP,28-201,90,1.0,0.0,1.0,100.0,0.2,6.0,19.0,31.6,64.0,8.0,23.4,25.8,5.0,80.0,55.8,13.0,1.0,7.7,0.0,4.0
J31,Thomas Kaminski,Luton Town,English Premier League,be BEL,31-163,90,4.0,2.0,3.0,50.0,1.0,12.0,26.0,46.2,37.0,2.0,56.8,40.4,7.0,71.4,50.0,1.0,0.0,0.0,0.0,6.7
J31,Stefan Ortega,Manchester City,English Premier League,de GER,31-149,90,3.0,1.0,2.0,66.7,1.7,3.0,3.0,100.0,28.0,2.0,10.7,21.3,1.0,0.0,31.0,7.0,2.0,28.6,2.0,17.5
J31,Robin Olsen,Aston Villa,English Premier League,se SWE,34-086,90,11.0,4.0,7.0,63.6,3.1,2.0,12.0,16.7,36.0,3.0,22.2,28.8,8.0,50.0,40.5,6.0,2.0,33.3,0.0,7.0
J31,Caoimhín Kelleher,Liverpool,English Premier League,ie IRL,25-133,90,3.0,1.0,3.0,66.7,1.0,1.0,2.0,50.0,34.0,5.0,5.9,23.2,1.0,0.0,17.0,3.0,1.0,33.3,2.0,19.0
J31,Ivo Grbić,Sheffield Utd,English Premier League,hr CRO,28-077,90,9.0,3.0,6.0,66.7,1.8,4.0,26.0,15.4,12.0,0.0,75.0,49.0,17.0,100.0,65.6,27.0,3.0,11.1,0.0,8.0
J31,Đorđe Petrović,Chelsea,English Premier League,rs SRB,24-179,90,5.0,3.0,2.0,40.0,2.1,2.0,5.0,40.0,28.0,9.0,17.9,24.5,11.0,0.0,14.7,10.0,0.0,0.0,0.0,
J31,André Onana,Manchester Utd,English Premier League,cm CMR,28-002,90,10.0,4.0,6.0,80.0,2.7,1.0,10.0,10.0,35.0,4.0,28.6,32.7,1.0,0.0,12.0,16.0,1.0,6.3,0.0,8.0
J32,Dean Henderson,Crystal Palace,English Premier League,eng ENG,27-025,90,8.0,4.0,4.0,50.0,3.2,2.0,8.0,25.0,6.0,0.0,66.7,44.3,13.0,30.8,25.1,10.0,0.0,0.0,0.0,4.7
J32,Stefan Ortega,Manchester City,English Premier League,de GER,31-152,90,4.0,2.0,2.0,50.0,1.4,2.0,6.0,33.3,28.0,5.0,17.9,24.9,6.0,16.7,21.8,5.0,0.0,0.0,1.0,11.3
J32,Thomas Kaminski,Luton Town,English Premier League,be BEL,31-166,90,1.0,1.0,0.0,0.0,0.3,15.0,25.0,60.0,23.0,2.0,73.9,54.0,8.0,100.0,69.1,6.0,0.0,0.0,1.0,25.0
J32,Neto,Bournemouth,English Premier League,br BRA,34-262,90,9.0,2.0,7.0,77.8,2.0,8.0,20.0,40.0,33.0,6.0,48.5,41.4,8.0,50.0,45.6,24.0,1.0,4.2,0.0,8.5
J32,Jordan Pickford,Everton,English Premier League,eng ENG,30-030,90,1.0,0.0,1.0,100.0,0.1,12.0,35.0,34.3,39.0,4.0,74.4,48.6,6.0,100.0,79.2,11.0,0.0,0.0,0.0,13.0
J32,Arijanet Muric,Burnley,English Premier League,xk KVX,25-151,90,3.0,1.0,2.0,66.7,0.3,6.0,19.0,31.6,66.0,5.0,27.3,28.7,4.0,25.0,25.3,13.0,1.0,7.7,2.0,16.0
J32,José Sá,Wolves,English Premier League,pt POR,31-080,90,4.0,2.0,2.0,75.0,1.9,1.0,8.0,12.5,17.0,4.0,29.4,29.4,7.0,42.9,36.0,10.0,0.0,0.0,0.0,10.0
J32,Łukasz Fabiański,West Ham,English Premier League,pl POL,38-354,90,7.0,1.0,6.0,100.0,2.7,4.0,13.0,30.8,22.0,8.0,40.9,35.5,6.0,66.7,50.2,9.0,0.0,0.0,0.0,11.0
J2,Lorenzo Montipò,Hellas Verona,Italian Serie A,it ITA,27-187,90,7.0,1.0,6.0,85.7,1.4,14.0,32.0,43.8,20.0,0.0,90.0,56.4,14.0,100.0,66.7,26.0,1.0,3.8,2.0,15.4
J2,Rui Patrício,Roma,Italian Serie A,pt POR,35-192,90,3.0,2.0,1.0,33.3,1.3,1.0,4.0,25.0,20.0,4.0,15.0,24.4,6.0,16.7,25.5,4.0,0.0,0.0,0.0,10.0
J13,Łukasz Skorupski,Bologna,Italian Serie A,pl POL,32-206,90,3.0,0.0,3.0,100.0,0.5,3.0,14.0,21.4,21.0,2.0,47.6,37.5,5.0,80.0,54.0,7.0,0.0,0.0,0.0,10.0
J13,Luca Gemello,Torino,Italian Serie A,it ITA,23-147,90,2.0,2.0,0.0,0.0,0.3,4.0,12.0,33.3,42.0,3.0,28.6,32.6,0.0,,,16.0,2.0,12.5,2.0,15.8
J32,Emiliano Martínez,Aston Villa,English Premier League,ar ARG,31-217,90,3.0,3.0,0.0,0.0,2.2,6.0,20.0,30.0,33.0,4.0,45.5,35.9,5.0,100.0,64.0,9.0,1.0,11.1,3.0,16.7
J32,Mark Flekken,Brentford,English Premier League,nl NED,30-298,90,3.0,3.0,0.0,0.0,1.4,5.0,17.0,29.4,29.0,2.0,44.8,38.8,5.0,80.0,58.8,26.0,4.0,15.4,0.0,5.6
J32,Bernd Leno,Fulham,English Premier League,de GER,32-033,90,5.0,1.0,4.0,80.0,0.7,5.0,13.0,38.5,39.0,5.0,23.1,26.1,5.0,80.0,62.0,5.0,0.0,0.0,2.0,25.3
J32,Martin Dúbravka,Newcastle Utd,English Premier League,sk SVK,35-082,90,4.0,0.0,4.0,100.0,1.1,2.0,10.0,20.0,18.0,10.0,22.2,26.6,12.0,50.0,37.5,30.0,5.0,16.7,0.0,5.4
J32,Bart Verbruggen,Brighton,English Premier League,nl NED,21-232,90,7.0,3.0,4.0,71.4,3.3,0.0,1.0,0.0,29.0,3.0,3.4,18.1,6.0,0.0,6.0,13.0,0.0,0.0,3.0,18.0
J32,David Raya,Arsenal,English Premier League,es ESP,28-204,90,2.0,0.0,2.0,100.0,0.3,2.0,11.0,18.2,32.0,4.0,31.3,30.3,1.0,100.0,60.0,15.0,0.0,0.0,1.0,32.0
J32,André Onana,Manchester Utd,English Premier League,cm CMR,28-005,90,7.0,2.0,5.0,85.7,2.7,2.0,14.0,14.3,30.0,2.0,36.7,32.5,3.0,100.0,64.7,19.0,0.0,0.0,0.0,7.0
J32,Caoimhín Kelleher,Liverpool,English Premier League,ie IRL,25-136,90,5.0,2.0,3.0,60.0,1.1,2.0,7.0,28.6,42.0,9.0,16.7,26.2,0.0,,,8.0,1.0,12.5,1.0,11.4
J32,Ivo Grbić,Sheffield Utd,English Premier League,hr CRO,28-080,90,3.0,2.0,1.0,33.3,0.5,8.0,18.0,44.4,20.0,2.0,65.0,44.0,5.0,100.0,61.2,10.0,0.0,0.0,6.0,24.9
J32,Đorđe Petrović,Chelsea,English Premier League,rs SRB,24-182,90,5.0,2.0,3.0,60.0,2.0,1.0,5.0,20.0,36.0,7.0,11.1,27.4,4.0,25.0,22.3,18.0,1.0,5.6,0.0,6.0
J32,Guglielmo Vicario,Tottenham,English Premier League,it ITA,27-183,90,6.0,1.0,5.0,83.3,1.4,2.0,2.0,100.0,33.0,4.0,6.1,19.5,5.0,0.0,17.2,11.0,1.0,9.1,1.0,12.7
J32,Matz Sels,Nott'ham Forest,English Premier League,be BEL,32-041,90,7.0,3.0,5.0,57.1,1.9,7.0,12.0,58.3,20.0,4.0,25.0,30.4,9.0,77.8,52.7,14.0,1.0,7.1,0.0,7.0
J33,Martin Dúbravka,Newcastle Utd,English Premier League,sk SVK,35-089,90,2.0,0.0,2.0,100.0,0.1,2.0,12.0,16.7,12.0,3.0,50.0,36.4,6.0,100.0,66.5,10.0,0.0,0.0,0.0,4.0
J33,Guglielmo Vicario,Tottenham,English Premier League,it ITA,27-189,90,5.0,4.0,1.0,20.0,2.3,1.0,12.0,8.3,43.0,2.0,25.6,28.9,5.0,20.0,26.6,23.0,0.0,0.0,2.0,21.0
J33,Ederson,Manchester City,English Premier League,br BRA,30-240,90,2.0,1.0,1.0,50.0,1.2,0.0,2.0,0.0,31.0,1.0,6.5,21.9,1.0,0.0,9.0,2.0,1.0,50.0,0.0,3.0
J33,Thomas Kaminski,Luton Town,English Premier League,be BEL,31-173,90,13.0,5.0,9.0,69.2,3.8,9.0,21.0,42.9,24.0,3.0,54.2,41.1,16.0,50.0,43.0,18.0,0.0,0.0,1.0,31.0
J33,Arijanet Muric,Burnley,English Premier League,xk KVX,25-158,90,8.0,1.0,8.0,87.5,1.1,7.0,29.0,24.1,80.0,7.0,36.3,33.3,0.0,,,13.0,3.0,23.1,5.0,16.1
J33,Bart Verbruggen,Brighton,English Premier League,nl NED,21-239,90,3.0,1.0,2.0,66.7,0.5,8.0,20.0,40.0,51.0,8.0,39.2,33.1,0.0,,,9.0,1.0,11.1,0.0,7.3
J33,Matz Sels,Nott'ham Forest,English Premier League,be BEL,32-047,90,3.0,2.0,1.0,33.3,1.4,3.0,7.0,42.9,16.0,3.0,37.5,34.6,4.0,25.0,24.5,5.0,1.0,20.0,0.0,6.0
J33,José Sá,Wolves,English Premier League,pt POR,31-087,90,9.0,2.0,7.0,77.8,2.2,1.0,9.0,11.1,24.0,7.0,25.0,27.3,8.0,37.5,32.5,18.0,1.0,5.6,0.0,5.1
J14,Michele Di Gregorio,Monza,Italian Serie A,it ITA,26-127,90,7.0,2.0,4.0,71.4,2.1,1.0,4.0,25.0,24.0,5.0,16.7,28.1,5.0,0.0,21.6,9.0,0.0,0.0,1.0,32.0
J14,Wojciech Szczęsny,Juventus,Italian Serie A,pl POL,33-227,90,1.0,1.0,0.0,0.0,0.1,5.0,14.0,35.7,31.0,1.0,32.3,33.3,6.0,66.7,44.8,16.0,0.0,0.0,0.0,5.5
J33,Mark Flekken,Brentford,English Premier League,nl NED,30-305,90,2.0,0.0,2.0,100.0,0.7,2.0,6.0,33.3,29.0,3.0,13.8,29.6,2.0,100.0,68.5,16.0,2.0,12.5,0.0,7.0
J33,Ivo Grbić,Sheffield Utd,English Premier League,hr CRO,28-086,90,5.0,2.0,4.0,60.0,0.7,10.0,30.0,33.3,33.0,2.0,63.6,44.1,9.0,100.0,61.3,14.0,1.0,7.1,0.0,8.0
J33,Neto,Bournemouth,English Premier League,br BRA,34-269,90,2.0,2.0,0.0,50.0,1.7,6.0,26.0,23.1,30.0,2.0,66.7,47.9,7.0,85.7,55.9,8.0,0.0,0.0,1.0,15.6
J33,André Onana,Manchester Utd,English Premier League,cm CMR,28-011,90,5.0,2.0,3.0,60.0,0.8,8.0,21.0,38.1,46.0,4.0,45.7,36.8,0.0,,,17.0,2.0,11.8,0.0,7.3
J33,Alisson,Liverpool,English Premier League,br BRA,31-195,90,4.0,1.0,3.0,75.0,1.2,1.0,3.0,33.3,40.0,8.0,7.5,19.0,1.0,0.0,27.0,5.0,0.0,0.0,0.0,3.0
J33,Dean Henderson,Crystal Palace,English Premier League,eng ENG,27-033,90,5.0,0.0,5.0,100.0,0.5,1.0,20.0,5.0,17.0,4.0,52.9,43.4,11.0,100.0,74.2,27.0,0.0,0.0,2.0,15.7
J33,Łukasz Fabiański,West Ham,English Premier League,pl POL,38-362,90,10.0,2.0,8.0,80.0,3.9,2.0,5.0,40.0,22.0,10.0,18.2,29.6,5.0,20.0,28.4,8.0,1.0,12.5,0.0,6.5
J33,Bernd Leno,Fulham,English Premier League,de GER,32-041,90,4.0,0.0,4.0,100.0,0.2,3.0,9.0,33.3,36.0,5.0,13.9,23.9,9.0,44.4,37.8,29.0,2.0,6.9,0.0,6.3
J33,David Raya,Arsenal,English Premier League,es ESP,28-212,90,2.0,2.0,0.0,0.0,1.0,4.0,8.0,50.0,23.0,5.0,34.8,32.9,1.0,0.0,17.0,11.0,0.0,0.0,3.0,22.5
J33,Emiliano Martínez,Aston Villa,English Premier League,ar ARG,31-225,90,4.0,0.0,4.0,100.0,2.0,6.0,19.0,31.6,50.0,0.0,32.0,33.2,6.0,50.0,33.5,9.0,1.0,11.1,2.0,20.5
J33,Đorđe Petrović,Chelsea,English Premier League,rs SRB,24-190,90,2.0,0.0,2.0,100.0,0.1,0.0,8.0,0.0,41.0,5.0,17.1,27.0,4.0,25.0,30.0,15.0,0.0,0.0,2.0,13.5
J33,Jordan Pickford,Everton,English Premier League,eng ENG,30-039,90,10.0,6.0,4.0,50.0,4.2,5.0,14.0,35.7,24.0,4.0,50.0,37.1,4.0,50.0,38.5,6.0,0.0,0.0,1.0,22.5
J34,Ivo Grbić,Sheffield Utd,English Premier League,hr CRO,28-093,90,9.0,4.0,5.0,55.6,3.9,6.0,17.0,35.3,38.0,8.0,34.2,32.8,5.0,80.0,58.0,12.0,0.0,0.0,3.0,18.2
J34,Arijanet Muric,Burnley,English Premier League,xk KVX,25-165,90,11.0,1.0,10.0,90.9,2.9,7.0,20.0,35.0,68.0,5.0,29.4,32.7,0.0,,,20.0,4.0,20.0,2.0,14.9
