Game Week,Home Team,Away Team,Score,Attendance,Venue,Referee,Date,URL
J5,Rennes,Lille,2–2,"28,178",Roazhon Park,Jérôme Brisard,2023-09-16,https://fbref.com/en/matches/d419c313/Rennes-Lille-September-16-2023-Ligue-1
J5,Lens,Metz,0–1,"37,988",Stade Bollaert-Delelis,Stéphanie Frappart,2023-09-16,https://fbref.com/en/matches/40754c32/Lens-Metz-September-16-2023-Ligue-1
J5,Lorient,Monaco,2–2,"15,247",Stade du Moustoir,Marc Bollengier,2023-09-17,https://fbref.com/en/matches/2cbf9481/Lorient-Monaco-September-17-2023-Ligue-1
J5,Strasbourg,Montpellier,2–2,"25,128",Stade de la Meinau,Pierre Gaillouste,2023-09-17,https://fbref.com/en/matches/b04003c3/Strasbourg-Montpellier-September-17-2023-Ligue-1
J5,Clermont Foot,Nantes,0–1,"9,775",Stade Gabriel Montpied,Thomas Léonard,2023-09-17,https://fbref.com/en/matches/6a2c2932/Clermont-Foot-Nantes-September-17-2023-Ligue-1
J5,Reims,Brest,1–2,"12,948",Stade Auguste-Delaune,Gaël Angoula,2023-09-17,https://fbref.com/en/matches/f12c7a9a/Reims-Brest-September-17-2023-Ligue-1
J5,Marseille,Toulouse,0–0,"63,477",Orange Vélodrome,François Letexier,2023-09-17,https://fbref.com/en/matches/195b7636/Marseille-Toulouse-September-17-2023-Ligue-1
J5,Lyon,Le Havre,0–0,"35,507",Groupama Stadium,Benoît Bastien,2023-09-17,https://fbref.com/en/matches/18b82351/Lyon-Le-Havre-September-17-2023-Ligue-1
J6,Monaco,Nice,0–1,"10,075",Stade Louis II,Benoît Millot,2023-09-22,https://fbref.com/en/matches/74e4b97c/Monaco-Nice-September-22-2023-Ligue-1
J6,Nantes,Lorient,5–3,"30,704",Stade de la Beaujoire - Louis Fonteneau,Florent Batta,2023-09-23,https://fbref.com/en/matches/4f5c9313/Nantes-Lorient-September-23-2023-Ligue-1
J6,Brest,Lyon,1–0,"14,636",Stade Francis-Le Blé,Thomas Léonard,2023-09-23,https://fbref.com/en/matches/7ae5c7ed/Brest-Lyon-September-23-2023-Ligue-1
J6,Metz,Strasbourg,0–1,"26,661",Stade Saint-Symphorien,Clément Turpin,2023-09-24,https://fbref.com/en/matches/a5037d9e/Metz-Strasbourg-September-24-2023-Ligue-1
J6,Le Havre,Clermont Foot,2–1,"18,500",Stade Océane,Mathieu Vernice,2023-09-24,https://fbref.com/en/matches/941106cf/Le-Havre-Clermont-Foot-September-24-2023-Ligue-1
J6,Lens,Toulouse,2–1,"37,506",Stade Bollaert-Delelis,Hakim Ben El Hadj Salem,2023-09-24,https://fbref.com/en/matches/2e47fd82/Lens-Toulouse-September-24-2023-Ligue-1
J6,Montpellier,Rennes,0–0,"15,430",Stade de la Mosson,Stéphanie Frappart,2023-09-24,https://fbref.com/en/matches/fd6b554c/Montpellier-Rennes-September-24-2023-Ligue-1
J6,Paris S-G,Marseille,4–0,"47,000",Parc des Princes,Willy Delajod,2023-09-24,https://fbref.com/en/matches/405fa974/Paris-Saint-Germain-Marseille-September-24-2023-Ligue-1
J6,Lille,Reims,1–2,"33,075",Decathlon Arena - Stade Pierre-Mauroy,Jérémie Pignard,2023-09-26,https://fbref.com/en/matches/b1ae9dc3/Lille-Reims-September-26-2023-Ligue-1
J7,Strasbourg,Lens,0–1,"26,001",Stade de la Meinau,Jérôme Brisard,2023-09-29,https://fbref.com/en/matches/0730708e/Strasbourg-Lens-September-29-2023-Ligue-1
J7,Clermont Foot,Paris S-G,0–0,"10,757",Stade Gabriel Montpied,Marc Bollengier,2023-09-30,https://fbref.com/en/matches/f443185b/Clermont-Foot-Paris-Saint-Germain-September-30-2023-Ligue-1
J7,Monaco,Marseille,3–2,"10,200",Stade Louis II,Benoît Bastien,2023-09-30,https://fbref.com/en/matches/680c833b/Monaco-Marseille-September-30-2023-Ligue-1
J7,Reims,Lyon,2–0,"16,477",Stade Auguste-Delaune,François Letexier,2023-10-01,https://fbref.com/en/matches/cfb7f6ea/Reims-Lyon-October-1-2023-Ligue-1
J7,Le Havre,Lille,0–2,"21,919",Stade Océane,Bastien Dechepy,2023-10-01,https://fbref.com/en/matches/f2fb61f7/Le-Havre-Lille-October-1-2023-Ligue-1
J7,Nice,Brest,0–0,"32,044",Stade de Nice,Romain Lissorgue,2023-10-01,https://fbref.com/en/matches/49bbb3f4/Nice-Brest-October-1-2023-Ligue-1
J7,Toulouse,Metz,3–0,"24,770",Stadium Municipal,Gaël Angoula,2023-10-01,https://fbref.com/en/matches/9baac3cb/Toulouse-Metz-October-1-2023-Ligue-1
J7,Lorient,Montpellier,0–3,"13,492",Stade du Moustoir,Jeremy Stinat,2023-10-01,https://fbref.com/en/matches/fd60231d/Lorient-Montpellier-October-1-2023-Ligue-1
J7,Rennes,Nantes,3–1,"27,313",Roazhon Park,Ruddy Buquet,2023-10-01,https://fbref.com/en/matches/94204a39/Rennes-Nantes-October-1-2023-Ligue-1
J8,Strasbourg,Nantes,1–2,"25,274",Stade de la Meinau,Stéphanie Frappart,2023-10-06,https://fbref.com/en/matches/ac3cd65a/Strasbourg-Nantes-October-6-2023-Ligue-1
J8,Metz,Nice,0–1,"23,160",Stade Saint-Symphorien,Jérôme Brisard,2023-10-07,https://fbref.com/en/matches/a77842d5/Metz-Nice-October-7-2023-Ligue-1
J8,Reims,Monaco,1–3,"19,000",Stade Auguste-Delaune,Hakim Ben El Hadj Salem,2023-10-07,https://fbref.com/en/matches/8abe55a4/Reims-Monaco-October-7-2023-Ligue-1
J8,Marseille,Le Havre,3–0,"63,576",Orange Vélodrome,Thomas Léonard,2023-10-08,https://fbref.com/en/matches/4df09039/Marseille-Le-Havre-October-8-2023-Ligue-1
J8,Lyon,Lorient,3–3,"43,100",Groupama Stadium,Clément Turpin,2023-10-08,https://fbref.com/en/matches/43cc2649/Lyon-Lorient-October-8-2023-Ligue-1
J8,Brest,Toulouse,1–1,"13,549",Stade Francis-Le Blé,Pierre Gaillouste,2023-10-08,https://fbref.com/en/matches/f41980c3/Brest-Toulouse-October-8-2023-Ligue-1
J8,Lens,Lille,1–1,"37,223",Stade Bollaert-Delelis,Benoît Millot,2023-10-08,https://fbref.com/en/matches/b044385d/Lens-Lille-October-8-2023-Ligue-1
J8,Rennes,Paris S-G,1–3,"27,734",Roazhon Park,Benoît Bastien,2023-10-08,https://fbref.com/en/matches/484e237a/Rennes-Paris-Saint-Germain-October-8-2023-Ligue-1
J9,Le Havre,Lens,0–0,"23,590",Stade Océane,François Letexier,2023-10-20,https://fbref.com/en/matches/437ba0cb/Le-Havre-Lens-October-20-2023-Ligue-1
J9,Paris S-G,Strasbourg,3–0,"41,261",Parc des Princes,Bastien Dechepy,2023-10-21,https://fbref.com/en/matches/28f09198/Paris-Saint-Germain-Strasbourg-October-21-2023-Ligue-1
J9,Nice,Marseille,1–0,"31,423",Stade de Nice,Ruddy Buquet,2023-10-21,https://fbref.com/en/matches/494deaba/Nice-Marseille-October-21-2023-Ligue-1
J9,Lorient,Rennes,2–1,"16,711",Stade du Moustoir,Gaël Angoula,2023-10-22,https://fbref.com/en/matches/08e896d5/Lorient-Rennes-October-22-2023-Ligue-1
J9,Nantes,Montpellier,2–0,"26,864",Stade de la Beaujoire - Louis Fonteneau,Marc Bollengier,2023-10-22,https://fbref.com/en/matches/398e7ed6/Nantes-Montpellier-October-22-2023-Ligue-1
J9,Toulouse,Reims,1–1,"23,895",Stadium Municipal,Jeremy Stinat,2023-10-22,https://fbref.com/en/matches/f0a8c67d/Toulouse-Reims-October-22-2023-Ligue-1
J9,Lille,Brest,1–0,"34,358",Decathlon Arena - Stade Pierre-Mauroy,Hakim Ben El Hadj Salem,2023-10-22,https://fbref.com/en/matches/de708e26/Lille-Brest-October-22-2023-Ligue-1
J9,Monaco,Metz,2–1,"6,200",Stade Louis II,Romain Lissorgue,2023-10-22,https://fbref.com/en/matches/b33c484a/Monaco-Metz-October-22-2023-Ligue-1
J9,Lyon,Clermont Foot,1–2,"43,000",Groupama Stadium,Willy Delajod,2023-10-22,https://fbref.com/en/matches/847c54fa/Lyon-Clermont-Foot-October-22-2023-Ligue-1
J10,Clermont Foot,Nice,0–1,"10,800",Stade Gabriel Montpied,Jérémie Pignard,2023-10-27,https://fbref.com/en/matches/1c297781/Clermont-Foot-Nice-October-27-2023-Ligue-1
J10,Reims,Lorient,1–0,"14,033",Stade Auguste-Delaune,Benoît Bastien,2023-10-28,https://fbref.com/en/matches/5c8bc6ef/Reims-Lorient-October-28-2023-Ligue-1
