Game Week,Home Team,Away Team,Score,Attendance,Venue,Referee,Date,URL
J12,Real Madrid,RB Leipzig,1–1,"76,126",Estadio Santiago Bernabéu,Davide Massa,2024-03-06,https://fbref.com/en/matches/c82e57be/Real-Madrid-RB-Leipzig-March-6-2024-Champions-League
J12,Arsenal,Porto,(4) 1–0 (2),"60,257",Emirates Stadium,Clément Turpin,2024-03-12,https://fbref.com/en/matches/5ce09854/Arsenal-Porto-March-12-2024-Champions-League
J12,Barcelona,Napoli,3–1,"50,301",Estadi Olímpic Lluís Companys,Danny Makkelie,2024-03-12,https://fbref.com/en/matches/c72308dd/Barcelona-Napoli-March-12-2024-Champions-League
J12,Atlético Madrid,Inter,(3) 2–1 (2),"69,196",Stadium Metropolitano,Szymon Marciniak,2024-03-13,https://fbref.com/en/matches/1c6f624f/Atletico-Madrid-Internazionale-March-13-2024-Champions-League
J12,Dortmund,PSV Eindhoven,2–0,"81,365",Signal Iduna Park,Daniele Orsato,2024-03-13,https://fbref.com/en/matches/191d3ab1/Dortmund-PSV-Eindhoven-March-13-2024-Champions-League
J13,Arsenal,Bayern Munich,2–2,"60,221",Emirates Stadium,Glenn Nyberg,2024-04-09,https://fbref.com/en/matches/77298172/Arsenal-Bayern-Munich-April-9-2024-Champions-League
J13,Real Madrid,Manchester City,3–3,"76,680",Estadio Santiago Bernabéu,François Letexier,2024-04-09,https://fbref.com/en/matches/5ee67d04/Real-Madrid-Manchester-City-April-9-2024-Champions-League
J13,Atlético Madrid,Dortmund,2–1,"68,641",Estadio Cívitas Metropolitano,Marco Guida,2024-04-10,https://fbref.com/en/matches/6223cb55/Atletico-Madrid-Dortmund-April-10-2024-Champions-League
J13,Paris S-G,Barcelona,2–3,"47,470",Parc des Princes,Anthony Taylor,2024-04-10,https://fbref.com/en/matches/d61ddb04/Paris-Saint-Germain-Barcelona-April-10-2024-Champions-League
J14,Barcelona,Paris S-G,1–4,"50,309",Estadi Olímpic Lluís Companys,István Kovács,2024-04-16,https://fbref.com/en/matches/3cbf37f8/Barcelona-Paris-Saint-Germain-April-16-2024-Champions-League
J14,Dortmund,Atlético Madrid,4–2,"81,365",Signal Iduna Park,Slavko Vinčič,2024-04-16,https://fbref.com/en/matches/80ba9ddf/Dortmund-Atletico-Madrid-April-16-2024-Champions-League
J14,Manchester City,Real Madrid,(3) 1–1 (4),"52,306",Etihad Stadium,Daniele Orsato,2024-04-17,https://fbref.com/en/matches/b0d9b0e1/Manchester-City-Real-Madrid-April-17-2024-Champions-League
J14,Bayern Munich,Arsenal,1–0,"75,000",Allianz Arena,Danny Makkelie,2024-04-17,https://fbref.com/en/matches/aa8f30b2/Bayern-Munich-Arsenal-April-17-2024-Champions-League
J15,Bayern Munich,Real Madrid,2–2,"75,000",Allianz Arena,Clément Turpin,2024-04-30,https://fbref.com/en/matches/91220b87/Bayern-Munich-Real-Madrid-April-30-2024-Champions-League
J15,Dortmund,Paris S-G,1–0,"81,365",Signal Iduna Park,Anthony Taylor,2024-05-01,https://fbref.com/en/matches/66fa29a9/Dortmund-Paris-Saint-Germain-May-1-2024-Champions-League
J16,Paris S-G,Dortmund,0–1,"46,435",Parc des Princes,Daniele Orsato,2024-05-07,https://fbref.com/en/matches/79d4acbd/Paris-Saint-Germain-Dortmund-May-7-2024-Champions-League
J16,Real Madrid,Bayern Munich,2–1,"76,579",Estadio Santiago Bernabéu,Szymon Marciniak,2024-05-08,https://fbref.com/en/matches/eea5e8be/Real-Madrid-Bayern-Munich-May-8-2024-Champions-League
J17,Dortmund,Real Madrid,0–2,"86,212",Wembley Stadium connected by EE,Slavko Vinčič,2024-06-01,https://fbref.com/en/matches/92843563/Dortmund-Real-Madrid-June-1-2024-Champions-League
