Team,Average Age,Matches Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes Received,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Goals Against,Shots on Target Against,Saves,Clean Sheets,Penalty Kicks Attempted,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Post-Shot Expected Goals,Launched Passes Completed,Launched Passes Attempted,Passes Attempted (GK),Through Balls,Goal Kicks Attempted,Crosses Opposed,Crosses Stopped,Sweeper Actions,Total Aerial Duels,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels won,Penaltys Winner,Possession,Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons,Efficiency GK,% Saves,% Long Passes GK,% Crosses Stopped
Sassuolo,26.4,38,1.11,1.05,11.92,3.79,0.18,0.21,21.71,1.92,315.21,412.71,131.21,152.32,139.34,165.82,36.45,73.05,8.95,26.18,6.53,1.58,34.24,16.74,34.0,13.34,8.16,6.34,5.21,1.79,6.45,13.97,7.53,10.58,7.03,20.18,0.37,512.95,60.97,168.18,223.37,126.76,18.76,512.74,15.26,7.29,272.76,11.97,4.13,14.16,8.74,312.03,1.87,0.11,0.05,10.18,10.47,0.68,0.16,0.29,0.11,42.11,11.89,15.97,1.97,4.55,2.66,0.08,0.29,0.21,0.03,0.05,1.5,4.97,15.39,25.97,4.05,9.13,15.32,0.68,0.79,27.87,22.89,84.97,23.63,31.0,14.61,0.08,43.8,0.06,42.66,76.38,86.14,84.03,49.9,53.5,47.77,-0.31,58.46,32.29,4.44
Servette FC,27.1,10,0.5,1.02,14.6,4.2,0.1,0.1,25.4,0.6,338.5,459.5,132.8,160.2,143.2,176.6,48.4,90.2,10.5,33.1,8.0,1.6,41.0,17.7,40.7,18.6,10.7,6.7,9.0,2.9,10.0,17.0,7.0,12.0,9.6,16.6,0.3,576.3,47.0,158.6,266.8,157.7,18.9,576.2,18.9,8.0,314.0,14.2,3.3,15.8,8.2,335.8,2.6,0.0,0.0,14.3,13.1,1.2,0.1,0.0,0.1,50.8,18.4,21.2,1.3,3.8,2.6,0.4,0.0,0.0,0.0,0.0,1.45,8.7,21.6,29.5,3.7,8.4,11.8,0.7,1.0,39.6,24.0,99.4,26.0,31.8,20.7,0.0,47.68,-0.51,46.46,73.67,82.9,81.09,53.66,58.15,42.33,0.1,68.42,40.28,5.93
Sevilla,29.8,44,1.2,1.15,12.25,4.02,0.07,0.07,21.95,2.23,380.7,485.16,168.84,191.91,160.27,188.14,42.84,80.55,9.18,30.82,7.34,3.39,36.23,16.23,35.95,18.43,12.11,9.89,6.61,1.93,8.91,16.84,7.93,10.43,8.11,19.61,0.2,596.5,59.89,195.16,263.75,143.77,19.09,596.43,16.68,7.52,324.52,11.86,3.66,15.98,7.43,377.41,2.82,0.14,0.02,12.55,11.59,1.95,0.05,0.16,0.07,50.07,15.73,13.98,1.5,4.59,3.16,0.18,0.16,0.16,0.0,0.0,1.46,6.02,16.43,24.84,4.59,7.84,13.61,0.84,0.77,29.7,23.41,88.41,24.18,33.48,21.02,0.0,50.1,0.04,52.96,78.47,87.98,85.19,53.18,59.6,45.08,-0.03,68.85,36.64,6.17
Shakhtar,24.9,8,1.5,1.24,11.12,4.25,0.12,0.12,18.75,2.75,373.12,456.5,175.62,191.75,151.12,173.75,36.5,65.88,7.88,21.5,5.75,1.12,25.62,12.88,25.38,16.75,9.62,9.12,5.88,1.75,9.0,19.88,10.88,10.88,8.75,25.5,1.0,563.75,84.88,245.0,233.38,90.12,17.38,563.62,11.38,5.75,383.62,8.88,3.62,13.5,9.38,368.38,3.0,0.0,0.0,13.38,9.12,1.75,0.12,0.12,0.0,44.12,8.12,10.75,2.12,6.0,3.88,0.25,0.12,0.0,0.0,0.12,1.66,3.62,9.38,26.38,4.12,7.88,16.88,1.38,1.5,18.88,22.88,63.88,21.5,27.88,18.62,0.12,46.1,0.21,43.01,81.73,91.59,86.98,55.4,50.83,50.53,-0.28,64.67,38.59,8.18
Sheffield Utd,25.7,38,0.82,1.01,9.47,3.08,0.13,0.13,15.82,1.26,250.82,355.5,118.21,140.97,98.39,123.58,27.42,69.11,6.76,18.45,5.21,1.26,23.26,9.11,23.03,18.66,10.66,9.87,6.53,2.26,7.87,16.71,8.84,13.53,9.16,27.42,0.47,472.39,74.13,188.32,188.03,100.79,17.0,472.26,15.29,6.61,219.26,7.55,3.37,12.87,8.47,248.89,2.66,0.13,0.08,11.13,8.37,1.68,0.08,0.18,0.18,43.08,15.42,18.26,2.74,6.92,4.37,0.03,0.18,0.13,0.0,0.05,2.24,7.11,21.5,26.03,3.32,9.26,17.39,1.03,1.47,33.68,21.34,55.39,17.08,26.84,18.53,0.05,35.8,-0.19,45.78,70.55,83.85,79.62,39.68,52.39,43.23,-0.22,63.15,33.07,5.92
Sheriff Tiraspol,26.1,6,0.67,0.53,7.17,2.33,0.0,0.0,11.67,1.17,295.33,388.17,118.83,136.83,134.33,155.0,33.67,72.5,4.5,15.17,3.0,0.33,18.83,9.83,18.67,18.67,11.83,11.67,5.83,1.17,9.33,15.33,6.0,14.5,9.67,24.67,0.33,514.83,89.33,235.5,215.83,67.83,8.5,514.83,17.5,7.5,253.33,8.67,1.83,20.17,7.83,291.83,3.5,0.5,0.33,11.5,12.67,1.17,0.0,0.33,0.33,52.0,11.17,15.17,2.83,6.17,3.67,0.0,0.33,0.33,0.0,0.0,2.43,8.17,25.0,27.33,4.67,10.5,21.0,1.67,0.5,26.33,28.0,47.33,12.83,13.67,21.17,0.0,39.5,0.26,42.42,76.08,86.84,86.66,46.44,62.24,42.86,-0.16,59.48,32.68,7.95
Slavia Prague,26.1,8,2.38,1.55,12.88,4.25,0.12,0.12,22.25,4.0,386.62,489.62,135.75,159.62,188.62,218.0,53.75,88.62,9.5,31.75,9.75,3.25,43.75,17.62,43.25,12.75,7.62,4.62,6.12,2.0,6.62,13.75,7.12,8.25,9.75,12.62,0.12,587.12,56.62,191.88,238.12,162.12,23.12,587.0,13.0,4.38,364.12,12.38,3.0,16.62,9.0,383.5,1.62,0.25,0.0,12.5,11.38,1.0,0.12,0.0,0.0,53.12,12.5,13.0,1.38,3.75,2.38,0.5,0.0,0.0,0.0,0.0,1.31,4.12,8.88,34.38,7.12,5.88,7.75,0.62,1.25,25.5,25.62,104.62,26.25,39.12,14.25,0.0,51.5,0.54,49.02,78.96,85.05,86.52,60.65,53.74,33.69,-0.05,63.47,46.4,8.0
Slovan Bratislava,30.6,8,1.12,1.34,12.88,3.62,0.12,0.25,23.5,2.12,287.62,391.88,127.62,153.12,107.38,133.75,41.25,79.0,10.25,23.38,6.62,1.88,28.5,14.5,28.12,13.62,8.0,7.62,5.38,0.62,7.62,16.88,9.25,11.0,10.75,22.88,0.25,505.12,65.38,183.25,202.5,125.38,20.62,504.88,16.75,8.62,264.75,9.88,3.62,16.0,8.12,284.12,2.62,0.5,0.0,11.0,12.25,2.62,0.25,0.12,0.0,50.0,17.38,13.25,1.5,4.0,2.5,0.12,0.12,0.12,0.0,0.0,1.8,7.38,18.38,21.88,3.38,11.25,15.75,1.12,1.0,30.62,24.12,71.12,25.62,32.75,15.62,0.0,43.5,-0.16,56.76,73.39,83.35,80.28,52.22,51.21,51.46,0.17,62.5,40.15,7.11
Sparta Prague,25.4,10,1.6,1.33,11.5,5.0,0.0,0.0,19.0,2.6,332.9,434.3,133.3,154.8,155.4,182.3,36.0,73.8,8.0,23.1,5.2,1.5,26.4,15.1,25.9,13.1,7.2,5.1,6.5,1.5,5.9,13.5,7.6,13.0,8.3,19.0,1.0,540.4,76.0,223.8,224.5,96.8,19.7,540.4,17.4,7.7,263.8,7.5,4.6,16.3,6.7,327.9,2.4,0.1,0.1,10.5,10.4,2.2,0.0,0.2,0.0,47.6,14.2,11.6,2.2,5.7,3.5,0.2,0.2,0.2,0.0,0.0,1.59,5.1,15.6,36.1,5.0,8.7,11.1,0.5,1.3,25.8,23.0,67.4,21.6,31.0,13.1,0.0,46.1,0.2,55.04,76.65,86.11,85.24,48.78,49.25,44.25,-0.38,61.4,32.69,4.5
Spartak Trnava,26.3,6,0.5,0.65,9.0,3.0,0.0,0.0,14.67,0.83,248.83,334.33,107.83,126.0,102.33,123.33,31.67,67.17,6.17,18.67,5.0,2.0,23.83,8.33,23.83,16.0,8.83,8.5,6.33,1.17,8.17,19.5,11.33,11.67,11.83,24.33,0.5,451.0,65.17,167.5,195.33,94.67,10.67,451.0,16.5,7.5,212.5,9.33,1.0,16.67,7.0,247.17,2.33,0.0,0.0,13.5,9.67,1.67,0.0,0.5,0.17,44.17,9.67,12.33,2.5,7.0,4.5,0.0,0.5,0.17,0.17,0.17,2.88,4.5,18.17,14.67,1.17,9.67,15.0,0.33,0.17,22.0,23.67,56.0,15.5,18.67,17.0,0.33,32.3,-0.23,43.95,74.43,85.58,82.97,47.15,47.89,45.45,0.13,64.29,24.77,2.2
Sporting CP,26.1,10,1.5,1.65,11.3,3.9,0.4,0.5,20.9,2.6,491.6,589.0,215.7,241.7,217.4,245.3,44.5,74.1,8.8,33.4,6.4,1.5,35.9,17.4,35.5,15.9,9.9,7.5,7.0,1.4,8.6,15.7,7.1,11.0,8.1,17.1,0.2,701.8,78.1,254.5,323.6,129.4,21.7,701.3,22.1,9.3,448.6,12.7,6.1,18.6,7.8,486.3,1.0,0.1,0.0,9.5,15.0,0.8,0.3,0.1,0.0,54.5,10.9,11.9,1.1,3.1,2.0,0.1,0.1,0.1,0.0,0.0,1.03,3.8,11.0,30.8,3.7,8.1,11.8,0.9,1.0,22.8,26.4,88.8,23.5,35.7,18.5,0.0,56.5,-0.09,47.81,83.46,89.24,88.63,60.05,58.54,42.08,-0.07,64.52,34.55,7.63
Strasbourg,24.1,34,1.06,1.23,10.68,3.5,0.09,0.12,18.76,1.79,353.56,442.09,134.0,155.47,172.44,198.85,38.68,70.09,8.24,26.56,6.41,1.97,33.88,16.12,33.59,18.24,11.26,9.32,7.06,1.85,9.06,16.82,7.76,11.94,10.21,20.06,0.38,552.85,68.09,195.56,250.74,113.94,16.44,552.74,18.79,9.35,386.88,15.12,3.18,14.38,9.21,350.41,1.74,0.06,0.03,13.59,12.15,1.03,0.12,0.15,0.09,46.12,11.0,12.15,1.47,3.68,2.26,0.15,0.15,0.12,0.03,0.0,1.11,4.24,12.03,25.29,3.68,7.62,13.53,0.74,1.18,23.15,23.59,83.59,20.56,28.0,20.32,0.03,44.3,-0.14,47.52,79.97,86.19,86.72,55.19,57.96,49.76,-0.32,61.41,35.25,5.47
Sturm Graz,24.3,10,1.0,1.17,12.0,3.8,0.2,0.2,20.1,1.7,257.3,377.7,113.8,140.5,102.2,135.4,30.0,74.4,8.7,18.9,4.2,1.5,24.4,12.7,23.8,17.9,12.0,8.1,7.2,2.6,9.6,21.3,11.7,15.5,11.4,20.8,0.3,502.4,64.8,184.8,213.1,109.9,17.2,502.2,14.8,8.1,254.5,10.0,3.4,17.0,6.3,254.3,1.5,0.1,0.1,13.4,10.3,1.9,0.1,0.1,0.0,57.3,14.3,19.6,1.4,5.0,3.6,0.2,0.1,0.1,0.0,0.0,1.85,3.7,14.1,23.5,4.9,8.2,14.6,1.3,0.9,33.9,23.3,60.9,21.8,26.3,21.6,0.0,39.72,-0.15,42.18,68.12,81.0,75.48,40.32,55.1,54.73,0.24,72.0,26.24,8.9
Stuttgart,25.0,34,2.29,2.09,15.56,6.06,0.15,0.24,28.24,4.06,564.74,660.47,279.88,305.03,227.09,252.38,39.76,68.24,12.15,39.35,10.47,2.35,47.59,20.38,47.12,15.79,9.29,6.53,7.03,2.24,7.44,15.09,7.65,11.12,7.91,18.21,0.35,770.71,68.29,214.65,389.74,172.29,26.41,770.47,19.79,9.82,444.5,16.03,5.62,16.5,9.68,558.62,1.65,0.03,0.03,9.68,10.97,1.47,0.21,0.09,0.09,51.59,12.65,12.62,1.15,3.79,2.74,0.35,0.09,0.09,0.0,0.0,1.05,4.35,10.35,34.71,4.32,6.29,11.65,0.91,1.82,25.26,26.18,115.09,32.29,44.85,16.74,0.0,59.9,0.1,50.08,85.51,91.75,89.98,58.26,54.18,49.62,-0.1,72.3,42.03,7.81
TSC,27.2,6,1.0,0.77,7.33,3.33,0.0,0.0,12.5,1.33,302.83,391.83,124.5,143.5,142.83,168.83,29.83,62.17,5.33,18.0,4.33,1.5,24.0,8.67,24.0,11.67,8.0,6.33,4.67,0.67,5.5,12.33,6.83,11.83,8.33,26.0,0.33,495.83,85.83,220.83,209.83,69.0,10.0,495.83,7.5,3.17,218.83,6.67,1.5,14.67,7.67,298.83,2.17,0.17,0.17,12.33,9.83,1.5,0.0,0.17,0.17,43.5,13.5,10.67,3.17,6.5,3.5,0.0,0.17,0.17,0.0,0.0,2.43,3.17,10.67,28.5,4.5,10.67,18.17,1.0,0.5,24.17,22.33,56.67,13.83,17.33,13.5,0.0,38.7,0.3,55.85,77.29,86.76,84.6,47.98,56.25,42.27,-0.3,53.85,29.71,5.5
Torino,26.4,38,0.92,0.99,11.37,3.18,0.05,0.05,20.11,1.66,383.63,479.71,169.63,191.34,167.68,193.79,35.39,68.66,8.89,27.05,7.29,2.66,35.08,18.68,34.45,12.39,7.24,5.45,5.61,1.34,5.03,10.16,5.13,7.97,8.66,15.63,0.39,576.87,61.89,184.5,265.21,132.63,17.84,576.82,14.82,6.42,336.29,12.18,3.24,14.39,7.16,378.24,1.97,0.05,0.03,12.39,11.03,1.66,0.05,0.18,0.0,44.18,15.47,15.63,0.95,3.76,2.82,0.47,0.18,0.18,0.0,0.0,0.98,7.21,21.37,36.05,4.71,7.18,11.34,1.08,1.05,31.11,21.55,88.21,21.76,31.03,12.26,0.0,51.6,-0.07,49.73,79.97,88.65,86.53,51.54,54.41,43.32,0.03,75.0,33.74,9.52
Tottenham,25.2,38,1.82,1.79,15.32,5.45,0.05,0.05,27.71,3.21,543.39,636.76,279.74,305.71,220.03,245.92,28.66,50.13,12.11,41.79,11.95,1.71,55.45,25.18,55.18,19.05,11.87,8.82,6.95,3.29,9.47,18.18,8.71,11.71,9.34,18.61,0.63,750.76,73.45,224.21,322.63,210.79,34.63,750.71,21.37,9.45,475.97,16.68,9.18,14.71,9.87,539.05,2.42,0.11,0.05,11.18,13.42,2.18,0.05,0.18,0.08,50.18,9.45,10.21,1.61,4.39,2.87,0.18,0.18,0.18,0.0,0.0,1.58,1.39,5.92,34.42,5.08,6.74,13.45,0.87,2.13,19.66,24.58,135.82,30.92,57.47,21.34,0.0,61.6,0.02,48.07,85.34,91.51,89.47,57.17,57.32,44.22,-0.02,65.38,23.48,6.47
Toulouse,23.8,42,1.21,1.17,11.24,3.64,0.17,0.24,19.81,2.17,373.62,472.02,158.81,185.36,168.12,197.1,36.79,65.93,8.64,29.55,7.31,1.76,39.83,15.71,39.5,18.71,10.81,8.93,7.36,2.43,8.93,18.52,9.6,13.07,8.98,21.45,0.14,585.9,63.86,185.45,275.1,132.05,21.29,585.67,17.79,8.86,402.26,13.48,4.43,15.0,8.12,369.95,2.48,0.07,0.07,14.4,13.0,1.48,0.24,0.14,0.02,51.81,13.4,12.43,1.36,4.02,2.69,0.21,0.14,0.14,0.0,0.0,1.31,3.12,9.48,19.55,2.88,8.14,14.71,0.24,0.43,25.83,23.12,95.05,21.98,34.79,19.74,0.0,47.56,0.03,51.88,79.15,85.68,85.3,55.8,53.02,49.8,-0.04,66.92,32.91,1.63
Udinese,25.7,38,0.95,1.03,12.03,3.53,0.08,0.11,20.87,1.66,262.53,350.0,113.61,133.32,109.84,134.5,32.47,63.05,8.66,23.0,4.89,2.0,26.89,15.84,26.63,15.95,10.03,9.08,5.61,1.26,7.87,15.03,7.16,11.5,8.61,26.0,0.26,469.42,60.84,171.71,200.92,104.32,15.84,469.32,18.97,8.84,243.84,10.92,3.63,16.97,8.82,259.84,2.47,0.13,0.08,13.05,11.0,1.5,0.11,0.24,0.03,46.11,14.76,12.29,1.39,4.13,2.76,0.24,0.24,0.24,0.0,0.0,1.31,4.11,11.34,15.71,2.97,7.89,17.03,0.32,0.24,27.05,25.79,69.37,22.53,26.37,17.89,0.0,39.3,-0.08,54.57,75.01,85.22,81.67,51.5,57.78,46.6,-0.06,66.83,36.24,1.88
Union Berlin,28.5,40,0.98,1.14,11.5,3.68,0.08,0.15,20.08,1.75,316.58,425.7,130.93,155.02,136.98,166.65,39.12,76.9,8.57,24.95,7.0,2.45,32.78,11.82,32.4,16.05,10.02,7.38,6.8,1.88,7.35,15.1,7.75,14.12,8.52,25.42,0.3,545.65,69.32,205.1,227.0,119.18,19.68,545.5,14.25,6.08,265.25,8.57,3.15,15.5,8.18,313.52,2.08,0.18,0.08,12.08,9.78,1.85,0.08,0.2,0.02,49.75,17.73,17.8,1.7,4.92,3.18,0.18,0.2,0.12,0.08,0.0,1.58,5.8,15.6,30.78,5.22,7.92,16.7,1.52,0.95,35.52,23.68,77.0,21.82,32.28,17.38,0.08,41.54,-0.14,49.92,74.37,84.46,82.2,50.87,55.76,42.67,-0.08,64.63,37.18,9.1
Union SG,26.2,10,1.0,1.51,11.5,3.4,0.1,0.1,18.5,1.7,322.4,438.6,139.5,167.5,131.2,164.9,37.8,71.3,8.8,26.1,8.3,1.3,38.8,16.1,38.5,18.8,12.6,8.9,7.5,2.4,10.3,20.4,10.1,12.0,9.7,16.4,0.3,565.9,53.7,180.4,244.0,147.6,24.1,565.8,24.6,10.8,284.0,11.4,4.7,22.1,11.9,319.3,2.1,0.1,0.1,14.1,11.4,1.5,0.1,0.3,0.0,58.0,14.1,14.8,1.4,3.8,2.4,0.2,0.3,0.3,0.0,0.0,1.6,4.6,12.5,26.7,2.9,7.1,10.0,0.6,1.7,28.9,34.0,93.4,20.2,38.4,22.9,0.0,46.32,-0.34,48.79,73.51,83.28,79.56,53.02,58.42,43.9,0.13,63.16,36.8,6.0
Valencia,23.8,38,1.03,1.13,9.68,3.24,0.21,0.24,17.63,1.74,321.92,427.76,144.5,169.37,136.24,161.58,32.26,71.32,7.03,23.32,5.74,1.89,30.58,13.74,30.29,17.29,9.97,8.82,6.58,1.89,8.13,16.26,8.13,10.32,8.53,22.16,0.24,538.0,61.13,190.05,237.16,116.84,15.61,537.76,16.95,7.26,282.18,10.5,3.58,15.32,8.37,319.21,1.68,0.13,0.05,12.66,12.5,1.82,0.18,0.16,0.05,49.03,12.76,16.53,1.18,4.21,3.0,0.34,0.16,0.08,0.08,0.0,1.35,5.03,18.32,23.24,3.89,7.24,14.76,1.21,0.84,29.29,23.68,74.61,19.37,26.82,18.11,0.08,44.3,-0.09,43.56,75.26,85.32,84.32,45.23,53.95,42.83,0.13,71.26,27.46,8.2
Viktoria Plzeň,26.8,10,0.9,1.21,11.3,2.9,0.2,0.2,17.9,1.5,286.9,408.0,119.5,146.8,117.5,152.1,40.1,84.1,7.3,26.0,6.3,2.6,35.1,12.8,34.7,17.8,10.7,8.9,6.1,2.8,7.3,15.6,8.3,11.8,12.6,26.4,0.0,533.3,70.0,184.9,222.7,130.6,21.1,533.1,16.1,7.4,245.9,9.9,3.2,17.2,8.1,282.7,2.8,0.1,0.0,18.1,10.5,1.0,0.1,0.0,0.0,55.1,24.8,20.5,0.3,3.4,3.1,0.8,0.0,0.0,0.0,0.0,0.74,8.7,21.6,29.2,3.3,9.5,17.6,1.1,1.2,45.3,25.3,82.6,19.4,33.2,18.0,0.0,42.4,-0.26,54.75,70.32,81.4,77.25,47.68,53.89,45.96,0.59,91.18,40.28,6.25
Villarreal,27.9,46,1.65,1.44,12.28,4.35,0.13,0.2,22.46,2.87,408.93,495.02,175.37,194.96,186.02,209.61,41.04,69.39,9.54,31.28,8.87,2.28,41.3,17.3,41.02,14.5,8.74,7.02,5.46,2.02,6.7,13.78,7.09,9.74,7.96,19.91,0.28,600.85,73.35,206.54,258.26,141.33,22.52,600.65,18.7,9.02,337.74,13.13,5.07,15.17,9.24,404.04,2.98,0.2,0.11,12.98,12.11,2.3,0.15,0.2,0.04,43.78,11.98,9.3,1.67,5.26,3.61,0.17,0.2,0.15,0.02,0.02,1.59,3.76,9.72,27.07,4.98,9.13,17.13,0.85,0.91,21.28,24.41,99.63,25.33,38.74,15.43,0.04,50.5,0.15,56.3,82.61,89.95,88.75,59.14,54.6,48.24,-0.05,68.63,38.68,4.96
Werder Bremen,27.0,34,1.32,1.38,11.97,3.68,0.15,0.18,21.21,2.41,377.09,482.88,154.41,181.44,169.41,198.21,45.56,78.71,9.44,25.94,8.12,2.44,34.47,14.47,34.21,17.76,10.32,8.91,7.03,1.82,9.18,17.91,8.74,12.76,8.35,23.09,0.26,598.44,75.71,224.03,265.15,115.38,19.76,598.26,16.35,7.44,330.62,10.79,3.18,15.91,7.74,373.97,2.15,0.06,0.0,11.65,11.65,2.06,0.15,0.18,0.03,51.71,14.94,16.91,1.59,4.88,3.32,0.21,0.18,0.18,0.0,0.0,1.59,5.18,12.21,31.44,5.82,8.76,15.18,1.21,1.15,31.85,23.65,83.15,23.62,33.5,19.5,0.0,46.8,-0.04,46.91,78.09,85.1,85.47,57.88,54.67,45.5,0.0,68.03,42.42,7.97
West Ham,28.3,48,1.54,1.37,11.71,3.98,0.08,0.1,20.6,2.77,349.42,448.48,167.38,188.67,135.44,160.65,36.12,70.96,8.23,26.73,6.25,1.85,33.27,15.21,32.85,16.85,10.52,8.65,6.31,1.9,7.58,15.0,7.42,12.25,9.19,22.54,0.25,563.71,65.77,189.31,253.27,126.77,19.98,563.58,18.96,8.83,307.65,9.98,4.5,13.65,10.17,346.04,2.17,0.06,0.06,10.52,9.83,1.73,0.08,0.21,0.08,48.27,15.06,14.92,1.71,5.88,4.21,0.19,0.21,0.17,0.04,0.0,1.68,5.4,13.75,20.5,4.79,7.94,14.67,0.88,0.27,29.98,23.81,81.33,23.38,32.58,18.1,0.04,42.87,0.12,50.23,77.91,88.72,84.31,50.9,56.83,46.57,-0.02,71.6,39.27,6.0
Wolfsburg,25.6,34,1.21,1.15,12.09,4.32,0.06,0.09,21.29,2.15,385.06,488.94,173.03,197.24,164.79,194.26,37.88,71.24,9.12,28.06,7.74,1.97,36.32,12.97,36.06,16.18,8.91,8.0,5.91,2.26,7.71,15.5,7.79,12.18,7.88,23.56,0.24,598.91,64.32,202.94,267.76,133.06,19.26,598.82,14.15,5.94,327.85,9.68,3.09,15.32,7.68,381.65,2.53,0.15,0.06,12.21,12.12,1.21,0.09,0.09,0.09,46.47,15.06,13.74,1.65,4.44,2.88,0.18,0.09,0.06,0.0,0.03,1.41,5.91,14.53,29.09,4.62,7.59,13.59,0.76,1.21,28.79,23.0,85.35,23.44,32.06,16.62,0.03,48.0,0.05,52.31,78.75,87.73,84.83,53.17,52.46,41.98,-0.17,64.86,40.67,5.59
Wolves,26.6,38,1.24,1.23,11.18,4.03,0.11,0.11,19.55,2.13,407.47,504.61,202.47,225.71,160.53,184.63,32.05,66.5,8.32,23.95,6.29,1.61,31.05,17.66,30.61,19.45,11.32,10.92,6.5,2.03,8.21,15.97,7.76,13.32,7.47,21.79,0.42,618.08,74.29,228.26,270.11,126.42,19.45,617.97,21.66,10.92,343.55,13.66,4.42,14.11,10.24,404.0,2.68,0.11,0.05,12.53,10.66,2.05,0.11,0.21,0.03,49.61,11.61,12.92,1.71,5.34,3.66,0.13,0.21,0.21,0.0,0.0,1.89,2.63,12.63,24.55,5.24,8.03,15.05,1.18,0.82,24.53,24.34,79.32,21.68,31.76,19.53,0.0,48.9,0.01,47.33,80.75,89.7,86.95,48.2,55.14,50.42,0.1,68.54,20.82,7.84
Young Boys,25.7,8,1.0,0.98,11.38,3.38,0.25,0.25,19.25,1.75,323.62,417.0,139.5,163.62,133.5,155.25,41.12,72.88,8.88,23.75,4.38,2.12,24.88,14.5,24.75,16.5,10.38,7.0,6.75,2.75,7.25,18.25,11.0,17.12,9.62,15.62,0.25,528.62,66.0,184.25,230.12,121.12,13.62,528.38,19.0,8.75,292.5,11.62,3.0,14.75,8.0,321.12,2.75,0.25,0.25,15.88,7.75,3.25,0.0,0.5,0.12,49.0,10.12,11.75,2.12,7.0,4.88,0.12,0.5,0.38,0.12,0.0,2.52,6.5,16.12,31.62,5.5,9.12,11.62,0.5,0.62,21.88,22.75,64.12,21.0,23.12,17.62,0.12,43.22,0.02,46.25,77.61,85.26,85.99,56.42,50.73,46.05,0.16,69.71,40.32,4.3
Zorya Luhansk,23.8,6,1.5,1.17,14.33,6.17,0.0,0.0,24.5,2.33,280.17,382.33,117.17,137.67,118.83,147.0,39.17,75.5,10.33,23.17,7.0,1.33,29.83,15.83,29.33,12.33,8.0,7.0,4.17,1.17,6.5,13.67,7.17,12.83,17.33,19.83,0.5,500.5,69.33,193.0,203.83,110.0,21.5,500.5,14.67,8.5,231.5,9.67,4.67,17.0,6.67,276.17,2.67,0.0,0.0,9.33,9.17,3.17,0.0,0.0,0.17,57.83,8.33,10.33,1.83,4.33,2.67,0.33,0.0,0.0,0.0,0.0,1.42,3.83,13.33,22.0,3.33,9.33,11.67,0.67,1.0,18.67,23.67,75.0,26.83,34.5,14.5,0.0,40.0,0.28,44.62,73.28,85.11,80.84,51.88,55.77,57.94,-0.29,61.66,28.73,5.74
Zrinjski Mostar,28.3,6,1.0,0.63,5.67,2.17,0.0,0.0,9.5,1.67,251.5,344.67,98.17,115.33,115.17,137.83,32.83,73.0,3.83,15.5,3.0,1.5,18.33,7.0,18.0,20.17,12.83,13.5,5.33,1.33,10.83,21.67,10.83,11.33,11.83,29.83,0.0,457.33,86.33,217.33,184.5,59.33,8.17,457.33,10.17,4.17,227.83,5.17,1.33,13.33,6.0,249.83,1.83,0.0,0.0,5.67,12.5,3.33,0.0,0.33,0.17,43.33,12.83,14.0,1.67,5.33,3.83,0.0,0.33,0.33,0.0,0.0,1.33,3.5,19.67,24.83,3.5,10.5,21.17,0.67,0.5,26.83,19.33,43.33,11.17,14.0,23.67,0.0,35.8,0.59,47.82,72.97,85.12,83.56,44.97,56.55,41.0,-0.26,71.86,17.79,3.16
