Player,Team,League,Position,General Position,Nationality,Age,Rating,Minutes,Matches,Average Rating
Tommaso Baldanzi,"Empoli, Roma","Italian Serie A, UEFA Europa League",AM,Forward,ITA,21,200.69,1399,32,6.27
Tommaso Corazza,Bologna,Italian Serie A,RB,Defender,ITA,19,58.58,195,9,6.51
Tommaso De Nipoti,Atalanta,UEFA Europa League,RW,Forward,ITA,20,5.85,2,1,5.85
Tommaso Del Lungo,Atalanta,UEFA Europa League,CB,Defender,ITA,20,6.78,90,1,6.78
Tommaso Pobega,Milan,"Italian Serie A, UEFA Champions League",LM,Midfielder,ITA,24,93.78,468,15,6.25
Tommi O'Reilly,Aston Villa,UEFA Europa Conference League,RM,Midfielder,ENG,19,5.67,12,1,5.67
Tommy Doyle,Wolves,English Premier League,CM,Midfielder,ENG,22,174.84,1222,26,6.72
Tomoki Iwata,Celtic,UEFA Champions League,CM,Midfielder,JPN,26,20.52,62,3,6.84
Tomás Araújo,Benfica,UEFA Champions League,CB,Defender,POR,21,21.58,161,3,7.19
Tomás Mendes,Alavés,Spanish La Liga,CM,Midfielder,ESP,18,6.24,6,1,6.24
Tomáš Chorý,Viktoria Plzeň,UEFA Europa Conference League,AM,Forward,CZE,29,49.01,664,8,6.13
Tomáš Holeš,Slavia Prague,UEFA Europa League,CB,Defender,CZE,30,44.28,559,7,6.33
Tomáš Pekhart,Legia Warsaw,UEFA Europa Conference League,AM,Forward,CZE,34,28.75,276,5,5.75
Tomáš Souček,West Ham,"English Premier League, UEFA Europa League",DM,Midfielder,CZE,29,301.75,3546,47,6.42
Tomáš Suslov,Hellas Verona,Italian Serie A,AM,Forward,SVK,21,201.58,2092,32,6.3
Tomáš Vlček,Slavia Prague,UEFA Europa League,CB,Defender,CZE,23,31.02,328,5,6.2
Tomáš Wiesner,Sparta Prague,UEFA Europa League,WB,Midfielder,CZE,26,37.68,311,6,6.28
Tomáš Čvančara,Gladbach,German Bundesliga,AM,Forward,CZE,23,132.03,896,21,6.29
Toni Kroos,Real Madrid,"Spanish La Liga, UEFA Champions League",CM,Midfielder,GER,34,328.57,2982,45,7.3
Toni Lato,Mallorca,Spanish La Liga,LB,Defender,ESP,26,180.16,1544,28,6.43
Toni Martínez,Porto,UEFA Champions League,AM,Forward,ESP,26,12.4,7,2,6.2
Toni Villa,Girona,Spanish La Liga,LW,Forward,ESP,29,12.46,13,2,6.23
Tonny Vilhena,Panathinaikos,UEFA Europa League,DM,Midfielder,NED,28,39.53,316,6,6.59
Tony Jantschke,Gladbach,German Bundesliga,CB,Defender,GER,34,24.13,27,4,6.03
Topi Keskinen,HJK,UEFA Europa Conference League,AM,Forward,FIN,20,35.46,422,6,5.91
Toral Bayramov,Qarabağ,UEFA Europa League,LB,Defender,AZE,23,61.39,335,10,6.14
Tosin Adarabioyo,Fulham,English Premier League,CB,Defender,ENG,26,133.9,1617,20,6.7
Tosin Aiyegun,Lorient,French Ligue 1,AM,Forward,BEN,25,116.69,902,19,6.14
Toti Gomes,Wolves,English Premier League,CB,Defender,POR,25,229.81,2772,35,6.57
Trent Alexander-Arnold,Liverpool,"English Premier League, UEFA Europa League",RB,Defender,ENG,25,233.15,2433,33,7.07
Trevoh Chalobah,Chelsea,English Premier League,CB,Defender,ENG,24,88.62,952,13,6.82
Triantafyllos Pasaridīs,Salernitana,Italian Serie A,CB,Defender,GRE,27,47.53,452,8,5.94
Tristan Gooijer,Ajax,"UEFA Europa Conference League, UEFA Europa League",RB,Defender,NED,19,18.36,191,3,6.12
Trivante Stewart,Salernitana,Italian Serie A,AM,Forward,JAM,23,24.65,100,4,6.16
Trévis Dago,Lille,French Ligue 1,AM,Forward,CIV,19,24.22,23,4,6.06
Tsuyoshi Watanabe,Gent,UEFA Europa Conference League,CB,Defender,JPN,27,49.39,720,8,6.17
Tuomas Ollila,HJK,UEFA Europa Conference League,CB,Defender,FIN,23,21.91,184,4,5.48
Tuta,Eint Frankfurt,"German Bundesliga, UEFA Europa Conference League",CB,Defender,BRA,24,233.65,2969,36,6.49
Tyler Adams,Bournemouth,English Premier League,DM,Midfielder,USA,25,19.8,121,3,6.6
Tyler Onyango,Everton,English Premier League,CM,Midfielder,ENG,20,5.47,1,1,5.47
Tyrick Mitchell,Crystal Palace,English Premier League,LB,Defender,ENG,24,254.01,3204,37,6.87
Tyrone Mings,Aston Villa,English Premier League,CB,Defender,ENG,30,6.04,30,1,6.04
Tyronne Ebuehi,Empoli,Italian Serie A,RB,Defender,NGA,28,94.38,1099,15,6.29
Téji Savanier,Montpellier,French Ligue 1,AM,Forward,FRA,32,219.05,2765,32,6.85
Tïmwr Dosmagambetov,Astana FK,UEFA Europa Conference League,LB,Defender,KAZ,34,29.02,252,5,5.8
Ulisses Garcia,"Marseille, Young Boys","French Ligue 1, UEFA Champions League",LB,Defender,SUI,28,128.14,1408,19,6.74
Ulrik Saltnes,Bodø/Glimt,UEFA Europa Conference League,DM,Midfielder,NOR,31,47.21,378,8,5.9
Umar Sadiq,Real Sociedad,"Spanish La Liga, UEFA Champions League",AM,Forward,NGA,27,195.67,1179,30,6.52
Umut Nayir,Fenerbahçe,UEFA Europa Conference League,AM,Forward,TUR,30,27.68,72,5,5.54
Umut Tohumcu,Hoffenheim,German Bundesliga,CM,Midfielder,GER,19,125.82,1011,20,6.29
Unai García,Osasuna,Spanish La Liga,CB,Defender,ESP,32,53.62,560,9,5.96
Unai Gómez,Athletic Club,Spanish La Liga,AM,Forward,ESP,21,159.57,875,25,6.38
Unai López,Rayo Vallecano,Spanish La Liga,CM,Midfielder,ESP,28,235.51,2108,35,6.73
Unai Núñez,Celta Vigo,Spanish La Liga,CB,Defender,ESP,27,229.98,2801,34,6.76
Unai Ropero,Alavés,Spanish La Liga,RM,Midfielder,ESP,22,5.95,5,1,5.95
Uran Bislimi,Lugano,UEFA Europa Conference League,RM,Midfielder,SUI,24,38.07,486,6,6.34
Urko González,Real Sociedad,Spanish La Liga,CM,Midfielder,ESP,23,31.98,156,5,6.4
Uroš Kabić,Red Star,UEFA Champions League,RB,Defender,SRB,19,6.73,13,1,6.73
Uroš Milovanović,TSC,UEFA Europa League,AM,Forward,SRB,23,17.73,220,3,5.91
Uroš Račić,Sassuolo,Italian Serie A,CM,Midfielder,SRB,26,131.7,820,22,5.99
Uroš Spajić,Red Star,UEFA Champions League,CB,Defender,SRB,30,5.62,64,1,5.62
Valdemar Lund,FC Copenhagen,UEFA Champions League,CB,Defender,DEN,20,12.71,29,2,6.36
Valentin Atangana Edoa,Reims,French Ligue 1,AM,Forward,FRA,18,92.01,555,15,6.13
Valentin Carboni,Monza,Italian Serie A,AM,Forward,ARG,19,197.99,1169,31,6.39
Valentin Gendrey,Lecce,Italian Serie A,RB,Defender,FRA,23,238.19,3044,37,6.44
Valentin Rongier,Marseille,"French Ligue 1, UEFA Europa League",CM,Midfielder,FRA,28,86.76,1121,13,6.67
Valentin Rosier,"Beşiktaş, Nice","French Ligue 1, UEFA Europa Conference League",RB,Defender,FRA,27,38.39,241,6,6.4
Valentino Lazaro,Torino,Italian Serie A,WB,Midfielder,AUT,28,221.91,1994,35,6.34
Valentino Livramento,Newcastle Utd,"English Premier League, UEFA Champions League",LB,Defender,ENG,21,195.67,1584,29,6.75
Valentín Barco,Brighton,English Premier League,LB,Defender,ARG,19,39.85,307,6,6.64
Valentín Castellanos,Lazio,"Italian Serie A, UEFA Champions League",AM,Forward,ARG,25,269.62,1900,42,6.42
Valerii Bondar,Shakhtar,"UEFA Champions League, UEFA Europa League",CB,Defender,UKR,24,33.76,450,5,6.75
Valery Fernández,Girona,Spanish La Liga,LM,Forward,ESP,24,170.59,506,27,6.32
Valgeir Lunddal Friðriksson,Häcken,UEFA Europa League,LB,Defender,ISL,21,6.52,90,1,6.52
Vanderson,Monaco,French Ligue 1,WB,Midfielder,BRA,22,134.54,1641,20,6.73
Vangelis Pavlidis,AZ Alkmaar,UEFA Europa Conference League,AM,Forward,GRE,25,38.82,540,6,6.47
Varazdat Haroyan,Astana FK,UEFA Europa Conference League,CB,Defender,ARM,31,24.44,227,4,6.11
Vedat Muriqi,Mallorca,Spanish La Liga,AM,Forward,KVX,30,194.45,2327,29,6.71
Vegard Forren,KÍ,UEFA Europa Conference League,CB,Defender,NOR,35,36.29,535,6,6.05
Veljko Birmančević,Sparta Prague,UEFA Europa League,AM,Forward,SRB,26,60.18,636,9,6.69
Vesel Limaj,KF Ballkani Therandë,UEFA Europa Conference League,AM,Forward,GER,26,17.51,64,3,5.84
Veton Berisha,Molde,"UEFA Europa Conference League, UEFA Europa League",AM,Forward,NOR,29,49.27,361,8,6.16
Vicente Iborra,Olympiacos,"UEFA Europa Conference League, UEFA Europa League",AM,Forward,ESP,36,62.78,519,11,5.71
Victor Bernth Kristiansen,Bologna,Italian Serie A,LB,Defender,DEN,21,206.75,2307,32,6.46
Victor Boniface,Leverkusen,"German Bundesliga, UEFA Europa League",AM,Forward,NGA,23,211.75,1925,31,6.83
Victor Froholdt,FC Copenhagen,UEFA Champions League,AM,Forward,DEN,18,6.46,57,1,6.46
Victor Gomez,Braga,"UEFA Champions League, UEFA Europa League",RB,Defender,ESP,23,42.63,449,6,7.1
Victor Lindelöf,Manchester Utd,"English Premier League, UEFA Champions League",CB,Defender,SWE,29,152.68,1626,23,6.64
Victor Nelsson,Galatasaray,"UEFA Champions League, UEFA Europa League",CB,Defender,DEN,25,34.08,164,5,6.82
Victor Olatunji,Sparta Prague,UEFA Europa League,AM,Forward,NGA,24,54.89,270,9,6.1
Victor Osimhen,Napoli,"Italian Serie A, UEFA Champions League",AM,Forward,NGA,25,206.56,2440,31,6.66
Victor Parada,Alavés,Spanish La Liga,LM,Forward,ESP,21,11.12,3,2,5.56
Vieirinha,PAOK,UEFA Europa Conference League,RB,Defender,POR,38,49.53,523,8,6.19
Vikentii Voloshyn,Zorya Luhansk,UEFA Europa Conference League,AM,Forward,UKR,22,11.58,39,2,5.79
Viktor Claesson,FC Copenhagen,UEFA Champions League,AM,Forward,SWE,32,49.01,479,7,7.0
Viktor Gyökeres,Sporting CP,UEFA Europa League,AM,Forward,SWE,25,60.67,620,9,6.74
Viktor Karl Einarsson,Breiðablik,UEFA Europa Conference League,RM,Midfielder,ISL,26,36.2,445,6,6.03
Viktor Kovalenko,Empoli,Italian Serie A,CM,Midfielder,UKR,28,104.51,613,17,6.15
Viktor Rogan,Čukarički,UEFA Europa Conference League,RB,Defender,SRB,20,17.45,103,3,5.82
Viktor Tsyhankov,Girona,Spanish La Liga,RM,Forward,UKR,26,205.82,2052,30,6.86
Viktor Örn Margeirsson,Breiðablik,UEFA Europa Conference League,CB,Defender,ISL,29,37.1,540,6,6.18
Vincent Aboubakar,Beşiktaş,UEFA Europa Conference League,AM,Forward,CMR,31,24.91,340,4,6.23
Vincent Janssen,Antwerp,UEFA Champions League,AM,Forward,NED,29,40.79,409,6,6.8
Vincent Le Goff,Lorient,French Ligue 1,LB,Defender,FRA,34,58.53,541,9,6.5
Vincent Sierro,Toulouse,"French Ligue 1, UEFA Europa League",CM,Midfielder,SUI,28,249.21,2981,38,6.56
Vincenzo Grifo,Freiburg,"German Bundesliga, UEFA Europa League",AM,Forward,ITA,31,279.72,2947,42,6.66
Vinicius Júnior,Real Madrid,"Spanish La Liga, UEFA Champions League",AM,Forward,BRA,23,261.11,2762,36,7.25
Vinicius Souza,Sheffield Utd,English Premier League,CM,Midfielder,BRA,24,234.9,2668,36,6.52
Vinícius Paiva,Sheriff Tiraspol,UEFA Europa League,CM,Midfielder,BRA,22,5.96,16,1,5.96
Virgil van Dijk,Liverpool,"English Premier League, UEFA Europa League",CB,Defender,NED,32,285.26,3513,41,6.96
Vitaliy Mykolenko,Everton,English Premier League,LB,Defender,UKR,24,189.66,2469,28,6.77
Vitaly Janelt,Brentford,English Premier League,CM,Midfielder,GER,26,254.33,3054,38,6.69
Vitinha,Paris S-G,"French Ligue 1, UEFA Champions League",CM,Midfielder,POR,24,284.66,3040,40,7.12
Vitinho,Burnley,English Premier League,RB,Defender,BRA,24,211.47,2314,32,6.61
Vitor Carvalho,Braga,"UEFA Champions League, UEFA Europa League",CM,Midfielder,BRA,26,48.59,392,7,6.94
Vitor Roque,Barcelona,Spanish La Liga,AM,Forward,BRA,19,89.71,328,14,6.41
Vivaldo Semedo,Udinese,Italian Serie A,AM,Forward,POR,18,6.05,12,1,6.05
Vladimir Lučić,Red Star,UEFA Champions League,LB,Defender,SRB,21,42.42,205,6,7.07
Vladimír Coufal,West Ham,"English Premier League, UEFA Europa League",RB,Defender,CZE,31,294.12,3752,43,6.84
Vladimír Weiss,Slovan Bratislava,UEFA Europa Conference League,LW,Forward,SVK,34,22.94,185,4,5.74
Vladyslav Buhay,Zorya Luhansk,UEFA Europa Conference League,CM,Midfielder,UKR,26,17.03,48,3,5.68
Vladyslav Kocherhin,Raków,UEFA Europa League,CM,Midfielder,UKR,27,37.27,430,6,6.21
Vojin Serafimović,Čukarički,UEFA Europa Conference League,CB,Defender,SRB,18,5.79,45,1,5.79
Vukašin Jovanović,Čukarički,UEFA Europa Conference League,CB,Defender,SRB,27,11.51,29,2,5.76
Vukašin Krstić,TSC,UEFA Europa League,CB,Defender,SRB,20,12.12,112,2,6.06
Vyacheslav Churko,Zorya Luhansk,UEFA Europa Conference League,CM,Midfielder,UKR,30,24.7,234,4,6.18
Václav Jemelka,Viktoria Plzeň,UEFA Europa Conference League,CB,Defender,CZE,28,41.25,645,7,5.89
Václav Jurečka,Slavia Prague,UEFA Europa League,AM,Forward,CZE,29,44.95,268,7,6.42
Václav Sejk,Sparta Prague,UEFA Europa League,AM,Forward,CZE,21,12.72,37,2,6.36
Václav Černý,Wolfsburg,German Bundesliga,RW,Forward,CZE,26,138.22,921,22,6.28
Víctor Barberá,Club Brugge,UEFA Europa Conference League,AM,Forward,ESP,19,5.69,2,1,5.69
Víctor Chust,Cádiz,Spanish La Liga,CB,Defender,ESP,24,143.36,1864,22,6.52
Víctor Díaz,Granada,Spanish La Liga,CB,Defender,ESP,35,24.43,162,4,6.11
Vítor Vitinha,"Genoa, Marseille","French Ligue 1, Italian Serie A, UEFA Europa League",AM,Forward,POR,24,210.05,1482,33,6.37
Wahbi Khazri,Montpellier,French Ligue 1,AM,Forward,TUN,33,154.83,1131,25,6.19
Walace,Udinese,Italian Serie A,CM,Midfielder,BRA,29,235.52,3238,37,6.37
Waldemar Anton,Stuttgart,German Bundesliga,CB,Defender,GER,27,221.85,2886,33,6.72
Walid Cheddira,Frosinone,Italian Serie A,AM,Forward,MAR,26,223.86,2120,36,6.22
Walid Hamidi,KF Ballkani Therandë,UEFA Europa Conference League,AM,Forward,ALG,27,30.59,285,5,6.12
Warmed Omari,Rennes,"French Ligue 1, UEFA Europa League",CB,Defender,COM,24,197.72,2611,31,6.38
Warren Bondo,Monza,Italian Serie A,AM,Forward,FRA,20,154.53,1475,25,6.18
Warren Kamanzi,Toulouse,"French Ligue 1, UEFA Europa League",RB,Midfielder,NOR,23,188.76,1309,30,6.29
Warren Zaïre-Emery,Paris S-G,"French Ligue 1, UEFA Champions League",CM,Midfielder,FRA,18,258.43,2866,37,6.98
Wataru Endo,Liverpool,"English Premier League, UEFA Europa League",CM,Midfielder,JPN,31,254.66,2307,38,6.7
Wendell,Zorya Luhansk,UEFA Europa Conference League,DM,Midfielder,BRA,19,10.11,18,2,5.06
Wendell,Porto,UEFA Champions League,LB,Defender,BRA,30,36.77,387,5,7.35
Wesley Saïd,Lens,"French Ligue 1, UEFA Champions League, UEFA Europa League",AM,Forward,FRA,29,207.44,1112,32,6.48
Weston McKennie,Juventus,Italian Serie A,CM,Forward,USA,25,214.38,2594,34,6.31
Wilfried Singo,Monaco,French Ligue 1,CB,Defender,CIV,23,163.13,2187,25,6.53
Wilfried Zaha,Galatasaray,"UEFA Champions League, UEFA Europa League",LW,Forward,CIV,31,54.72,435,8,6.84
Will Hughes,Crystal Palace,English Premier League,CM,Midfielder,ENG,29,198.35,1891,30,6.61
Willi Orban,RB Leipzig,"German Bundesliga, UEFA Champions League",CB,Defender,HUN,31,140.54,1762,21,6.69
William Carvalho,Betis,"Spanish La Liga, UEFA Europa Conference League, UEFA Europa League",DM,Midfielder,POR,32,187.23,1136,28,6.69
William Clem,FC Copenhagen,UEFA Champions League,CM,Midfielder,DEN,19,6.27,68,1,6.27
William Osula,Sheffield Utd,English Premier League,AM,Forward,DEN,20,130.25,786,21,6.2
William Saliba,Arsenal,"English Premier League, UEFA Champions League",CB,Defender,FRA,23,323.62,4321,48,6.74
William Troost-Ekong,PAOK,UEFA Europa Conference League,CB,Defender,NGA,30,36.05,461,6,6.01
William Vick,Sturm Graz,"UEFA Europa Conference League, UEFA Europa League",AM,Forward,DEN,21,60.97,470,10,6.1
Willian,Fulham,English Premier League,LW,Forward,BRA,35,211.0,2053,31,6.81
Willian Arão,Panathinaikos,UEFA Europa League,CM,Midfielder,BRA,31,39.11,386,6,6.52
Willian José,Betis,"Spanish La Liga, UEFA Europa Conference League, UEFA Europa League",AM,Forward,BRA,32,257.5,2240,40,6.44
Willian Pacho,Eint Frankfurt,"German Bundesliga, UEFA Europa Conference League",CB,Defender,ECU,22,258.95,3510,39,6.64
Williot Swedberg,Celta Vigo,Spanish La Liga,AM,Forward,SWE,20,93.85,439,15,6.26
Willy Boly,Nott'ham Forest,English Premier League,CB,Defender,CIV,33,134.64,1438,20,6.73
Willy Kambwala,Manchester Utd,English Premier League,CB,Defender,FRA,19,49.85,330,8,6.23
Wilson Manafá,Granada,Spanish La Liga,RB,Defender,POR,29,26.47,240,4,6.62
Wilson Odobert,Burnley,English Premier League,LM,Forward,FRA,19,193.52,2098,29,6.67
Wissam Ben Yedder,Monaco,French Ligue 1,AM,Forward,FRA,33,214.29,2316,32,6.7
Wout Weghorst,Hoffenheim,German Bundesliga,AM,Forward,NED,31,179.27,1977,28,6.4
Wouter Goes,AZ Alkmaar,UEFA Europa Conference League,CB,Defender,NED,19,5.85,90,1,5.85
Xabier Huarte Armendáriz,Osasuna,Spanish La Liga,CM,Midfielder,ESP,23,5.9,9,1,5.9
Xaver Schlager,RB Leipzig,"German Bundesliga, UEFA Champions League",DM,Midfielder,AUT,26,252.78,3101,37,6.83
Xavi Pleguezuelo,Betis,UEFA Europa Conference League,LB,Defender,ESP,21,5.67,12,1,5.67
Xavi Simons,RB Leipzig,"German Bundesliga, UEFA Champions League",AM,Forward,NED,21,285.04,3249,40,7.13
Xeber,Alavés,Spanish La Liga,RW,Forward,ESP,26,62.68,302,10,6.27
Yacine Adli,Milan,"Italian Serie A, UEFA Champions League, UEFA Europa League",DM,Midfielder,FRA,23,206.76,1752,31,6.67
Yan Couto,Girona,Spanish La Liga,RB,Defender,BRA,21,229.96,2245,34,6.76
Yang Hyunjun,Celtic,UEFA Champions League,RW,Forward,KOR,21,26.19,209,4,6.55
Yangel Herrera,Girona,Spanish La Liga,CM,Midfielder,VEN,26,195.49,2107,29,6.74
Yanis Begraoui,Toulouse,"French Ligue 1, UEFA Europa League",AM,Forward,MAR,22,105.48,334,17,6.2
Yanis Cimignani,Lugano,UEFA Europa Conference League,LW,Forward,FRA,21,31.44,298,5,6.29
Yanis Issoufou,Montpellier,French Ligue 1,DM,Midfielder,FRA,16,5.87,13,1,5.87
Yankuba Minteh,Feyenoord,"UEFA Champions League, UEFA Europa League",RW,Forward,GAM,19,41.96,310,6,6.99
Yann Aurel Bisseck,Inter,"Italian Serie A, UEFA Champions League",CB,Defender,GER,23,117.42,1076,19,6.18
Yann Gboho,Toulouse,"French Ligue 1, UEFA Europa League",AM,Forward,FRA,23,120.48,1357,18,6.69
Yann Karamoh,"Montpellier, Torino","French Ligue 1, Italian Serie A",AM,Forward,FRA,25,134.98,446,22,6.14
Yannick Carrasco,Atlético Madrid,Spanish La Liga,LB,Defender,BEL,29,19.81,221,3,6.6
Yannick Gerhardt,Wolfsburg,German Bundesliga,AM,Midfielder,GER,30,155.3,1630,25,6.21
Yannick Gomis,Aris Limassol FC,UEFA Europa League,AM,Forward,SEN,31,31.33,390,5,6.27
Yannik Keitel,Freiburg,"German Bundesliga, UEFA Europa League",CB,Defender,GER,24,105.07,1011,17,6.18
Yarek Gasiorowski,Valencia,Spanish La Liga,CB,Defender,ESP,19,90.18,735,14,6.44
Yaroslav Rakitskiy,Shakhtar,"UEFA Champions League, UEFA Europa League",CB,Defender,UKR,34,41.34,433,6,6.89
Yasser Larouci,Sheffield Utd,English Premier League,WB,Midfielder,ALG,23,71.3,531,11,6.48
Yassin Tallal,Getafe,Spanish La Liga,RW,Forward,ESP,18,6.04,3,1,6.04
Yassine Benzia,Qarabağ,UEFA Europa League,AM,Forward,ALG,29,65.27,717,10,6.53
Yassine Kechta,Le Havre,French Ligue 1,CM,Midfielder,MAR,22,205.29,1849,32,6.42
Yaya Kader Fofana,Reims,French Ligue 1,AM,Midfielder,MLI,19,23.37,32,4,5.84
Yayah Kallon,Hellas Verona,Italian Serie A,RW,Forward,SLE,22,5.86,4,1,5.86
Yehor Nazaryna,Shakhtar,"UEFA Champions League, UEFA Europa League",DM,Midfielder,UKR,26,34.17,223,5,6.83
Yehor Yarmoliuk,Brentford,English Premier League,CM,Midfielder,UKR,20,174.01,688,27,6.44
Yeray Álvarez,Athletic Club,Spanish La Liga,CB,Defender,ESP,29,120.09,1152,19,6.32
Yeremi Pino,Villarreal,"Spanish La Liga, UEFA Europa League",RM,Forward,ESP,21,65.15,618,10,6.52
Yerry Mina,"Cagliari, Fiorentina","Italian Serie A, UEFA Europa Conference League",CB,Defender,COL,29,115.65,1349,19,6.09
Yerson Mosquera,Villarreal,"Spanish La Liga, UEFA Europa League",CB,Defender,COL,23,122.67,1359,18,6.82
Yira Sor,Genk,UEFA Europa Conference League,AM,Forward,NGA,23,23.55,109,4,5.89
Ylber Ramadani,Lecce,Italian Serie A,CM,Midfielder,ALB,28,217.92,2970,34,6.41
Yoan Severin,Servette FC,"UEFA Europa Conference League, UEFA Europa League",CB,Defender,FRA,27,59.59,930,10,5.96
Yoane Wissa,Brentford,English Premier League,AM,Forward,COD,27,226.32,2493,34,6.66
Yoann Salmier,Le Havre,French Ligue 1,CB,Defender,GUF,31,125.87,1568,20,6.29
Yoel Lago,Celta Vigo,Spanish La Liga,CB,Defender,ESP,20,6.79,90,1,6.79
Yohann Magnin,Clermont Foot,French Ligue 1,CM,Midfielder,FRA,26,194.62,1687,31,6.28
Yonatan Cohen,Maccabi Tel Aviv,UEFA Europa Conference League,LM,Midfielder,ISR,27,16.8,53,3,5.6
Yoram Zague,Paris S-G,French Ligue 1,LB,Defender,FRA,18,33.24,373,5,6.65
Yorbe Vertessen,"PSV Eindhoven, Union Berlin","German Bundesliga, UEFA Champions League",AM,Forward,BEL,23,118.06,754,18,6.56
Youcef Atal,Nice,French Ligue 1,RB,Defender,ALG,27,37.24,359,6,6.21
Youri Tielemans,Aston Villa,"English Premier League, UEFA Europa Conference League",CM,Midfielder,BEL,27,271.86,2371,41,6.63
Youssef Chermiti,Everton,English Premier League,AM,Forward,POR,19,113.18,208,18,6.29
Youssef El-Arabi,Olympiacos,"UEFA Europa Conference League, UEFA Europa League",AM,Forward,MAR,37,47.25,92,8,5.91
Youssef En-Nesyri,Sevilla,"Spanish La Liga, UEFA Champions League",AM,Forward,MAR,26,254.4,3082,39,6.52
Youssef Maleh,Empoli,Italian Serie A,LM,Midfielder,MAR,25,218.06,2602,34,6.41
Youssef Maziz,Metz,French Ligue 1,CM,Forward,FRA,25,12.6,124,2,6.3
Youssouf Fofana,Monaco,French Ligue 1,CM,Midfielder,FRA,25,217.13,2697,32,6.79
Youssouf Ndayishimiye,Nice,French Ligue 1,CM,Midfielder,BDI,25,146.21,1712,23,6.36
Youssouf Sabaly,Betis,Spanish La Liga,RB,Defender,SEN,31,82.44,1046,12,6.87
Youssoufa Moukoko,Dortmund,"German Bundesliga, UEFA Champions League",AM,Forward,GER,19,152.84,645,24,6.37
Yoël Armougom,Clermont Foot,French Ligue 1,LM,Midfielder,FRA,25,31.27,234,5,6.25
Yukhym Konoplia,Shakhtar,"UEFA Champions League, UEFA Europa League",RB,Defender,UKR,24,34.89,421,5,6.98
Yukinari Sugawara,AZ Alkmaar,UEFA Europa Conference League,RB,Defender,JPN,23,37.13,519,6,6.19
Yunis Abdelhamid,Reims,French Ligue 1,CB,Defender,MAR,36,203.15,2781,31,6.55
Yunus Musah,Milan,"Italian Serie A, UEFA Champions League, UEFA Europa League",DM,Midfielder,USA,21,248.96,2155,39,6.38
Yuri Berchiche,Athletic Club,Spanish La Liga,LB,Defender,ESP,34,187.47,1930,27,6.94
Yuri Ribeiro,Legia Warsaw,UEFA Europa Conference League,CB,Defender,POR,27,36.27,540,6,6.04
Yussuf Poulsen,RB Leipzig,"German Bundesliga, UEFA Champions League",AM,Forward,DEN,29,222.21,1554,35,6.35
Yusuf Akçiçek,Fenerbahçe,UEFA Europa Conference League,CB,Defender,TUR,17,18.21,193,3,6.07
Yusuf Yazıcı,Lille,"French Ligue 1, UEFA Europa Conference League",AM,Forward,TUR,27,236.09,1972,37,6.38
Yvandro Borges Sanches,Gladbach,German Bundesliga,AM,Forward,LUX,19,18.32,18,3,6.11
Yvann Macon,Maccabi Tel Aviv,UEFA Europa Conference League,RB,Defender,FRA,25,12.43,138,2,6.22
Yves Bissouma,Tottenham,English Premier League,DM,Midfielder,MLI,27,193.88,2068,28,6.92
Zack Nelson,Luton Town,English Premier League,AM,Forward,ENG,19,11.77,7,2,5.88
Zaidu Sanusi,Porto,UEFA Champions League,LB,Defender,NGA,26,28.82,307,4,7.2
Zakaria Aboukhlal,Toulouse,"French Ligue 1, UEFA Europa League",AM,Forward,MAR,24,88.67,793,14,6.33
