Player,Nationality,Team,League,Position,General Position,Age,Minutes,Matches,Shouting Index,Creation Index,Passing Index,Possession Index,Defense Index,Global Index
Mamadou Diakhon,FRA,Club Brugge,UEFA Champions League,AM,Forward,20,54,1,96,40,39,50,21,57
Mamadou Sangare,MLI,Lens,French Ligue 1,CM,Midfielder,23,867,1,60,54,57,49,81,63
Mamadou Sarr,FRA,Strasbourg,French Ligue 1,CB,Defender,20,810,1,44,38,49,48,55,50
Mamadou Soumahoro,CIV,KF Drita,UEFA Europa Conference League,AM,Forward,20,160,1,30,51,65,32,51,44
Mamadou Thiam,SEN,FCSB,UEFA Europa League,LW,Forward,30,137,1,36,42,40,57,84,45
Mamady Diambou,MLI,RB Salzburg,UEFA Europa League,CM,Midfielder,22,57,1,50,17,25,30,59,40
Mandela Keita,BEL,Parma,Italian Serie A,CM,Midfielder,23,803,1,42,34,29,26,65,43
Mandi,ESP,Red Imps,UEFA Europa Conference League,CM,Midfielder,36,270,1,20,50,60,31,78,54
Manolis Saliakas,GRE,St. Pauli,German Bundesliga,WB,Midfielder,29,452,1,50,64,68,70,57,62
Manor Solomon,ISR,Villarreal,"Spanish La Liga, UEFA Champions League",LM,Midfielder,26,148,1,94,82,50,64,34,58
Manu Bueno,ESP,Sevilla,Spanish La Liga,AM,Forward,21,18,1,48,51,33,71,13,48
Manu Fernández,ESP,Celta Vigo,"Spanish La Liga, UEFA Europa League",CB,Defender,24,646,1,40,49,67,67,51,56
Manu Koné,FRA,Roma,"Italian Serie A, UEFA Europa League",CM,Midfielder,24,1151,1,33,64,64,63,47,54
Manu Morlanes,ESP,Mallorca,Spanish La Liga,DM,Midfielder,26,690,1,32,55,64,49,69,57
Manu Sánchez,ESP,Levante,Spanish La Liga,LB,Defender,25,941,1,80,68,37,48,60,56
Manuel Akanji,SUI,Inter,"Italian Serie A, UEFA Champions League",CB,Defender,30,979,1,36,54,71,75,48,57
Manuel De Luca,ITA,Cremonese,Italian Serie A,AM,Forward,27,16,1,60,52,16,67,22,49
Manuel Lazzari,ITA,Lazio,Italian Serie A,RB,Defender,31,292,1,44,41,36,55,37,42
Manuel Locatelli,ITA,Juventus,"Italian Serie A, UEFA Champions League",CM,Midfielder,27,967,1,42,49,79,71,80,69
Manuel Ugarte,URU,Manchester Utd,English Premier League,CM,Midfielder,24,258,1,42,32,49,38,89,57
Manuel Ugarte Ribeiro,URU,Manchester Utd,English Premier League,CM,Midfielder,24,48,1,50,25,80,63,59,58
Marash Kumbulla,ALB,Mallorca,Spanish La Liga,CB,Defender,25,215,1,49,28,55,52,34,43
Marc Aguado,ESP,Elche,Spanish La Liga,CM,Midfielder,25,712,1,41,23,57,35,47,43
Marc Bartra,ESP,Betis,"Spanish La Liga, UEFA Europa League",CB,Defender,34,765,1,79,33,45,64,71,63
Marc Bernal,ESP,Barcelona,"Spanish La Liga, UEFA Champions League",DM,Midfielder,18,35,1,40,68,85,53,70,65
Marc Casado,ESP,Barcelona,"Spanish La Liga, UEFA Champions League",DM,Midfielder,22,566,1,32,55,71,78,41,55
Marc Cucurella,ESP,Chelsea,"English Premier League, UEFA Champions League",LB,Defender,27,1166,1,44,78,69,62,64,63
Marc Domenech,ESP,Mallorca,Spanish La Liga,RM,Forward,19,215,1,32,46,30,30,57,37
Marc Giger,SUI,Union SG,UEFA Champions League,AM,Forward,21,116,1,38,54,57,60,67,52
Marc Guiu,ESP,"Chelsea, Sunderland","English Premier League, UEFA Champions League",AM,Forward,19,211,1,53,33,22,11,23,32
Marc Guéhi,ENG,Crystal Palace,"English Premier League, UEFA Europa Conference League",CB,Defender,25,1170,1,57,68,73,58,64,64
Marc Pubill,ESP,Atlético Madrid,"Spanish La Liga, UEFA Champions League",CB,Defender,22,37,1,70,59,60,60,36,52
Marc Roca,ESP,Betis,"Spanish La Liga, UEFA Europa League",DM,Midfielder,28,526,1,34,49,69,54,63,57
Marc-Oliver Kempf,GER,Como,Italian Serie A,CB,Defender,30,607,1,93,31,33,46,37,45
Marcel Sabitzer,AUT,Dortmund,"German Bundesliga, UEFA Champions League",CM,Midfielder,31,804,1,39,50,60,35,48,47
Marcelina Emerson,BRA,Ħamrun Spartans FC,UEFA Europa Conference League,CB,Defender,34,180,1,44,25,37,24,71,48
Marcelo Saracchi,URU,Celtic,UEFA Europa League,LB,Defender,27,54,1,44,60,46,76,39,50
Marco Asensio,ESP,Fenerbahçe,UEFA Europa League,CM,Midfielder,29,265,1,51,66,57,48,38,49
Marco Brescianini,ITA,Atalanta,"Italian Serie A, UEFA Champions League",CM,Midfielder,25,177,1,90,62,72,79,79,77
Marco Burch,SUI,Legia Warsaw,UEFA Europa Conference League,RB,Defender,24,90,1,45,51,55,69,57,57
Marco Esteban,ESP,Oviedo,Spanish La Liga,CB,Defender,19,45,1,44,21,15,7,8,15
Marco Friedl,AUT,Werder Bremen,German Bundesliga,CB,Defender,27,802,1,47,46,63,55,57,56
Marco Grüll,AUT,Werder Bremen,German Bundesliga,AM,Forward,27,713,1,71,58,62,61,60,63
Marco Palestra,ITA,Cagliari,Italian Serie A,WB,Midfielder,20,813,1,40,56,32,45,51,45
Marco Tilio,AUS,Rapid Wien,UEFA Europa Conference League,LW,Forward,24,45,1,63,53,47,70,35,57
Marcos Alonso,ESP,Celta Vigo,"Spanish La Liga, UEFA Europa League",CB,Defender,34,984,1,42,72,81,90,60,69
Marcos Llorente,ESP,Atlético Madrid,"Spanish La Liga, UEFA Champions League",RB,Defender,30,1353,1,90,85,70,87,55,71
Marcos López,PER,FC Copenhagen,UEFA Champions League,LB,Defender,25,298,1,33,73,59,48,62,55
Marcos Senesi,ARG,Bournemouth,English Premier League,CB,Defender,28,977,1,43,76,69,55,67,62
Marcus Edwards,ENG,Burnley,English Premier League,AM,Forward,26,24,1,44,47,43,78,22,49
Marcus Pedersen,NOR,Torino,Italian Serie A,RB,Defender,25,628,1,33,73,33,53,21,35
Marcus Rashford,ENG,Barcelona,"Spanish La Liga, UEFA Champions League",LW,Forward,28,1129,1,85,80,67,81,38,77
Marcus Rohdén,SWE,AÉK Lárnaka,UEFA Europa Conference League,RM,Forward,34,180,1,80,62,83,73,67,73
Marcus Tavernier,ENG,Bournemouth,English Premier League,AM,Forward,26,854,1,61,69,72,71,61,67
Marcus Thuram,FRA,Inter,"Italian Serie A, UEFA Champions League",AM,Forward,28,564,1,92,74,47,56,37,69
Marcão,BRA,Sevilla,Spanish La Liga,CB,Defender,29,736,1,41,36,38,33,39,38
Mariano,DOM,Alavés,Spanish La Liga,AM,Forward,32,270,1,41,25,32,20,42,31
Mariano Troilo,ARG,Parma,Italian Serie A,CB,Defender,22,49,1,44,34,37,45,27,35
Marijan Ćavar,BIH,Zrinjski Mostar,UEFA Europa Conference League,AM,Forward,27,28,1,34,18,16,11,51,23
Marin Jakoliš,CRO,FC Noah,UEFA Europa Conference League,LM,Midfielder,28,90,1,34,30,19,40,60,40
Marin Pongračić,CRO,Fiorentina,"Italian Serie A, UEFA Europa Conference League",CB,Defender,28,1074,1,40,52,49,49,51,49
Marin Šotiček,CRO,Basel,UEFA Europa League,LW,Forward,21,151,1,28,61,48,45,58,46
Mario Dorgeless,CIV,Braga,UEFA Europa League,AM,Forward,21,25,1,99,27,43,40,30,53
Mario Gila,ESP,Lazio,Italian Serie A,CB,Defender,25,954,1,40,43,51,47,65,54
Mario Götze,GER,Eint Frankfurt,"German Bundesliga, UEFA Champions League",CM,Forward,33,370,1,27,48,69,56,76,49
Mario Hermoso,ESP,Roma,"Italian Serie A, UEFA Europa League",CB,Defender,30,902,1,87,44,57,50,48,55
Mario Kvesić,BIH,NK Celje,UEFA Europa Conference League,AM,Midfielder,33,245,1,47,91,64,86,20,55
Mario Lemina,GAB,Galatasaray,UEFA Champions League,DM,Midfielder,32,293,1,40,50,44,30,66,49
Mario Martín,ESP,Getafe,Spanish La Liga,CM,Midfielder,21,740,1,83,38,29,33,58,48
Mario Pašalić,CRO,Atalanta,"Italian Serie A, UEFA Champions League",CM,Midfielder,30,1121,1,77,62,77,59,44,60
Mario Sauer,SVK,Toulouse,French Ligue 1,CM,Midfielder,21,470,1,47,48,39,33,67,49
Mario Čuže,CRO,Zrinjski Mostar,UEFA Europa Conference League,LW,Forward,26,119,1,40,59,33,48,65,47
Marius Broholm,NOR,Lille,"French Ligue 1, UEFA Europa League",RW,Forward,20,224,1,41,61,67,92,61,62
Marius Bülter,GER,Köln,German Bundesliga,AM,Forward,32,485,1,63,71,62,49,48,62
Marius Courcoul,FRA,Angers,French Ligue 1,DM,Midfielder,18,130,1,40,34,63,23,76,52
Marius Lode,NOR,Häcken,UEFA Europa Conference League,CB,Defender,32,95,1,44,33,60,52,39,46
Marius Louer,FRA,Angers,French Ligue 1,RB,Defender,18,11,1,44,69,89,65,33,54
Marius Marin,ROU,Pisa,Italian Serie A,CM,Midfielder,27,557,1,40,33,26,14,57,37
Marius Mouandilmadji,CHA,Samsunspor,UEFA Europa Conference League,AM,Forward,28,270,1,58,44,23,16,33,39
Marius Wolf,GER,Augsburg,German Bundesliga,WB,Midfielder,30,326,1,85,41,35,43,45,47
Mark Coyle,IRL,Shelbourne FC,UEFA Europa Conference League,CB,Defender,28,251,1,44,31,39,17,44,37
Mark McKenzie,USA,Toulouse,French Ligue 1,CB,Defender,26,916,1,46,51,53,36,49,47
Marko Arnautović,AUT,Red Star,UEFA Europa League,AM,Forward,36,277,1,70,48,45,36,40,51
Marko Bulat,CRO,Raków,UEFA Europa Conference League,LW,Forward,24,167,1,43,66,84,65,47,61
Marko Grujić,SRB,AEK Athens,UEFA Europa Conference League,AM,Forward,29,76,1,25,40,65,67,89,48
Marko Janković,MNE,Qarabağ,UEFA Champions League,DM,Midfielder,30,201,1,79,46,51,50,69,60
Marko Lazetić,SRB,Aberdeen,UEFA Europa Conference League,AM,Forward,21,242,1,38,33,22,18,37,30
Marko Soldo,CRO,Dinamo Zagreb,UEFA Europa League,CM,Midfielder,21,1,1,40,17,13,24,13,19
Marko Tolić,CRO,Slovan Bratislava,UEFA Europa Conference League,AM,Forward,29,90,1,30,54,85,86,30,57
Marko Vranjković,CRO,Zrinjski Mostar,UEFA Europa Conference League,RB,Defender,26,270,1,59,78,42,49,69,59
Markus Haaland,NOR,Brann,UEFA Europa League,AM,Forward,20,97,1,37,52,44,32,44,42
Marlon Gomes,BRA,Shakhtar,UEFA Europa Conference League,CM,Midfielder,21,165,1,28,66,77,72,60,62
Marnon Busch,GER,Heidenheim,German Bundesliga,RB,Defender,30,504,1,37,57,44,33,54,46
Maroan Sannadi,MAR,Athletic Club,"Spanish La Liga, UEFA Champions League",AM,Forward,24,337,1,61,30,36,34,41,42
Marquinhos,BRA,Paris S-G,"French Ligue 1, UEFA Champions League",CB,Defender,31,491,1,84,63,82,74,53,68
Marshall Munetsi,ZIM,Wolves,English Premier League,CM,Midfielder,29,803,1,56,47,21,27,54,41
Marten de Roon,NED,Atalanta,"Italian Serie A, UEFA Champions League",CM,Midfielder,34,859,1,40,37,66,51,46,49
Martial Godo,ENG,Strasbourg,"French Ligue 1, UEFA Europa Conference League",LM,Midfielder,22,493,1,62,76,31,52,34,46
Martijn Kaars,NED,St. Pauli,German Bundesliga,AM,Forward,26,442,1,27,39,45,42,27,36
Martim Fernandes,POR,Porto,UEFA Europa League,RB,Defender,19,183,1,35,79,61,77,60,62
Martim Neto,POR,Elche,Spanish La Liga,CM,Midfielder,22,457,1,49,74,63,71,25,52
Martin Atemengue,CMR,Rapid Wien,UEFA Europa Conference League,CM,Midfielder,22,42,1,40,23,50,40,48,42
Martin Baturina,CRO,Como,Italian Serie A,DM,Midfielder,22,131,1,28,59,47,63,30,44
Martin Erlic,CRO,Midtjylland,UEFA Europa League,CB,Defender,27,264,1,60,55,36,24,49,43
Martin Frese,DEN,Hellas Verona,Italian Serie A,CB,Defender,27,757,1,55,51,43,27,57,48
Martin Satriano,URU,Lyon,"French Ligue 1, UEFA Europa League",AM,Forward,24,701,1,38,51,44,27,38,41
Martin Suchomel,CZE,Sparta Prague,UEFA Europa Conference League,LM,Midfielder,23,90,1,90,46,64,71,21,52
Martin Terrier,FRA,Leverkusen,German Bundesliga,AM,Forward,28,92,1,88,74,75,69,46,76
Martin Valjent,SVK,Mallorca,Spanish La Liga,CB,Defender,29,1080,1,50,36,42,41,42,42
Martin Vitík,CZE,Bologna,"Italian Serie A, UEFA Europa League",CB,Defender,22,585,1,44,40,54,35,62,51
Martin Ødegaard,NOR,Arsenal,"English Premier League, UEFA Champions League",RM,Midfielder,26,292,1,40,94,82,89,37,64
Martín Payero,ARG,Cremonese,Italian Serie A,CM,Midfielder,27,502,1,44,36,35,49,38,40
Martín Zubimendi,ESP,Arsenal,"English Premier League, UEFA Champions League",CM,Midfielder,26,1190,1,73,63,72,64,56,64
Marvin Friedrich,GER,Gladbach,German Bundesliga,CB,Defender,29,118,1,44,21,31,50,56,46
Marvin Pieringer,GER,Heidenheim,German Bundesliga,AM,Forward,26,70,1,25,33,62,51,71,41
Marvin Senaya,TOG,Auxerre,French Ligue 1,CB,Defender,24,1037,1,44,53,38,48,64,52
Maryan Shved,UKR,Shakhtar,UEFA Europa Conference League,CM,Midfielder,28,74,1,33,46,18,71,31,39
Mason Greenwood,ENG,Marseille,"French Ligue 1, UEFA Champions League",RW,Forward,24,1176,1,85,85,80,87,41,82
Mason Mount,ENG,Manchester Utd,English Premier League,AM,Forward,26,351,1,62,53,73,43,64,58
Matej Poplatnik,SVN,NK Celje,UEFA Europa Conference League,AM,Forward,33,15,1,34,16,16,6,26,20
Matej Sakota,BIH,Zrinjski Mostar,UEFA Europa Conference League,RM,Forward,21,112,1,45,59,56,52,47,52
Matej Sin,CZE,AZ Alkmaar,UEFA Europa Conference League,CM,Forward,21,45,1,34,35,37,58,71,41
Matej Valenta,CZE,Viktoria Plzeň,UEFA Europa League,CM,Midfielder,25,126,1,32,48,39,17,43,36
Mateo Chávez,MEX,AZ Alkmaar,UEFA Europa Conference League,LB,Defender,21,155,1,43,57,43,44,53,48
Mateo Joseph,ESP,Mallorca,Spanish La Liga,AM,Forward,22,660,1,49,46,30,38,61,44
Mateo Kovačić,CRO,Manchester City,"English Premier League, UEFA Champions League",DM,Midfielder,31,39,1,29,66,86,77,26,54
Mateo Lisica,CRO,Dinamo Zagreb,UEFA Europa League,RM,Midfielder,22,329,1,77,53,33,60,55,54
Mateo Maric,BIH,AC Omonia,UEFA Europa Conference League,DM,Midfielder,27,135,1,44,29,68,65,59,56
Mateo Pellegrino,ARG,Parma,Italian Serie A,AM,Forward,24,921,1,55,31,34,15,50,37
Mateu Morey,ESP,Mallorca,Spanish La Liga,RB,Defender,25,436,1,89,63,49,39,56,56
Mateus Fernandes,POR,West Ham,English Premier League,CM,Midfielder,21,643,1,71,61,57,41,58,57
Mateus Lusuardi,BRA,Pisa,Italian Serie A,CB,Defender,21,198,1,56,43,34,24,42,39
Mateus Mane,POR,Wolves,English Premier League,AM,Forward,18,21,1,34,38,79,53,18,46
Mateusz Skrzypczak,POL,Lech Poznań,UEFA Europa Conference League,CB,Defender,25,203,1,44,31,25,14,53,37
Matěj Mikulenka,NAN,Sigma Olomouc,UEFA Europa Conference League,AM,Forward,21,155,1,34,22,42,33,73,34
Matheus Aiás,BRA,FC Noah,UEFA Europa Conference League,AM,Forward,28,119,1,42,29,18,41,39,34
Matheus Cunha,BRA,Manchester Utd,English Premier League,AM,Forward,26,683,1,56,67,61,63,66,62
Matheus Machado,BRA,Ludogorets,UEFA Europa League,AM,Forward,22,56,1,25,44,56,42,60,41
Matheus Nunes,POR,Manchester City,"English Premier League, UEFA Champions League",RB,Defender,27,892,1,79,65,74,89,56,70
Matheus Reis,BRA,Sporting CP,UEFA Champions League,LB,Defender,30,26,1,44,67,58,51,39,48
Matheus Silva,BRA,Qarabağ,UEFA Champions League,RB,Defender,28,348,1,51,49,36,33,81,56
Mathias Honsak,AUT,Heidenheim,German Bundesliga,CM,Midfielder,28,350,1,46,59,25,29,71,48
Mathias Jensen,DEN,Brentford,English Premier League,AM,Midfielder,29,218,1,86,70,61,34,64,61
Mathias Jørgensen,DEN,Bodø/Glimt,UEFA Champions League,RW,Forward,24,45,1,34,16,23,38,17,26
Mathias Løvik,NOR,Parma,Italian Serie A,WB,Midfielder,21,370,1,34,38,26,33,47,37
Mathias Pereira Lage,POR,St. Pauli,German Bundesliga,AM,Forward,28,746,1,33,49,52,38,67,44
Mathias Rasmussen,NOR,Union SG,UEFA Champions League,CM,Midfielder,27,191,1,48,65,57,32,50,50
Mathias Rivas,ITA,AÉK Lárnaka,UEFA Europa Conference League,DM,Midfielder,20,26,1,40,27,39,59,68,51
Mathieu Cafaro,FRA,Paris FC,French Ligue 1,LM,Midfielder,28,43,1,44,54,55,74,13,43
Mathis Amougou,FRA,Strasbourg,"French Ligue 1, UEFA Europa Conference League",CM,Midfielder,19,398,1,43,46,55,59,50,51
Mathis Jangeal,FRA,Paris S-G,French Ligue 1,RM,Midfielder,17,10,1,40,17,69,71,34,47
Mathis Saka,FRA,Toulouse,French Ligue 1,LM,Midfielder,18,8,1,40,17,35,41,7,25
Mathis Suray,BEL,Go Ahead Eag,UEFA Europa League,LW,Forward,24,331,1,68,23,54,38,72,47
Mathys De Carvalho,FRA,Lyon,"French Ligue 1, UEFA Europa League",DM,Midfielder,20,468,1,45,54,65,60,63,59
Mathys Tel,FRA,Tottenham,English Premier League,AM,Forward,20,249,1,80,38,32,24,59,48
Mathías Olivera,URU,Napoli,"Italian Serie A, UEFA Champions League",LB,Defender,28,434,1,36,46,42,59,60,52
Matias Fernandez-Pardo,BEL,Lille,"French Ligue 1, UEFA Europa League",LW,Forward,20,1118,1,54,81,58,77,47,66
Matias Garcia,MLT,Ħamrun Spartans FC,UEFA Europa Conference League,LM,Midfielder,29,45,1,40,17,19,4,18,18
Matias Moreno,ARG,Levante,Spanish La Liga,CB,Defender,22,692,1,30,42,34,31,44,37
Matisse Didden,BEL,Utrecht,UEFA Europa League,CB,Defender,24,90,1,44,21,15,6,20,19
Mats Deijl,NED,Go Ahead Eag,UEFA Europa League,RB,Defender,28,360,1,93,43,34,42,28,42
Mats Knoester,NED,Aberdeen,UEFA Europa Conference League,CB,Defender,26,270,1,44,27,29,16,32,29
Mats Wieffer,NED,Brighton,English Premier League,RB,Defender,25,640,1,48,86,69,62,74,68
Matt Doherty,IRL,Wolves,English Premier League,CB,Defender,33,291,1,33,34,42,34,58,45
Matt Healy,IRL,"Shamrock Rov, Shamrock Rovers",UEFA Europa Conference League,CM,Midfielder,23,166,1,43,30,42,36,40,39
Matt O'Riley,DEN,"Brighton, Marseille","English Premier League, French Ligue 1, UEFA Champions League",AM,Forward,24,1037,1,53,46,79,58,65,57
Matte Smets,BEL,Genk,UEFA Europa League,CB,Defender,21,360,1,44,25,51,43,53,48
Matteo Bianchetti,ITA,Cremonese,Italian Serie A,CB,Defender,32,877,1,35,37,45,31,51,43
Matteo Cancellieri,ITA,Lazio,Italian Serie A,RW,Forward,23,410,1,83,48,50,48,77,60
Matteo Darmian,ITA,Inter,"Italian Serie A, UEFA Champions League",WB,Midfielder,35,29,1,40,30,31,63,7,30
Matteo Gabbia,ITA,Milan,Italian Serie A,CB,Defender,26,990,1,41,32,38,36,28,34
Matteo Palma,GER,Udinese,Italian Serie A,CB,Defender,17,99,1,44,40,44,18,51,41
Matteo Perez Vinlöf,SWE,Dinamo Zagreb,UEFA Europa League,LB,Defender,19,45,1,44,65,75,75,14,46
Matteo Politano,ITA,Napoli,"Italian Serie A, UEFA Champions League",RM,Midfielder,32,1017,1,42,81,45,77,34,52
Matteo Prati,ITA,Cagliari,Italian Serie A,CM,Midfielder,21,819,1,36,38,36,18,40,34
Matteo Ruggeri,ITA,Atlético Madrid,"Spanish La Liga, UEFA Champions League",LB,Defender,23,660,1,44,61,59,78,71,66
Matthias Ginter,GER,Freiburg,"German Bundesliga, UEFA Europa League",CB,Defender,31,1260,1,40,60,63,48,37,46
Matthias Seidl,AUT,Rapid Wien,UEFA Europa Conference League,CM,Midfielder,24,166,1,41,49,50,62,75,59
Matthieu Udol,FRA,Lens,French Ligue 1,WB,Midfielder,29,1069,1,40,63,44,51,61,53
Matthijs de Ligt,NED,Manchester Utd,English Premier League,CB,Defender,26,990,1,81,40,34,30,58,49
Matthis Abline,FRA,Nantes,French Ligue 1,LM,Forward,22,889,1,56,71,47,49,53,57
Mattia Felici,ITA,Cagliari,Italian Serie A,LW,Forward,24,333,1,84,68,52,67,68,70
Mattia Viti,ITA,Fiorentina,"Italian Serie A, UEFA Europa Conference League",CB,Defender,23,260,1,27,38,41,48,56,46
Mattia Zaccagni,ITA,Lazio,Italian Serie A,LW,Forward,30,860,1,65,51,59,66,58,60
Mattias Svanberg,SWE,Wolfsburg,German Bundesliga,AM,Forward,26,442,1,75,48,60,34,55,56
Matty Cash,POL,Aston Villa,"English Premier League, UEFA Europa League",RB,Defender,28,1166,1,91,60,56,62,41,56
Mattéo Guendouzi,FRA,Lazio,Italian Serie A,RM,Midfielder,26,798,1,74,51,63,47,36,51
Mattéo Tramoni,FRA,Pisa,Italian Serie A,AM,Forward,25,527,1,35,58,55,45,57,48
Matìas Soulé,ARG,Roma,"Italian Serie A, UEFA Europa League",AM,Forward,22,1081,1,73,69,81,89,54,75
Matías Vecino,URU,Lazio,Italian Serie A,LM,Midfielder,34,128,1,32,31,55,43,52,45
Matěj Hadaš,CZE,Sigma Olomouc,UEFA Europa Conference League,RB,Defender,21,90,1,30,53,59,50,39,45
Matěj Ryneš,CZE,Sparta Prague,UEFA Europa Conference League,LM,Midfielder,24,15,1,40,30,67,98,24,50
Matěj Vydra,CZE,Viktoria Plzeň,UEFA Europa League,AM,Forward,33,152,1,85,52,23,25,68,53
Maurice Malone,GER,Sturm Graz,UEFA Europa League,AM,Forward,25,245,1,27,52,38,26,27,36
Maurits Kjærgaard,DEN,RB Salzburg,UEFA Europa League,LM,Midfielder,22,268,1,40,53,45,44,28,40
Mauro Arambarri,URU,Getafe,Spanish La Liga,CM,Midfielder,30,1059,1,59,42,30,21,60,44
Mauro Icardi,ARG,Galatasaray,UEFA Champions League,AM,Forward,32,83,1,37,23,16,5,27,23
Mauro Júnior,BRA,PSV Eindhoven,UEFA Champions League,DM,Midfielder,26,270,1,36,77,71,77,46,60
Max Aarons,ENG,Rangers,UEFA Europa League,LB,Defender,25,135,1,44,76,63,68,51,58
Max Dowman,ENG,Arsenal,"English Premier League, UEFA Champions League",RW,Forward,15,47,1,27,67,22,94,67,52
Max Kilman,ENG,West Ham,English Premier League,CB,Defender,28,990,1,37,40,37,27,37,35
Max Moerstedt,GER,Hoffenheim,German Bundesliga,RW,Forward,19,123,1,36,43,41,29,67,40
Max Rosenfelder,GER,Freiburg,"German Bundesliga, UEFA Europa League",RB,Defender,22,152,1,44,26,29,38,28,32
Maxence Caqueret,FRA,Como,Italian Serie A,DM,Forward,25,464,1,31,71,83,73,74,62
Maxence Lacroix,FRA,Crystal Palace,"English Premier League, UEFA Europa Conference League",CB,Defender,25,1260,1,70,58,35,29,62,51
Maxim De Cuyper,BEL,Brighton,English Premier League,LB,Defender,24,414,1,92,69,58,49,47,57
Maxim Dekker,NED,AZ Alkmaar,UEFA Europa Conference League,CB,Defender,21,101,1,44,33,62,56,58,55
Maxim Leitsch,GER,Mainz 05,German Bundesliga,CB,Defender,27,73,1,44,27,33,12,64,42
Maxima Goffi,FRA,Lille,"French Ligue 1, UEFA Europa League",CB,Defender,17,129,1,30,41,38,37,58,45
Maxime Colin,FRA,Metz,French Ligue 1,LB,Defender,33,437,1,32,49,38,40,54,45
Maxime Estève,FRA,Burnley,English Premier League,CB,Defender,23,981,1,45,36,39,20,44,38
Maxime Lopez,FRA,Paris FC,French Ligue 1,RM,Midfielder,27,1080,1,45,77,85,87,37,63
Maximilian Arnold,GER,Wolfsburg,German Bundesliga,DM,Midfielder,31,810,1,73,52,59,38,43,50
Maximilian Beier,GER,Dortmund,"German Bundesliga, UEFA Champions League",AM,Forward,23,783,1,54,66,40,47,58,54
Maximilian Eggestein,GER,Freiburg,"German Bundesliga, UEFA Europa League",DM,Midfielder,28,1260,1,81,49,54,29,55,52
Maximilian Mittelstädt,GER,Stuttgart,"German Bundesliga, UEFA Europa League",LB,Defender,28,1013,1,92,85,78,77,76,79
Maximiliano Araújo,URU,Sporting CP,UEFA Champions League,LB,Defender,25,334,1,89,53,22,50,70,58
Maxwel Cornet,CIV,Genoa,Italian Serie A,CB,Forward,29,75,1,32,49,47,60,62,46
Mayckel Lahdo,SWE,Nantes,French Ligue 1,RM,Midfielder,22,226,1,82,43,24,42,32,41
Mbwana Samatta,TAN,Le Havre,French Ligue 1,AM,Forward,32,514,1,34,46,37,23,38,36
Medon Berisha,ALB,Lecce,Italian Serie A,LM,Midfielder,22,659,1,88,65,64,53,53,61
Mees de Wit,NED,AZ Alkmaar,UEFA Europa Conference League,LB,Defender,27,209,1,44,63,74,62,59,61
Mehdi Léris,ALG,Pisa,Italian Serie A,WB,Midfielder,27,473,1,33,60,41,43,81,56
Mehdi Taremi,IRN,Olympiacos,UEFA Champions League,AM,Forward,33,104,1,27,36,45,32,36,34
Melle Meulensteen,NED,Go Ahead Eag,UEFA Europa League,CB,Defender,26,359,1,45,64,61,67,64,61
Melvin Bard,FRA,Nice,"French Ligue 1, UEFA Europa League",WB,Midfielder,25,1339,1,67,51,47,61,54,55
Memija Kerim,BIH,Zrinjski Mostar,UEFA Europa Conference League,LB,Defender,29,86,1,44,38,34,27,58,44
Merchas Doski,IRQ,Viktoria Plzeň,UEFA Europa League,LM,Midfielder,25,146,1,43,88,61,63,56,61
Merlin Hadzi,SUI,Ħamrun Spartans FC,UEFA Europa Conference League,RW,Forward,27,63,1,34,42,50,25,28,37
Merlin Röhl,GER,"Everton, Freiburg","English Premier League, German Bundesliga",AM,Forward,23,161,1,28,35,60,73,73,46
Mert Kömür,GER,Augsburg,German Bundesliga,AM,Forward,20,629,1,68,65,60,67,58,65
Merveille Ndockyt,CGO,Rijeka,UEFA Europa Conference League,CM,Midfielder,27,87,1,42,58,42,60,30,44
Metinho,BRA,Basel,UEFA Europa League,DM,Midfielder,22,225,1,46,54,72,70,72,66
Mevlan Murati,MKD,Shkëndija 79,UEFA Europa Conference League,RW,Forward,31,2,1,34,16,16,45,35,28
Mexx Meerdink,NED,AZ Alkmaar,UEFA Europa Conference League,AM,Forward,22,63,1,23,35,16,14,30,24
Michael Ameyaw,POL,Raków,UEFA Europa Conference League,RM,Midfielder,25,251,1,44,66,34,69,63,56
