Player,Team,League,Position,General Position,Nationality,Age,Rating,Minutes,Matches,Average Rating
Riccardo Calafiori,Arsenal,"English Premier League, UEFA Champions League",LB,Defender,ITA,23,60.2,704,9,6.69
Riccardo Orsolini,Bologna,"Italian Serie A, UEFA Europa League",RW,Forward,ITA,28,64.81,652,10,6.48
Riccardo Sottil,Lecce,Italian Serie A,LW,Forward,ITA,26,30.7,245,5,6.14
Richard Ríos,Benfica,UEFA Champions League,CM,Midfielder,COL,25,21.5,244,3,7.17
Richarlison,Tottenham,"English Premier League, UEFA Champions League",AM,Forward,BRA,28,72.07,720,11,6.55
Richonell Margaret,Go Ahead Eag,UEFA Europa League,LM,Midfielder,SUR,25,18.82,189,3,6.27
Rick van Drongelen,Samsunspor,UEFA Europa Conference League,CB,Defender,NED,26,12.33,180,2,6.16
Rico Henry,Brentford,English Premier League,LB,Defender,ENG,28,36.46,172,6,6.08
Rico Lewis,Manchester City,"English Premier League, UEFA Champions League",RB,Defender,ENG,20,46.6,257,7,6.66
Ridle Baku,RB Leipzig,German Bundesliga,RB,Defender,GER,27,48.86,618,7,6.98
Rio Cardines,Crystal Palace,UEFA Europa Conference League,RM,Midfielder,TRI,19,5.49,3,1,5.49
Rio Ngumoha,Liverpool,"English Premier League, UEFA Champions League",LW,Forward,ENG,17,25.79,28,4,6.45
Risto Radunović,FCSB,UEFA Europa League,LB,Defender,MNE,33,12.96,135,2,6.48
Ritsu Doan,Eint Frankfurt,"German Bundesliga, UEFA Champions League",RW,Forward,JPN,27,67.18,792,10,6.72
Riyad Idrissi,Cagliari,Italian Serie A,LB,Defender,ITA,20,18.5,37,3,6.17
Ro-Zangelo Daal,AZ Alkmaar,UEFA Europa Conference League,LM,Forward,NED,21,12.13,43,2,6.06
Rob Schoofs,Union SG,UEFA Champions League,AM,Forward,BEL,31,12.82,10,2,6.41
Robbin Weijenberg,Go Ahead Eag,UEFA Europa League,CB,Defender,NED,20,12.09,9,2,6.04
Robert,FC Copenhagen,UEFA Champions League,LM,Midfielder,BRA,20,13.84,57,2,6.92
Robert Andrich,Leverkusen,"German Bundesliga, UEFA Champions League",CB,Defender,GER,31,50.47,514,8,6.31
Robert Glatzel,Hamburger SV,German Bundesliga,AM,Forward,GER,31,31.07,60,5,6.21
Robert Gumny,Lech Poznań,UEFA Europa Conference League,RB,Defender,POL,27,6.04,45,1,6.04
Robert Lewandowski,Barcelona,"Spanish La Liga, UEFA Champions League",AM,Forward,POL,37,60.39,435,9,6.71
Robert Ljubicic,AEK Athens,UEFA Europa Conference League,DM,Midfielder,AUT,26,6.33,23,1,6.33
Robert Skov,Union Berlin,German Bundesliga,LB,Defender,DEN,29,18.67,220,3,6.22
Roberto Férnandez,Espanyol,Spanish La Liga,AM,Forward,ESP,23,59.0,625,9,6.56
Roberto Gagliardini,Hellas Verona,Italian Serie A,CM,Midfielder,ITA,31,26.2,228,4,6.55
Roberto Navarro,Athletic Club,"Spanish La Liga, UEFA Champions League",LW,Forward,ESP,23,73.5,466,11,6.68
Roberto Piccoli,Fiorentina,"Italian Serie A, UEFA Europa Conference League",AM,Forward,ITA,24,50.29,452,8,6.29
Robin Fellhauer,Augsburg,German Bundesliga,CM,Midfielder,GER,27,43.52,506,7,6.22
Robin Gosens,Fiorentina,"Italian Serie A, UEFA Europa Conference League",WB,Midfielder,GER,31,49.31,653,8,6.16
Robin Hack,Gladbach,German Bundesliga,LM,Forward,GER,27,20.2,239,3,6.73
Robin Hranáč,Hoffenheim,German Bundesliga,CB,Defender,CZE,25,43.78,595,7,6.25
Robin Koch,Eint Frankfurt,"German Bundesliga, UEFA Champions League",CB,Defender,GER,29,66.3,889,10,6.63
Robin Le Normand,Atlético Madrid,"Spanish La Liga, UEFA Champions League",CB,Defender,ESP,28,80.48,1066,12,6.71
Robinio Vaz,Marseille,"French Ligue 1, UEFA Champions League",AM,Forward,FRA,18,49.23,133,8,6.15
Rocco Reitz,Gladbach,German Bundesliga,CM,Midfielder,GER,23,47.12,567,7,6.73
Rodinei,Olympiacos,UEFA Champions League,RB,Defender,BRA,33,7.03,60,1,7.03
Rodri,Manchester City,"English Premier League, UEFA Champions League",DM,Midfielder,ESP,29,48.62,411,7,6.95
Rodrigo Bentancur,Tottenham,"English Premier League, UEFA Champions League",DM,Midfielder,URU,28,68.38,727,10,6.84
Rodrigo Gomes,Wolves,English Premier League,RM,Midfielder,POR,22,32.37,241,5,6.47
Rodrigo Huescas,FC Copenhagen,UEFA Champions League,RB,Defender,MEX,22,13.97,104,2,6.98
Rodrigo Mendoza,Elche,Spanish La Liga,CM,Midfielder,ESP,20,39.97,375,6,6.66
Rodrigo Mora,Porto,UEFA Europa League,LM,Midfielder,POR,18,18.71,122,3,6.24
Rodrigo Muniz,Fulham,English Premier League,AM,Forward,BRA,24,32.2,315,5,6.44
Rodrigo Riquelme,Betis,"Spanish La Liga, UEFA Europa League",LW,Forward,ESP,25,72.67,555,11,6.61
Rodrigo Zalazar,Braga,UEFA Europa League,AM,Forward,URU,26,19.35,156,3,6.45
Rodrigão,Red Star,UEFA Europa League,CB,Defender,BRA,30,6.89,90,1,6.89
Rodrygo,Real Madrid,"Spanish La Liga, UEFA Champions League",LW,Forward,BRA,24,62.48,300,9,6.94
Roland Sallai,Galatasaray,UEFA Champions League,RB,Defender,HUN,28,20.9,199,3,6.97
Rolando Mandragora,Fiorentina,"Italian Serie A, UEFA Europa Conference League",CM,Midfielder,ITA,28,55.21,604,9,6.13
Romain Del Castillo,Brest,French Ligue 1,RW,Forward,FRA,29,46.38,569,7,6.63
Romain Esse,Crystal Palace,"English Premier League, UEFA Europa Conference League",CM,Forward,ENG,20,11.54,29,2,5.77
Romain Perraud,Lille,"French Ligue 1, UEFA Europa League",LB,Defender,FRA,28,52.46,551,8,6.56
Roman Yaremchuk,Olympiacos,UEFA Champions League,AM,Forward,UKR,29,6.42,13,1,6.42
Romano Floriani,Cremonese,Italian Serie A,WB,Midfielder,ITA,22,29.32,165,5,5.86
Romano Schmid,Werder Bremen,German Bundesliga,AM,Forward,AUT,25,48.78,596,7,6.97
Romeo Amane,Rapid Wien,UEFA Europa Conference League,CM,Midfielder,CIV,22,12.31,152,2,6.16
Romeo Vermant,Club Brugge,UEFA Champions League,AM,Forward,BEL,21,13.55,53,2,6.78
Roméo Lavia,Chelsea,"English Premier League, UEFA Champions League",DM,Midfielder,BEL,21,27.52,157,4,6.88
Ronald Araújo,Barcelona,"Spanish La Liga, UEFA Champions League",CB,Defender,URU,26,60.57,513,9,6.73
Ronaldo Webster,Shkëndija 79,UEFA Europa Conference League,LB,Defender,JAM,24,13.26,180,2,6.63
Roony Bardghji,Barcelona,"Spanish La Liga, UEFA Champions League",RW,Forward,SWE,19,42.23,183,6,7.04
Rory Gaffney,"Shamrock Rov, Shamrock Rovers",UEFA Europa Conference League,AM,Forward,IRL,36,11.88,141,2,5.94
Ross Barkley,Aston Villa,English Premier League,AM,Forward,ENG,31,13.2,16,2,6.6
Ross Sykes,Union SG,UEFA Champions League,CB,Defender,ENG,26,7.5,24,1,7.5
Roy Revivo,Maccabi Tel Aviv,UEFA Europa League,LB,Defender,ISR,22,18.38,257,3,6.13
Rron Broja,KF Drita,UEFA Europa Conference League,CM,Midfielder,KVX,29,11.3,66,2,5.65
Ruben Aguilar,Lens,French Ligue 1,WB,Midfielder,FRA,32,52.84,623,8,6.6
Ruben Kluivert,Lyon,"French Ligue 1, UEFA Europa League",CB,Defender,NED,24,43.88,301,7,6.27
Ruben Loftus-Cheek,Milan,Italian Serie A,AM,Forward,ENG,29,37.93,295,6,6.32
Ruben Vargas,Sevilla,Spanish La Liga,AM,Forward,SUI,27,54.8,545,8,6.85
Ruben van Bommel,PSV Eindhoven,UEFA Champions League,LM,Midfielder,NED,21,7.42,90,1,7.42
Rubén,Espanyol,Spanish La Liga,RB,Defender,ESP,24,26.02,129,4,6.5
Rubén García,Osasuna,Spanish La Liga,AM,Forward,ESP,32,45.4,301,7,6.49
Rudi Požeg Vancaš,NK Celje,UEFA Europa Conference League,AM,Forward,SVN,31,11.02,10,2,5.51
Rudy Matondo,Auxerre,French Ligue 1,CM,Midfielder,FRA,17,30.58,56,5,6.12
Rui Modesto,Udinese,Italian Serie A,RB,Defender,ANG,25,11.61,43,2,5.8
Ruslan Malinovskyi,Genoa,Italian Serie A,AM,Forward,UKR,32,38.56,373,6,6.43
Ryan Andrews,Young Boys,UEFA Europa League,RB,Defender,ENG,21,11.79,104,2,5.9
Ryan Camenzuli,Ħamrun Spartans FC,UEFA Europa Conference League,LB,Defender,MLT,31,12.39,180,2,6.2
Ryan Christie,Bournemouth,English Premier League,DM,Midfielder,SCO,30,39.69,178,6,6.61
Ryan Flamingo,PSV Eindhoven,UEFA Champions League,CB,Defender,NED,22,21.9,205,3,7.3
Ryan Gravenberch,Liverpool,"English Premier League, UEFA Champions League",DM,Midfielder,NED,23,62.4,752,9,6.93
Ryan Mmaee,AC Omonia,UEFA Europa Conference League,AM,Forward,MAR,27,11.83,85,2,5.92
Ryan Sessegnon,Fulham,English Premier League,LB,Defender,ENG,25,47.6,567,7,6.8
Ryan Yates,Nott'ham Forest,"English Premier League, UEFA Europa League",DM,Midfielder,ENG,27,36.64,106,6,6.11
Rémy Labeau Lascary,Brest,French Ligue 1,LW,Forward,GLP,22,24.48,133,4,6.12
Róbert Mak,Slovan Bratislava,UEFA Europa Conference League,CB,Defender,SVK,34,10.41,25,2,5.2
Rômulo,RB Leipzig,German Bundesliga,AM,Forward,BRA,23,45.5,565,7,6.5
Rúben Dias,Manchester City,"English Premier League, UEFA Champions League",CB,Defender,POR,28,74.48,906,11,6.77
Rúben Vinagre,Legia Warsaw,UEFA Europa Conference League,LB,Defender,POR,26,6.36,90,1,6.36
Răzvan Marin,AEK Athens,UEFA Europa Conference League,AM,Forward,ROU,29,12.57,123,2,6.28
Saad Agouzoul,AC Omonia,UEFA Europa Conference League,CB,Defender,MAR,28,12.43,128,2,6.22
Saba Goglichidze,Udinese,Italian Serie A,CB,Defender,GEO,21,23.16,241,4,5.79
Sacha Boey,Bayern Munich,"German Bundesliga, UEFA Champions League",RB,Defender,FRA,25,58.68,469,9,6.52
Sadibou Sané,Metz,French Ligue 1,CB,Defender,SEN,21,33.2,393,5,6.64
Sael Kumbedi,"Lyon, Wolfsburg","French Ligue 1, German Bundesliga",RB,Defender,FRA,20,12.41,89,2,6.2
Sagiv Yehezkel,Maccabi Tel Aviv,UEFA Europa League,LB,Defender,ISR,30,11.79,112,2,5.9
Said El Mala,Köln,German Bundesliga,AM,Defender,GER,19,45.61,248,7,6.52
Saidy Janko,Young Boys,UEFA Europa League,RB,Defender,GAM,29,12.95,166,2,6.48
Saied Farchi,Maccabi Tel Aviv,UEFA Europa League,AM,Forward,ISR,19,12.79,91,2,6.4
Saku Savolainen,KuPS,UEFA Europa Conference League,RB,Defender,FIN,29,12.74,180,2,6.37
Salifou Soumah,Malmö,UEFA Europa League,RM,Midfielder,GUI,21,6.15,14,1,6.15
Salih Özcan,Dortmund,German Bundesliga,CB,Defender,TUR,27,17.05,22,3,5.68
Salis Abdul Samed,Nice,"French Ligue 1, UEFA Europa League",CM,Midfielder,GHA,25,36.29,291,6,6.05
Salomón Rondón,Oviedo,Spanish La Liga,AM,Forward,VEN,36,51.93,479,8,6.49
Sam Beukema,Napoli,"Italian Serie A, UEFA Champions League",CB,Defender,NED,26,46.76,596,7,6.68
Sam Byram,Leeds United,English Premier League,RB,Defender,ENG,31,5.25,8,1,5.25
Sambou Soumano,Lorient,French Ligue 1,AM,Forward,SEN,24,50.03,315,8,6.25
Samir Chergui,Paris FC,French Ligue 1,RB,Defender,FRA,26,45.02,554,7,6.43
Samir El Mourabet,Strasbourg,"French Ligue 1, UEFA Europa Conference League",CM,Midfielder,MAR,20,62.38,511,10,6.24
Sampson Dweh Jr.,Viktoria Plzeň,UEFA Europa League,CB,Defender,LBR,24,20.07,270,3,6.69
Samson Baidoo,Lens,French Ligue 1,CB,Defender,AUT,21,43.39,585,7,6.2
Samu Becerra,Rayo Vallecano,"Spanish La Liga, UEFA Europa Conference League",CB,Defender,ESP,19,17.64,25,3,5.88
Samu Costa,Mallorca,Spanish La Liga,CM,Midfielder,POR,24,46.1,430,7,6.59
Samu Omorodion,Porto,UEFA Europa League,AM,Forward,ESP,21,12.14,166,2,6.07
Samuel Amo-Ameyaw,Strasbourg,"French Ligue 1, UEFA Europa Conference League",RW,Forward,ENG,19,37.3,285,6,6.22
Samuel Chukwueze,"Fulham, Milan","English Premier League, Italian Serie A",RW,Forward,NGA,26,20.73,60,3,6.91
Samuel Dahl,Benfica,UEFA Champions League,LB,Defender,SWE,25,13.89,180,2,6.94
Samuel Essende,Augsburg,German Bundesliga,AM,Forward,COD,27,25.51,153,4,6.38
Samuel Holm,Häcken,UEFA Europa Conference League,DM,Midfielder,SWE,28,5.01,24,1,5.01
Samuel Mbangula,Werder Bremen,German Bundesliga,LW,Forward,BEL,21,37.38,429,6,6.23
Samuel Pasanen,KuPS,UEFA Europa Conference League,DM,Midfielder,FIN,19,12.32,88,2,6.16
Samuele Angori,Pisa,Italian Serie A,WB,Midfielder,ITA,22,35.9,343,6,5.98
Samuele Ricci,Milan,Italian Serie A,CM,Midfielder,ITA,24,25.87,154,4,6.47
Samuele Vignato,Rijeka,UEFA Europa Conference League,CM,Midfielder,ITA,21,5.01,6,1,5.01
Samuli Miettinen,KuPS,UEFA Europa Conference League,CB,Defender,FIN,21,6.18,90,1,6.18
Sander Berge,Fulham,English Premier League,DM,Midfielder,NOR,27,52.95,688,8,6.62
Sandi Lovrić,Udinese,Italian Serie A,CM,Midfielder,SVN,27,13.15,70,2,6.58
Sandro Cruz,Slovan Bratislava,UEFA Europa Conference League,CB,Defender,ANG,24,12.18,175,2,6.09
Sandro Kulenović,Dinamo Zagreb,UEFA Europa League,AM,Forward,CRO,25,18.32,56,3,6.11
Sandro Lauper,Young Boys,UEFA Europa League,AM,Defender,SUI,28,12.26,99,2,6.13
Sandro Tonali,Newcastle Utd,"English Premier League, UEFA Champions League",CM,Midfielder,ITA,25,70.49,854,10,7.05
Santi Cazorla,Oviedo,Spanish La Liga,AM,Forward,ESP,40,45.18,200,7,6.45
Santi Comesaña,Villarreal,"Spanish La Liga, UEFA Champions League",CM,Midfielder,ESP,29,76.58,717,11,6.96
Santiago Bueno,Wolves,English Premier League,CB,Defender,URU,26,32.52,395,5,6.5
Santiago Castro,Bologna,"Italian Serie A, UEFA Europa League",AM,Forward,ARG,21,49.3,564,8,6.16
Santiago Colombatto,Oviedo,Spanish La Liga,DM,Midfielder,ARG,28,32.15,277,5,6.43
Santiago Eneme,Sparta Prague,UEFA Europa Conference League,CM,Midfielder,EQG,25,6.15,15,1,6.15
Santiago Giménez,Milan,Italian Serie A,AM,Forward,MEX,24,44.26,486,7,6.32
Santiago Hezze,Olympiacos,UEFA Champions League,DM,Midfielder,ARG,23,20.96,215,3,6.99
Santiago Hidalgo,Toulouse,French Ligue 1,AM,Forward,ARG,20,42.7,135,7,6.1
Santiago Mouriño,Villarreal,"Spanish La Liga, UEFA Champions League",RB,Defender,URU,23,71.77,886,10,7.18
Santiago Pierotti,Lecce,Italian Serie A,RW,Forward,ARG,24,37.14,427,6,6.19
Sasa Kalajdzic,Wolves,English Premier League,RW,Forward,AUT,28,5.96,15,1,5.96
Sascha Britschgi,Parma,Italian Serie A,WB,Midfielder,SUI,19,17.86,225,3,5.95
Saud Abdulhamid,Lens,French Ligue 1,WB,Midfielder,KSA,26,37.44,97,6,6.24
Saúl Coco,Torino,Italian Serie A,CB,Defender,EQG,26,43.67,630,7,6.24
Saša Lukić,Fulham,English Premier League,DM,Midfielder,SRB,29,45.71,548,7,6.53
Scott McKenna,Dinamo Zagreb,UEFA Europa League,CB,Defender,SCO,28,19.8,270,3,6.6
Scott McTominay,Napoli,"Italian Serie A, UEFA Champions League",LM,Midfielder,SCO,28,59.92,769,9,6.66
Sead Haksabanović,Malmö,UEFA Europa League,LM,Forward,MNE,26,12.22,143,2,6.11
Sean Boyd,Shelbourne FC,UEFA Europa Conference League,AM,Forward,IRL,27,5.87,31,1,5.87
Sean Gannon,Shelbourne FC,UEFA Europa Conference League,CB,Defender,IRL,34,5.47,64,1,5.47
Sean Longstaff,Leeds United,English Premier League,RM,Midfielder,ENG,27,53.55,566,8,6.69
Sebastian Nanasi,Strasbourg,"French Ligue 1, UEFA Europa Conference League",AM,Forward,SWE,23,19.07,124,3,6.36
Sebastian Otoa,Genoa,Italian Serie A,CB,Defender,DEN,21,5.93,45,1,5.93
Sebastian Sebulonsen,Köln,German Bundesliga,WB,Midfielder,NOR,25,42.56,550,7,6.08
Sebastian Szymański,Fenerbahçe,UEFA Europa League,RM,Midfielder,POL,26,18.36,106,3,6.12
Sebastian Tounekti,Celtic,UEFA Europa League,LW,Forward,TUN,23,19.9,243,3,6.63
Sebastian Walukiewicz,Sassuolo,Italian Serie A,RB,Defender,POL,25,37.78,485,6,6.3
Sebastiano Esposito,Cagliari,Italian Serie A,AM,Forward,ITA,23,45.09,506,7,6.44
Sebastiano Luperto,Cagliari,Italian Serie A,CB,Defender,ITA,29,35.72,540,6,5.95
Sebastjan Spahiu,Shkëndija 79,UEFA Europa Conference League,LW,Forward,ALB,25,11.81,70,2,5.9
Seedy Jatta,Sturm Graz,UEFA Europa League,AM,Forward,NOR,22,17.61,121,3,5.87
Seko Fofana,Rennes,French Ligue 1,CM,Midfielder,CIV,30,53.17,577,8,6.65
Sekou Mara,Auxerre,French Ligue 1,AM,Forward,FRA,23,30.44,286,5,6.09
Sem Steijn,Feyenoord,UEFA Europa League,AM,Midfielder,NED,23,18.82,254,3,6.27
Semih Kılıçsoy,Cagliari,Italian Serie A,AM,Forward,TUR,20,17.83,41,3,5.94
Semir Smajlagić,Ħamrun Spartans FC,UEFA Europa Conference League,AM,Forward,BIH,27,10.63,23,2,5.32
Senne Lynen,Werder Bremen,German Bundesliga,DM,Midfielder,BEL,26,38.05,526,6,6.34
Senny Mayulu,Paris S-G,"French Ligue 1, UEFA Champions League",LM,Midfielder,FRA,19,55.66,455,8,6.96
Senou Coulibaly,AC Omonia,UEFA Europa Conference League,CB,Defender,MLI,31,11.81,142,2,5.9
Seny Koumbassa,Toulouse,French Ligue 1,CB,Defender,FRA,18,6.12,12,1,6.12
Seol Young-woo,Red Star,UEFA Europa League,RB,Defender,KOR,26,20.25,270,3,6.75
Sepp van den Berg,Brentford,English Premier League,CB,Defender,NED,23,50.83,720,8,6.35
Serge Gnabry,Bayern Munich,"German Bundesliga, UEFA Champions League",AM,Forward,GER,30,55.36,492,8,6.92
Serge Raux Yao,Rapid Wien,UEFA Europa Conference League,CB,Defender,FRA,26,5.64,90,1,5.64
Sergei Muradyan,FC Noah,UEFA Europa Conference League,CB,Defender,ARM,21,11.88,180,2,5.94
Sergi Altimira,Betis,"Spanish La Liga, UEFA Europa League",DM,Midfielder,ESP,24,67.84,674,10,6.78
Sergi Cardona,Villarreal,"Spanish La Liga, UEFA Champions League",LB,Defender,ESP,26,73.91,763,11,6.72
Sergi Darder,Mallorca,Spanish La Liga,AM,Forward,ESP,31,60.47,726,9,6.72
Sergi Dominguez,Dinamo Zagreb,UEFA Europa League,CB,Defender,ESP,20,12.62,180,2,6.31
Sergi Roberto,Como,Italian Serie A,DM,Midfielder,ESP,33,29.5,185,5,5.9
Sergio Camello,Rayo Vallecano,"Spanish La Liga, UEFA Europa Conference League",AM,Forward,ESP,24,45.27,279,7,6.47
Sergio Carreira,Celta Vigo,"Spanish La Liga, UEFA Europa League",LB,Defender,ESP,25,48.47,604,7,6.92
Sergio Córdova,Young Boys,UEFA Europa League,AM,Forward,VEN,28,18.2,67,3,6.07
Sergio Gómez,Real Sociedad,Spanish La Liga,LB,Defender,ESP,25,62.27,567,9,6.92
Sergio Lozano,"Jagiellonia, Levante","Spanish La Liga, UEFA Europa Conference League",DM,Midfielder,ESP,26,12.93,37,2,6.46
Sergiño Dest,PSV Eindhoven,UEFA Champions League,LB,Defender,USA,24,14.46,97,2,7.23
Serhou Guirassy,Dortmund,"German Bundesliga, UEFA Champions League",AM,Forward,GUI,29,60.97,784,9,6.77
Serigne Thioune,Ħamrun Spartans FC,UEFA Europa Conference League,LW,Forward,ITA,21,12.48,166,2,6.24
Shaisen Attard,Ħamrun Spartans FC,UEFA Europa Conference League,CM,Midfielder,MLT,20,5.35,1,1,5.35
Shandre Campbell,Club Brugge,UEFA Champions League,RB,Defender,RSA,20,5.51,3,1,5.51
Sheraldo Becker,Osasuna,Spanish La Liga,CM,Midfielder,SUR,30,25.12,84,4,6.28
Shuto Machino,Gladbach,German Bundesliga,AM,Forward,JPN,26,36.99,322,6,6.16
Sidiki Cherif,Angers,French Ligue 1,AM,Forward,FRA,18,48.95,407,8,6.12
Sidoine Fogning,Slovan Bratislava,UEFA Europa Conference League,DM,Midfielder,CMR,23,5.38,1,1,5.38
Siebe Horemans,Utrecht,UEFA Europa League,RB,Defender,BEL,27,19.57,270,3,6.52
Sikou Niakaté,Braga,UEFA Europa League,CB,Defender,MLI,26,6.07,80,1,6.07
Silas Andersen,Häcken,UEFA Europa Conference League,DM,Midfielder,DEN,21,12.94,156,2,6.47
Silvan Widmer,Mainz 05,"German Bundesliga, UEFA Europa Conference League",WB,Midfielder,SUI,32,37.31,234,6,6.22
Simion Michez,Sigma Olomouc,UEFA Europa Conference League,LW,Forward,BEL,23,4.99,14,1,4.99
Simon Adingra,Sunderland,English Premier League,LW,Forward,CIV,23,36.61,272,6,6.1
Simon Ebonog,Le Havre,French Ligue 1,RM,Midfielder,CMR,21,42.04,248,7,6.01
Simon Gustafson,Häcken,UEFA Europa Conference League,CM,Midfielder,SWE,30,13.18,180,2,6.59
Simon Sohm,Fiorentina,"Italian Serie A, UEFA Europa Conference League",CM,Midfielder,SUI,24,42.76,276,7,6.11
Simone Canestrelli,Pisa,Italian Serie A,CB,Defender,ITA,25,43.43,630,7,6.2
Sirlord Conteh,Heidenheim,German Bundesliga,AM,Forward,GER,29,24.98,236,4,6.24
Sivert Heltne Nilsen,Aberdeen,UEFA Europa Conference League,CM,Midfielder,NOR,34,6.25,27,1,6.25
Sivert Mannsverk,Sparta Prague,UEFA Europa Conference League,CM,Midfielder,NOR,23,6.43,75,1,6.43
Siyabonga Ngezana,FCSB,UEFA Europa League,CB,Defender,RSA,28,18.96,270,3,6.32
Skelly Alvero,Werder Bremen,German Bundesliga,CB,Defender,FRA,23,12.59,34,2,6.3
Slobodan Jakovljević,Zrinjski Mostar,UEFA Europa Conference League,CB,Defender,SRB,36,6.43,90,1,6.43
Sofiane Boufal,Union SG,UEFA Champions League,AM,Forward,MAR,32,7.13,18,1,7.13
Sofiane Diop,Nice,"French Ligue 1, UEFA Europa League",AM,Forward,FRA,25,66.93,509,10,6.69
Sofyan Amrabat,Betis,"Spanish La Liga, UEFA Europa League",DM,Midfielder,MAR,29,40.19,393,6,6.7
Son,Ludogorets,UEFA Europa League,LB,Defender,ESP,31,19.38,207,3,6.46
Sondre Auklend,Bodø/Glimt,UEFA Champions League,RW,Forward,NOR,22,21.16,242,3,7.05
Sondre Brunstad Fet,Bodø/Glimt,UEFA Champions League,LM,Midfielder,NOR,28,20.99,175,3,7.0
Soner Aydoğdu,Samsunspor,UEFA Europa Conference League,CM,Midfielder,TUR,34,5.98,7,1,5.98
Soner Gönül,Samsunspor,UEFA Europa Conference League,LM,Defender,TUR,28,10.2,14,2,5.1
Soriba Diaoune,Lille,UEFA Europa League,AM,Forward,FRA,18,6.21,4,1,6.21
Sota Kawasaki,Mainz 05,"German Bundesliga, UEFA Europa Conference League",AM,Forward,JPN,24,12.37,92,2,6.18
Sota Kitano,RB Salzburg,UEFA Europa League,RM,Midfielder,JPN,21,20.14,87,3,6.71
Soualiho Meïté,PAOK,UEFA Europa League,DM,Midfielder,FRA,31,18.82,210,3,6.27
Souffian El Karouani,Utrecht,UEFA Europa League,LB,Defender,MAR,25,19.37,259,3,6.46
Souleymane N'Diaye,Lausanne-Sport,UEFA Europa Conference League,AM,Forward,SUI,19,6.15,19,1,6.15
Soumaïla Coulibaly,"Brest, Strasbourg","French Ligue 1, UEFA Europa Conference League",AM,Defender,FRA,22,11.62,94,2,5.81
Soumaïla Diabaté,RB Salzburg,UEFA Europa League,CM,Midfielder,MLI,20,20.19,270,3,6.73
Soungoutou Magassa,West Ham,English Premier League,DM,Midfielder,FRA,21,24.5,162,4,6.12
Stanis Idumbo,"Monaco, Sevilla","French Ligue 1, Spanish La Liga, UEFA Champions League",LM,Midfielder,BEL,20,38.61,151,6,6.44
Stanislav Ivanov,Ludogorets,UEFA Europa League,LB,Defender,BUL,26,18.88,86,3,6.29
Stanislav Lobotka,Napoli,"Italian Serie A, UEFA Champions League",DM,Midfielder,SVK,30,52.82,587,8,6.6
Stavros Pilios,AEK Athens,UEFA Europa Conference League,LB,Defender,GRE,24,5.99,78,1,5.99
Stavros Pnevmonidis,Olympiacos,UEFA Champions League,LM,Midfielder,GRE,19,7.04,16,1,7.04
Stefan Baiaram,CS U Craiova,UEFA Europa Conference League,AM,Forward,ROU,22,5.98,58,1,5.98
Stefan Bell,Mainz 05,"German Bundesliga, UEFA Europa Conference League",CB,Defender,GER,34,49.65,330,8,6.21
Stefan Gartenmann,Ferencváros,UEFA Europa League,CB,Defender,SUI,28,18.82,253,3,6.27
Stefan Hierländer,Sturm Graz,UEFA Europa League,RB,Defender,AUT,34,6.75,18,1,6.75
Stefan Lainer,RB Salzburg,UEFA Europa League,RB,Defender,AUT,33,20.32,270,3,6.77
Stefan Posch,Como,Italian Serie A,RB,Defender,AUT,28,25.36,108,4,6.34
Stefan Schimmer,Heidenheim,German Bundesliga,AM,Forward,GER,31,19.53,98,3,6.51
Stefan Simić,AC Omonia,UEFA Europa Conference League,CB,Defender,CZE,30,5.84,78,1,5.84
Stefan de Vrij,Inter,"Italian Serie A, UEFA Champions League",CB,Defender,NED,33,27.48,315,4,6.87
Stefano Moreo,Pisa,Italian Serie A,AM,Forward,ITA,32,36.63,311,6,6.1
Stefano Sabelli,Genoa,Italian Serie A,RB,Defender,ITA,32,18.82,176,3,6.27
Stefano Surdanovic,Zrinjski Mostar,UEFA Europa Conference League,AM,Forward,SRB,26,5.65,74,1,5.65
Stefano Vecchia,Malmö,UEFA Europa League,AM,Forward,SWE,30,12.93,24,2,6.46
Stefanos Tzimas,Brighton,English Premier League,AM,Forward,GRE,19,25.07,70,4,6.27
Stephan El Shaarawy,Roma,"Italian Serie A, UEFA Europa League",AM,Forward,ITA,32,45.81,267,7,6.54
Stephen Eustáquio,Porto,UEFA Europa League,CM,Midfielder,CAN,28,6.36,90,1,6.36
Stevan Jovetić,AC Omonia,UEFA Europa Conference League,AM,Forward,MNE,35,6.3,65,1,6.3
