Player,Game Week,Position,General Position,Team,League,Minutes,Rating,Age,Nationality
Matteo Politano,J1,RB,Defender,Napoli,UEFA Champions League,54.0,7.34,32,ITA
Juan Jesus,J1,CB,Defender,Napoli,UEFA Champions League,36.0,5.93,34,BRA
Leonardo Spinazzola,J1,RB,Defender,Napoli,UEFA Champions League,90.0,7.01,32,ITA
Alessandro Buongiorno,J1,CB,Defender,Napoli,UEFA Champions League,90.0,6.12,26,ITA
Sam Beukema,J1,CB,Defender,Napoli,UEFA Champions League,90.0,7.88,26,NED
Giovanni Di Lorenzo,J1,RB,Defender,Napoli,UEFA Champions League,20.0,5.63,32,ITA
Maximiliano Araújo,J1,LB,Defender,Sporting CP,UEFA Champions League,65.0,7.0,25,URU
Matheus Reis,J1,LB,Defender,Sporting CP,UEFA Champions League,25.0,6.59,30,BRA
Gonçalo Inácio,J1,CB,Defender,Sporting CP,UEFA Champions League,90.0,7.16,24,POR
Eduardo Quaresma,J1,CB,Defender,Sporting CP,UEFA Champions League,90.0,7.93,23,POR
Iván Fresneda,J1,RB,Defender,Sporting CP,UEFA Champions League,90.0,7.58,20,ESP
Luís Mata,J1,LB,Defender,Qaırat Almaty,UEFA Champions League,79.0,6.98,28,POR
Yegor Sorokin,J1,CB,Defender,Qaırat Almaty,UEFA Champions League,90.0,7.19,29,RUS
Alyaksandr Martynovich,J1,CB,Defender,Qaırat Almaty,UEFA Champions League,90.0,7.16,38,BLR
Erkin Tapalov,J1,RB,Defender,Qaırat Almaty,UEFA Champions League,69.0,7.09,32,KAZ
Jacob Murphy,J1,RB,Defender,Newcastle Utd,UEFA Champions League,28.0,6.5,30,ENG
Valentino Livramento,J1,LB,Defender,Newcastle Utd,UEFA Champions League,90.0,7.59,22,ENG
Dan Burn,J1,CB,Defender,Newcastle Utd,UEFA Champions League,90.0,6.84,33,ENG
Fabian Schär,J1,CB,Defender,Newcastle Utd,UEFA Champions League,62.0,6.53,33,SUI
Malick Thiaw,J1,CB,Defender,Newcastle Utd,UEFA Champions League,28.0,6.83,24,GER
Kieran Trippier,J1,RB,Defender,Newcastle Utd,UEFA Champions League,75.0,7.46,34,ENG
Andreas Christensen,J1,CB,Defender,Barcelona,UEFA Champions League,21.0,5.46,29,DEN
Gerard Martín,J1,LB,Defender,Barcelona,UEFA Champions League,80.0,7.19,23,ESP
Pau Cubarsí,J1,CB,Defender,Barcelona,UEFA Champions League,68.0,6.74,18,ESP
Ronald Araújo,J1,CB,Defender,Barcelona,UEFA Champions League,90.0,7.17,26,URU
Jules Koundé,J1,RB,Defender,Barcelona,UEFA Champions League,90.0,7.97,26,FRA
Nathaniel Brown,J1,LB,Defender,Eint Frankfurt,UEFA Champions League,90.0,7.15,22,GER
Arthur Theate,J1,CB,Defender,Eint Frankfurt,UEFA Champions League,90.0,7.34,25,BEL
Robin Koch,J1,CB,Defender,Eint Frankfurt,UEFA Champions League,79.0,6.27,29,GER
Nnamdi Collins,J1,RB,Defender,Eint Frankfurt,UEFA Champions League,90.0,6.85,21,GER
Eren Elmalı,J1,LB,Defender,Galatasaray,UEFA Champions League,66.0,7.13,25,TUR
Ismail Jakobs,J1,LB,Defender,Galatasaray,UEFA Champions League,24.0,7.16,26,SEN
Davinson Sánchez,J1,CB,Defender,Galatasaray,UEFA Champions League,90.0,7.4,29,COL
Wilfried Singo,J1,CB,Defender,Galatasaray,UEFA Champions League,90.0,8.02,24,CIV
Roland Sallai,J1,RB,Defender,Galatasaray,UEFA Champions League,90.0,7.27,28,HUN
Cristiano Biraghi,J2,LB,Defender,Torino,Italian Serie A,75.0,5.31,32,ITA
Guillermo Maripán,J2,CB,Defender,Torino,Italian Serie A,90.0,6.18,31,CHI
Saúl Coco,J2,CB,Defender,Torino,Italian Serie A,90.0,5.59,26,EQG
Marcus Pedersen,J2,RB,Defender,Torino,Italian Serie A,90.0,5.92,25,NOR
Luca Ranieri,J2,CB,Defender,Fiorentina,Italian Serie A,90.0,6.33,26,ITA
Marin Pongračić,J2,CB,Defender,Fiorentina,Italian Serie A,90.0,5.96,27,CRO
Pietro Comuzzo,J2,CB,Defender,Fiorentina,Italian Serie A,45.0,5.66,20,ITA
Eddy Kouadio,J2,CB,Defender,Fiorentina,Italian Serie A,45.0,5.13,19,CIV
Mads Bech Sørensen,J1,LB,Defender,Midtjylland,UEFA Europa League,90.0,6.42,26,DEN
Lee Hanbeom,J1,CB,Defender,Midtjylland,UEFA Europa League,90.0,6.42,23,KOR
Ousmane Diao,J1,CB,Defender,Midtjylland,UEFA Europa League,90.0,6.82,21,SEN
Kevin Mbabu,J1,RB,Defender,Midtjylland,UEFA Europa League,68.0,6.94,30,SUI
Adam Gabriel,J1,RB,Defender,Midtjylland,UEFA Europa League,22.0,6.07,24,CZE
Emir Karic,J1,LB,Defender,Sturm Graz,UEFA Europa League,90.0,7.23,28,AUT
Dimitri Lavalée,J1,CB,Defender,Sturm Graz,UEFA Europa League,90.0,6.1,28,BEL
Emanuel Aiwum,J1,CB,Defender,Sturm Graz,UEFA Europa League,90.0,5.89,24,AUT
Tim Oermann,J1,RB,Defender,Sturm Graz,UEFA Europa League,72.0,5.67,21,GER
Baba Rahman,J1,LB,Defender,PAOK,UEFA Europa League,90.0,6.65,31,GHA
Giannis Michailidis,J1,CB,Defender,PAOK,UEFA Europa League,90.0,6.36,25,GRE
Tomasz Kędziora,J1,CB,Defender,PAOK,UEFA Europa League,90.0,6.16,31,POL
Jonjoe Kenny,J1,RB,Defender,PAOK,UEFA Europa League,90.0,6.4,28,ENG
Roy Revivo,J1,LB,Defender,Maccabi Tel Aviv,UEFA Europa League,90.0,6.3,22,ISR
Mohamed Aly Camara,J1,CB,Defender,Maccabi Tel Aviv,UEFA Europa League,90.0,6.49,28,GUI
Raz Shlomo,J1,CB,Defender,Maccabi Tel Aviv,UEFA Europa League,90.0,6.16,26,ISR
Tyrese Asante,J1,RB,Defender,Maccabi Tel Aviv,UEFA Europa League,90.0,6.97,23,NED
Bright Arrey-Mbi,J1,CB,Defender,Braga,UEFA Europa League,90.0,5.55,22,GER
Sikou Niakaté,J1,CB,Defender,Braga,UEFA Europa League,80.0,5.98,26,MLI
Gustaf Lagerbielke,J1,CB,Defender,Braga,UEFA Europa League,90.0,6.16,25,SWE
Gijs Smal,J1,LB,Defender,Feyenoord,UEFA Europa League,90.0,7.0,28,NED
Malcolm Jeng,J1,CB,Defender,Feyenoord,UEFA Europa League,61.0,6.13,20,SWE
Tsuyoshi Watanabe,J1,CB,Defender,Feyenoord,UEFA Europa League,29.0,6.32,28,JPN
Anel Ahmedhodžić,J1,CB,Defender,Feyenoord,UEFA Europa League,90.0,6.56,26,BIH
Bart Nieuwkoop,J1,RB,Defender,Feyenoord,UEFA Europa League,72.0,6.4,29,NED
Alessandro Bastoni,J2,CB,Defender,Inter,Italian Serie A,90.0,6.83,26,ITA
Francesco Acerbi,J2,CB,Defender,Inter,Italian Serie A,82.0,6.59,37,ITA
Yann Aurel Bisseck,J2,CB,Defender,Inter,Italian Serie A,90.0,6.43,24,GER
Oumar Solet,J2,CB,Defender,Udinese,Italian Serie A,90.0,6.35,25,FRA
Thomas Kristensen,J2,CB,Defender,Udinese,Italian Serie A,90.0,5.99,23,DEN
Nicolò Bertola,J2,CB,Defender,Udinese,Italian Serie A,45.0,5.48,22,ITA
Saba Goglichidze,J2,CB,Defender,Udinese,Italian Serie A,45.0,5.03,21,GEO
Christian Günter,J1,LB,Defender,Freiburg,UEFA Europa League,70.0,5.68,32,GER
Jordy Makengo,J1,LB,Defender,Freiburg,UEFA Europa League,20.0,6.67,24,FRA
Anthony Jung,J1,CB,Defender,Freiburg,UEFA Europa League,90.0,6.33,33,GER
Matthias Ginter,J1,CB,Defender,Freiburg,UEFA Europa League,90.0,6.36,31,GER
Lukas Kübler,J1,RB,Defender,Freiburg,UEFA Europa League,90.0,5.68,33,GER
Dominik Schmid,J1,LB,Defender,Basel,UEFA Europa League,90.0,6.56,27,SUI
Jonas Adjetey,J1,CB,Defender,Basel,UEFA Europa League,82.0,6.8,21,GHA
Adrian Leon Barišić,J1,CB,Defender,Basel,UEFA Europa League,90.0,6.75,24,BIH
Keigo Tsunemoto,J1,RB,Defender,Basel,UEFA Europa League,57.0,6.71,26,JPN
Nicolas Vouilloz,J1,RB,Defender,Basel,UEFA Europa League,33.0,6.62,24,SUI
Nair Tiknizyan,J1,LB,Defender,Red Star,UEFA Europa League,90.0,5.9,26,ARM
Miloš Veljković,J1,CB,Defender,Red Star,UEFA Europa League,90.0,5.93,29,SRB
Franklin Tebo,J1,CB,Defender,Red Star,UEFA Europa League,90.0,6.43,25,NGA
Seol Young-woo,J1,RB,Defender,Red Star,UEFA Europa League,90.0,6.78,26,KOR
Kieran Tierney,J1,LB,Defender,Celtic,UEFA Europa League,81.0,6.89,28,SCO
Liam Scales,J1,CB,Defender,Celtic,UEFA Europa League,90.0,6.77,27,IRL
Cameron Carter-Vickers,J1,CB,Defender,Celtic,UEFA Europa League,90.0,6.44,27,USA
Colby Donovan,J1,RB,Defender,Celtic,UEFA Europa League,90.0,6.26,19,SCO
Dante,J1,CB,Defender,Nice,UEFA Europa League,90.0,7.02,41,BRA
Abdulai Juma Bah,J1,CB,Defender,Nice,UEFA Europa League,90.0,6.39,19,SLE
Antoine Mendy,J1,CB,Defender,Nice,UEFA Europa League,90.0,6.52,21,SEN
Obite N'Dicka,J1,CB,Defender,Roma,UEFA Europa League,90.0,7.03,26,CIV
Gianluca Mancini,J1,CB,Defender,Roma,UEFA Europa League,90.0,6.17,29,ITA
Zeki Çelik,J1,CB,Defender,Roma,UEFA Europa League,90.0,6.27,28,TUR
Junior Firpo,J1,LB,Defender,Betis,UEFA Europa League,45.0,5.67,29,DOM
Ricardo Rodríguez,J1,LB,Defender,Betis,UEFA Europa League,45.0,6.63,33,SUI
Valentín Gómez,J1,CB,Defender,Betis,UEFA Europa League,90.0,6.75,22,ARG
Natan,J1,CB,Defender,Betis,UEFA Europa League,90.0,6.37,24,BRA
Ángel Ortíz,J1,RB,Defender,Betis,UEFA Europa League,90.0,6.95,21,ESP
Oleksandr Zinchenko,J1,LB,Defender,Nott'ham Forest,UEFA Europa League,90.0,6.67,28,UKR
Morato,J1,CB,Defender,Nott'ham Forest,UEFA Europa League,90.0,6.62,24,BRA
Nikola Milenković,J1,CB,Defender,Nott'ham Forest,UEFA Europa League,89.0,5.89,27,SRB
Neco Williams,J1,RB,Defender,Nott'ham Forest,UEFA Europa League,90.0,6.64,24,WAL
Busanello,J1,LB,Defender,Malmö,UEFA Europa League,90.0,6.33,26,BRA
Colin Rosler,J1,CB,Defender,Malmö,UEFA Europa League,90.0,6.76,25,NOR
Pontus Jansson,J1,CB,Defender,Malmö,UEFA Europa League,90.0,6.86,34,SWE
Jens Stryger Larsen,J1,RB,Defender,Malmö,UEFA Europa League,90.0,6.74,34,DEN
Son,J1,LB,Defender,Ludogorets,UEFA Europa League,90.0,6.45,31,ESP
Dinis Almeida,J1,CB,Defender,Ludogorets,UEFA Europa League,87.0,6.25,30,POR
Edvin Kurtulus,J1,CB,Defender,Ludogorets,UEFA Europa League,90.0,6.25,25,SWE
Joel Andersson,J1,RB,Defender,Ludogorets,UEFA Europa League,90.0,6.52,28,SWE
Bruno Goda,J1,LB,Defender,Dinamo Zagreb,UEFA Europa League,90.0,7.37,27,CRO
Scott McKenna,J1,CB,Defender,Dinamo Zagreb,UEFA Europa League,90.0,6.0,28,SCO
Sergi Dominguez,J1,CB,Defender,Dinamo Zagreb,UEFA Europa League,90.0,5.73,20,ESP
Moris Valinčić,J1,RB,Defender,Dinamo Zagreb,UEFA Europa League,90.0,6.56,22,CRO
Jayden Oosterwolde,J1,CB,Defender,Fenerbahçe,UEFA Europa League,90.0,6.55,24,NED
Milan Škriniar,J1,CB,Defender,Fenerbahçe,UEFA Europa League,90.0,7.28,30,SVK
Çağlar Söyüncü,J1,CB,Defender,Fenerbahçe,UEFA Europa League,58.0,6.54,29,TUR
Calvin Verdonk,J1,LB,Defender,Lille,UEFA Europa League,90.0,7.37,28,IDN
Maxima Goffi,J1,CB,Defender,Lille,UEFA Europa League,90.0,6.32,17,FRA
Chancel Mbemba,J1,CB,Defender,Lille,UEFA Europa League,90.0,6.75,31,COD
Tiago Santos,J1,RB,Defender,Lille,UEFA Europa League,86.0,6.4,23,POR
Vetle Dragsnes,J1,LB,Defender,Brann,UEFA Europa League,90.0,6.56,31,NOR
Eivind Helland,J1,CB,Defender,Brann,UEFA Europa League,90.0,6.92,20,NOR
Fredrik Pallesen Knudsen,J1,CB,Defender,Brann,UEFA Europa League,90.0,6.69,29,NOR
Thore Pedersen,J1,RB,Defender,Brann,UEFA Europa League,45.0,7.03,29,NOR
Denzel De Roeve,J1,RB,Defender,Brann,UEFA Europa League,45.0,6.45,21,BEL
Melle Meulensteen,J1,CB,Defender,Go Ahead Eag,UEFA Europa League,89.0,6.11,26,NED
Dean James,J1,LB,Defender,Go Ahead Eag,UEFA Europa League,90.0,6.46,25,IDN
Joris Kramer,J1,CB,Defender,Go Ahead Eag,UEFA Europa League,90.0,7.12,29,NED
Gerrit Nauber,J1,CB,Defender,Go Ahead Eag,UEFA Europa League,45.0,6.6,33,GER
Mats Deijl,J1,RB,Defender,Go Ahead Eag,UEFA Europa League,90.0,6.1,28,NED
David Kiki,J1,LB,Defender,FCSB,UEFA Europa League,45.0,5.91,31,BEN
Risto Radunović,J1,LB,Defender,FCSB,UEFA Europa League,45.0,6.38,33,MNE
Mihai Popescu,J1,CB,Defender,FCSB,UEFA Europa League,90.0,5.66,32,ROU
Siyabonga Ngezana,J1,CB,Defender,FCSB,UEFA Europa League,90.0,5.99,28,RSA
Daniel Graovac,J1,RB,Defender,FCSB,UEFA Europa League,90.0,6.02,32,BIH
Ian Maatsen,J1,LB,Defender,Aston Villa,UEFA Europa League,74.0,6.07,23,NED
Pau Torres,J1,CB,Defender,Aston Villa,UEFA Europa League,90.0,6.9,28,ESP
Ezri Konsa,J1,CB,Defender,Aston Villa,UEFA Europa League,90.0,5.65,27,ENG
Matty Cash,J1,RB,Defender,Aston Villa,UEFA Europa League,90.0,6.14,28,POL
Charalampos Lykogiannis,J1,LB,Defender,Bologna,UEFA Europa League,90.0,6.98,31,GRE
Jhon Lucumí,J1,CB,Defender,Bologna,UEFA Europa League,90.0,6.37,27,COL
Martin Vitík,J1,CB,Defender,Bologna,UEFA Europa League,90.0,6.28,22,CZE
Nadir Zortea,J1,RB,Defender,Bologna,UEFA Europa League,69.0,5.84,26,ITA
Emil Holm,J1,RB,Defender,Bologna,UEFA Europa League,21.0,6.49,25,SWE
Jayden Meghoma,J1,LB,Defender,Rangers,UEFA Europa League,90.0,6.79,19,ENG
Derek Cornelius,J1,CB,Defender,Rangers,UEFA Europa League,79.0,6.08,27,CAN
John Souttar,J1,CB,Defender,Rangers,UEFA Europa League,90.0,5.77,29,SCO
James Tavernier,J1,RB,Defender,Rangers,UEFA Europa League,90.0,6.63,33,ENG
Joris Kayembe,J1,LB,Defender,Genk,UEFA Europa League,90.0,6.88,31,COD
Matte Smets,J1,CB,Defender,Genk,UEFA Europa League,90.0,6.25,21,BEL
Mujaid Sadick,J1,CB,Defender,Genk,UEFA Europa League,90.0,6.36,25,ESP
Zakaria El Ouahdi,J1,RB,Defender,Genk,UEFA Europa League,90.0,6.16,23,MAR
Maximilian Mittelstädt,J1,LB,Defender,Stuttgart,UEFA Europa League,90.0,6.86,28,GER
Ramon Hendriks,J1,CB,Defender,Stuttgart,UEFA Europa League,90.0,6.48,24,NED
Finn Jeltsch,J1,CB,Defender,Stuttgart,UEFA Europa League,24.0,6.28,19,GER
Luca Jaquez,J1,CB,Defender,Stuttgart,UEFA Europa League,66.0,6.23,22,SUI
Lorenz Assignon,J1,RB,Defender,Stuttgart,UEFA Europa League,90.0,6.4,25,TOG
Marcos Alonso,J1,CB,Defender,Celta Vigo,UEFA Europa League,90.0,6.52,34,ESP
Carl Starfelt,J1,CB,Defender,Celta Vigo,UEFA Europa League,90.0,6.56,30,SWE
Javi Rodríguez,J1,CB,Defender,Celta Vigo,UEFA Europa League,90.0,6.49,22,ESP
Jaouen Hadjam,J1,LB,Defender,Young Boys,UEFA Europa League,90.0,6.35,22,ALG
Loris Benito,J1,CB,Defender,Young Boys,UEFA Europa League,90.0,6.46,33,SUI
Tanguy Zoukrou,J1,CB,Defender,Young Boys,UEFA Europa League,90.0,6.47,22,FRA
Saidy Janko,J1,RB,Defender,Young Boys,UEFA Europa League,76.0,6.73,29,GAM
Giorgos Kyriakopoulos,J1,LB,Defender,Panathinaikos,UEFA Europa League,21.0,6.85,29,GRE
Filip Mladenović,J1,LB,Defender,Panathinaikos,UEFA Europa League,90.0,5.81,34,SRB
Ahmed Touba,J1,CB,Defender,Panathinaikos,UEFA Europa League,90.0,5.82,27,ALG
Sverrir Ingi Ingason,J1,CB,Defender,Panathinaikos,UEFA Europa League,90.0,5.7,32,ISL
Giannis Kotsiras,J1,RB,Defender,Panathinaikos,UEFA Europa League,90.0,7.05,32,GRE
Aleksa Terzić,J1,LB,Defender,RB Salzburg,UEFA Europa League,90.0,6.62,26,SRB
Jacob Rasmussen,J1,CB,Defender,RB Salzburg,UEFA Europa League,90.0,5.77,28,DEN
Kouakou Gadou,J1,CB,Defender,RB Salzburg,UEFA Europa League,90.0,6.21,18,FRA
Stefan Lainer,J1,RB,Defender,RB Salzburg,UEFA Europa League,90.0,6.13,33,AUT
Moura,J1,LB,Defender,Porto,UEFA Europa League,38.0,6.21,26,POR
Zaidu Sanusi,J1,LB,Defender,Porto,UEFA Europa League,52.0,6.72,28,NGA
Martim Fernandes,J1,RB,Defender,Porto,UEFA Europa League,38.0,6.96,19,POR
Jakub Kiwior,J1,CB,Defender,Porto,UEFA Europa League,90.0,7.16,25,POL
Jan Bednarek,J1,CB,Defender,Porto,UEFA Europa League,90.0,6.72,29,POL
Pablo Rosario,J1,RB,Defender,Porto,UEFA Europa League,90.0,6.18,28,DOM
Ibrahim Cissé,J1,CB,Defender,Ferencváros,UEFA Europa League,90.0,6.14,29,SEN
Toon Raemaekers,J1,CB,Defender,Ferencváros,UEFA Europa League,90.0,6.76,25,BEL
Stefan Gartenmann,J1,CB,Defender,Ferencváros,UEFA Europa League,73.0,5.89,28,SUI
Václav Jemelka,J1,CB,Defender,Viktoria Plzeň,UEFA Europa League,90.0,5.9,30,CZE
Sampson Dweh Jr.,J1,CB,Defender,Viktoria Plzeň,UEFA Europa League,90.0,6.43,23,LBR
Jan Paluska,J1,CB,Defender,Viktoria Plzeň,UEFA Europa League,90.0,6.1,20,CZE
Souffian El Karouani,J1,LB,Defender,Utrecht,UEFA Europa League,90.0,6.29,24,MAR
Nick Viergever,J1,CB,Defender,Utrecht,UEFA Europa League,88.0,5.77,36,NED
Mike van der Hoorn,J1,CB,Defender,Utrecht,UEFA Europa League,90.0,5.8,32,NED
Siebe Horemans,J1,RB,Defender,Utrecht,UEFA Europa League,90.0,5.88,27,BEL
Nicolás Tagliafico,J1,LB,Defender,Lyon,UEFA Europa League,64.0,7.09,33,ARG
Ainsley Maitland-Niles,J1,LB,Defender,Lyon,UEFA Europa League,26.0,6.74,28,ENG
Moussa Niakhate,J1,CB,Defender,Lyon,UEFA Europa League,90.0,6.86,29,SEN
Clinton Mata,J1,CB,Defender,Lyon,UEFA Europa League,90.0,6.17,32,ANG
Ruben Kluivert,J1,RB,Defender,Lyon,UEFA Europa League,90.0,6.19,24,NED
Aarón Martín,J1,LB,Defender,Genoa,Italian Serie A,90.0,6.19,28,ESP
Johan Vásquez,J1,CB,Defender,Genoa,Italian Serie A,90.0,6.88,26,MEX
Alessandro Marcandalli,J1,CB,Defender,Genoa,Italian Serie A,90.0,5.72,22,ITA
Brooke Norton-Cuffy,J1,RB,Defender,Genoa,Italian Serie A,90.0,6.61,21,ENG
Antonino Gallo,J1,LB,Defender,Lecce,Italian Serie A,90.0,5.89,25,ITA
Tiago Gabriel,J1,CB,Defender,Lecce,Italian Serie A,90.0,5.98,20,POR
Kialonda,J1,CB,Defender,Lecce,Italian Serie A,90.0,5.43,27,ANG
Danilo Veiga,J1,RB,Defender,Lecce,Italian Serie A,67.0,6.0,22,POR
Christ-Owen Kouassi,J1,RB,Defender,Lecce,Italian Serie A,23.0,5.73,22,FRA
Nuno Tavares,J2,LB,Defender,Lazio,Italian Serie A,65.0,6.25,25,POR
Luca Pellegrini,J2,LB,Defender,Lazio,Italian Serie A,25.0,6.33,26,ITA
Oliver Nielsen,J2,CB,Defender,Lazio,Italian Serie A,90.0,6.34,22,DEN
Mario Gila,J2,CB,Defender,Lazio,Italian Serie A,90.0,6.46,25,ESP
Adam Marušić,J2,RB,Defender,Lazio,Italian Serie A,85.0,6.53,32,MNE
Armel Bella Kotchap,J2,CB,Defender,Hellas Verona,Italian Serie A,45.0,6.24,23,GER
Enzo Ebosse,J2,CB,Defender,Hellas Verona,Italian Serie A,45.0,5.27,26,CMR
Martin Frese,J2,CB,Defender,Hellas Verona,Italian Serie A,45.0,5.89,27,DEN
Victor Nelsson,J2,CB,Defender,Hellas Verona,Italian Serie A,90.0,5.6,26,DEN
Adam Obert,J3,LB,Defender,Cagliari,Italian Serie A,90.0,6.78,23,SVK
Sebastiano Luperto,J3,CB,Defender,Cagliari,Italian Serie A,90.0,5.69,29,ITA
Yerry Mina,J3,CB,Defender,Cagliari,Italian Serie A,90.0,6.63,30,COL
Gabriele Zappa,J3,RB,Defender,Cagliari,Italian Serie A,54.0,6.43,25,ITA
Marco Palestra,J3,RB,Defender,Cagliari,Italian Serie A,36.0,6.13,20,ITA
Abdoulaye Niakhate Ndiaye,J3,CB,Defender,Parma,Italian Serie A,90.0,6.53,23,SEN
Alessandro Circati,J3,CB,Defender,Parma,Italian Serie A,90.0,6.16,21,AUS
Enrico Del Prato,J3,CB,Defender,Parma,Italian Serie A,90.0,6.26,25,ITA
Lloyd Kelly,J3,CB,Defender,Juventus,Italian Serie A,90.0,6.46,26,ENG
Gleison Bremer,J3,CB,Defender,Juventus,Italian Serie A,90.0,6.19,28,BRA
Federico Gatti,J3,CB,Defender,Juventus,Italian Serie A,78.0,5.58,27,ITA
Alessandro Bastoni,J3,CB,Defender,Inter,Italian Serie A,90.0,6.16,26,ITA
Francesco Acerbi,J3,CB,Defender,Inter,Italian Serie A,90.0,6.45,37,ITA
Manuel Akanji,J3,CB,Defender,Inter,Italian Serie A,90.0,6.36,30,SUI
Luca Ranieri,J3,CB,Defender,Fiorentina,Italian Serie A,90.0,6.7,26,ITA
Marin Pongračić,J3,CB,Defender,Fiorentina,Italian Serie A,89.0,5.96,28,CRO
Pietro Comuzzo,J3,CB,Defender,Fiorentina,Italian Serie A,86.0,6.12,20,ITA
Leonardo Spinazzola,J3,LB,Defender,Napoli,Italian Serie A,68.0,6.43,32,ITA
Mathías Olivera,J3,LB,Defender,Napoli,Italian Serie A,22.0,6.25,27,URU
Alessandro Buongiorno,J3,CB,Defender,Napoli,Italian Serie A,90.0,6.64,26,ITA
Sam Beukema,J3,CB,Defender,Napoli,Italian Serie A,90.0,6.26,26,NED
Giovanni Di Lorenzo,J3,RB,Defender,Napoli,Italian Serie A,90.0,7.08,32,ITA
Obite N'Dicka,J3,CB,Defender,Roma,Italian Serie A,90.0,6.2,26,CIV
Gianluca Mancini,J3,CB,Defender,Roma,Italian Serie A,90.0,6.15,29,ITA
Mario Hermoso,J3,CB,Defender,Roma,Italian Serie A,78.0,6.23,30,ESP
Ardian Ismajli,J3,CB,Defender,Torino,Italian Serie A,90.0,5.77,28,ALB
Guillermo Maripán,J3,CB,Defender,Torino,Italian Serie A,90.0,6.3,31,CHI
Saúl Coco,J3,CB,Defender,Torino,Italian Serie A,90.0,5.54,26,EQG
Giorgio Scalvini,J3,CB,Defender,Atalanta,Italian Serie A,90.0,7.07,21,ITA
Isak Hien,J3,CB,Defender,Atalanta,Italian Serie A,90.0,6.29,26,SWE
Odilon Kossounou,J3,CB,Defender,Atalanta,Italian Serie A,90.0,6.1,24,CIV
Antonino Gallo,J3,LB,Defender,Lecce,Italian Serie A,90.0,6.11,25,ITA
Jamil Siebert,J3,CB,Defender,Lecce,Italian Serie A,78.0,5.59,23,GER
Kialonda,J3,CB,Defender,Lecce,Italian Serie A,90.0,6.08,27,ANG
Christ-Owen Kouassi,J3,RB,Defender,Lecce,Italian Serie A,70.0,6.48,22,FRA
Danilo Veiga,J3,RB,Defender,Lecce,Italian Serie A,20.0,6.58,22,POR
Mateus Lusuardi,J3,CB,Defender,Pisa,Italian Serie A,45.0,6.42,21,BRA
Giovanni Bonfanti,J3,CB,Defender,Pisa,Italian Serie A,45.0,6.08,22,ITA
Antonio Caracciolo,J3,CB,Defender,Pisa,Italian Serie A,90.0,6.49,35,ITA
Simone Canestrelli,J3,CB,Defender,Pisa,Italian Serie A,90.0,6.28,25,ITA
Oumar Solet,J3,CB,Defender,Udinese,Italian Serie A,90.0,6.73,25,FRA
Thomas Kristensen,J3,CB,Defender,Udinese,Italian Serie A,90.0,5.95,23,DEN
Nicolò Bertola,J3,CB,Defender,Udinese,Italian Serie A,74.0,5.94,22,ITA
Josh Doig,J3,LB,Defender,Sassuolo,Italian Serie A,90.0,6.87,23,SCO
Tarik Muharemovic,J3,CB,Defender,Sassuolo,Italian Serie A,90.0,7.14,22,BIH
Jay Idzes,J3,CB,Defender,Sassuolo,Italian Serie A,90.0,6.52,25,IDN
Sebastian Walukiewicz,J3,RB,Defender,Sassuolo,Italian Serie A,45.0,6.38,25,POL
Woyo Coulibaly,J3,RB,Defender,Sassuolo,Italian Serie A,45.0,6.78,26,MLI
Nuno Tavares,J3,LB,Defender,Lazio,Italian Serie A,90.0,6.68,25,POR
Alessio Romagnoli,J3,CB,Defender,Lazio,Italian Serie A,90.0,6.29,30,ITA
Mario Gila,J3,CB,Defender,Lazio,Italian Serie A,90.0,6.56,25,ESP
Adam Marušić,J3,RB,Defender,Lazio,Italian Serie A,90.0,6.74,32,MNE
Strahinja Pavlović,J3,CB,Defender,Milan,Italian Serie A,45.0,5.86,24,SRB
Koni De Winter,J3,CB,Defender,Milan,Italian Serie A,45.0,5.69,23,BEL
Matteo Gabbia,J3,CB,Defender,Milan,Italian Serie A,90.0,5.39,25,ITA
Fikayo Tomori,J3,CB,Defender,Milan,Italian Serie A,90.0,6.08,27,ENG
Charalampos Lykogiannis,J3,LB,Defender,Bologna,Italian Serie A,61.0,5.45,31,GRE
Juan Miranda,J3,LB,Defender,Bologna,Italian Serie A,29.0,6.37,25,ESP
Jhon Lucumí,J3,CB,Defender,Bologna,Italian Serie A,90.0,6.51,27,COL
Torbjørn Heggem,J3,CB,Defender,Bologna,Italian Serie A,90.0,6.32,26,NOR
Nadir Zortea,J3,RB,Defender,Bologna,Italian Serie A,90.0,6.54,26,ITA
Martin Frese,J3,CB,Defender,Hellas Verona,Italian Serie A,69.0,5.51,27,DEN
Armel Bella Kotchap,J3,CB,Defender,Hellas Verona,Italian Serie A,21.0,6.16,23,GER
Victor Nelsson,J3,CB,Defender,Hellas Verona,Italian Serie A,90.0,5.93,26,DEN
Unai Núñez,J3,CB,Defender,Hellas Verona,Italian Serie A,90.0,6.4,28,ESP
Matteo Bianchetti,J3,CB,Defender,Cremonese,Italian Serie A,90.0,6.15,32,ITA
Federico Baschirotto,J3,CB,Defender,Cremonese,Italian Serie A,90.0,6.16,28,ITA
Filippo Terracciano,J3,CB,Defender,Cremonese,Italian Serie A,90.0,6.75,22,ITA
Alejandro Jiménez,J1,LB,Defender,Milan,Italian Serie A,45.0,5.83,20,ESP
Strahinja Pavlović,J1,CB,Defender,Milan,Italian Serie A,90.0,6.93,24,SRB
