Team,Average Age,Matches Played,Goals,xG,Shots,Shots on Target,Penalties Scored,Penalties Attempted,Shot Creating Actions,Goal Creating Actions,Passes Completed (Total),Passes Attempted (Total),Passes Completed (Short),Passes Attempted (Short),Passes Completed (Medium),Passes Attempted (Medium),Passes Completed (Long),Passes Attempted (Long),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Progressive Carries,Progressive Passes Received,Tackles,Tackles Won,Tackles Defensive Third,Tackles Middle Third,Tackles Attacking Third,Challenges Tackled,Challenges Attempted,Challenges Lost,Blocks,Interceptions,Clearances,Errors,Touches,Touches Defensive Penalty Area,Touches Defensive Third,Touches Middle Third,Touches Attacking Third,Touches Attacking Penalty Area,Live-Ball Touches,Take-Ons Attempted,Successful Take-Ons,Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Yellow Cards,Red Cards,Second Yellow Cards,Fouls Committed,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Ball Recoveries,Aerial Duels Won,Aerial Duels Lost,Goals Against,Shots on Target Against,Saves,Clean Sheets,Penalty Kicks Attempted,Penalty Kicks Allowed,Penalty Kicks Saved,Penalty Kicks Missed,Post-Shot Expected Goals,Launched Passes Completed,Launched Passes Attempted,Passes Attempted (GK),Through Balls,Goal Kicks Attempted,Crosses Opposed,Crosses Stopped,Sweeper Actions,Total Aerial Duels,Ball Losses,Progressive Actions (Total),Actions created,Actions in the Penalty Area,Total Duels won,Penaltys Winner,Possession,Efficiency,% Aerial Duels,% Passes (Total),% Passes (Short),% Passes (Medium),% Passes (Long),% Tackles/Duels,% Take-Ons,Efficiency GK,% Saves,% Long Passes GK,% Crosses Stopped
Rangers,26.5,12,1.58,1.47,13.42,5.42,0.0,0.0,22.58,2.5,308.5,408.17,130.92,155.33,128.92,152.42,38.25,76.08,9.5,23.58,6.42,1.17,28.92,16.08,28.75,18.08,10.83,9.42,7.5,1.17,8.0,18.25,10.25,15.58,10.5,32.08,0.42,538.75,71.5,206.33,233.25,106.92,19.42,538.75,20.67,10.5,262.42,10.92,5.0,16.08,7.83,305.92,2.5,0.08,0.0,13.17,9.42,1.83,0.0,0.17,0.08,50.0,14.08,13.08,1.25,3.58,2.33,0.25,0.17,0.08,0.08,0.0,1.22,6.42,18.08,25.67,3.67,8.83,17.92,0.92,0.67,27.17,23.92,73.75,25.08,32.0,18.83,0.08,41.3,0.07,51.82,75.58,84.29,84.58,50.28,51.83,50.8,-0.02,65.08,35.51,5.13
Rapid Wien,24.9,10,1.4,1.93,18.7,5.7,0.0,0.0,32.3,2.4,448.8,554.3,205.0,233.1,185.9,215.2,40.7,71.2,13.0,37.5,10.4,2.4,45.5,21.1,45.4,21.9,12.5,10.2,8.2,3.5,11.5,19.3,7.8,14.2,10.6,23.8,0.8,691.9,54.2,189.8,308.8,200.6,34.6,691.9,19.9,8.8,418.0,16.9,5.9,17.3,8.7,445.0,1.9,0.2,0.0,12.1,10.2,1.4,0.0,0.2,0.0,49.0,12.7,12.2,1.1,4.3,3.2,0.4,0.2,0.2,0.0,0.0,1.22,2.7,8.5,25.5,4.2,7.1,13.0,0.6,1.9,24.9,26.0,112.0,34.7,53.3,24.0,0.0,53.2,-0.27,51.0,80.97,87.95,86.38,57.16,58.25,44.22,0.1,74.42,31.76,4.62
Rayo Vallecano,29.3,38,1.0,1.19,13.53,4.26,0.0,0.03,23.32,1.55,366.74,470.03,169.97,192.37,152.45,177.58,36.87,76.84,9.84,28.45,6.37,2.24,35.84,15.5,35.42,16.47,10.42,8.63,5.74,2.11,8.13,17.47,9.34,11.66,8.79,25.61,0.58,588.74,67.29,205.24,245.76,143.55,18.71,588.71,17.03,7.53,317.58,11.34,3.76,16.58,8.61,364.03,2.53,0.08,0.0,13.74,10.29,2.08,0.03,0.21,0.03,44.42,12.76,14.21,1.18,4.03,2.82,0.26,0.21,0.16,0.05,0.0,1.2,5.34,16.84,27.16,3.95,8.39,14.0,0.97,1.03,26.97,25.18,86.76,24.87,31.08,18.55,0.05,51.7,-0.16,47.31,78.02,88.36,85.85,47.98,54.66,44.22,0.02,69.98,31.71,6.93
Real Madrid,26.8,52,2.06,1.99,15.96,6.0,0.21,0.33,29.54,3.52,547.46,621.79,269.15,287.67,219.44,238.88,43.71,67.15,12.87,44.13,9.25,1.02,49.37,25.0,49.02,16.0,10.04,8.0,5.52,2.48,7.15,13.27,6.12,9.13,8.85,16.65,0.38,727.12,65.08,204.35,325.02,204.1,30.08,726.79,22.5,10.65,470.4,17.62,9.1,13.21,7.77,544.17,1.75,0.1,0.02,9.5,12.81,1.9,0.27,0.15,0.02,40.12,8.08,6.69,1.15,4.0,2.85,0.31,0.15,0.12,0.02,0.02,1.17,2.04,7.23,25.71,5.29,7.04,10.92,0.77,0.6,14.77,20.98,123.38,33.06,49.44,17.19,0.04,58.43,0.04,54.71,88.05,93.56,91.86,65.09,58.73,47.33,0.02,71.25,28.22,7.05
Real Sociedad,25.2,50,1.12,1.28,11.04,3.62,0.16,0.18,19.58,1.86,390.12,490.86,180.52,203.58,163.66,191.26,36.68,69.04,8.06,27.92,6.52,1.76,35.34,16.94,34.96,17.2,10.4,8.28,6.26,2.66,8.22,15.54,7.32,10.86,7.52,24.62,0.56,602.82,60.74,187.96,280.38,139.48,20.6,602.64,16.72,7.6,328.94,11.34,4.6,15.02,7.9,385.6,2.38,0.12,0.02,13.24,10.68,1.92,0.14,0.22,0.0,41.46,14.98,16.1,1.26,3.8,2.48,0.32,0.22,0.16,0.06,0.0,1.12,4.72,12.78,28.02,3.28,6.86,12.3,0.78,1.16,31.08,22.92,87.24,21.44,33.48,18.62,0.06,53.15,-0.12,48.2,79.48,88.67,85.57,53.13,56.87,45.45,-0.12,65.26,36.93,6.34
Red Star,26.5,8,1.62,1.16,11.62,3.75,0.12,0.12,19.5,2.88,329.62,417.88,137.38,155.12,150.88,177.25,35.0,63.62,8.0,25.62,6.38,1.62,35.38,18.0,35.25,15.75,8.75,9.75,4.75,1.25,8.0,15.75,7.75,10.5,10.0,20.75,1.5,525.5,61.25,177.12,232.0,121.62,19.0,525.38,17.62,9.62,282.0,12.0,4.12,16.5,9.5,326.62,1.62,0.0,0.0,9.62,13.25,2.38,0.12,0.12,0.0,39.5,9.38,14.38,2.75,5.88,3.12,0.12,0.12,0.12,0.0,0.0,2.35,5.38,14.88,21.0,3.38,9.5,12.75,0.5,0.12,23.75,26.0,88.62,22.38,31.12,16.75,0.0,44.6,0.4,39.49,78.88,88.56,85.12,55.01,53.17,54.6,-0.17,53.06,36.16,3.92
Reims,24.5,34,0.94,1.1,11.56,3.26,0.03,0.06,20.26,1.68,342.85,429.47,157.0,177.0,143.18,165.53,32.65,63.24,8.12,25.32,6.59,2.35,34.0,17.24,33.53,16.41,10.56,9.21,5.12,2.09,8.38,16.21,7.82,11.53,8.5,28.18,0.59,548.91,71.68,205.38,226.44,123.91,19.09,548.85,18.5,8.21,293.18,12.35,4.09,16.94,8.94,339.47,1.94,0.18,0.06,11.53,10.94,1.74,0.03,0.15,0.0,41.38,11.12,12.65,1.38,5.26,3.85,0.21,0.15,0.12,0.03,0.0,1.81,4.53,14.03,27.29,4.5,8.38,16.29,0.91,1.24,23.76,25.88,84.76,21.94,32.12,18.94,0.03,44.1,-0.15,46.8,79.83,88.7,86.5,51.63,58.06,44.38,0.24,73.19,32.29,5.59
Rennes,25.1,34,1.5,1.43,12.44,4.56,0.15,0.24,22.26,2.44,409.24,497.44,178.09,200.32,184.59,209.94,36.65,62.71,9.35,31.85,7.79,1.82,42.35,19.5,41.79,17.53,10.68,8.29,6.88,2.35,8.71,15.0,6.29,10.29,9.91,21.74,0.41,608.47,58.79,184.74,283.06,146.18,22.44,608.24,18.91,7.94,336.41,12.62,5.47,14.94,10.12,405.53,1.97,0.06,0.0,13.09,11.24,1.41,0.12,0.18,0.06,42.88,13.03,11.56,1.47,4.06,2.56,0.32,0.18,0.09,0.09,0.0,1.36,3.5,10.62,28.53,3.88,6.44,11.82,0.68,1.09,24.59,25.06,103.65,24.71,37.53,19.38,0.09,50.9,0.05,52.99,82.27,88.9,87.93,58.44,59.61,41.99,-0.08,63.05,32.96,5.75
Roma,26.5,50,1.44,1.45,13.94,4.4,0.2,0.2,25.2,2.52,455.42,542.58,195.56,217.24,206.32,229.22,42.28,72.52,10.58,34.08,8.6,2.22,39.78,18.02,39.4,15.04,9.02,6.4,6.2,2.44,6.38,12.08,5.7,8.88,7.88,20.04,0.46,646.5,63.44,189.96,302.3,159.88,23.8,646.3,15.52,6.16,401.78,16.4,4.36,14.28,7.54,451.54,1.86,0.06,0.04,10.5,12.74,1.88,0.16,0.12,0.04,38.9,12.54,12.04,0.96,3.8,2.88,0.38,0.12,0.12,0.0,0.0,1.13,3.56,11.06,31.26,4.48,6.98,13.24,0.88,0.92,24.58,21.82,97.2,27.72,38.98,15.4,0.0,54.12,-0.01,51.02,83.94,90.02,90.01,58.3,56.78,39.69,0.15,75.79,32.19,6.65
Saint-Étienne,25.9,34,1.15,1.07,10.76,3.38,0.09,0.12,18.47,1.91,382.38,469.24,183.06,203.32,161.44,184.26,28.62,58.74,7.91,30.12,6.97,1.0,37.12,15.56,36.88,17.09,11.24,8.56,6.35,2.18,8.71,17.47,8.76,11.88,9.65,25.12,0.76,583.76,71.68,203.44,249.79,135.5,17.65,583.65,16.41,7.03,303.47,9.82,4.06,16.18,9.09,380.0,1.91,0.09,0.03,13.21,10.62,1.35,0.12,0.44,0.06,42.0,10.06,11.35,2.26,6.15,3.88,0.15,0.44,0.38,0.06,0.0,2.16,3.85,14.29,27.03,4.26,7.76,15.0,0.71,0.97,21.41,25.26,89.56,20.38,29.68,19.94,0.06,47.1,0.07,46.99,81.49,90.04,87.62,48.72,57.73,42.84,-0.05,63.09,26.94,4.73
Sevilla,26.1,38,1.03,1.12,12.42,3.89,0.05,0.08,21.68,1.87,379.79,475.18,177.45,196.47,161.74,186.47,33.34,71.21,9.39,28.21,5.53,1.58,31.39,15.63,31.21,17.05,10.26,8.45,6.32,2.29,8.21,14.82,6.61,9.68,9.66,24.5,0.45,591.18,63.26,212.03,257.89,126.66,17.61,591.11,18.95,8.92,293.34,10.45,4.24,16.42,8.71,376.0,2.58,0.21,0.08,13.0,10.58,1.84,0.03,0.16,0.03,40.82,13.97,11.63,1.45,3.89,2.45,0.26,0.16,0.13,0.03,0.0,1.27,4.08,15.45,27.92,3.84,6.95,13.5,0.71,1.13,25.61,25.13,78.24,23.55,28.95,18.47,0.03,50.5,-0.08,54.55,79.93,90.32,86.74,46.82,57.95,47.07,-0.14,62.98,26.41,5.26
Shakhtar,24.2,8,1.0,1.04,9.25,2.5,0.12,0.25,15.5,1.5,372.38,455.25,168.38,184.88,154.62,174.75,38.75,69.38,6.62,22.62,5.75,1.75,24.38,12.88,24.12,16.25,9.75,9.75,4.38,2.12,7.5,18.38,10.88,12.12,10.38,24.0,1.0,566.88,85.38,250.38,216.75,104.12,17.12,566.62,20.0,10.38,314.75,8.5,4.12,12.0,7.38,367.0,1.62,0.12,0.0,10.62,9.0,1.25,0.25,0.25,0.12,41.25,9.5,13.0,2.0,6.5,4.5,0.25,0.25,0.12,0.12,0.0,2.15,5.75,16.38,36.38,4.25,9.25,17.62,2.0,0.5,22.5,19.38,61.38,17.0,28.75,17.25,0.12,44.9,-0.04,42.22,81.8,91.08,88.48,55.85,49.81,51.9,0.07,69.23,35.1,11.35
Shamrock Rov,26.6,8,1.5,1.15,9.25,4.0,0.0,0.0,16.38,2.38,370.62,467.12,197.38,218.38,133.12,158.88,28.75,62.12,7.75,31.12,5.75,1.25,31.88,14.5,31.62,16.38,10.12,7.75,6.25,2.38,8.75,17.5,8.75,10.75,7.62,30.88,1.5,586.5,67.62,212.62,251.25,127.12,14.75,586.5,15.38,6.0,316.5,10.75,3.12,16.62,10.25,368.12,2.75,0.12,0.12,10.88,10.5,1.0,0.0,0.0,0.0,43.88,11.62,12.25,1.25,3.5,2.25,0.25,0.0,0.0,0.0,0.0,1.09,2.75,9.88,18.88,4.75,6.5,16.5,0.5,1.5,23.88,26.88,78.0,18.75,24.88,18.88,0.0,42.5,0.3,48.66,79.34,90.38,83.79,46.28,55.7,39.01,-0.15,64.29,27.83,3.03
Slavia Prague,25.1,8,0.88,1.35,17.62,5.62,0.0,0.0,29.75,1.75,363.38,478.5,158.12,185.38,147.5,182.12,45.12,78.88,12.38,28.25,13.88,7.0,43.25,18.75,42.75,15.25,8.88,6.38,6.38,2.5,7.5,12.75,5.25,10.38,10.25,13.0,0.88,590.5,52.75,177.62,226.0,192.0,33.12,590.5,15.5,6.62,263.75,12.62,3.75,18.0,10.0,358.62,2.75,0.0,0.0,15.25,12.88,2.38,0.0,0.38,0.0,49.75,17.88,19.75,1.38,3.75,2.25,0.12,0.38,0.25,0.12,0.0,1.32,4.62,10.12,35.62,3.88,4.62,7.75,0.38,1.38,37.62,28.0,104.75,31.5,57.75,16.38,0.12,56.9,-0.35,47.53,75.94,85.3,80.99,57.2,58.5,42.71,-0.05,60.0,45.65,4.9
Slovan Bratislava,28.5,8,0.88,0.88,7.62,2.25,0.12,0.12,13.38,1.5,296.5,384.0,141.0,161.88,113.0,133.62,27.12,56.25,5.62,21.0,3.5,0.12,24.62,11.88,24.38,16.5,10.5,10.12,5.0,1.38,8.0,17.62,9.62,14.12,12.25,34.12,0.88,506.88,88.88,231.38,202.0,79.25,12.5,506.75,19.62,8.25,265.5,6.5,3.5,12.88,7.5,294.88,2.12,0.12,0.12,9.0,12.75,1.5,0.12,0.25,0.0,41.25,8.5,9.0,3.38,8.0,4.5,0.0,0.25,0.12,0.12,0.0,2.95,4.25,12.62,19.38,4.88,10.25,20.38,1.38,0.0,17.5,20.38,60.88,14.88,19.62,18.5,0.12,37.5,0.0,48.57,77.21,87.1,84.57,48.21,54.22,42.05,-0.15,56.25,33.68,6.77
Southampton,25.2,38,0.66,0.86,8.97,2.79,0.0,0.05,16.21,1.11,408.68,488.45,191.55,210.42,176.29,196.18,30.92,59.76,7.08,26.03,5.74,1.58,29.66,16.84,29.42,17.16,9.95,8.16,7.0,2.0,7.37,15.37,8.0,11.39,8.03,26.0,1.34,599.37,79.03,221.68,257.58,125.42,18.11,599.32,19.37,8.21,333.05,12.11,4.34,12.79,9.34,405.11,2.34,0.08,0.0,12.08,11.08,1.29,0.05,0.24,0.0,37.89,12.32,11.08,2.26,6.45,4.13,0.08,0.24,0.18,0.05,0.0,2.21,6.18,18.61,32.21,4.53,7.82,15.45,0.92,0.71,23.39,22.13,75.92,17.32,29.76,17.32,0.05,48.5,-0.23,52.67,83.67,91.03,89.86,51.74,53.24,42.39,-0.02,64.03,33.21,5.95
Sparta Prague,26.2,8,0.75,0.79,9.38,2.62,0.0,0.0,15.5,1.12,254.12,344.75,106.75,127.12,109.5,130.75,30.5,66.25,6.25,17.38,3.62,1.25,23.0,10.12,22.75,14.88,8.88,8.38,4.38,2.12,7.0,16.12,9.12,13.12,9.38,27.38,1.25,450.62,69.12,182.12,190.0,82.12,14.62,450.62,13.25,5.75,245.38,6.88,2.62,10.25,7.12,251.75,1.62,0.0,0.0,10.12,6.88,1.0,0.0,0.12,0.12,39.5,11.75,12.38,2.62,7.62,5.12,0.12,0.12,0.12,0.0,0.0,2.12,5.25,18.5,29.38,4.75,7.5,15.0,0.88,0.88,24.12,17.38,55.88,16.62,22.12,15.88,0.0,33.9,-0.05,48.71,73.71,83.98,83.75,46.04,51.23,43.4,-0.24,67.19,28.38,5.87
Sporting CP,23.8,10,1.3,1.28,12.2,4.1,0.2,0.2,22.2,2.3,426.0,501.5,190.4,210.3,195.7,216.7,33.4,55.2,9.6,28.1,5.5,0.9,34.0,18.3,33.7,17.3,10.3,8.6,7.1,1.6,9.0,17.0,8.0,9.7,8.4,18.7,1.0,606.3,72.2,223.7,266.4,121.0,18.0,606.1,20.7,8.3,380.7,12.5,6.2,11.9,10.0,422.7,1.7,0.0,0.0,10.4,14.7,1.3,0.2,0.3,0.1,40.9,7.3,8.1,1.5,5.1,3.6,0.3,0.3,0.1,0.1,0.1,1.75,2.2,7.3,25.1,4.1,8.3,11.6,0.7,0.6,15.4,21.9,86.0,24.5,30.6,19.3,0.2,49.1,0.02,47.4,84.95,90.54,90.31,60.51,56.27,40.1,0.14,70.59,30.14,6.03
St. Gallen,25.9,6,1.67,1.5,13.67,4.5,0.0,0.0,23.33,3.33,344.67,457.33,149.17,175.5,145.33,180.17,41.17,74.83,9.67,32.0,9.67,2.0,41.0,16.5,40.83,16.17,10.5,8.17,6.67,1.33,9.0,18.17,9.17,12.67,9.67,22.67,0.83,575.33,67.33,196.83,244.33,138.83,26.33,575.33,17.0,7.83,304.67,9.0,4.67,14.33,8.5,343.17,2.5,0.0,0.0,12.67,9.0,2.5,0.0,0.17,0.17,46.33,13.83,16.83,3.0,8.33,5.5,0.0,0.17,0.17,0.0,0.0,2.6,4.5,9.5,30.5,4.5,8.33,13.5,1.0,1.33,30.67,22.83,98.33,26.67,42.67,19.5,0.0,50.8,0.11,45.09,75.37,85.0,80.66,55.02,56.79,46.06,-0.15,66.03,47.37,7.41
St. Pauli,26.9,34,0.76,1.04,11.09,3.21,0.03,0.06,19.47,1.32,345.62,450.0,149.59,171.62,154.35,182.74,32.65,70.32,8.18,26.24,5.91,2.12,31.56,12.29,31.09,15.79,9.26,7.53,6.38,1.88,7.82,15.03,7.21,11.5,7.56,26.91,0.62,562.97,66.38,200.47,242.12,124.82,19.06,562.91,12.62,5.26,267.79,9.59,3.59,14.0,7.71,341.5,1.56,0.12,0.09,10.38,10.35,1.94,0.06,0.15,0.03,39.71,15.68,19.29,1.21,4.12,2.82,0.26,0.15,0.03,0.12,0.0,1.46,5.03,15.32,35.65,3.29,7.09,12.53,0.71,0.79,34.97,21.71,74.94,20.79,30.68,17.09,0.12,44.2,-0.27,44.84,76.8,87.16,84.46,46.43,55.42,41.68,0.17,68.45,32.83,5.67
Strasbourg,21.4,34,1.59,1.45,10.41,4.12,0.06,0.06,18.29,2.74,431.38,513.59,189.24,208.71,205.56,230.32,29.35,55.35,8.03,26.35,6.35,1.47,35.41,16.56,35.03,15.79,9.85,7.53,6.26,2.0,7.56,13.5,5.94,11.06,8.29,26.44,0.5,626.68,75.5,251.62,268.24,112.5,18.06,626.62,18.5,8.29,356.24,10.74,5.0,15.12,7.74,427.35,2.09,0.09,0.03,11.56,12.26,1.41,0.06,0.26,0.06,42.24,9.97,9.53,1.29,4.97,3.71,0.29,0.26,0.24,0.03,0.0,1.54,3.62,11.26,42.18,4.35,7.06,15.85,1.26,1.47,19.5,22.85,87.0,21.03,30.88,17.41,0.03,50.1,0.1,51.13,83.99,90.67,89.25,53.03,59.44,44.81,0.16,74.65,32.15,7.95
Sturm Graz,23.5,8,0.5,0.78,8.38,3.0,0.0,0.0,14.5,0.75,277.5,368.0,131.88,152.25,108.88,133.75,25.62,61.25,6.12,19.5,5.25,0.75,23.25,9.25,23.25,19.5,13.12,11.25,6.25,2.0,9.62,19.38,9.75,12.25,9.62,29.0,0.75,491.0,74.75,207.38,203.5,87.12,12.25,491.0,13.88,5.88,274.75,7.62,2.12,14.12,9.5,273.62,2.12,0.12,0.12,13.12,10.75,2.25,0.0,0.0,0.0,42.75,9.75,14.25,1.75,5.62,3.88,0.25,0.0,0.0,0.0,0.0,1.91,4.62,16.5,24.12,3.5,10.0,17.12,1.5,0.62,24.0,23.62,55.75,15.25,20.38,22.75,0.0,37.5,-0.36,40.62,75.41,86.62,81.41,41.83,58.49,42.36,0.08,69.04,28.0,8.76
Stuttgart,25.2,42,1.74,1.82,14.36,5.12,0.05,0.17,25.86,3.02,487.69,584.29,247.86,271.81,193.48,219.83,34.95,65.14,11.4,38.45,11.38,2.79,44.98,16.33,44.5,14.79,8.57,6.12,6.24,2.43,7.88,15.0,7.12,11.69,8.74,21.57,0.67,694.67,65.95,197.52,331.52,170.64,28.33,694.5,16.57,7.86,405.4,13.17,5.21,14.0,9.02,481.95,2.02,0.12,0.07,10.69,12.07,1.88,0.12,0.07,0.02,41.83,13.1,12.5,1.67,4.0,2.33,0.19,0.07,0.05,0.02,0.0,1.33,4.48,11.76,32.64,3.98,5.9,11.5,0.62,1.48,25.6,23.02,105.81,28.88,47.71,16.45,0.02,57.52,-0.04,51.17,83.47,91.19,88.01,53.65,55.22,47.44,-0.26,58.25,38.1,5.39
TSC,26.0,8,1.5,1.54,16.12,4.75,0.0,0.12,28.0,2.62,419.38,522.38,190.75,220.62,179.38,205.88,37.62,67.25,11.0,35.75,7.75,1.38,40.88,15.5,40.38,17.12,10.88,5.62,8.38,3.12,8.75,19.0,10.25,10.0,10.75,20.5,0.5,642.5,63.5,196.38,292.25,160.12,24.38,642.38,20.75,11.25,370.38,12.0,4.88,17.25,11.5,415.0,3.12,0.0,0.0,15.5,12.5,1.62,0.12,0.12,0.12,46.38,12.0,11.75,2.38,5.5,3.25,0.0,0.12,0.12,0.0,0.0,2.25,5.5,16.75,39.12,4.25,5.25,9.25,0.38,1.62,23.75,28.75,96.75,30.62,38.38,19.62,0.0,57.1,-0.03,50.53,80.28,86.46,87.13,55.94,54.35,54.22,-0.06,59.09,32.84,4.11
The New Saints,29.2,6,0.83,0.88,8.33,2.5,0.17,0.17,15.17,1.5,290.17,376.67,122.83,139.83,124.67,148.5,34.83,71.33,6.0,16.0,4.5,2.83,18.33,12.83,18.17,20.67,13.67,12.83,6.83,1.0,9.0,17.67,8.67,14.33,9.33,32.5,0.5,494.0,82.17,231.67,186.67,83.17,12.83,493.83,15.0,7.83,275.67,11.83,1.83,11.33,7.83,287.83,1.33,0.0,0.0,10.0,9.0,0.0,0.0,0.17,0.0,39.67,9.17,10.83,1.67,6.83,5.17,0.17,0.17,0.17,0.0,0.0,2.38,5.33,15.5,31.0,2.0,9.33,16.33,0.83,0.17,20.0,19.17,49.33,16.67,22.0,22.67,0.0,35.7,-0.06,45.85,77.04,87.84,83.95,48.83,59.13,52.2,0.3,75.7,34.39,5.08
Torino,26.7,38,0.95,0.91,10.08,3.24,0.05,0.11,17.45,1.53,357.32,447.58,148.68,170.11,163.82,186.92,38.03,70.95,7.26,25.79,6.58,2.26,29.29,13.92,29.03,12.32,6.87,5.71,4.76,1.84,6.11,11.5,5.39,8.89,7.32,23.21,0.55,544.66,63.16,181.87,249.53,117.76,15.92,544.55,11.89,4.45,318.37,10.24,2.82,12.89,7.16,353.26,2.11,0.08,0.03,12.71,10.16,1.5,0.05,0.18,0.05,34.11,14.16,14.84,1.18,4.74,3.5,0.26,0.18,0.08,0.11,0.0,1.41,6.08,18.79,35.32,5.16,8.24,15.71,0.97,1.34,29.0,20.05,72.24,18.97,27.58,12.97,0.11,47.5,0.04,48.83,79.83,87.4,87.64,53.6,54.49,37.43,0.16,73.84,32.36,6.17
Tottenham,25.0,53,1.68,1.56,12.89,4.66,0.13,0.15,22.83,2.89,430.32,519.7,196.55,219.13,192.96,216.85,28.87,54.68,9.72,32.91,9.6,2.08,41.62,21.68,41.32,16.81,10.49,7.47,6.81,2.53,7.62,15.25,7.62,11.74,8.81,23.06,0.98,637.7,68.7,211.15,273.57,159.66,26.4,637.55,21.58,8.53,395.68,14.75,6.64,15.06,11.36,426.74,1.79,0.06,0.04,11.43,12.04,1.58,0.15,0.08,0.09,45.28,11.43,11.25,1.47,4.51,3.13,0.23,0.08,0.06,0.0,0.02,1.57,1.83,5.77,27.06,4.89,7.0,14.25,1.3,1.11,22.68,26.42,104.62,25.72,44.72,18.11,0.02,53.57,0.08,50.4,82.8,89.7,88.98,52.8,56.49,39.53,0.06,69.4,31.72,9.12
Toulouse,25.2,34,1.24,1.44,11.74,4.26,0.09,0.12,20.56,2.29,343.35,437.26,152.41,175.09,154.68,179.94,28.35,59.62,8.74,25.85,8.35,1.91,35.85,15.97,35.32,17.79,10.71,7.76,7.44,2.59,9.35,17.88,8.53,10.03,8.26,22.79,0.44,547.24,55.41,177.35,248.24,128.32,23.21,547.12,18.12,8.15,306.29,10.85,4.56,15.5,9.15,340.24,1.59,0.09,0.0,12.97,12.21,1.35,0.12,0.06,0.09,45.03,12.53,13.03,1.26,3.18,1.97,0.29,0.06,0.03,0.03,0.0,1.02,2.88,10.32,21.12,2.85,6.85,12.91,0.29,1.09,25.56,24.65,87.15,22.85,38.03,20.06,0.03,45.0,-0.14,49.02,78.52,87.05,85.96,47.55,56.24,44.98,-0.24,61.95,27.91,2.25
Twente,25.9,10,1.1,1.25,11.1,3.6,0.3,0.4,19.1,1.8,358.1,461.9,151.9,177.8,158.9,186.0,39.1,74.1,7.5,26.4,7.0,2.4,32.8,14.9,32.6,23.6,15.0,11.4,9.0,3.2,11.9,21.1,9.2,11.7,9.5,27.1,0.3,587.4,77.4,226.5,242.9,123.6,20.7,587.0,17.7,7.6,316.1,10.8,4.7,13.3,9.6,354.7,2.6,0.2,0.1,12.0,10.1,1.4,0.2,0.2,0.2,44.0,11.6,14.2,1.5,4.5,3.1,0.2,0.2,0.1,0.1,0.0,1.45,5.8,16.1,28.6,3.9,7.5,13.5,0.5,1.3,25.8,22.9,80.3,20.9,34.8,26.9,0.1,45.6,-0.12,44.96,77.53,85.43,85.43,52.77,60.18,42.94,-0.03,68.89,36.02,3.7
Udinese,26.4,38,1.08,1.01,11.32,3.61,0.05,0.11,19.92,1.61,340.66,428.39,140.05,158.61,151.34,175.68,40.84,72.74,8.24,25.5,6.37,2.71,30.53,14.89,30.0,14.79,9.11,7.26,5.71,1.82,7.34,13.37,6.03,10.42,7.95,23.92,0.71,535.55,63.42,184.03,240.58,117.13,18.26,535.45,16.39,7.39,295.32,11.16,3.34,14.68,7.76,336.21,2.32,0.13,0.08,14.29,9.97,1.32,0.05,0.21,0.13,37.53,14.47,12.97,1.47,4.32,2.97,0.24,0.21,0.18,0.0,0.03,1.38,4.39,11.76,26.87,2.84,7.0,13.89,0.5,0.95,27.45,22.45,75.42,21.53,30.68,16.45,0.03,47.2,0.07,52.71,79.52,88.3,86.15,56.15,58.42,45.09,-0.07,68.75,37.33,3.6
Union Berlin,27.2,34,1.06,1.09,12.18,3.53,0.09,0.09,20.85,1.82,292.94,403.09,131.38,155.76,117.47,147.0,34.0,70.59,8.59,23.29,7.03,2.21,30.85,11.47,30.35,15.79,9.35,7.82,6.56,1.41,7.94,14.91,6.97,12.03,9.18,30.76,0.38,524.53,63.74,184.85,227.09,117.56,20.24,524.44,12.35,5.06,261.03,7.41,3.15,13.88,8.41,290.41,2.12,0.03,0.0,12.32,9.21,1.97,0.09,0.18,0.03,40.24,19.29,19.88,1.47,4.09,2.53,0.24,0.18,0.06,0.12,0.0,1.44,5.03,13.76,24.76,4.74,7.62,16.71,1.18,1.15,39.18,22.29,72.68,22.68,32.62,17.29,0.12,40.0,-0.03,49.23,72.67,84.35,79.91,48.17,56.32,40.97,-0.02,61.86,36.56,7.06
Union SG,25.3,10,1.0,1.84,17.0,5.5,0.1,0.2,29.8,1.7,373.1,490.8,165.8,195.2,155.7,189.9,40.0,76.6,12.9,37.3,9.1,1.9,45.1,19.7,44.6,24.0,14.5,7.8,11.3,4.9,12.9,23.7,10.8,13.5,10.2,24.9,0.2,633.8,46.6,176.8,288.2,177.1,30.8,633.6,24.1,12.1,340.5,15.9,7.0,19.7,11.7,368.9,3.6,0.3,0.2,15.3,12.0,2.3,0.1,0.1,0.1,60.2,20.1,18.7,1.1,3.7,2.7,0.2,0.1,0.1,0.0,0.0,1.26,7.6,17.6,29.9,2.6,4.6,11.4,0.8,0.5,38.8,31.4,109.4,31.5,48.8,27.4,0.0,50.3,-0.46,51.8,76.02,84.94,81.99,52.22,57.44,50.21,0.13,72.97,43.18,7.02
