Player,Game Week,Position,General Position,Team,League,Minutes,Rating,Age,Nationality
Edoardo Bove,J8,LM,Midfielder,Fiorentina,Italian Serie A,56.0,6.94,22,ITA
Riccardo Sottil,J8,LM,Midfielder,Fiorentina,Italian Serie A,34.0,6.73,25,ITA
Danilo Cataldi,J8,CM,Midfielder,Fiorentina,Italian Serie A,90.0,7.29,30,ITA
Yacine Adli,J8,CM,Midfielder,Fiorentina,Italian Serie A,56.0,6.87,24,FRA
Amir Richardson,J8,CM,Midfielder,Fiorentina,Italian Serie A,34.0,6.34,22,MAR
Andrea Colpani,J8,RM,Midfielder,Fiorentina,Italian Serie A,90.0,7.35,25,ITA
Nadiem Amiri,J10,CM,Midfielder,Mainz 05,German Bundesliga,90.0,7.17,28,GER
Kaishu Sano,J10,CM,Midfielder,Mainz 05,German Bundesliga,90.0,6.76,23,JPN
Phillipp Mwene,J10,WB,Midfielder,Mainz 05,German Bundesliga,90.0,6.8,30,AUT
Anthony Caci,J10,WB,Midfielder,Mainz 05,German Bundesliga,90.0,6.74,27,FRA
Jamie Gittens,J10,LM,Midfielder,Dortmund,German Bundesliga,58.0,5.96,20,ENG
Donyell Malen,J10,RM,Midfielder,Dortmund,German Bundesliga,32.0,5.55,25,NED
Julian Brandt,J10,CM,Midfielder,Dortmund,German Bundesliga,73.0,6.02,28,GER
Marcel Sabitzer,J10,CM,Midfielder,Dortmund,German Bundesliga,90.0,6.09,30,AUT
Maximilian Beier,J10,RM,Midfielder,Dortmund,German Bundesliga,58.0,5.51,22,GER
Oladapo Afolayan,J10,LM,Midfielder,St. Pauli,German Bundesliga,73.0,6.1,26,ENG
Carlo Boukhalfa,J10,CM,Midfielder,St. Pauli,German Bundesliga,88.0,5.8,25,MAR
Jackson Irvine,J10,CM,Midfielder,St. Pauli,German Bundesliga,90.0,5.89,31,AUS
Morgan Guilavogui,J10,RM,Midfielder,St. Pauli,German Bundesliga,90.0,6.29,26,GUI
Leon Goretzka,J10,DM,Midfielder,Bayern Munich,German Bundesliga,81.0,6.85,29,GER
Joshua Kimmich,J10,DM,Midfielder,Bayern Munich,German Bundesliga,90.0,7.09,29,GER
Kevin Kampl,J10,CM,Midfielder,RB Leipzig,German Bundesliga,90.0,6.96,34,SVN
Arthur Vermeeren,J10,CM,Midfielder,RB Leipzig,German Bundesliga,80.0,6.9,19,BEL
Antonio Nusa,J10,WB,Midfielder,RB Leipzig,German Bundesliga,90.0,7.04,19,NOR
Benjamin Henrichs,J10,WB,Midfielder,RB Leipzig,German Bundesliga,66.0,6.13,27,GER
Amadou Haidara,J10,WB,Midfielder,RB Leipzig,German Bundesliga,24.0,6.53,26,MLI
Julian Weigl,J10,DM,Midfielder,Gladbach,German Bundesliga,90.0,6.21,29,GER
Rocco Reitz,J10,DM,Midfielder,Gladbach,German Bundesliga,71.0,6.53,22,GER
Arne Maier,J10,CM,Midfielder,Augsburg,German Bundesliga,66.0,6.41,25,GER
Mert Kömür,J10,CM,Midfielder,Augsburg,German Bundesliga,24.0,5.89,19,GER
Kristijan Jakić,J10,CM,Midfielder,Augsburg,German Bundesliga,90.0,6.46,27,CRO
Frank Onyeka,J10,CM,Midfielder,Augsburg,German Bundesliga,90.0,6.44,26,NGA
Dimitris Giannoulis,J10,WB,Midfielder,Augsburg,German Bundesliga,89.0,6.49,29,GRE
Marius Wolf,J10,WB,Midfielder,Augsburg,German Bundesliga,90.0,6.77,29,GER
Tom Bischof,J10,CM,Midfielder,Hoffenheim,German Bundesliga,90.0,6.76,19,GER
Florian Grillitsch,J10,CM,Midfielder,Hoffenheim,German Bundesliga,90.0,6.72,29,AUT
David Jurásek,J10,WB,Midfielder,Hoffenheim,German Bundesliga,90.0,6.17,24,CZE
Pavel Kadeřábek,J10,WB,Midfielder,Hoffenheim,German Bundesliga,77.0,5.84,32,CZE
Angelo Stiller,J10,DM,Midfielder,Stuttgart,German Bundesliga,90.0,6.73,23,GER
Atakan Karazor,J10,DM,Midfielder,Stuttgart,German Bundesliga,60.0,6.33,28,NAN
Nathaniel Brown,J10,LM,Midfielder,Eint Frankfurt,German Bundesliga,84.0,6.44,21,GER
Hugo Larsson,J10,CM,Midfielder,Eint Frankfurt,German Bundesliga,55.0,6.65,20,SWE
Mario Götze,J10,CM,Midfielder,Eint Frankfurt,German Bundesliga,35.0,6.45,32,GER
Ellyes Skhiri,J10,CM,Midfielder,Eint Frankfurt,German Bundesliga,90.0,6.08,29,TUN
Junior Dina Ebimbe,J10,RM,Midfielder,Eint Frankfurt,German Bundesliga,45.0,6.06,23,FRA
Ansgar Knauff,J10,RM,Midfielder,Eint Frankfurt,German Bundesliga,45.0,6.29,22,GER
Jan Schöppner,J10,DM,Midfielder,Heidenheim,German Bundesliga,90.0,6.43,25,GER
Niklas Dorsch,J10,DM,Midfielder,Heidenheim,German Bundesliga,56.0,6.2,26,GER
Adrian Beck,J10,LM,Midfielder,Heidenheim,German Bundesliga,34.0,6.53,27,GER
Tiago Tomás,J10,RM,Midfielder,Wolfsburg,German Bundesliga,20.0,6.12,22,POR
Yannick Gerhardt,J10,LM,Midfielder,Wolfsburg,German Bundesliga,90.0,6.51,30,GER
Maximilian Arnold,J10,CM,Midfielder,Wolfsburg,German Bundesliga,90.0,6.34,30,GER
Bence Dárdai,J10,CM,Midfielder,Wolfsburg,German Bundesliga,79.0,5.88,18,HUN
Leon Goretzka,J11,DM,Midfielder,Bayern Munich,German Bundesliga,90.0,6.9,29,GER
Joshua Kimmich,J11,DM,Midfielder,Bayern Munich,German Bundesliga,90.0,6.97,29,GER
Arne Maier,J11,CM,Midfielder,Augsburg,German Bundesliga,68.0,5.17,25,GER
Mert Kömür,J11,CM,Midfielder,Augsburg,German Bundesliga,22.0,5.75,19,GER
Frank Onyeka,J11,CM,Midfielder,Augsburg,German Bundesliga,90.0,5.6,26,NGA
Elvis Rexhbeçaj,J11,CM,Midfielder,Augsburg,German Bundesliga,90.0,5.96,27,KVX
Dimitris Giannoulis,J11,WB,Midfielder,Augsburg,German Bundesliga,37.0,5.75,29,GRE
Mads Pedersen,J11,WB,Midfielder,Augsburg,German Bundesliga,53.0,5.49,28,DEN
Marius Wolf,J11,WB,Midfielder,Augsburg,German Bundesliga,77.0,6.25,29,GER
Bence Dárdai,J11,DM,Midfielder,Wolfsburg,German Bundesliga,78.0,5.83,18,HUN
Maximilian Arnold,J11,DM,Midfielder,Wolfsburg,German Bundesliga,90.0,6.52,30,GER
Rani Khedira,J11,CM,Midfielder,Union Berlin,German Bundesliga,81.0,5.65,30,GER
Aljoscha Kemlein,J11,CM,Midfielder,Union Berlin,German Bundesliga,90.0,6.62,20,GER
Robert Skov,J11,WB,Midfielder,Union Berlin,German Bundesliga,45.0,5.57,28,DEN
Tom Rothe,J11,WB,Midfielder,Union Berlin,German Bundesliga,45.0,6.15,20,GER
Christopher Trimmel,J11,WB,Midfielder,Union Berlin,German Bundesliga,90.0,6.64,37,AUT
Arthur,J11,WB,Midfielder,Leverkusen,German Bundesliga,22.0,6.6,21,BRA
Granit Xhaka,J11,CM,Midfielder,Leverkusen,German Bundesliga,90.0,7.3,32,SUI
Exequiel Palacios,J11,CM,Midfielder,Leverkusen,German Bundesliga,76.0,7.13,26,ARG
Álex Grimaldo,J11,WB,Midfielder,Leverkusen,German Bundesliga,90.0,6.72,29,ESP
Jeremie Frimpong,J11,WB,Midfielder,Leverkusen,German Bundesliga,44.0,5.75,23,NED
Léo Scienza,J11,LM,Midfielder,Heidenheim,German Bundesliga,29.0,6.14,26,BRA
Adrian Beck,J11,LM,Midfielder,Heidenheim,German Bundesliga,61.0,6.09,27,GER
Sirlord Conteh,J11,RM,Midfielder,Heidenheim,German Bundesliga,29.0,5.14,28,GER
Jan Schöppner,J11,CM,Midfielder,Heidenheim,German Bundesliga,90.0,5.78,25,GER
Lennard Maloney,J11,RM,Midfielder,Heidenheim,German Bundesliga,83.0,6.34,25,USA
Tom Bischof,J11,DM,Midfielder,Hoffenheim,German Bundesliga,80.0,7.18,19,GER
Anton Stach,J11,DM,Midfielder,Hoffenheim,German Bundesliga,90.0,7.01,26,GER
Kevin Kampl,J11,CM,Midfielder,RB Leipzig,German Bundesliga,75.0,6.94,34,SVN
Arthur Vermeeren,J11,CM,Midfielder,RB Leipzig,German Bundesliga,59.0,5.83,19,BEL
Nicolas Seiwald,J11,CM,Midfielder,RB Leipzig,German Bundesliga,31.0,6.48,23,AUT
Antonio Nusa,J11,WB,Midfielder,RB Leipzig,German Bundesliga,90.0,6.82,19,NOR
Benjamin Henrichs,J11,WB,Midfielder,RB Leipzig,German Bundesliga,90.0,6.48,27,GER
Răzvan Marin,J8,CM,Midfielder,Cagliari,Italian Serie A,45.0,6.31,28,ROU
Antoine Makoumbou,J8,CM,Midfielder,Cagliari,Italian Serie A,79.0,5.87,26,CGO
Michel Ndary Adopo,J8,CM,Midfielder,Cagliari,Italian Serie A,62.0,5.86,24,FRA
Gianluca Gaetano,J8,CM,Midfielder,Cagliari,Italian Serie A,28.0,6.27,24,ITA
Tommaso Augello,J8,WB,Midfielder,Cagliari,Italian Serie A,90.0,6.29,30,ITA
Nadir Zortea,J8,WB,Midfielder,Cagliari,Italian Serie A,90.0,5.96,25,ITA
Samuele Ricci,J8,CM,Midfielder,Torino,Italian Serie A,90.0,6.3,23,ITA
Karol Linetty,J8,CM,Midfielder,Torino,Italian Serie A,74.0,6.21,29,POL
Nikola Vlašić,J8,CM,Midfielder,Torino,Italian Serie A,82.0,6.48,27,CRO
Mërgim Vojvoda,J8,WB,Midfielder,Torino,Italian Serie A,90.0,6.84,29,KVX
Valentino Lazaro,J8,WB,Midfielder,Torino,Italian Serie A,82.0,6.03,28,AUT
Angelo Stiller,J11,CM,Midfielder,Stuttgart,German Bundesliga,34.0,6.19,23,GER
Chris Führich,J11,LM,Midfielder,Stuttgart,German Bundesliga,76.0,6.96,26,GER
Atakan Karazor,J11,CM,Midfielder,Stuttgart,German Bundesliga,90.0,6.37,28,NAN
Enzo Millot,J11,CM,Midfielder,Stuttgart,German Bundesliga,76.0,6.4,22,FRA
Josha Vagnoman,J11,RM,Midfielder,Stuttgart,German Bundesliga,90.0,6.16,23,GER
Ibrahima Sissoko,J11,CM,Midfielder,Bochum,German Bundesliga,63.0,6.33,27,MLI
Dani de Wit,J11,CM,Midfielder,Bochum,German Bundesliga,27.0,5.33,26,NED
Anthony Losilla,J11,CM,Midfielder,Bochum,German Bundesliga,78.0,5.91,38,FRA
Matúš Bero,J11,CM,Midfielder,Bochum,German Bundesliga,90.0,6.46,29,SVK
Jamie Gittens,J11,LM,Midfielder,Dortmund,German Bundesliga,77.0,6.66,20,ENG
Julian Brandt,J11,CM,Midfielder,Dortmund,German Bundesliga,77.0,6.63,28,GER
Marcel Sabitzer,J11,CM,Midfielder,Dortmund,German Bundesliga,68.0,6.01,30,AUT
Pascal Groß,J11,CM,Midfielder,Dortmund,German Bundesliga,22.0,6.86,33,GER
Donyell Malen,J11,RM,Midfielder,Dortmund,German Bundesliga,90.0,6.4,25,NED
Felix Nmecha,J11,DM,Midfielder,Dortmund,German Bundesliga,90.0,7.11,24,GER
Nicolas Höfler,J11,DM,Midfielder,Freiburg,German Bundesliga,60.0,5.71,34,GER
Maximilian Eggestein,J11,DM,Midfielder,Freiburg,German Bundesliga,90.0,6.43,27,GER
Ansgar Knauff,J11,LM,Midfielder,Eint Frankfurt,German Bundesliga,64.0,6.08,22,GER
Jean Mattéo Bahoya,J11,LM,Midfielder,Eint Frankfurt,German Bundesliga,26.0,5.68,19,FRA
Ellyes Skhiri,J11,CM,Midfielder,Eint Frankfurt,German Bundesliga,90.0,6.58,29,TUN
Tuta,J11,CM,Midfielder,Eint Frankfurt,German Bundesliga,90.0,6.44,25,BRA
Mario Götze,J11,RM,Midfielder,Eint Frankfurt,German Bundesliga,80.0,7.2,32,GER
Senne Lynen,J11,CM,Midfielder,Werder Bremen,German Bundesliga,85.0,6.35,25,BEL
Leonardo Bittencourt,J11,CM,Midfielder,Werder Bremen,German Bundesliga,76.0,6.76,30,GER
Derrick Köhn,J11,WB,Midfielder,Werder Bremen,German Bundesliga,76.0,6.08,25,GER
Mitchell Weiser,J11,WB,Midfielder,Werder Bremen,German Bundesliga,90.0,6.6,30,GER
Armin Gigovic,J11,CM,Midfielder,Holstein Kiel,German Bundesliga,58.0,5.38,22,BIH
Nicolai Remberg,J11,CM,Midfielder,Holstein Kiel,German Bundesliga,90.0,5.64,24,GER
Steven Skrzybski,J11,CM,Midfielder,Holstein Kiel,German Bundesliga,75.0,6.56,32,GER
Lewis Holtby,J11,DM,Midfielder,Holstein Kiel,German Bundesliga,45.0,5.68,34,GER
Nadiem Amiri,J11,CM,Midfielder,Mainz 05,German Bundesliga,90.0,7.02,28,GER
Kaishu Sano,J11,CM,Midfielder,Mainz 05,German Bundesliga,90.0,6.67,23,JPN
Phillipp Mwene,J11,WB,Midfielder,Mainz 05,German Bundesliga,89.0,6.86,30,AUT
Anthony Caci,J11,WB,Midfielder,Mainz 05,German Bundesliga,79.0,7.2,27,FRA
Julian Weigl,J11,DM,Midfielder,Gladbach,German Bundesliga,90.0,6.17,29,GER
Rocco Reitz,J11,DM,Midfielder,Gladbach,German Bundesliga,89.0,6.32,22,GER
Philipp Treu,J11,LM,Midfielder,St. Pauli,German Bundesliga,90.0,7.0,23,GER
Carlo Boukhalfa,J11,CM,Midfielder,St. Pauli,German Bundesliga,82.0,5.72,25,MAR
Jackson Irvine,J11,CM,Midfielder,St. Pauli,German Bundesliga,90.0,6.61,31,AUS
Manolis Saliakas,J11,RM,Midfielder,St. Pauli,German Bundesliga,90.0,6.96,28,GRE
Philipp Treu,J12,LM,Midfielder,St. Pauli,German Bundesliga,90.0,6.95,23,GER
Carlo Boukhalfa,J12,CM,Midfielder,St. Pauli,German Bundesliga,90.0,6.26,25,MAR
Jackson Irvine,J12,CM,Midfielder,St. Pauli,German Bundesliga,90.0,6.15,31,AUS
Manolis Saliakas,J12,RM,Midfielder,St. Pauli,German Bundesliga,70.0,6.59,28,GRE
Lars Ritzka,J12,LM,Midfielder,St. Pauli,German Bundesliga,20.0,5.73,26,GER
Nicolai Remberg,J12,CM,Midfielder,Holstein Kiel,German Bundesliga,90.0,6.86,24,GER
Magnus Knudsen,J12,CM,Midfielder,Holstein Kiel,German Bundesliga,76.0,6.31,23,NOR
Lewis Holtby,J12,CM,Midfielder,Holstein Kiel,German Bundesliga,67.0,6.49,34,GER
Benedikt Pichler,J12,CM,Midfielder,Holstein Kiel,German Bundesliga,23.0,6.3,27,AUT
Finn Porath,J12,WB,Midfielder,Holstein Kiel,German Bundesliga,77.0,5.57,27,GER
Timo Becker,J12,WB,Midfielder,Holstein Kiel,German Bundesliga,90.0,6.08,27,GER
Tymoteusz Puchacz,J12,WB,Midfielder,Holstein Kiel,German Bundesliga,23.0,6.42,25,POL
Antonio Nusa,J12,LM,Midfielder,RB Leipzig,German Bundesliga,90.0,6.45,19,NOR
Kevin Kampl,J12,CM,Midfielder,RB Leipzig,German Bundesliga,76.0,6.6,34,SVN
Amadou Haidara,J12,CM,Midfielder,RB Leipzig,German Bundesliga,45.0,6.83,26,MLI
Arthur Vermeeren,J12,CM,Midfielder,RB Leipzig,German Bundesliga,45.0,6.48,19,BEL
Christoph Baumgartner,J12,RM,Midfielder,RB Leipzig,German Bundesliga,76.0,6.48,25,AUT
Ridle Baku,J12,RM,Midfielder,Wolfsburg,German Bundesliga,90.0,6.58,26,GER
Patrick Wimmer,J12,LM,Midfielder,Wolfsburg,German Bundesliga,75.0,7.11,23,AUT
Maximilian Arnold,J12,CM,Midfielder,Wolfsburg,German Bundesliga,90.0,6.31,30,GER
Bence Dárdai,J12,CM,Midfielder,Wolfsburg,German Bundesliga,84.0,6.32,18,HUN
Nicolas Höfler,J12,DM,Midfielder,Freiburg,German Bundesliga,90.0,5.49,34,GER
Maximilian Eggestein,J12,DM,Midfielder,Freiburg,German Bundesliga,90.0,6.37,27,GER
Julian Weigl,J12,DM,Midfielder,Gladbach,German Bundesliga,77.0,6.62,29,GER
Rocco Reitz,J12,DM,Midfielder,Gladbach,German Bundesliga,77.0,6.52,22,GER
Rani Khedira,J12,CM,Midfielder,Union Berlin,German Bundesliga,78.0,6.15,30,GER
Aljoscha Kemlein,J12,CM,Midfielder,Union Berlin,German Bundesliga,90.0,6.31,20,GER
Tom Rothe,J12,WB,Midfielder,Union Berlin,German Bundesliga,90.0,6.75,20,GER
Christopher Trimmel,J12,WB,Midfielder,Union Berlin,German Bundesliga,78.0,5.96,37,AUT
Aleix García,J12,CM,Midfielder,Leverkusen,German Bundesliga,58.0,5.85,27,ESP
Florian Wirtz,J12,CM,Midfielder,Leverkusen,German Bundesliga,32.0,6.56,21,GER
Robert Andrich,J12,CM,Midfielder,Leverkusen,German Bundesliga,57.0,5.84,30,GER
Exequiel Palacios,J12,CM,Midfielder,Leverkusen,German Bundesliga,33.0,6.42,26,ARG
Granit Xhaka,J12,CM,Midfielder,Leverkusen,German Bundesliga,90.0,6.54,32,SUI
Romano Schmid,J12,LM,Midfielder,Werder Bremen,German Bundesliga,89.0,7.04,24,AUT
Senne Lynen,J12,CM,Midfielder,Werder Bremen,German Bundesliga,90.0,6.6,25,BEL
Leonardo Bittencourt,J12,CM,Midfielder,Werder Bremen,German Bundesliga,67.0,6.25,30,GER
Jens Stage,J12,CM,Midfielder,Werder Bremen,German Bundesliga,23.0,6.72,28,DEN
Mitchell Weiser,J12,RM,Midfielder,Werder Bremen,German Bundesliga,90.0,6.6,30,GER
Angelo Stiller,J12,DM,Midfielder,Stuttgart,German Bundesliga,90.0,6.92,23,GER
Atakan Karazor,J12,DM,Midfielder,Stuttgart,German Bundesliga,79.0,6.5,28,NAN
Bryan Cristante,J8,CM,Midfielder,Roma,Italian Serie A,78.0,6.23,29,ITA
Manu Koné,J8,CM,Midfielder,Roma,Italian Serie A,52.0,6.14,23,FRA
Niccolò Pisilli,J8,DM,Midfielder,Roma,Italian Serie A,38.0,6.28,20,ITA
Nicola Zalewski,J8,WB,Midfielder,Roma,Italian Serie A,71.0,5.95,22,POL
Zeki Çelik,J8,WB,Midfielder,Roma,Italian Serie A,90.0,6.16,27,TUR
Henrikh Mkhitaryan,J8,CM,Midfielder,Inter,Italian Serie A,90.0,6.49,35,ARM
Davide Frattesi,J8,CM,Midfielder,Inter,Italian Serie A,79.0,5.93,24,ITA
Nicolò Barella,J8,CM,Midfielder,Inter,Italian Serie A,90.0,6.62,27,ITA
Federico Dimarco,J8,WB,Midfielder,Inter,Italian Serie A,90.0,6.12,26,ITA
Matteo Darmian,J8,WB,Midfielder,Inter,Italian Serie A,70.0,5.81,34,ITA
Elvis Rexhbeçaj,J12,CM,Midfielder,Augsburg,German Bundesliga,79.0,6.32,27,KVX
Kristijan Jakić,J12,CM,Midfielder,Augsburg,German Bundesliga,90.0,6.57,27,CRO
Frank Onyeka,J12,CM,Midfielder,Augsburg,German Bundesliga,90.0,6.39,26,NGA
Henri Koudossou,J12,WB,Midfielder,Augsburg,German Bundesliga,90.0,6.53,25,GER
Marius Wolf,J12,WB,Midfielder,Augsburg,German Bundesliga,90.0,6.79,29,GER
Lukas Daschner,J12,CM,Midfielder,Bochum,German Bundesliga,58.0,5.54,26,GER
Moritz-Broni Kwarteng,J12,CM,Midfielder,Bochum,German Bundesliga,32.0,6.32,26,GHA
Anthony Losilla,J12,CM,Midfielder,Bochum,German Bundesliga,64.0,5.9,38,FRA
Ibrahima Sissoko,J12,CM,Midfielder,Bochum,German Bundesliga,26.0,6.76,27,MLI
Matúš Bero,J12,CM,Midfielder,Bochum,German Bundesliga,90.0,6.67,29,SVK
Maximilian Wittek,J12,WB,Midfielder,Bochum,German Bundesliga,74.0,5.86,29,GER
Felix Passlack,J12,WB,Midfielder,Bochum,German Bundesliga,90.0,6.43,26,GER
Pascal Groß,J12,DM,Midfielder,Dortmund,German Bundesliga,90.0,5.82,33,GER
Felix Nmecha,J12,DM,Midfielder,Dortmund,German Bundesliga,90.0,5.74,24,GER
Leon Goretzka,J12,DM,Midfielder,Bayern Munich,German Bundesliga,90.0,6.64,29,GER
Joshua Kimmich,J12,DM,Midfielder,Bayern Munich,German Bundesliga,90.0,6.51,29,GER
Nadiem Amiri,J12,CM,Midfielder,Mainz 05,German Bundesliga,90.0,7.11,28,GER
Kaishu Sano,J12,CM,Midfielder,Mainz 05,German Bundesliga,90.0,6.83,23,JPN
Phillipp Mwene,J12,WB,Midfielder,Mainz 05,German Bundesliga,89.0,6.49,30,AUT
Anthony Caci,J12,WB,Midfielder,Mainz 05,German Bundesliga,72.0,6.89,27,FRA
Tom Bischof,J12,DM,Midfielder,Hoffenheim,German Bundesliga,90.0,6.64,19,GER
Anton Stach,J12,DM,Midfielder,Hoffenheim,German Bundesliga,90.0,6.42,26,GER
Mathias Honsak,J12,LM,Midfielder,Heidenheim,German Bundesliga,36.0,5.83,27,AUT
Sirlord Conteh,J12,RM,Midfielder,Heidenheim,German Bundesliga,45.0,5.71,28,GER
Jonas Föhrenbach,J12,LM,Midfielder,Heidenheim,German Bundesliga,90.0,6.37,28,GER
Niklas Dorsch,J12,CM,Midfielder,Heidenheim,German Bundesliga,81.0,6.44,26,GER
Jan Schöppner,J12,CM,Midfielder,Heidenheim,German Bundesliga,90.0,6.46,25,GER
Marnon Busch,J12,RM,Midfielder,Heidenheim,German Bundesliga,90.0,7.0,29,GER
Nathaniel Brown,J12,LM,Midfielder,Eint Frankfurt,German Bundesliga,72.0,7.32,21,GER
Hugo Larsson,J12,CM,Midfielder,Eint Frankfurt,German Bundesliga,78.0,6.56,20,SWE
Ellyes Skhiri,J12,CM,Midfielder,Eint Frankfurt,German Bundesliga,90.0,6.92,29,TUN
Mario Götze,J12,RM,Midfielder,Eint Frankfurt,German Bundesliga,67.0,6.5,32,GER
Ansgar Knauff,J12,RM,Midfielder,Eint Frankfurt,German Bundesliga,23.0,6.85,22,GER
Angelo Stiller,J13,DM,Midfielder,Stuttgart,German Bundesliga,90.0,6.57,23,GER
Atakan Karazor,J13,DM,Midfielder,Stuttgart,German Bundesliga,90.0,6.95,28,NAN
Rani Khedira,J13,CM,Midfielder,Union Berlin,German Bundesliga,90.0,6.34,30,GER
András Schäfer,J13,CM,Midfielder,Union Berlin,German Bundesliga,84.0,6.62,25,HUN
Tom Rothe,J13,WB,Midfielder,Union Berlin,German Bundesliga,90.0,6.17,20,GER
Robert Skov,J13,WB,Midfielder,Union Berlin,German Bundesliga,83.0,6.95,28,DEN
Maximilian Wittek,J13,LM,Midfielder,Bochum,German Bundesliga,71.0,6.52,29,GER
Matúš Bero,J13,CM,Midfielder,Bochum,German Bundesliga,90.0,6.82,29,SVK
Ibrahima Sissoko,J13,CM,Midfielder,Bochum,German Bundesliga,75.0,6.69,27,MLI
Felix Passlack,J13,RM,Midfielder,Bochum,German Bundesliga,85.0,6.5,26,GER
Romano Schmid,J13,LM,Midfielder,Werder Bremen,German Bundesliga,89.0,6.6,24,AUT
Senne Lynen,J13,CM,Midfielder,Werder Bremen,German Bundesliga,76.0,6.13,25,BEL
Jens Stage,J13,CM,Midfielder,Werder Bremen,German Bundesliga,90.0,6.32,28,DEN
Mitchell Weiser,J13,RM,Midfielder,Werder Bremen,German Bundesliga,90.0,6.23,30,GER
Armin Gigovic,J13,CM,Midfielder,Holstein Kiel,German Bundesliga,61.0,6.39,22,BIH
Lewis Holtby,J13,CM,Midfielder,Holstein Kiel,German Bundesliga,29.0,6.8,34,GER
Nicolai Remberg,J13,CM,Midfielder,Holstein Kiel,German Bundesliga,90.0,6.35,24,GER
Magnus Knudsen,J13,CM,Midfielder,Holstein Kiel,German Bundesliga,44.0,6.13,23,NOR
Steven Skrzybski,J13,CM,Midfielder,Holstein Kiel,German Bundesliga,46.0,5.55,32,GER
Finn Porath,J13,WB,Midfielder,Holstein Kiel,German Bundesliga,90.0,6.53,27,GER
Lasse Rosenboom,J13,WB,Midfielder,Holstein Kiel,German Bundesliga,90.0,6.42,22,GER
Amadou Haidara,J13,CM,Midfielder,RB Leipzig,German Bundesliga,62.0,5.93,26,MLI
Xaver Schlager,J13,CM,Midfielder,RB Leipzig,German Bundesliga,28.0,5.89,27,AUT
Arthur Vermeeren,J13,CM,Midfielder,RB Leipzig,German Bundesliga,89.0,6.02,19,BEL
Christoph Baumgartner,J13,CM,Midfielder,RB Leipzig,German Bundesliga,89.0,6.08,25,AUT
Antonio Nusa,J13,WB,Midfielder,RB Leipzig,German Bundesliga,90.0,6.62,19,NOR
Benjamin Henrichs,J13,WB,Midfielder,RB Leipzig,German Bundesliga,90.0,6.02,27,GER
Aleix García,J13,CM,Midfielder,Leverkusen,German Bundesliga,90.0,7.03,27,ESP
Granit Xhaka,J13,CM,Midfielder,Leverkusen,German Bundesliga,90.0,6.86,32,SUI
Exequiel Palacios,J13,CM,Midfielder,Leverkusen,German Bundesliga,59.0,6.25,26,ARG
Jeremie Frimpong,J13,RM,Midfielder,Leverkusen,German Bundesliga,31.0,6.71,23,NED
Álex Grimaldo,J13,WB,Midfielder,Leverkusen,German Bundesliga,77.0,6.02,29,ESP
Arthur,J13,WB,Midfielder,Leverkusen,German Bundesliga,90.0,6.34,21,BRA
Philipp Treu,J13,LM,Midfielder,St. Pauli,German Bundesliga,90.0,6.92,24,GER
Carlo Boukhalfa,J13,CM,Midfielder,St. Pauli,German Bundesliga,78.0,5.76,25,MAR
Jackson Irvine,J13,CM,Midfielder,St. Pauli,German Bundesliga,90.0,6.21,31,AUS
Manolis Saliakas,J13,RM,Midfielder,St. Pauli,German Bundesliga,88.0,6.55,28,GRE
Mahmoud Dahoud,J13,DM,Midfielder,Eint Frankfurt,German Bundesliga,71.0,6.26,28,GER
Tuta,J13,DM,Midfielder,Eint Frankfurt,German Bundesliga,90.0,6.57,25,BRA
Elvis Rexhbeçaj,J13,CM,Midfielder,Augsburg,German Bundesliga,66.0,6.36,27,KVX
Arne Maier,J13,CM,Midfielder,Augsburg,German Bundesliga,24.0,5.61,25,GER
Kristijan Jakić,J13,CM,Midfielder,Augsburg,German Bundesliga,90.0,6.27,27,CRO
Frank Onyeka,J13,CM,Midfielder,Augsburg,German Bundesliga,90.0,6.21,26,NGA
Henri Koudossou,J13,WB,Midfielder,Augsburg,German Bundesliga,66.0,5.77,25,GER
Robert Gumny,J13,WB,Midfielder,Augsburg,German Bundesliga,24.0,4.97,26,POL
Marius Wolf,J13,WB,Midfielder,Augsburg,German Bundesliga,79.0,6.27,29,GER
Aleksandar Pavlovic,J13,DM,Midfielder,Bayern Munich,German Bundesliga,70.0,6.67,20,GER
Leon Goretzka,J13,DM,Midfielder,Bayern Munich,German Bundesliga,20.0,6.58,29,GER
Joshua Kimmich,J13,DM,Midfielder,Bayern Munich,German Bundesliga,90.0,7.11,29,GER
Jan Schöppner,J13,CM,Midfielder,Heidenheim,German Bundesliga,70.0,5.77,25,GER
Niklas Dorsch,J13,LM,Midfielder,Heidenheim,German Bundesliga,20.0,5.78,26,GER
Lennard Maloney,J13,CM,Midfielder,Heidenheim,German Bundesliga,90.0,6.31,25,USA
Luca Kerber,J13,CM,Midfielder,Heidenheim,German Bundesliga,63.0,5.17,22,GER
Fisayo Dele-Bashiru,J1,LM,Midfielder,Lazio,Italian Serie A,90.0,6.54,23,NGA
Nicolò Rovella,J1,CM,Midfielder,Lazio,Italian Serie A,64.0,6.33,22,ITA
Matías Vecino,J1,CM,Midfielder,Lazio,Italian Serie A,26.0,6.13,32,URU
Mattéo Guendouzi,J1,RM,Midfielder,Lazio,Italian Serie A,86.0,6.66,25,FRA
Magnus Kofod Andersen,J1,CM,Midfielder,Venezia,Italian Serie A,85.0,6.33,25,DEN
