Player,Team,League,Position,General Position,Nationality,Age,Rating,Minutes,Matches,Average Rating
Adrien Truffert,Rennes,French Ligue 1,LB,Midfielder,FRA,23,217.02,2752,33,6.58
Adrià Altimira,Leganés,Spanish La Liga,RB,Defender,ESP,24,140.93,1630,22,6.41
Adrià Pedrosa,Sevilla,Spanish La Liga,LB,Defender,ESP,27,207.72,2298,31,6.7
Adrián Diéguez,Jagiellonia,UEFA Europa Conference League,CB,Defender,ESP,28,30.3,449,5,6.06
Adrián Marín,Braga,UEFA Europa League,LB,Defender,ESP,28,25.07,174,4,6.27
Adryelson,"Anderlecht, Lyon","French Ligue 1, UEFA Europa League",CB,Defender,BRA,26,20.24,181,3,6.75
Adu Ares,Athletic Club,Spanish La Liga,RW,Forward,ESP,22,6.62,19,1,6.62
Afimico Pululu,Jagiellonia,UEFA Europa Conference League,AM,Forward,NAN,26,75.47,996,12,6.29
Afonso Bastardo,Sporting CP,UEFA Champions League,AM,Forward,POR,19,7.06,35,1,7.06
Aguibou Camara,Ludogorets,UEFA Europa League,AM,Forward,GUI,23,43.24,266,7,6.18
Agustín Doffo,Olimpija,UEFA Europa Conference League,CM,Midfielder,ARG,29,45.16,629,7,6.45
Ahmed Qasem,Elfsborg,UEFA Europa League,LW,Forward,SWE,21,47.45,663,8,5.93
Ahmet Muhamedbegovic,Olimpija,UEFA Europa Conference League,CB,Defender,AUT,26,49.22,630,8,6.15
Ahmetcan Kaplan,Ajax,UEFA Europa League,CB,Defender,TUR,22,18.14,197,3,6.05
Aihen Muñoz,Real Sociedad,"Spanish La Liga, UEFA Europa League",LB,Defender,ESP,27,189.29,1726,29,6.53
Aimar Oroz,Osasuna,Spanish La Liga,AM,Midfielder,ESP,23,253.22,2966,37,6.84
Aimen Moueffek,Saint-Étienne,French Ligue 1,CM,Midfielder,FRA,24,137.88,1039,22,6.27
Aingeru Olabarrieta,Athletic Club,"Spanish La Liga, UEFA Europa League",RW,Forward,ESP,19,11.55,83,2,5.78
Ainsley Maitland-Niles,Lyon,"French Ligue 1, UEFA Europa League",DM,Defender,ENG,27,284.3,2944,43,6.61
Aitor Paredes,Athletic Club,"Spanish La Liga, UEFA Europa League",CB,Defender,ESP,25,209.88,2627,33,6.36
Aitor Ruibal,Betis,"Spanish La Liga, UEFA Europa Conference League",RB,Defender,ESP,29,272.37,2138,42,6.48
Akor Adams,"Montpellier, Sevilla","French Ligue 1, Spanish La Liga",AM,Forward,NGA,25,118.4,1209,19,6.23
Alaa Ghram,Shakhtar,UEFA Champions League,CB,Defender,TUN,23,15.07,135,2,7.54
Alan Forrest,Hearts,UEFA Europa Conference League,LM,Midfielder,SCO,28,35.99,420,6,6.0
Alan Matturro,Genoa,Italian Serie A,CB,Defender,URU,20,76.18,900,13,5.86
Alan Minda,Cercle Brugge,UEFA Europa Conference League,AM,Forward,ECU,21,37.04,317,6,6.17
Alan Varela,Porto,UEFA Europa League,CM,Midfielder,ARG,23,59.04,735,9,6.56
Alan Virginius,Young Boys,UEFA Champions League,LM,Forward,FRA,22,46.87,298,7,6.7
Alassane Pléa,Gladbach,German Bundesliga,AM,Forward,FRA,32,196.21,1902,30,6.54
Albert Grønbaek,"Rennes, Southampton","English Premier League, French Ligue 1",AM,Forward,DEN,23,126.98,956,20,6.35
Albert Guðmundsson,Fiorentina,"Italian Serie A, UEFA Europa Conference League",AM,Forward,ISL,27,202.96,1733,32,6.34
Albert Sambi Lokonga,Sevilla,Spanish La Liga,DM,Midfielder,BEL,25,146.43,1471,22,6.66
Albert Vallci,St. Gallen,UEFA Europa Conference League,CB,Defender,AUT,29,31.02,425,5,6.2
Alberto Cerri,Como,Italian Serie A,AM,Forward,ITA,28,29.18,87,5,5.84
Alberto Dossena,Como,Italian Serie A,CB,Defender,ITA,26,145.43,1825,23,6.32
Alberto Grassi,Empoli,Italian Serie A,CM,Midfielder,ITA,30,173.52,2203,28,6.2
Alberto Manzoni,Atalanta,Italian Serie A,CM,Midfielder,ITA,19,5.84,6,1,5.84
Alberto Marí,Valencia,Spanish La Liga,AM,Forward,ESP,23,6.32,7,1,6.32
Alberto Moleiro,Las Palmas,Spanish La Liga,LW,Forward,ESP,21,238.66,2714,35,6.82
Alberto Moreno,Como,Italian Serie A,LB,Defender,ESP,32,153.13,1727,24,6.38
Alberto Risco,Getafe,Spanish La Liga,AM,Forward,ESP,19,33.95,69,5,6.79
Alberto costa,"Juventus, Vitória","Italian Serie A, UEFA Europa Conference League",RB,Defender,POR,21,81.93,717,13,6.3
Albian Hajdari,Lugano,UEFA Europa Conference League,CB,Defender,SUI,21,44.04,629,7,6.29
Albion Rrahmani,Sparta Prague,UEFA Champions League,AM,Forward,KVX,24,40.3,325,6,6.72
Alec Van Hoorenbeeck,Twente,UEFA Europa League,CB,Defender,BEL,26,30.72,231,5,6.14
Aleix García,Leverkusen,"German Bundesliga, UEFA Champions League",CM,Midfielder,ESP,27,250.72,1819,38,6.6
Alejandro Balde,Barcelona,"Spanish La Liga, UEFA Champions League",LB,Defender,ESP,21,279.62,3087,42,6.66
Alejandro Blanco,Olimpija,UEFA Europa Conference League,RM,Midfielder,ESP,26,40.71,418,7,5.82
Alejandro Francés,Girona,"Spanish La Liga, UEFA Champions League",RB,Defender,ESP,22,164.2,1608,24,6.84
Alejandro Garnacho,Manchester Utd,"English Premier League, UEFA Europa League",AM,Forward,ARG,20,348.73,3170,51,6.84
Alejandro Jiménez,Milan,Italian Serie A,RB,Defender,ESP,20,139.77,1266,22,6.35
Alejandro Rodriguez,Lyon,French Ligue 1,AM,Forward,POR,17,6.0,20,1,6.0
Alejo Véliz,Espanyol,Spanish La Liga,AM,Forward,ARG,21,165.87,1127,27,6.14
Aleks Pihler,Borac Banja Luka,UEFA Europa Conference League,CM,Midfielder,SVN,30,5.29,10,1,5.29
Aleksa Amanović,Astana FK,UEFA Europa Conference League,CM,Midfielder,MKD,28,23.5,315,4,5.88
Aleksa Pejić,TSC,UEFA Europa Conference League,CM,Midfielder,SRB,25,34.49,247,6,5.75
Aleksa Terzić,RB Salzburg,UEFA Champions League,LB,Defender,SRB,25,43.71,400,6,7.28
Aleksandar Katai,Red Star,UEFA Champions League,AM,Forward,SRB,33,12.75,26,2,6.38
Aleksandar Miljković,FC Noah,UEFA Europa Conference League,RB,Defender,SRB,34,25.06,223,4,6.26
Aleksandar Pavlovic,Bayern Munich,"German Bundesliga, UEFA Champions League",DM,Midfielder,GER,21,174.9,1743,26,6.73
Aleksandar Pešić,Ferencváros,UEFA Europa League,AM,Forward,SRB,32,17.14,45,3,5.71
Aleksandar Sedlar,Alavés,Spanish La Liga,CB,Defender,SRB,33,54.25,594,9,6.03
Aleksandar Stančić,TSC,UEFA Europa Conference League,CM,Midfielder,SRB,18,5.98,11,1,5.98
Aleksandar Subić,Borac Banja Luka,UEFA Europa Conference League,LB,Defender,BIH,31,5.77,24,1,5.77
Aleksandar Ćirković,TSC,UEFA Europa Conference League,LM,Forward,SRB,23,38.34,479,6,6.39
Aleksandr Golovin,Monaco,"French Ligue 1, UEFA Champions League",LW,Forward,RUS,28,192.53,1727,28,6.88
Aleksandr Marochkin,Astana FK,UEFA Europa Conference League,CB,Defender,KAZ,34,21.35,271,4,5.34
Aleksandr Selyava,Dinamo Minsk,UEFA Europa Conference League,DM,Midfielder,BLR,32,23.28,257,4,5.82
Aleksei Isayev,Qarabağ,UEFA Europa League,CM,Midfielder,AZE,28,5.62,7,1,5.62
Alen Mustafić,Slovan Bratislava,UEFA Champions League,CM,Midfielder,BIH,25,27.95,35,4,6.99
Alessandro Bastoni,Inter,"Italian Serie A, UEFA Champions League",CB,Defender,ITA,26,314.92,3476,47,6.7
Alessandro Bianco,"Fiorentina, Monza",Italian Serie A,CM,Midfielder,ITA,22,222.56,2618,35,6.36
Alessandro Buongiorno,Napoli,Italian Serie A,CB,Defender,ITA,25,140.14,1924,22,6.37
Alessandro Circati,Parma,Italian Serie A,CB,Defender,AUS,21,36.79,540,6,6.13
Alessandro Deiola,Cagliari,Italian Serie A,CM,Midfielder,ITA,29,176.69,1432,29,6.09
Alessandro Florenzi,Milan,Italian Serie A,LW,Forward,ITA,34,5.65,5,1,5.65
Alessandro Gabrielloni,Como,Italian Serie A,AM,Forward,ITA,30,90.96,142,15,6.06
Alessandro Marcandalli,"Genoa, Venezia",Italian Serie A,CB,Defender,ITA,22,58.96,400,10,5.9
Alessandro Vogliacco,"Genoa, Parma",Italian Serie A,CB,Defender,ITA,26,133.91,1487,22,6.09
Alessandro Zanoli,Genoa,Italian Serie A,RW,Forward,ITA,24,187.84,1711,31,6.06
Alessio Cacciamani,Torino,Italian Serie A,RB,Defender,ITA,17,12.25,31,2,6.12
Alessio Castro-Montes,Union SG,UEFA Europa League,WB,Midfielder,BEL,27,13.76,180,2,6.88
Alessio Iovine,Como,Italian Serie A,RB,Defender,ITA,34,60.93,387,10,6.09
Alessio Romagnoli,Lazio,"Italian Serie A, UEFA Europa League",CB,Defender,ITA,30,267.48,3533,42,6.37
Alessio Zerbin,"Napoli, Venezia",Italian Serie A,WB,Midfielder,ITA,26,129.0,1520,20,6.45
Alex Baena,Villarreal,Spanish La Liga,LM,Midfielder,ESP,23,230.16,2595,32,7.19
Alex Iwobi,Fulham,English Premier League,LW,Forward,NGA,29,264.28,2981,38,6.95
Alex Král,Espanyol,Spanish La Liga,CM,Midfielder,CZE,27,239.48,2714,37,6.47
Alex Matthias Tamm,Olimpija,UEFA Europa Conference League,AM,Forward,EST,23,12.3,179,2,6.15
Alex Scott,Bournemouth,English Premier League,DM,Midfielder,ENG,21,134.64,755,20,6.73
Alex Sola,Getafe,Spanish La Liga,LM,Midfielder,ESP,25,121.81,1029,19,6.41
Alex Tóth,Ferencváros,UEFA Europa League,AM,Midfielder,HUN,19,24.6,133,4,6.15
Alexander Bah,Benfica,UEFA Champions League,RB,Defender,DEN,27,51.75,498,7,7.39
Alexander Bernhardsson,Holstein Kiel,German Bundesliga,AM,Forward,SWE,26,121.44,1263,19,6.39
Alexander Djiku,Fenerbahçe,UEFA Europa League,CB,Defender,GHA,30,52.47,648,8,6.56
Alexander Isak,Newcastle Utd,English Premier League,AM,Forward,SWE,25,236.12,2756,34,6.94
Alexander Jeremejeff,Panathinaikos,UEFA Europa Conference League,AM,Forward,SWE,31,30.18,306,5,6.04
Alexander Prass,Hoffenheim,"German Bundesliga, UEFA Europa League",WB,Midfielder,AUT,23,187.4,1866,29,6.46
Alexander Sørloth,Atlético Madrid,"Spanish La Liga, UEFA Champions League",AM,Forward,NOR,29,292.79,1859,43,6.81
Alexandr Sojka,Viktoria Plzeň,UEFA Europa League,AM,Forward,CZE,21,42.55,127,7,6.08
Alexandre Brito,Sporting CP,UEFA Champions League,CM,Midfielder,POR,19,7.31,45,1,7.31
Alexandre Lacazette,Lyon,"French Ligue 1, UEFA Europa League",AM,Forward,FRA,33,263.38,2606,40,6.58
Alexandre Penetra,AZ Alkmaar,UEFA Europa League,CB,Defender,POR,23,69.03,983,11,6.28
Alexandru Băluță,FCSB,UEFA Europa League,AM,Forward,ROU,31,54.58,368,9,6.06
Alexandru Musi,FCSB,UEFA Europa League,LW,Forward,ROU,20,29.75,133,5,5.95
Alexandru Pantea,FCSB,UEFA Europa League,RB,Defender,ROU,21,6.93,45,1,6.93
Alexis Claude-Maurice,Augsburg,German Bundesliga,AM,Forward,FRA,26,184.35,2109,28,6.58
Alexis Mac Allister,Liverpool,"English Premier League, UEFA Champions League",DM,Midfielder,ARG,26,303.95,3273,43,7.07
Alexis Saelemaekers,"Milan, Roma","Italian Serie A, UEFA Europa League",WB,Midfielder,BEL,25,198.0,1734,30,6.6
Alexis Sánchez,Udinese,Italian Serie A,AM,Forward,CHI,36,80.29,437,13,6.18
Alexsandro Ribeiro,Lille,"French Ligue 1, UEFA Champions League",CB,Defender,BRA,25,274.19,3600,40,6.85
Alfie Dorrington,Tottenham,English Premier League,CB,Defender,ENG,19,6.17,14,1,6.17
Alfie Pond,Wolves,English Premier League,CB,Defender,ENG,20,5.55,1,1,5.55
Alfon,Celta Vigo,Spanish La Liga,AM,Forward,ESP,26,174.78,1371,26,6.72
Alfonso Espino,Rayo Vallecano,Spanish La Liga,LB,Defender,URU,33,108.8,833,16,6.8
Alfonso Pedraza,Villarreal,Spanish La Liga,LB,Defender,ESP,29,77.2,460,12,6.43
Alfred Duncan,Venezia,Italian Serie A,CM,Midfielder,GHA,32,100.06,957,16,6.25
Algassime Bah,APOEL,UEFA Europa Conference League,AM,Forward,GUI,22,28.6,62,5,5.72
Ali Abdi,Nice,"French Ligue 1, UEFA Europa League",WB,Midfielder,TUN,31,186.04,1529,29,6.42
Ali Al Hamadi,Ipswich Town,English Premier League,AM,Forward,IRQ,22,69.53,134,11,6.32
Ali Dembélé,Torino,Italian Serie A,CB,Defender,FRA,21,87.42,388,15,5.83
Ali Jasim,Como,Italian Serie A,LB,Defender,IRQ,20,11.96,10,2,5.98
Ali Maamar,Anderlecht,UEFA Europa League,LM,Midfielder,MAR,19,19.99,157,3,6.66
Alidu Seidu,Rennes,French Ligue 1,CB,Defender,GHA,24,69.77,803,11,6.34
Alieu Atlee Manneh,Djurgården,UEFA Europa Conference League,LB,Defender,SWE,18,11.4,27,2,5.7
Alieu Fadera,Como,Italian Serie A,LW,Forward,GAM,23,177.21,1644,28,6.33
Aliou Badara Baldé,Bochum,German Bundesliga,AM,Forward,GUI,21,29.81,91,5,5.96
Alistair Johnston,Celtic,UEFA Champions League,RB,Defender,CAN,26,75.95,836,10,7.6
Aljoscha Kemlein,Union Berlin,German Bundesliga,CM,Midfielder,GER,20,93.8,922,15,6.25
Aljoša Matko,NK Celje,UEFA Europa Conference League,AM,Forward,SVN,25,65.17,827,11,5.92
Allan Nyom,Getafe,Spanish La Liga,RB,Defender,CMR,37,123.9,887,20,6.2
Allan Saint-Maximin,Fenerbahçe,UEFA Europa League,LW,Forward,FRA,27,45.45,382,7,6.49
Almoatasem Al Musrati,"Beşiktaş, Monaco","French Ligue 1, UEFA Champions League, UEFA Europa League",CM,Midfielder,LBY,29,109.68,784,17,6.45
Almugera Kabar,Dortmund,German Bundesliga,LB,Defender,GER,18,31.25,137,5,6.25
Alois Confais,Le Havre,French Ligue 1,CM,Midfielder,FRA,28,5.93,3,1,5.93
Alpha Diounkou,AC Omonia,UEFA Europa Conference League,RB,Defender,SEN,23,51.06,695,8,6.38
Alphadjo Cissè,Hellas Verona,Italian Serie A,AM,Forward,ITA,18,12.13,9,2,6.06
Alphonso Davies,Bayern Munich,"German Bundesliga, UEFA Champions League",LB,Defender,CAN,24,191.07,2261,28,6.82
Alyaksandr Sachywka,Dinamo Minsk,UEFA Europa Conference League,CB,Defender,BLR,38,6.24,90,1,6.24
Alyaksey Hawrylovich,Dinamo Minsk,UEFA Europa Conference League,CB,Defender,BLR,34,29.35,410,5,5.87
Amad Diallo,Manchester Utd,"English Premier League, UEFA Europa League",RW,Forward,CIV,22,253.75,2497,37,6.86
Amadou Haidara,RB Leipzig,"German Bundesliga, UEFA Champions League",CM,Midfielder,MLI,27,238.21,1908,36,6.62
Amadou Koné,Reims,French Ligue 1,CM,Midfielder,MLI,20,153.88,1293,24,6.41
Amadou Onana,Aston Villa,"English Premier League, UEFA Champions League",DM,Midfielder,BEL,23,207.18,1888,31,6.68
Amady Camara,Sturm Graz,UEFA Champions League,AM,Forward,MLI,19,26.95,132,4,6.74
Amar Dedić,"Marseille, RB Salzburg","French Ligue 1, UEFA Champions League",WB,Defender,BIH,22,115.23,944,17,6.78
Amar Memić,Viktoria Plzeň,UEFA Europa League,WB,Midfielder,BIH,24,24.93,272,4,6.23
Amara Nallo,Liverpool,UEFA Champions League,CB,Defender,ENG,18,5.7,4,1,5.7
Amath,Valladolid,Spanish La Liga,RM,Forward,SEN,28,80.65,375,13,6.2
Ameen Al-Dakhil,Stuttgart,"German Bundesliga, UEFA Champions League",CB,Defender,BEL,23,64.61,527,10,6.46
Amidou Doumbouya,Nice,French Ligue 1,LB,Defender,FRA,17,12.7,46,2,6.35
Amin Chiakha,FC Copenhagen,UEFA Europa Conference League,AM,Forward,ALG,19,42.78,397,7,6.11
Amin Sarr,Hellas Verona,Italian Serie A,AM,Forward,SWE,24,199.5,1907,32,6.23
Amin-Elias Gröller,Rapid Wien,UEFA Europa Conference League,CB,Defender,AUT,20,5.98,46,1,5.98
Amine Adli,Leverkusen,"German Bundesliga, UEFA Champions League",AM,Forward,MAR,25,164.19,976,25,6.57
Amine El Ouazzani,Braga,UEFA Europa League,AM,Forward,MAR,23,36.65,408,6,6.11
Amine Gouiri,"Marseille, Rennes",French Ligue 1,AM,Forward,ALG,25,218.79,2085,33,6.63
Amine Harit,Marseille,French Ligue 1,AM,Forward,MAR,27,83.39,519,13,6.41
Amine Khammas,AC Omonia,UEFA Europa Conference League,LB,Defender,MAR,25,51.29,706,8,6.41
Amine Salama,Reims,French Ligue 1,AM,Forward,FRA,24,104.65,373,17,6.16
Amir Richardson,Fiorentina,"Italian Serie A, UEFA Europa Conference League",CM,Midfielder,MAR,23,226.84,1613,37,6.13
Amir Rrahmani,Napoli,Italian Serie A,CB,Defender,KVX,31,247.35,3406,38,6.51
Amos Pieper,Werder Bremen,German Bundesliga,CB,Defender,GER,27,147.07,1498,23,6.39
Anan Khalaili,Union SG,UEFA Europa League,WB,Midfielder,ISR,20,58.05,661,9,6.45
Anass Salah-Eddine,"Roma, Twente","Italian Serie A, UEFA Europa League",LB,Defender,NED,23,71.79,861,11,6.53
Anass Zaroury,Lens,French Ligue 1,AM,Forward,MAR,24,180.48,1405,28,6.45
Anastasios Bakasetas,Panathinaikos,UEFA Europa Conference League,AM,Midfielder,GRE,31,45.26,387,7,6.47
Anastasios Donis,APOEL,UEFA Europa Conference League,LM,Midfielder,GRE,28,30.56,325,5,6.11
Anastasios Douvikas,"Celta Vigo, Como","Italian Serie A, Spanish La Liga",AM,Forward,GRE,25,208.54,1280,33,6.32
Ander Barrenetxea,Real Sociedad,"Spanish La Liga, UEFA Europa League",LM,Midfielder,ESP,23,264.99,1751,40,6.62
Ander Guevara,Alavés,Spanish La Liga,DM,Midfielder,ESP,27,215.9,1947,33,6.54
Ander Herrera,Athletic Club,"Spanish La Liga, UEFA Europa League",DM,Midfielder,ESP,35,83.36,368,13,6.41
Anders Christiansen,Malmö,UEFA Europa League,AM,Forward,DEN,34,45.9,425,7,6.56
Anders Dreyer,Anderlecht,UEFA Europa League,RW,Forward,DEN,26,33.04,315,5,6.61
Anders Hagelskjær,Molde,UEFA Europa Conference League,CB,Defender,DEN,27,25.7,283,4,6.42
Anderson,Pafos FC,UEFA Europa Conference League,AM,Forward,BRA,27,59.42,252,10,5.94
Andoni Gorosabel,Athletic Club,"Spanish La Liga, UEFA Europa League",RB,Defender,ESP,28,192.67,1956,29,6.64
Andraž Šporar,Panathinaikos,UEFA Europa Conference League,AM,Forward,SVN,30,17.58,98,3,5.86
Andre-Frank Zambo Anguissa,Napoli,Italian Serie A,RM,Midfielder,CMR,29,228.89,2852,35,6.54
Andrea Belotti,"Benfica, Como","Italian Serie A, UEFA Champions League",AM,Forward,ITA,31,137.28,652,22,6.24
Andrea Cambiaso,Juventus,"Italian Serie A, UEFA Champions League",LB,Defender,ITA,25,266.86,2786,40,6.67
Andrea Carboni,Monza,Italian Serie A,CB,Defender,ITA,24,160.55,2191,26,6.18
Andrea Colpani,Fiorentina,"Italian Serie A, UEFA Europa Conference League",RW,Forward,ITA,26,179.64,1541,29,6.19
Andrea Petagna,Monza,Italian Serie A,AM,Forward,ITA,29,75.15,335,13,5.78
Andrea Pinamonti,Genoa,Italian Serie A,AM,Forward,ITA,25,225.52,2850,36,6.26
Andreas Albers,St. Pauli,German Bundesliga,AM,Forward,DEN,34,84.06,62,14,6.0
Andreas Christensen,Barcelona,"Spanish La Liga, UEFA Champions League",CB,Defender,DEN,29,39.73,262,6,6.62
Andreas Cornelius,FC Copenhagen,UEFA Europa Conference League,AM,Forward,DEN,31,35.4,174,6,5.9
Andreas Hanche-Olsen,Mainz 05,German Bundesliga,CB,Defender,NOR,28,132.97,1284,22,6.04
Andreas Helmersen,Bodø/Glimt,UEFA Europa League,AM,Forward,NOR,27,72.58,255,12,6.05
Andreas Ntoi,Olympiacos,UEFA Europa League,CB,Defender,GRE,21,12.7,27,2,6.35
Andreas Pereira,Fulham,English Premier League,AM,Forward,BRA,29,220.62,2013,33,6.69
Andreas Schjelderup,Benfica,UEFA Champions League,LW,Forward,NOR,20,48.84,402,7,6.98
Andreas Skov Olsen,"Club Brugge, Wolfsburg","German Bundesliga, UEFA Champions League",RM,Forward,DEN,25,119.7,901,18,6.65
Andrei Gheorghiță,FCSB,UEFA Europa League,AM,Forward,ROU,22,25.47,147,4,6.37
Andrei Ratiu,Rayo Vallecano,Spanish La Liga,RB,Defender,ROU,26,242.42,3065,35,6.93
Andrej Ilic,Union Berlin,German Bundesliga,AM,Forward,SRB,25,100.47,937,16,6.28
Andrej Kramarić,Hoffenheim,"German Bundesliga, UEFA Europa League",AM,Forward,CRO,33,255.95,3247,38,6.74
Andres Cuenca,Barcelona,UEFA Champions League,CB,Defender,ESP,17,6.57,7,1,6.57
Andrew Omobamidele,Strasbourg,French Ligue 1,CB,Defender,IRL,22,62.45,539,10,6.24
Andrew Robertson,Liverpool,"English Premier League, UEFA Champions League",LB,Defender,SCO,31,282.18,3032,41,6.88
Andrey Santos,Strasbourg,French Ligue 1,CM,Midfielder,BRA,21,213.09,2855,32,6.66
Andri Fannar Baldursson,Elfsborg,UEFA Europa League,CM,Midfielder,ISL,22,20.19,194,3,6.73
Andri Guðjohnsen,Gent,UEFA Europa Conference League,AM,Forward,ISL,23,47.42,507,8,5.93
Andrija Maksimović,Red Star,UEFA Champions League,AM,Forward,SRB,17,48.99,414,7,7.0
Andrija Radulović,Rapid Wien,UEFA Europa Conference League,AM,Forward,MNE,22,17.73,81,3,5.91
Andrija Živković,PAOK,UEFA Europa League,RW,Forward,SRB,28,45.91,541,7,6.56
Andriy Yarmolenko,Dynamo Kyiv,UEFA Europa League,RW,Forward,UKR,35,19.55,197,3,6.52
Andronikos Kakoulli,AC Omonia,UEFA Europa Conference League,AM,Forward,CYP,23,49.68,507,8,6.21
András Schäfer,Union Berlin,German Bundesliga,CM,Midfielder,HUN,26,162.73,1534,26,6.26
André,Wolves,English Premier League,CM,Midfielder,BRA,23,222.54,2472,33,6.74
André Ayew,Le Havre,French Ligue 1,AM,Forward,GHA,35,162.93,1453,27,6.03
André Franco,Porto,UEFA Europa League,AM,Defender,POR,26,12.13,18,2,6.06
André Gomes,Lille,"French Ligue 1, UEFA Champions League",DM,Midfielder,POR,31,142.31,1298,22,6.47
André Horta,"Braga, Olympiacos",UEFA Europa League,AM,Midfielder,POR,28,40.06,290,6,6.68
André Silva,"RB Leipzig, Werder Bremen","German Bundesliga, UEFA Champions League",AM,Forward,POR,29,123.25,593,19,6.49
Andrés García,Aston Villa,English Premier League,RB,Defender,ESP,22,46.39,318,7,6.63
Andu Kelati,Holstein Kiel,German Bundesliga,AM,Forward,GER,22,50.14,288,8,6.27
Andy Delort,Montpellier,French Ligue 1,AM,Forward,ALG,33,50.03,517,8,6.25
Andy Diouf,Lens,French Ligue 1,AM,Forward,FRA,22,220.53,2225,34,6.49
Andy Irving,West Ham,English Premier League,CM,Midfielder,SCO,24,63.42,166,10,6.34
Andy Pelmard,"Las Palmas, Lecce","Italian Serie A, Spanish La Liga",RB,Defender,FRA,24,44.8,334,7,6.4
Andy Ryan,Larne FC,UEFA Europa Conference League,AM,Forward,SCO,30,30.38,404,5,6.08
Ange Martial Tia,Reims,French Ligue 1,RM,Midfielder,MLI,18,36.82,171,6,6.14
Ange-Yoan Bonny,Parma,Italian Serie A,AM,Forward,FRA,21,237.92,2529,37,6.43
Angel Gomes,Lille,"French Ligue 1, UEFA Champions League",AM,Forward,ENG,24,116.11,895,18,6.45
Angeliño,Roma,"Italian Serie A, UEFA Europa League",WB,Defender,ESP,28,316.36,4167,49,6.46
Angelo Fulgini,Lens,French Ligue 1,AM,Forward,FRA,28,149.83,1045,23,6.51
Angelo Stiller,Stuttgart,"German Bundesliga, UEFA Champions League",DM,Midfielder,GER,24,275.52,3434,40,6.89
Angelos Neophytou,AC Omonia,UEFA Europa Conference League,AM,Forward,CYP,19,5.77,15,1,5.77
Anis Hadj Moussa,Feyenoord,UEFA Champions League,RW,Forward,ALG,23,78.62,783,11,7.15
Anouar Ait El Hadj,Union SG,UEFA Europa League,CM,Midfielder,BEL,22,45.06,311,7,6.44
Anrie Chase,Stuttgart,"German Bundesliga, UEFA Champions League",CB,Defender,JPN,20,108.03,892,17,6.35
Ansgar Knauff,Eint Frankfurt,"German Bundesliga, UEFA Europa League",AM,Forward,GER,23,264.16,2194,41,6.44
Ansu Fati,Barcelona,"Spanish La Liga, UEFA Champions League",LW,Forward,ESP,22,66.18,274,10,6.62
Antal Yaakobishvili,Girona,UEFA Champions League,CB,Defender,HUN,20,7.28,90,1,7.28
Ante Budimir,Osasuna,Spanish La Liga,AM,Forward,CRO,33,250.1,2952,38,6.58
Ante Rebić,Lecce,Italian Serie A,AM,Forward,CRO,31,170.19,788,27,6.3
Anthony Briançon,Saint-Étienne,French Ligue 1,RB,Defender,FRA,30,5.05,1,1,5.05
Anthony Caci,Mainz 05,German Bundesliga,WB,Midfielder,FRA,27,218.07,2684,33,6.61
Anthony Elanga,Nott'ham Forest,English Premier League,AM,Forward,SWE,23,252.96,2501,38,6.66
Anthony Gordon,Newcastle Utd,English Premier League,LW,Forward,ENG,24,233.42,2434,34,6.87
Anthony Jung,Werder Bremen,German Bundesliga,CB,Defender,GER,33,181.59,1898,28,6.49
Anthony Losilla,Bochum,German Bundesliga,CM,Midfielder,FRA,39,129.02,1137,21,6.14
Anthony Ralston,Celtic,UEFA Champions League,RB,Defender,SCO,26,22.15,64,3,7.38
Anthony Rouault,"Rennes, Stuttgart","French Ligue 1, German Bundesliga, UEFA Champions League",CB,Defender,FRA,23,239.46,2804,36,6.65
Anto Grgić,Lugano,UEFA Europa Conference League,DM,Midfielder,SUI,28,48.38,715,8,6.05
Antoine Bernede,Hellas Verona,Italian Serie A,CM,Midfielder,FRA,25,87.03,594,14,6.22
Antoine Griezmann,Atlético Madrid,"Spanish La Liga, UEFA Champions League",AM,Forward,FRA,34,335.21,3197,48,6.98
Antoine Hainaut,Parma,Italian Serie A,RB,Defender,FRA,23,156.49,1206,25,6.26
Antoine Joujou,Le Havre,French Ligue 1,LM,Forward,FRA,22,161.71,943,26,6.22
Antoine Makoumbou,Cagliari,Italian Serie A,CM,Midfielder,CGO,26,205.43,2150,33,6.23
Antoine Mendy,Nice,"French Ligue 1, UEFA Europa League",CB,Defender,SEN,20,132.36,1078,21,6.3
Antoine Semenyo,Bournemouth,English Premier League,LW,Forward,GHA,25,256.61,3203,37,6.94
Anton Gaaei,Ajax,UEFA Europa League,RB,Defender,DEN,22,64.36,507,10,6.44
Anton Nedyalkov,Ludogorets,UEFA Europa League,LB,Defender,BUL,31,12.73,149,2,6.36
Anton Stach,Hoffenheim,"German Bundesliga, UEFA Europa League",CB,Defender,GER,26,237.74,3103,36,6.6
Antonee Robinson,Fulham,English Premier League,LB,Defender,USA,27,255.85,3167,36,7.11
Antoni Milambo,Feyenoord,UEFA Champions League,RM,Midfielder,NED,19,64.66,762,9,7.18
Antonino Gallo,Lecce,Italian Serie A,LB,Defender,ITA,25,200.84,2609,31,6.48
Antonio Blanco,Alavés,Spanish La Liga,DM,Midfielder,ESP,24,233.47,2727,35,6.67
Antonio Candela,"Valladolid, Venezia","Italian Serie A, Spanish La Liga",CB,Defender,ITA,25,161.83,1914,26,6.22
